blueprint_id,seed_lane,label_family,label_horizon_h,left_field,left_transform,operator,right_field,right_transform,expression,candidate_role
core26ce_S3_cross_family_bridge_8da2cba23b75a8,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_cf11aa47d3b846,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_082aebff909f0f,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_a3b1f1bfdb575c,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_b076401523c37b,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_b9afe68d0b3ade,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_c320b6ec6b80fa,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(basis_abs_168h,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_cb3eca0975f3eb,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_9eb57f9f994ed6,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_d2f159226098e8,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_e78d61f05ae8e3,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_f068e83bf2f0ca,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_cfcf687064fe6f,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(basis_abs_168h)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_f0b91b4ea1dac3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_4b171a7a35ac80,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_c4e766754bcc38,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_3a4afda74313b3,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_4a1d98235d5385,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_b807a6a6878304,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,basis_abs_168h,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(basis_abs_168h))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_1dd5d1d1f122f3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_d0f9a492417e0c,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_fd88ebcb85cef4,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_e24322dcb452fe,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_58b7ad401769b9,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_870d4ecf1a4b72,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_8h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,8)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_8e5f079e4c3327,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_f60ba84b233ed7,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_7f6ee1d43d8888,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_b4795d6773051a,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_9ac46be3189e2f,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_4b601bdb2e1ebb,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,delta_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Delta(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_5490a402220663,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_b22e4f6736adae,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_a40bf110cfab23,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_e95d2b6d15cbdb,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_8125a4057fb5b1,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_f5490cc080e723,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_24h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,24)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_68663bdfb245fa,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_6d8f06586cf43e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_bed9bcd3b975ae,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_14de53c41b8bde,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_c5ef20647a495b,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_e80a65312f9468,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,decay_72h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Decay(open_interest_value_last,72)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_54d71211f8cc38,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_af68a6a657f184,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_c074d1efb91a33,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_36f8dcf1a23c6f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_967246ca68c8b8,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_dcc8561a9c4eef,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(open_interest_value_last)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_9d38d8d9f7d6f3,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_ebbbe52d458d8e,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_08140fb652dd28,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_1747c53cd16625,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_5ff3a2c98b7cbd,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_31d21d7bbe6d44,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,SafeDiv,open_interest_value_last,abs_zscore_168h,"SafeDiv(Delta(top_long_short_position_ratio_last,8),Abs(Abs(ZScore(open_interest_value_last))))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_dde4ce1e50d237,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_14179af2174e9b,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_57a4618a15d356,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_72859c7a6bd76e,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_6c4d821d2b24e9,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_56cbb200c56e76,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_8h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,8))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_a85d3c04349234,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_9d1a4c4145309d,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_773fb3cd42f84e,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_73f074cc5cb01f,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_5b47ced9abab22,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_2f7640d985ef3a,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,delta_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Delta(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_8b56cdd9ae2294,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_063953aa9d2d74,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_c7b0aaaf924d85,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_e7c907657bdebe,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_2946ebcad1cbfa,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_28cf43d2e3ad18,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_24h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,24))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_14dd57fda2cc65,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_2b2644cb6915a8,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_dcb2f95ba202b8,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_19356d065833dc,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_f6e0ce6b0b997e,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_23125bac1ae0db,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,decay_72h,"Mul(Delta(top_long_short_position_ratio_last,8),Decay(mark_trade_basis_bps,72))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_5398cb1f139e59,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_1409db830695e3,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_2ea468883309ce,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_81c6135ffd8f47,S3_cross_family_bridge,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_2965ded67d44bd,S3_cross_family_bridge,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_558867b8e92bf8,S3_cross_family_bridge,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),ZScore(mark_trade_basis_bps))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_7b0c3e2acfb6e7,S3_cross_family_bridge,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_11d60c64e80aff,S3_cross_family_bridge,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
core26ce_S3_cross_family_bridge_428a997aa7c2d0,S3_cross_family_bridge,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_8h,Mul,mark_trade_basis_bps,abs_zscore_168h,"Mul(Delta(top_long_short_position_ratio_last,8),Abs(ZScore(mark_trade_basis_bps)))",split_consistency_repair_probe
