candidate_id,seed_lane,label_family,label_horizon_h,left_field,left_transform,operator,right_field,right_transform,split,cost_bps,orientation,sample_rows,corr_one_bar,one_bar_spread,one_bar_costed_spread,max_control_spread,control_ratio
core26ce_S0_positioning_price_basis_60b5701c888216,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,recent_oos_2026JanApr,2,1.0,40958,-0.009036387965303634,0.0017736042602747664,0.0013736042602747664,0.0014460746862117613,0.8153310851811643
core26ce_S0_positioning_price_basis_60b5701c888216,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,recent_oos_2026JanApr,5,1.0,40958,-0.009036387965303634,0.0017736042602747664,0.0007736042602747664,0.0014460746862117613,0.8153310851811643
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,train_2024,2,1.0,17345,0.05293329118276169,0.01286743557473513,0.01246743557473513,0.012825023411439464,0.9967039148516166
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,train_2024,5,1.0,17345,0.05293329118276169,0.01286743557473513,0.01186743557473513,0.012825023411439464,0.9967039148516166
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,validation_2025H1,2,1.0,26618,0.008761286246623572,0.003886242280811806,0.0034862422808118057,0.0038389024211483986,0.9878186031022445
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,validation_2025H1,5,1.0,26618,0.008761286246623572,0.003886242280811806,0.002886242280811806,0.0038389024211483986,0.9878186031022445
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,test_2025H2,2,1.0,36510,0.008694536846120312,0.0015756383922911584,0.0011756383922911584,0.003567002644420167,2.263845982600955
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,test_2025H2,5,1.0,36510,0.008694536846120312,0.0015756383922911584,0.0005756383922911584,0.003567002644420167,2.263845982600955
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,recent_oos_2026JanApr,2,1.0,40958,0.008674295209235818,0.006023174058335125,0.005623174058335125,0.004339501503579424,0.7204675577280116
core26ce_S0_positioning_price_basis_dbd1f8858fb841,S0_positioning_price_basis,L0_raw_forward_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_4h,recent_oos_2026JanApr,5,1.0,40958,0.008674295209235818,0.006023174058335125,0.005023174058335125,0.004339501503579424,0.7204675577280116
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,2,1.0,17342,0.001696362085548971,0.0003232429579594679,-7.675704204053213e-05,0.0009544948632748697,2.952871330284497
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,5,1.0,17342,0.001696362085548971,0.0003232429579594679,-0.0006767570420405321,0.0009544948632748697,2.952871330284497
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,2,1.0,26605,-0.002021106921353799,0.0005509141393027552,0.0001509141393027552,0.002123426324630578,3.8543688991500864
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,5,1.0,26605,-0.002021106921353799,0.0005509141393027552,-0.0004490858606972448,0.002123426324630578,3.8543688991500864
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,2,1.0,36496,-0.0048360260205713955,-0.0006732371684739448,-0.0010732371684739448,0.0020219830456258032,3.0033740564400477
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,5,1.0,36496,-0.0048360260205713955,-0.0006732371684739448,-0.0016732371684739448,0.0020219830456258032,3.0033740564400477
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,2,1.0,40958,0.002895951595905802,0.0012127948616682176,0.0008127948616682176,0.0008698898251478925,0.7172604804338847
core26ce_S0_positioning_price_basis_c4f60552fca88e,S0_positioning_price_basis,L1_cross_sectional_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,5,1.0,40958,0.002895951595905802,0.0012127948616682176,0.00021279486166821755,0.0008698898251478925,0.7172604804338847
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,2,-1.0,17342,0.004421506631340528,0.00020982469916899728,-0.00019017530083100274,0.002128813514470782,10.145676476133968
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,5,-1.0,17342,0.004421506631340528,0.00020982469916899728,-0.0007901753008310027,0.002128813514470782,10.145676476133968
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,2,-1.0,26605,0.01629351290205721,-0.0032664528732626458,-0.003666452873262646,0.0045889471679053905,1.404871689859034
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,5,-1.0,26605,0.01629351290205721,-0.0032664528732626458,-0.004266452873262646,0.0045889471679053905,1.404871689859034
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,2,-1.0,36496,0.010565392133906847,-0.002091515390897138,-0.002491515390897138,0.004118307907283169,1.9690545549926146
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,5,-1.0,36496,0.010565392133906847,-0.002091515390897138,-0.003091515390897138,0.004118307907283169,1.9690545549926146
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,2,-1.0,40958,0.020483319052689634,-0.006658404380008582,-0.007058404380008582,0.004614295473922693,0.6930031897396934
core26ce_S0_positioning_price_basis_5e0ad08b890abe,S0_positioning_price_basis,L1_cross_sectional_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,5,-1.0,40958,0.020483319052689634,-0.006658404380008582,-0.007658404380008582,0.004614295473922693,0.6930031897396934
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,2,1.0,17342,0.0005226926037438222,0.0002126541650260783,-0.0001873458349739217,0.000803863959164375,3.780146789345956
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,5,1.0,17342,0.0005226926037438222,0.0002126541650260783,-0.0007873458349739217,0.000803863959164375,3.780146789345956
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,2,1.0,26605,-0.0022375019036122087,0.00048798906096723173,8.798906096723171e-05,0.001993004183857205,4.084116516683628
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,5,1.0,26605,-0.0022375019036122087,0.00048798906096723173,-0.0005120109390327682,0.001993004183857205,4.084116516683628
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,2,1.0,36496,-0.005272578057445767,-0.0006049688905904957,-0.0010049688905904956,0.0019939240694376403,3.295911741001126
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,5,1.0,36496,-0.005272578057445767,-0.0006049688905904957,-0.0016049688905904957,0.0019939240694376403,3.295911741001126
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,2,1.0,40958,0.003391435034225907,0.001475706151846004,0.001075706151846004,0.0011085264136656053,0.7511837043431155
core26ce_S0_positioning_price_basis_61a939b469927e,S0_positioning_price_basis,L3_liquidity_tier_relative_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,5,1.0,40958,0.003391435034225907,0.001475706151846004,0.00047570615184600387,0.0011085264136656053,0.7511837043431155
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,2,-1.0,17342,0.00326204747678086,0.00034800668730358177,-5.199331269641825e-05,0.0017753508687145063,5.101484923954316
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,5,-1.0,17342,0.00326204747678086,0.00034800668730358177,-0.0006519933126964183,0.0017753508687145063,5.101484923954316
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,2,-1.0,26605,0.013158410161902825,-0.0026159217067792248,-0.003015921706779225,0.003878790562541652,1.4827624819541319
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,5,-1.0,26605,0.013158410161902825,-0.0026159217067792248,-0.003615921706779225,0.003878790562541652,1.4827624819541319
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,2,-1.0,36496,0.00846183525622918,-0.001837190799868291,-0.002237190799868291,0.002229059985922326,1.2132980341955382
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,5,-1.0,36496,0.00846183525622918,-0.001837190799868291,-0.0028371907998682912,0.002229059985922326,1.2132980341955382
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,2,-1.0,40958,0.020592303231050425,-0.0067503543872893,-0.0071503543872893,0.004643925331298197,0.6879528191945833
core26ce_S0_positioning_price_basis_de7dd97c5dabed,S0_positioning_price_basis,L3_liquidity_tier_relative_return,24,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,recent_oos_2026JanApr,5,-1.0,40958,0.020592303231050425,-0.0067503543872893,-0.0077503543872893,0.004643925331298197,0.6879528191945833
core26ce_S0_positioning_price_basis_e55beb37a8017a,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,2,1.0,17342,0.045778462982029734,0.007528444299340631,0.007128444299340631,0.010378346301840712,1.3785512503226844
core26ce_S0_positioning_price_basis_e55beb37a8017a,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,train_2024,5,1.0,17342,0.045778462982029734,0.007528444299340631,0.006528444299340631,0.010378346301840712,1.3785512503226844
core26ce_S0_positioning_price_basis_e55beb37a8017a,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,2,1.0,26605,0.004164486445708009,0.0016088237937517977,0.0012088237937517977,0.004222673498458371,2.6246960760140436
core26ce_S0_positioning_price_basis_e55beb37a8017a,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,validation_2025H1,5,1.0,26605,0.004164486445708009,0.0016088237937517977,0.0006088237937517977,0.004222673498458371,2.6246960760140436
core26ce_S0_positioning_price_basis_e55beb37a8017a,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,2,1.0,36496,-0.002394235172505987,-0.00044657911875665144,-0.0008465791187566515,0.0018230247895523,4.082198904928417
core26ce_S0_positioning_price_basis_e55beb37a8017a,S0_positioning_price_basis,L0_raw_forward_return,8,top_long_short_position_ratio_last,delta_4h,Sub,trade_return_24h,delta_8h,test_2025H2,5,1.0,36496,-0.002394235172505987,-0.00044657911875665144,-0.0014465791187566516,0.0018230247895523,4.082198904928417
