machine,venue,market_type,data_family,dataset_root,files,known_size_bytes,size_known_files,known_rows_in_metadata_samples,symbols,symbol_count,months,month_count,start,end,fields,sealed_files,row_data_read,qualification
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BATUSDT\1m,34,3976187,3,0,BATUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BCHUSDT\1m,6,5150793,3,0,BCHUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BEAMXUSDT\1m,2,2565320,2,0,BEAMXUSDT,1,2023-11|2023-12,2,2023-11-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BELUSDT\1m,6,4247938,3,0,BELUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BICOUSDT\1m,4,2659554,3,0,BICOUSDT,1,2023-09|2023-10|2023-11|2023-12,4,2023-09-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BIGTIMEUSDT\1m,3,4301740,3,0,BIGTIMEUSDT,1,2023-10|2023-11|2023-12,3,2023-10-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BLURUSDT\1m,34,4078350,3,0,BLURUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BNBUSDT\1m,6,4661445,3,0,BNBUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BNTUSDT\1m,5,3672738,3,0,BNTUSDT,1,2023-08|2023-09|2023-10|2023-11|2023-12,5,2023-08-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BOMEUSDT\1m,26,4773486,3,0,BOMEUSDT,1,2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,26,2024-03-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BSVUSDT\1m,3,3095337,3,0,BSVUSDT,1,2023-10|2023-11|2023-12,3,2023-10-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\BTCUSDT\1m,6,5315951,3,0,BTCUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\C98USDT\1m,6,3889976,3,0,C98USDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CAKEUSDT\1m,2,3064255,2,0,CAKEUSDT,1,2023-11|2023-12,2,2023-11-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CELOUSDT\1m,34,3837116,3,0,CELOUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CELRUSDT\1m,6,3896820,3,0,CELRUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CFXUSDT\1m,6,4467210,3,0,CFXUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CHRUSDT\1m,6,3598115,3,0,CHRUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CHZUSDT\1m,34,4352945,3,0,CHZUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CKBUSDT\1m,6,4253538,3,0,CKBUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\COMPUSDT\1m,6,4831759,3,0,COMPUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\COTIUSDT\1m,6,4244498,3,0,COTIUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CRVUSDT\1m,6,4054934,3,0,CRVUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CTSIUSDT\1m,6,3614550,3,0,CTSIUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\CYBERUSDT\1m,5,3645759,3,0,CYBERUSDT,1,2023-08|2023-09|2023-10|2023-11|2023-12,5,2023-08-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\DASHUSDT\1m,34,4084095,3,0,DASHUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\DODOXUSDT\1m,5,3974428,3,0,DODOXUSDT,1,2023-08|2023-09|2023-10|2023-11|2023-12,5,2023-08-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\DOGEUSDT\1m,6,4935229,3,0,DOGEUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\DOTUSDT\1m,6,4220857,3,0,DOTUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\DUSKUSDT\1m,6,4374522,3,0,DUSKUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\DYDXUSDT\1m,6,4233299,3,0,DYDXUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\EDUUSDT\1m,6,4385650,3,0,EDUUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\EGLDUSDT\1m,6,3504988,3,0,EGLDUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ENJUSDT\1m,6,3942260,3,0,ENJUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ENSUSDT\1m,6,3869034,3,0,ENSUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ETCUSDT\1m,34,4748595,3,0,ETCUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ETHUSDT\1m,6,5361150,3,0,ETHUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ETHWUSDT\1m,2,1463480,2,0,ETHWUSDT,1,2023-11|2023-12,2,2023-11-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\FETUSDT\1m,6,4328135,3,0,FETUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\FILUSDT\1m,6,4248129,3,0,FILUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\FLOWUSDT\1m,6,3737222,3,0,FLOWUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\GALAUSDT\1m,6,4561449,3,0,GALAUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\GASUSDT\1m,3,3637322,3,0,GASUSDT,1,2023-10|2023-11|2023-12,3,2023-10-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\GMTUSDT\1m,6,4102440,3,0,GMTUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\GMXUSDT\1m,34,4054528,3,0,GMXUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\GRTUSDT\1m,6,4534747,3,0,GRTUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\GTCUSDT\1m,6,3802468,3,0,GTCUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\HBARUSDT\1m,34,4557030,3,0,HBARUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12|2024-01|2024-02|2024-03|2024-04|2024-05|2024-06|2024-07|2024-08|2024-09|2024-10|2024-11|2024-12|2025-01|2025-02|2025-03|2025-04|2025-05|2025-06|2025-07|2025-08|2025-09|2025-10|2025-11|2025-12|2026-01|2026-02|2026-03|2026-04,34,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\HFTUSDT\1m,6,3966111,3,0,HFTUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\HIGHUSDT\1m,6,4085050,3,0,HIGHUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\HOTUSDT\1m,6,4023596,3,0,HOTUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ICPUSDT\1m,6,3765064,3,0,ICPUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ICXUSDT\1m,6,3530841,3,0,ICXUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\IDUSDT\1m,6,4260046,3,0,IDUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\ILVUSDT\1m,2,2317646,2,0,ILVUSDT,1,2023-11|2023-12,2,2023-11-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\IMXUSDT\1m,6,4122539,3,0,IMXUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\INJUSDT\1m,6,4652264,3,0,INJUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\IOSTUSDT\1m,6,4416144,3,0,IOSTUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\IOTAUSDT\1m,6,3944842,3,0,IOTAUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\IOTXUSDT\1m,6,3780295,3,0,IOTXUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
DESKTOP-7877972,BINANCE,PERPETUAL_OR_FUTURES,KLINES,D:\HermesWorker\GDrive\AlphaFactory_CryptoData\raw\binance_vision\futures_um\klines\JASMYUSDT\1m,6,4664441,3,0,JASMYUSDT,1,2023-07|2023-08|2023-09|2023-10|2023-11|2023-12,6,2023-07-01,,,0,False,DISCOVERED_REQUIRES_OBSERVABLE_TIME_AND_COVERAGE_QUALIFICATION
