machine,venue,data_family,symbol,month,files,known_size_bytes,size_known_files,known_rows_in_metadata_samples,sealed_files
DESKTOP-7877972,BINANCE,KLINES,KASUSDT,2023-12,1,1688302,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KAVAUSDT,2023-07,1,1565880,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KAVAUSDT,2023-08,1,1504337,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KAVAUSDT,2023-09,1,1426514,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KAVAUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KAVAUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KAVAUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2023-07,1,1475568,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2023-08,1,1475474,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2023-09,1,1416230,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2024-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2025-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2026-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2026-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2026-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KNCUSDT,2026-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KSMUSDT,2023-07,1,1170699,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KSMUSDT,2023-08,1,1171413,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KSMUSDT,2023-09,1,1050241,1,0,0
DESKTOP-7877972,BINANCE,KLINES,KSMUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KSMUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,KSMUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LDOUSDT,2023-07,1,1607666,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LDOUSDT,2023-08,1,1530717,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LDOUSDT,2023-09,1,1439492,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LDOUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LDOUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LDOUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LINKUSDT,2023-07,1,1659119,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LINKUSDT,2023-08,1,1618151,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LINKUSDT,2023-09,1,1577635,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LINKUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LINKUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LINKUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LPTUSDT,2023-07,1,1308365,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LPTUSDT,2023-08,1,1555534,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LPTUSDT,2023-09,1,1390788,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LPTUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LPTUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LPTUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LQTYUSDT,2023-07,1,1660064,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LQTYUSDT,2023-08,1,1550356,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LQTYUSDT,2023-09,1,1466434,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LQTYUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LQTYUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LQTYUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-01,1,1399206,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-02,1,1264134,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-03,1,1517571,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-04,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-05,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-06,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-07,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-08,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-09,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2024-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-01,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-02,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-03,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-04,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-05,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-06,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-07,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-08,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-09,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2025-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2026-01,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2026-02,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2026-03,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LRCUSDT,2026-04,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LTCUSDT,2023-07,1,1711062,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LTCUSDT,2023-08,1,1635276,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LTCUSDT,2023-09,1,1538865,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LTCUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LTCUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LTCUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LUNA2USDT,2023-07,1,1487246,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LUNA2USDT,2023-08,1,1365809,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LUNA2USDT,2023-09,1,1392855,1,0,0
DESKTOP-7877972,BINANCE,KLINES,LUNA2USDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LUNA2USDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,LUNA2USDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2023-07,1,1610499,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2023-08,1,1568877,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2023-09,1,1520356,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2024-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2025-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2026-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2026-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2026-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAGICUSDT,2026-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2023-07,1,1408283,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2023-08,1,1344550,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2023-09,1,1289841,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2024-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2025-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2026-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2026-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2026-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MANAUSDT,2026-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2023-07,1,1404408,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2023-08,1,1304439,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2023-09,1,1231298,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2024-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2025-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2026-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2026-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2026-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MASKUSDT,2026-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAVUSDT,2023-07,1,1525283,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MAVUSDT,2023-08,1,1380225,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MAVUSDT,2023-09,1,1359939,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MAVUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAVUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MAVUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MEMEUSDT,2023-11,1,1722678,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MEMEUSDT,2023-12,1,1902239,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MINAUSDT,2023-07,1,1428810,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MINAUSDT,2023-08,1,1351934,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MINAUSDT,2023-09,1,1263953,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MINAUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MINAUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MINAUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MOVRUSDT,2023-12,1,325407,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MTLUSDT,2023-07,1,1495207,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MTLUSDT,2023-08,1,1425830,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MTLUSDT,2023-09,1,1436614,1,0,0
DESKTOP-7877972,BINANCE,KLINES,MTLUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MTLUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,MTLUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2023-07,1,1322196,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2023-08,1,1236213,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2023-09,1,1155855,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2024-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-05,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-06,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-07,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-08,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-09,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-10,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-11,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2025-12,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2026-01,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2026-02,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2026-03,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEARUSDT,2026-04,2,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEOUSDT,2023-07,1,1533542,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NEOUSDT,2023-08,1,1424420,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NEOUSDT,2023-09,1,1404602,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NEOUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEOUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NEOUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NFPUSDT,2023-12,1,265480,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NMRUSDT,2023-07,1,1042061,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NMRUSDT,2023-08,1,978516,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NMRUSDT,2023-09,1,1214237,1,0,0
DESKTOP-7877972,BINANCE,KLINES,NMRUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NMRUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,NMRUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,OGNUSDT,2023-07,1,1268319,1,0,0
DESKTOP-7877972,BINANCE,KLINES,OGNUSDT,2023-08,1,1312044,1,0,0
DESKTOP-7877972,BINANCE,KLINES,OGNUSDT,2023-09,1,1321703,1,0,0
DESKTOP-7877972,BINANCE,KLINES,OGNUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,OGNUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,OGNUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,ONEUSDT,2023-07,1,1390512,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONEUSDT,2023-08,1,1309094,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONEUSDT,2023-09,1,1224847,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONEUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,ONEUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,ONEUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,ONGUSDT,2023-11,1,177281,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONGUSDT,2023-12,1,1317584,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONTUSDT,2023-07,1,1454908,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONTUSDT,2023-08,1,1321866,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONTUSDT,2023-09,1,1296486,1,0,0
DESKTOP-7877972,BINANCE,KLINES,ONTUSDT,2023-10,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,ONTUSDT,2023-11,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,ONTUSDT,2023-12,1,0,0,0,0
DESKTOP-7877972,BINANCE,KLINES,OPUSDT,2023-07,1,1795558,1,0,0
DESKTOP-7877972,BINANCE,KLINES,OPUSDT,2023-08,1,1799020,1,0,0
DESKTOP-7877972,BINANCE,KLINES,OPUSDT,2023-09,1,1671191,1,0,0
DESKTOP-7877972,BINANCE,KLINES,OPUSDT,2023-10,1,0,0,0,0
