a7ls_arm,arm_name,search_role,level,candidate_role,generation_priority,semantic_pair,motif,primary_field,secondary_field,primary_semantic,secondary_semantic,primary_transform,secondary_transform,modifier_guard_required,expression,skeleton_key,production_key,blueprint_id,in_materialization_queue,in_company_numeric_wave_queue,materialization_shard,checkpoint_key
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,zmean_48h,mean_1h,False,"Neg(Mul(ZScore(Mean(premium_count,48)),Mean(premium_close_bps,1)))",skel_9995be0537f8d000,prod_17820babaf614ef3,a7ls1_03bbfd1c515ac7ae,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_03bbfd1c515ac7ae
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_12h,mean_1h,False,"Neg(Mul(Mean(premium_count,12),Mean(mark_trade_basis_bps,1)))",skel_5aa3c6bd7cbc604b,prod_ddecd7d30666688f,a7ls1_03c2d8c4f70bad05,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_03c2d8c4f70bad05
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_24h,zmean_2h,False,"Neg(Mul(ZScore(Mean(premium_count,24)),ZScore(Mean(mark_trade_basis_bps,2))))",skel_faecf1a8e834b946,prod_30277007b3602bb0,a7ls1_043e29d16cdc955c,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_043e29d16cdc955c
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_24h,zmean_24h,False,"Neg(Mul(Delta(premium_count,24),ZScore(Mean(mark_trade_basis_bps,24))))",skel_7a46080bacc0bcf0,prod_98233104c0d0d5a5,a7ls1_043fe1e457ac23a8,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_043fe1e457ac23a8
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_48h,zmean_1h,False,"Neg(Mul(ZScore(Mean(premium_count,48)),ZScore(Mean(mark_index_basis_bps,1))))",skel_faecf1a8e834b946,prod_c955d69e27275ff9,a7ls1_0440f9467ad88e5d,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0440f9467ad88e5d
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_4h,delta_168h,False,"Neg(Mul(Mean(premium_count,4),Delta(premium_close_bps,168)))",skel_5aa3c6bd7cbc604b,prod_29cba0ce58db3298,a7ls1_0465ecd8a5271447,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0465ecd8a5271447
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,abs_zmean_24h,delta_8h,False,"Neg(Mul(Abs(ZScore(Mean(premium_count,24))),Delta(premium_close_bps,8)))",skel_6973b6ef87ba0b0d,prod_9df7781049d5c518,a7ls1_0482c82ba5eaa076,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0482c82ba5eaa076
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_48h,delta_1h,False,"Neg(Mul(Delta(premium_count,48),Delta(mark_index_basis_bps,1)))",skel_5aa3c6bd7cbc604b,prod_7161d71a2cad1146,a7ls1_0490d49b470c9c73,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0490d49b470c9c73
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_12h,delta_4h,False,"Neg(Mul(Mean(premium_count,12),Delta(mark_index_basis_bps,4)))",skel_5aa3c6bd7cbc604b,prod_eb2d689d54640339,a7ls1_0492ca42dcf90e1e,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0492ca42dcf90e1e
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_2h,zmean_1h,False,"Neg(Mul(ZScore(Mean(premium_count,2)),ZScore(Mean(mark_index_basis_bps,1))))",skel_faecf1a8e834b946,prod_20b97c32c6be4bbb,a7ls1_04a72d8a8bca6c76,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_04a72d8a8bca6c76
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,zmean_24h,delta_8h,False,"Neg(Mul(ZScore(Mean(premium_count,24)),Delta(premium_close_bps,8)))",skel_9995be0537f8d000,prod_0c940f9a49f57662,a7ls1_04a95b2087392ee0,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_04a95b2087392ee0
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_8h,zmean_12h,False,"Neg(Mul(Mean(premium_count,8),ZScore(Mean(mark_index_basis_bps,12))))",skel_7a46080bacc0bcf0,prod_6d14c1bd20513534,a7ls1_04c320149cae6a7d,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_04c320149cae6a7d
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_48h,zmean_12h,False,"Neg(Mul(Mean(premium_count,48),ZScore(Mean(mark_index_basis_bps,12))))",skel_7a46080bacc0bcf0,prod_a88b8ecf334f4e96,a7ls1_04c4cf96f064c111,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_04c4cf96f064c111
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,tsrank_24h,mean_8h,False,"Neg(Mul(TSRank(premium_count,24),Mean(mark_index_basis_bps,8)))",skel_5aa3c6bd7cbc604b,prod_28ac71b70e697c58,a7ls1_04d3e5606a406a56,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_04d3e5606a406a56
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,zmean_168h,mean_12h,False,"Neg(Mul(ZScore(Mean(premium_count,168)),Mean(premium_close_bps,12)))",skel_9995be0537f8d000,prod_f1fa7bc2b43b230e,a7ls1_04e5ee26099f14b0,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_04e5ee26099f14b0
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_24h,level,False,"Neg(Mul(Mean(premium_count,24),mark_index_basis_bps))",skel_b38374ffbf4aa226,prod_ec49c6c0533227bf,a7ls1_0520c5528a41d15c,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0520c5528a41d15c
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_72h,delta_1h,False,"Neg(Mul(Mean(premium_count,72),Delta(premium_close_bps,1)))",skel_5aa3c6bd7cbc604b,prod_b0942363b161d827,a7ls1_052d55448e7086be,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_052d55448e7086be
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_8h,zmean_24h,False,"Neg(Mul(Mean(premium_count,8),ZScore(Mean(premium_close_bps,24))))",skel_7a46080bacc0bcf0,prod_743efcde79b3b202,a7ls1_053536800ce599f8,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_053536800ce599f8
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_12h,zmean_24h,False,"Neg(Mul(ZScore(Mean(premium_count,12)),ZScore(Mean(mark_trade_basis_bps,24))))",skel_faecf1a8e834b946,prod_02d4417eede92a6e,a7ls1_053a0fb8dfc2b140,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_053a0fb8dfc2b140
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_2h,zmean_1h,False,"Neg(Mul(Mean(premium_count,2),ZScore(Mean(mark_index_basis_bps,1))))",skel_7a46080bacc0bcf0,prod_488138dcbb5ea131,a7ls1_054619c8a7a41ad6,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_054619c8a7a41ad6
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,zmean_8h,delta_4h,False,"Neg(Mul(ZScore(Mean(premium_count,8)),Delta(premium_close_bps,4)))",skel_9995be0537f8d000,prod_b5caa16c5098a609,a7ls1_057dc6381e1da0cd,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_057dc6381e1da0cd
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_4h,delta_1h,False,"Neg(Mul(Delta(premium_count,4),Delta(mark_trade_basis_bps,1)))",skel_5aa3c6bd7cbc604b,prod_09420f58f6b9a335,a7ls1_05bddf5a3acaffa7,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_05bddf5a3acaffa7
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,abs_zmean_24h,delta_24h,False,"Neg(Mul(Abs(ZScore(Mean(premium_count,24))),Delta(premium_close_bps,24)))",skel_6973b6ef87ba0b0d,prod_4ee733bce1505ae7,a7ls1_05c2f8b8e4ff796d,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_05c2f8b8e4ff796d
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,decay_24h,zmean_1h,False,"Neg(Mul(Decay(premium_count,24),ZScore(Mean(mark_index_basis_bps,1))))",skel_7a46080bacc0bcf0,prod_fe7b0b457deeae40,a7ls1_05c906d3790cca74,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_05c906d3790cca74
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,level,tsrank_24h,False,"Neg(Mul(premium_count,TSRank(mark_index_basis_bps,24)))",skel_03a79df769f8f145,prod_74e0bbb06aa8bed2,a7ls1_05cf24eeecfd6a55,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_05cf24eeecfd6a55
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_24h,mean_168h,False,"Neg(Mul(Mean(premium_count,24),Mean(premium_close_bps,168)))",skel_5aa3c6bd7cbc604b,prod_06e70db0ea3eed16,a7ls1_05d37a96f1a1f25b,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_05d37a96f1a1f25b
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_4h,mean_8h,False,"Neg(Mul(ZScore(Mean(premium_count,4)),Mean(mark_trade_basis_bps,8)))",skel_9995be0537f8d000,prod_37a3db9f5f867b4c,a7ls1_05e411f19ae25f13,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_05e411f19ae25f13
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,delta_4h,zmean_2h,False,"Neg(Mul(Delta(premium_count,4),ZScore(Mean(premium_close_bps,2))))",skel_7a46080bacc0bcf0,prod_fc019bdeb3e95d2d,a7ls1_06276b69837db638,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06276b69837db638
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,zmean_168h,delta_72h,False,"Neg(Mul(ZScore(Mean(premium_count,168)),Delta(premium_close_bps,72)))",skel_9995be0537f8d000,prod_3f5f4aaf3d5c7e72,a7ls1_0644c2373bb085a9,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0644c2373bb085a9
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,abs_zmean_24h,delta_168h,False,"Neg(Mul(Abs(ZScore(Mean(premium_count,24))),Delta(mark_index_basis_bps,168)))",skel_6973b6ef87ba0b0d,prod_9930b0a0941ae490,a7ls1_06778ad3d3edabb5,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06778ad3d3edabb5
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,delta_72h,zmean_8h,False,"Neg(Mul(Delta(premium_count,72),ZScore(Mean(mark_index_basis_bps,8))))",skel_7a46080bacc0bcf0,prod_fb1aa3f57bfe3a57,a7ls1_0682c61abd29f617,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0682c61abd29f617
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,tsrank_24h,mean_1h,False,"Neg(Mul(TSRank(premium_count,24),Mean(mark_trade_basis_bps,1)))",skel_5aa3c6bd7cbc604b,prod_f9b371dae524d854,a7ls1_0684011536d05501,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0684011536d05501
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_8h,zmean_4h,False,"Neg(Mul(Mean(premium_count,8),ZScore(Mean(premium_close_bps,4))))",skel_7a46080bacc0bcf0,prod_25314511bca7812f,a7ls1_06a77999f9d6f1e6,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06a77999f9d6f1e6
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_24h,decay_24h,False,"Neg(Mul(ZScore(Mean(premium_count,24)),Decay(mark_trade_basis_bps,24)))",skel_9995be0537f8d000,prod_82fca879cfce1e2e,a7ls1_06b448762cbc6c7b,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06b448762cbc6c7b
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,delta_2h,zmean_1h,False,"Neg(Mul(Delta(premium_count,2),ZScore(Mean(premium_close_bps,1))))",skel_7a46080bacc0bcf0,prod_2ca66d7cf183e97f,a7ls1_06b4cc6025c68c0d,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06b4cc6025c68c0d
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_8h,delta_4h,False,"Neg(Mul(Mean(premium_count,8),Delta(premium_close_bps,4)))",skel_5aa3c6bd7cbc604b,prod_dd11b2d369c949cb,a7ls1_06c87a6c775d9b86,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06c87a6c775d9b86
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,decay_24h,delta_168h,False,"Neg(Mul(Decay(premium_count,24),Delta(mark_trade_basis_bps,168)))",skel_5aa3c6bd7cbc604b,prod_cfcea0f1e45fc127,a7ls1_06d5726f5d1f3e8b,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06d5726f5d1f3e8b
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,level,mean_12h,False,"Neg(Mul(premium_count,Mean(mark_index_basis_bps,12)))",skel_03a79df769f8f145,prod_cec7de39a7a2ca7a,a7ls1_06ea921d025f6538,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06ea921d025f6538
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_72h,delta_168h,False,"Neg(Mul(ZScore(Mean(premium_count,72)),Delta(mark_index_basis_bps,168)))",skel_9995be0537f8d000,prod_860698df5e647033,a7ls1_06f2eab0ec6b1135,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_06f2eab0ec6b1135
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_1h,zmean_2h,False,"Neg(Mul(ZScore(Mean(premium_count,1)),ZScore(Mean(mark_index_basis_bps,2))))",skel_faecf1a8e834b946,prod_de67a8724a171448,a7ls1_0715ff5ede7eff06,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_0715ff5ede7eff06
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,level,zmean_168h,False,"Neg(Mul(premium_count,ZScore(Mean(mark_index_basis_bps,168))))",skel_b3b832e70085d952,prod_7759e8f6291504d9,a7ls1_07261a969fb0ce07,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07261a969fb0ce07
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_4h,delta_48h,False,"Neg(Mul(ZScore(Mean(premium_count,4)),Delta(mark_index_basis_bps,48)))",skel_9995be0537f8d000,prod_9db4a536c38d643e,a7ls1_07301bae7f4ca961,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07301bae7f4ca961
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_4h,zmean_48h,False,"Neg(Mul(Delta(premium_count,4),ZScore(Mean(mark_trade_basis_bps,48))))",skel_7a46080bacc0bcf0,prod_dff5313ab50101ec,a7ls1_073c432765adc69a,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_073c432765adc69a
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_24h,mean_8h,False,"Neg(Mul(Mean(premium_count,24),Mean(mark_index_basis_bps,8)))",skel_5aa3c6bd7cbc604b,prod_85bc2e8735288210,a7ls1_074c3353c52eb4e0,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_074c3353c52eb4e0
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,zmean_4h,delta_1h,False,"Neg(Mul(ZScore(Mean(premium_count,4)),Delta(mark_trade_basis_bps,1)))",skel_9995be0537f8d000,prod_b6e11496f56a245d,a7ls1_07542541a6fcc0ae,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07542541a6fcc0ae
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_12h,zmean_24h,False,"Neg(Mul(Mean(premium_count,12),ZScore(Mean(mark_index_basis_bps,24))))",skel_7a46080bacc0bcf0,prod_bacead9ac65b1a80,a7ls1_07a29fc0cdabede0,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07a29fc0cdabede0
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,delta_168h,mean_2h,False,"Neg(Mul(Delta(premium_count,168),Mean(premium_close_bps,2)))",skel_5aa3c6bd7cbc604b,prod_17c97d4e941268cc,a7ls1_07b051fba2197beb,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07b051fba2197beb
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,mean_1h,mean_48h,False,"Neg(Mul(Mean(premium_count,1),Mean(premium_close_bps,48)))",skel_5aa3c6bd7cbc604b,prod_c91f9c3accc28a90,a7ls1_07c32585e27e3177,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07c32585e27e3177
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,mean_168h,delta_24h,False,"Neg(Mul(Mean(premium_count,168),Delta(mark_index_basis_bps,24)))",skel_5aa3c6bd7cbc604b,prod_67149291da4205e8,a7ls1_07cfc77b5eb6197f,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07cfc77b5eb6197f
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,delta_4h,delta_2h,False,"Neg(Mul(Delta(premium_count,4),Delta(mark_trade_basis_bps,2)))",skel_5aa3c6bd7cbc604b,prod_5bfb3263dafc1442,a7ls1_07d408192abe1095,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07d408192abe1095
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,delta_4h,zmean_48h,False,"Neg(Mul(Delta(premium_count,4),ZScore(Mean(premium_close_bps,48))))",skel_7a46080bacc0bcf0,prod_4a4b7d628cc5f706,a7ls1_07e17d6c60badce1,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07e17d6c60badce1
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,premium_close_bps,low_prior_axes,basis_premium_like,delta_72h,mean_24h,False,"Neg(Mul(Delta(premium_count,72),Mean(premium_close_bps,24)))",skel_5aa3c6bd7cbc604b,prod_a3c456f65292cdc2,a7ls1_07e4a6f84d64120a,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07e4a6f84d64120a
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,zmean_1h,abs_zmean_24h,False,"Neg(Mul(ZScore(Mean(premium_count,1)),Abs(ZScore(Mean(mark_index_basis_bps,24)))))",skel_8111e3c5d7b74d6e,prod_81ca5ee27aef03fe,a7ls1_07e8742c21c29cff,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07e8742c21c29cff
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_index_basis_bps,low_prior_axes,basis_premium_like,abs_zmean_24h,zmean_72h,False,"Neg(Mul(Abs(ZScore(Mean(premium_count,24))),ZScore(Mean(mark_index_basis_bps,72))))",skel_e0687779aae44bd6,prod_a64801d97afb4af0,a7ls1_07ed3c39c8497f01,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_07ed3c39c8497f01
A7LS_D,control_and_selector_stress,negative_control,L2_typed_arm_interaction,control_only,P1,low_prior_axes|basis_premium_like,control_flip,premium_count,mark_trade_basis_bps,low_prior_axes,basis_premium_like,mean_8h,zmean_48h,False,"Neg(Mul(Mean(premium_count,8),ZScore(Mean(mark_trade_basis_bps,48))))",skel_7a46080bacc0bcf0,prod_2845b6e283a3b51f,a7ls1_081a6727b7c81371,True,False,a7ls_d_materialization_s060,a7ls_d_materialization_s060::a7ls1_081a6727b7c81371
