split,n_dates,avg_n_obs,valid_rows,valid_row_share,mean_spread_24h,spread_tstat,positive_spread_rate,signal_name,field_family,source_column,neutralization_mode,universe,evaluation_stage
test_2025H2,571,180.61471103327492,3672986,0.994707,-0.0021131040703455,-3.791095065629101,0.4308231173380035,premium_abs_bps,premium_basis,premium_abs_bps,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,134,180.6716417910448,3672986,0.994707,-0.0031989002268353,-2.5721210470422644,0.3955223880597014,premium_abs_bps,premium_basis,premium_abs_bps,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4319,181.0,3672986,0.994707,-0.0001200774384688,-0.5824969566984677,0.4947904607548044,premium_abs_bps,premium_basis,premium_abs_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4388,180.661804922516,3672986,0.994707,-0.0002597286968107,-1.178970824379379,0.4639927073837739,premium_abs_bps,premium_basis,premium_abs_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,180.76470588235293,3672986,0.994707,-4.25068662479256e-05,-0.1498387043616946,0.4936974789915966,premium_abs_bps,premium_basis,premium_abs_bps,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3673275,0.994785,-0.0006012084660779,-2.459589060407867,0.4856481481481481,top_position_long_short_level,long_short_positioning,top_long_short_position_ratio_last,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3673275,0.994785,0.0012482412058423,5.8276904422651485,0.5425774134790529,top_position_long_short_level,long_short_positioning,top_long_short_position_ratio_last,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3673275,0.994785,-0.0030038415019125,-12.332859827829813,0.4138655462184873,top_position_long_short_level,long_short_positioning,top_long_short_position_ratio_last,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3673275,0.994785,-0.0012964337743776,-5.599919862718988,0.4849537037037037,top_position_long_short_level,long_short_positioning,top_long_short_position_ratio_last,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3673275,0.994785,0.0012986970633103,6.08126406809635,0.5507741347905283,top_position_long_short_level,long_short_positioning,top_long_short_position_ratio_last,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3673275,0.994785,-0.0020293163813024,-8.572785134286475,0.4355742296918767,top_position_long_short_level,long_short_positioning,top_long_short_position_ratio_last,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3673275,0.994785,0.0003078424563031,1.9679189553206384,0.5168981481481482,taker_buy_sell_level,taker_buy_sell_volume_ratio,taker_buy_sell_volume_ratio_last,global,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3673275,0.994785,0.0002148387662149,1.3742626459084573,0.5111566484517304,taker_buy_sell_level,taker_buy_sell_volume_ratio,taker_buy_sell_volume_ratio_last,global,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3673275,0.994785,0.0001546523390718,0.7279750854764085,0.5035014005602241,taker_buy_sell_level,taker_buy_sell_volume_ratio,taker_buy_sell_volume_ratio_last,global,U0_strict_full_history,full_neutralized_shortlist
validation_2025H1,4320,181.0,3673275,0.994785,0.0005572371341821,3.3821607441660366,0.5236111111111111,taker_buy_sell_level,taker_buy_sell_volume_ratio,taker_buy_sell_volume_ratio_last,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
test_2025H2,4392,181.0,3673275,0.994785,0.0002776253333693,1.632749265558142,0.5056921675774135,taker_buy_sell_level,taker_buy_sell_volume_ratio,taker_buy_sell_volume_ratio_last,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
recent_oos_2026JanApr,2856,181.0,3673275,0.994785,0.0007192452715277,3.2683911020182173,0.5360644257703081,taker_buy_sell_level,taker_buy_sell_volume_ratio,taker_buy_sell_volume_ratio_last,latent_state_neutral,U0_strict_full_history,full_neutralized_shortlist
