candidate_id,family,object_type,signal_mode,component_raw_validation,component_raw_recent,component_residual_funding_validation,component_residual_funding_recent,component_residual_core4_recent,component_cost20_recent,component_execution_lag_recent,component_drawdown_penalty,rank_score,rank_uses_validation,rank_uses_recent_oos,rank_excludes_known_adversarial_stress,rank_order,arm,expression,expr_hash,horizon,source_fields,selected_for_replay
i2_microstructure_lite_126,microstructure_lite,generated_candidate,original,-0.29947915045500817,-0.16764846415779217,0.6820877741297546,1.1569790589149747,1.083713352922723,-0.3506750874872846,-0.04391392185323092,-0.199250755551218,1.8618128064629185,True,True,True,153,I2_microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(realized_vol_24))",c4f01eace34a47cb,6,realized_vol_12;realized_vol_24,True
i2_microstructure_lite_113,microstructure_lite,generated_candidate,original,0.35703539862297007,0.2655878686712248,0.36759947240844154,0.5614991374567987,0.5143789029525937,-0.11659582216306584,0.13202018835717505,-0.23470839136899904,1.8468167549371388,True,True,True,154,I2_microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(quote_volume_mean_12))",3f5b5dcd4a8d511a,12,quote_volume_mean_12;realized_vol_6;volume,True
i0_basis_premium_083,basis_premium,generated_candidate,original,-0.13443548205956482,-0.5913404004125016,1.5361227620392952,1.3750688336301808,1.2742858330008562,-1.0,-0.2867994394149543,-0.32840839626566215,1.844493710517649,True,True,True,155,I0_basis_premium,"Mul(Rank(mark_minus_index),Rank(hl_range))",4e9dc1b092e9773a,12,hl_range;mark_minus_index,True
i0_basis_premium_103,basis_premium,generated_candidate,original,-0.2270328604673422,-1.3409344534381062,2.0,1.7772297837259758,1.7234614656668608,-1.0,-0.7872943844679723,-0.3030199120149131,1.8424096390045028,True,True,True,156,I0_basis_premium,"Mul(Rank(premium_index),Rank(ret_6))",75d541b5a0570f72,12,premium_index;ret_6,True
i0_basis_premium_205,basis_premium,generated_candidate,original,-0.2270328604673422,-1.3409344534381062,2.0,1.7772297837259758,1.7234614656668608,-1.0,-0.7872943844679723,-0.3030199120149131,1.8424096390045028,True,True,True,157,I0_basis_premium,"Mul(Rank(ret_6),Rank(premium_index))",43916bcd6da24201,12,premium_index;ret_6,True
i2_microstructure_lite_086,microstructure_lite,generated_candidate,original,-0.8219198311813862,-1.1811397024420862,1.8579026782573984,1.880430210785679,1.8040524511556841,-1.0,-0.5456891344594071,-0.271713812300733,1.721922859815149,True,True,True,158,I2_microstructure_lite,"Mul(Rank(realized_vol_6),Rank(hl_range))",f346ac444a0cc354,6,hl_range;realized_vol_6,True
i2_microstructure_lite_154,microstructure_lite,generated_candidate,original,-0.53509403799221,-0.20628366416850658,0.6389113962161368,1.3063626765277558,1.2330420905537842,-0.45912762126747625,-0.11560230028129478,-0.21541096009320093,1.6467975794949883,True,True,True,159,I2_microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(realized_vol_12))",3e477359da22cce1,6,realized_vol_12;realized_vol_24,True
i2_microstructure_lite_159,microstructure_lite,generated_candidate,original,-1.4700128322694752,-0.6574759769836004,1.4146125091042159,2.0,2.0,-1.0,-0.40512514772678593,-0.3210487607230481,1.560949791401306,True,True,True,160,I2_microstructure_lite,"Mul(Rank(realized_vol_24),Rank(ret_3))",d73aa8536dca1788,12,realized_vol_24;ret_3,True
i2_microstructure_lite_165,microstructure_lite,generated_candidate,original,-0.48009604673736256,-0.5258315128500022,1.2982265124819052,1.3453355125945112,1.3179337210683773,-0.8208400113918887,-0.32607243837384803,-0.2768967300739964,1.5317590067176958,True,True,True,161,I2_microstructure_lite,"Mul(ZScore(realized_vol_24),ZScore(ret_12))",45b83b280dd215d5,12,realized_vol_24;ret_1;ret_12,True
i2_microstructure_lite_098,microstructure_lite,generated_candidate,original,-0.3845784070057072,-0.3758994780698462,0.8492639768594864,1.2056662589890548,1.1314693844566328,-0.5154828516177046,-0.168544746032158,-0.2177016434724749,1.5241924941072829,True,True,True,162,I2_microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(realized_vol_24))",8866d7ff2d259048,6,realized_vol_24;realized_vol_6,True
i0_basis_premium_055,basis_premium,generated_candidate,original,0.43135460287825284,-1.4779523054209887,2.0,1.3338020952721903,1.1812986989821448,-1.0,-0.7634449823465541,-0.2736078904475755,1.4314502189174698,True,True,True,163,I0_basis_premium,"Mul(Rank(mark_index_ratio),Rank(hl_range))",802d01095ff7f31b,12,hl_range;mark_index_ratio,True
i2_microstructure_lite_194,microstructure_lite,generated_candidate,original,-1.520708343102756,-1.1751344796295973,2.0,2.0,2.0,-1.0,-0.6289584848413251,-0.31031733438557996,1.3648813580407415,True,True,True,164,I2_microstructure_lite,"Mul(Rank(ret_1),ZScore(ret_12))",b9a148ed4b247883,6,ret_1;ret_12,True
i0_basis_premium_024,basis_premium,generated_candidate,original,-0.5266184269645021,-0.1574709188217293,0.4266003770293628,1.1711047235821994,1.094735361836793,-0.342111563163624,-0.11565644593081685,-0.19058844629998228,1.3599946612677005,True,True,True,165,I0_basis_premium,realized_vol_12,7d0cfc98e484b7f8,6,realized_vol_12,True
i0_basis_premium_026,basis_premium,generated_candidate,original,-0.5266184269645021,-0.1574709188217293,0.4266003770293628,1.1711047235821994,1.094735361836793,-0.342111563163624,-0.11565644593081685,-0.19058844629998228,1.3599946612677005,True,True,True,166,I0_basis_premium,ZScore(realized_vol_12),835caeb692ba87f8,6,realized_vol_12,True
i2_microstructure_lite_010,microstructure_lite,generated_candidate,original,-0.5266184269645021,-0.1574709188217293,0.4266003770293628,1.1711047235821994,1.094735361836793,-0.342111563163624,-0.11565644593081685,-0.19058844629998228,1.3599946612677005,True,True,True,167,I2_microstructure_lite,Rank(realized_vol_12),74804db11eb846cf,6,realized_vol_12,True
i2_microstructure_lite_083,microstructure_lite,generated_candidate,original,-0.6671381854475491,-1.4780131090539204,2.0,1.8189288560970893,1.7640420881004668,-1.0,-0.7949527565058786,-0.2900596018725069,1.352807291317701,True,True,True,168,I2_microstructure_lite,"Mul(Rank(abs_ret_1),Rank(quote_volume_mean_12))",165cc600ed7fe221,12,abs_ret_1;quote_volume_mean_12;ret_1;volume,False
i0_basis_premium_195,basis_premium,generated_candidate,original,-1.3867930671951867,-1.2408821908521253,2.0,2.0,2.0,-1.0,-0.6953870337901601,-0.33633265933133527,1.3406050488311925,True,True,True,169,I0_basis_premium,"Mul(Rank(ret_3),Rank(hl_range))",412124e03ed00dab,12,hl_range;ret_3,True
i2_microstructure_lite_057,microstructure_lite,generated_candidate,original,-0.32798905954518465,-0.22831583537634703,0.7037845144035301,1.1107740501496466,1.0578090922720764,-0.6198334323364755,-0.09124155412670179,-0.2740135782160796,1.3309741972244649,True,True,True,170,I2_microstructure_lite,"Mul(Rank(hl_range),ZScore(quote_volume_mean_12))",2ee7a5a47e755e1f,12,hl_range;quote_volume_mean_12;volume,False
i0_basis_premium_073,basis_premium,generated_candidate,original,-1.4269095634969353,-1.1008470423120942,1.8057144108328924,2.0,2.0,-1.0,-0.6466023680652806,-0.30700301913143296,1.3243524178271489,True,True,True,171,I0_basis_premium,"Mul(Rank(mark_minus_index),ZScore(ret_3))",7750c9935f328b57,12,mark_minus_index;ret_3,True
i2_microstructure_lite_137,microstructure_lite,generated_candidate,original,-0.25935953229255443,-0.14862111610900175,0.8219150632872091,0.9980637983496573,0.9761565097559387,-0.6744354200854062,-0.09866811990056812,-0.3022066098109474,1.3128445731943268,True,True,True,172,I2_microstructure_lite,"Mul(ZScore(realized_vol_12),ZScore(ret_12))",366ef7901f50cabb,12,realized_vol_12;ret_1;ret_12,False
i1_flow_liquidity_012,flow_liquidity,generated_candidate,original,-0.5943566093491837,-0.29100876827640554,0.7170629889447577,1.1353904841808824,1.126987588819646,-0.436477066257408,-0.1569051526109774,-0.21882851974244022,1.2818649457088713,True,True,True,173,I1_flow_liquidity,avg_trade_size_quote,a6a188c4f6d3b968,6,avg_trade_size_quote,True
i1_flow_liquidity_014,flow_liquidity,generated_candidate,original,-0.5943566093491837,-0.29100876827640554,0.7170629889447577,1.1353904841808824,1.126987588819646,-0.436477066257408,-0.1569051526109774,-0.21882851974244022,1.2818649457088713,True,True,True,174,I1_flow_liquidity,ZScore(avg_trade_size_quote),a081a31f8bd0e54e,6,avg_trade_size_quote,True
i2_microstructure_lite_040,microstructure_lite,generated_candidate,original,-0.9758279506731442,-0.7898653179963364,1.197785254862972,1.7753485479033548,1.692971075567785,-1.0,-0.36937957600565446,-0.2580807019410429,1.2729513317179335,True,True,True,175,I2_microstructure_lite,"Mul(Rank(hl_range),Rank(realized_vol_24))",5472a022c98dd0db,6,hl_range;realized_vol_24,False
i2_microstructure_lite_142,microstructure_lite,generated_candidate,original,-0.9758279506731442,-0.7898653179963364,1.197785254862972,1.7753485479033548,1.692971075567785,-1.0,-0.36937957600565446,-0.2580807019410429,1.2729513317179335,True,True,True,176,I2_microstructure_lite,"Mul(Rank(realized_vol_24),Rank(hl_range))",739a2dff685fd4ce,6,hl_range;realized_vol_24,False
i0_basis_premium_113,basis_premium,generated_candidate,original,-1.2459528785867813,-1.4943920530519241,2.0,2.0,2.0,-1.0,-0.708462066816638,-0.3437744745956637,1.2074185269489932,True,True,True,177,I0_basis_premium,"Mul(Rank(premium_index),ZScore(hl_range))",f1fc709a4a3dc5d1,12,hl_range;premium_index,True
i0_basis_premium_220,basis_premium,generated_candidate,original,-1.61877834967204,-0.3510070834707407,0.5342154103947879,2.0,1.9929515880288027,-0.8205483816912202,-0.3159241896371932,-0.23155062034835497,1.1893583736040416,True,True,True,178,I0_basis_premium,"Mul(Rank(ret_6),Rank(realized_vol_12))",6cbe1fcec855ec68,6,realized_vol_12;ret_6,True
i2_microstructure_lite_236,microstructure_lite,generated_candidate,original,-1.61877834967204,-0.3510070834707407,0.5342154103947879,2.0,1.9929515880288027,-0.8205483816912202,-0.3159241896371932,-0.23155062034835497,1.1893583736040416,True,True,True,179,I2_microstructure_lite,"Mul(Rank(ret_6),Rank(realized_vol_12))",6cbe1fcec855ec68,6,realized_vol_12;ret_6,False
i2_microstructure_lite_095,microstructure_lite,generated_candidate,original,-0.19007998841143817,-0.5178481276674458,1.0353451202310864,1.1165176978153633,1.0199864202688078,-0.6976492293966366,-0.29435131714872703,-0.2826990547314747,1.1892215209595351,True,True,True,180,I2_microstructure_lite,"Mul(Rank(realized_vol_6),ZScore(realized_vol_12))",a10099a04f41cf72,12,realized_vol_12;realized_vol_6,False
i2_microstructure_lite_106,microstructure_lite,generated_candidate,original,-1.4403610831144051,-0.798917300589061,1.200235833670826,2.0,2.0,-1.0,-0.5032182500670918,-0.2753445610563042,1.182394638843964,True,True,True,181,I2_microstructure_lite,"Mul(Rank(realized_vol_6),Rank(ret_6))",1ad5e97cf2add607,6,realized_vol_6;ret_6,False
i2_microstructure_lite_232,microstructure_lite,generated_candidate,original,-1.4403610831144051,-0.798917300589061,1.200235833670826,2.0,2.0,-1.0,-0.5032182500670918,-0.2753445610563042,1.182394638843964,True,True,True,182,I2_microstructure_lite,"Mul(Rank(ret_6),Rank(realized_vol_6))",2c557e606cd8c097,6,realized_vol_6;ret_6,False
i0_basis_premium_169,basis_premium,generated_candidate,original,-1.3637904102834588,-1.323370687665549,1.8514863350068635,2.0,2.0,-1.0,-0.6720318091895071,-0.33465373417319066,1.1576396936951583,True,True,True,183,I0_basis_premium,"Mul(Rank(ret_1),ZScore(hl_range))",d4121f92ddd89093,12,hl_range;ret_1,True
i0_basis_premium_161,basis_premium,generated_candidate,original,-1.584640233455338,-1.2221669799023578,2.0,2.0,2.0,-1.0,-0.7204289473577223,-0.32789309310660886,1.1448707461779728,True,True,True,184,I0_basis_premium,"Mul(Rank(ret_1),ZScore(ret_6))",cca38d656e8b3502,12,ret_1;ret_6,True
i0_basis_premium_246,basis_premium,generated_candidate,original,-1.8030390174282713,-0.6606400322703222,1.272917041221256,2.0,2.0,-0.9845301430667285,-0.40816127542922687,-0.2720549550810888,1.1444916179456186,True,True,True,185,I0_basis_premium,"Mul(Rank(ret_12),Rank(ret_6))",c59f6fd6611ddd70,6,ret_1;ret_12;ret_6,True
i3_placebo_random_113,placebo_random,placebo,time_shuffle,-0.6872782375626006,-0.4520052361448507,0.8989038443374184,1.3148044232080616,1.3035231109124101,-0.7112088818693348,-0.2733183394540593,-0.32464417410264823,1.0687765093243964,True,True,True,186,I3_placebo_random,Rank(avg_trade_size_quote),e5f36ded98b55cd2,12,avg_trade_size_quote,True
i1_flow_liquidity_228,flow_liquidity,generated_candidate,original,0.3212447618222901,-0.5245966208652731,1.2525691229497393,0.4743543758231317,0.45701985590253935,-0.5818243865915769,-0.23977468835678115,-0.18145790084780675,0.9775345198362626,True,True,True,187,I1_flow_liquidity,"Mul(Rank(quote_volume_mean_12),ZScore(quote_asset_volume))",bf47f4bd7da883ba,6,quote_asset_volume;quote_volume_mean_12;volume,False
i0_basis_premium_082,basis_premium,generated_candidate,original,-0.4878477262909879,-0.21677322080979394,0.40467482035095714,1.0377036314165555,0.9616909393933377,-0.41935170422388157,-0.13046088805711809,-0.18930904070840365,0.9603268110706651,True,True,True,188,I0_basis_premium,"Mul(Rank(mark_minus_index),ZScore(realized_vol_12))",ca5d1813e6a73be2,6,mark_minus_index;realized_vol_12,True
i3_placebo_random_087,placebo_random,placebo,time_shuffle,-1.3511171325143054,-1.3903077461045281,1.7597075519192815,2.0,1.9687690998385305,-1.0,-0.6995317076149191,-0.3374848650906614,0.9500352004333983,True,True,True,189,I3_placebo_random,Rank(hl_range),523160b5ada94d80,12,hl_range,True
i2_microstructure_lite_061,microstructure_lite,generated_candidate,original,-1.221941706202453,-1.2732105937649285,1.6500571000766149,1.9278410960653183,1.8559441626069788,-1.0,-0.6632252723180211,-0.3275822064483103,0.9478825800151987,True,True,True,190,I2_microstructure_lite,"Mul(Rank(abs_ret_1),Rank(realized_vol_6))",c5c16982e49469ba,12,abs_ret_1;realized_vol_6;ret_1,False
i2_microstructure_lite_089,microstructure_lite,generated_candidate,original,-1.221941706202453,-1.2732105937649285,1.6500571000766149,1.9278410960653183,1.8559441626069788,-1.0,-0.6632252723180211,-0.3275822064483103,0.9478825800151987,True,True,True,191,I2_microstructure_lite,"Mul(Rank(realized_vol_6),Rank(abs_ret_1))",c9323bf9089c4c5c,12,abs_ret_1;realized_vol_6;ret_1,False
i3_placebo_random_013,placebo_random,placebo,time_shuffle,-0.6791845451135016,-0.48026257042723514,0.8930076098870803,1.276359632102056,1.2633988561404863,-0.7219635147941915,-0.2772888462471439,-0.33863423358562617,0.9354323879619245,True,True,True,192,I3_placebo_random,Rank(avg_trade_size_quote),e5f36ded98b55cd2,12,avg_trade_size_quote,True
i2_microstructure_lite_067,microstructure_lite,generated_candidate,original,-1.23121768420884,-0.7122326355389016,0.9182127057616785,1.8496611221728838,1.7557478886062685,-1.0,-0.39128005062344234,-0.3163524879772557,0.872538858192391,True,True,True,193,I2_microstructure_lite,"Mul(Rank(abs_ret_1),ZScore(realized_vol_12))",260c014d7b02a29c,12,abs_ret_1;realized_vol_12;ret_1,False
i3_placebo_random_213,placebo_random,placebo,time_shuffle,-0.10353836841401236,-0.7985179228801705,1.465910851682088,0.9772591635812661,0.9565652863377095,-0.8837602031619396,-0.4323614423373392,-0.3151839553593131,0.866373409448289,True,True,True,194,I3_placebo_random,Rank(avg_trade_size_quote),e5f36ded98b55cd2,12,avg_trade_size_quote,True
i0_basis_premium_226,basis_premium,generated_candidate,original,-0.9441766720778082,-1.3049842731924868,1.8337767890315475,1.6515249796865683,1.5651295147197952,-1.0,-0.6948040148031474,-0.280732889949477,0.825733433414992,True,True,True,195,I0_basis_premium,"Mul(Rank(ret_12),Rank(mark_index_ratio))",064689c1845e3302,6,mark_index_ratio;ret_1;ret_12,True
i0_basis_premium_085,basis_premium,generated_candidate,original,-1.7280260973164754,-1.1234528773950623,1.4789672885106748,2.0,2.0,-1.0,-0.525276652824463,-0.33855866812978913,0.7636529928448852,True,True,True,196,I0_basis_premium,"Mul(Rank(mark_minus_index),ZScore(hl_range))",410c87cadd5c32d1,12,hl_range;mark_minus_index,True
i1_flow_liquidity_086,flow_liquidity,generated_candidate,original,-1.291559728910617,-1.2633491693712913,1.6703257714198556,1.8651660734662514,1.8318075367212545,-1.0,-0.7495823408634061,-0.3001968733777412,0.7626112690843059,True,True,True,197,I1_flow_liquidity,"Mul(Rank(taker_buy_ratio),ZScore(volume))",6deaec478c395fd9,6,taker_buy_ratio;volume,False
i3_placebo_random_187,placebo_random,placebo,time_shuffle,-1.479877019934979,-1.2459675566643418,1.4720953541619282,1.9947227171503754,1.9426183653141458,-1.0,-0.6863173941131758,-0.3284294820157702,0.6688449838981825,True,True,True,198,I3_placebo_random,Rank(hl_range),523160b5ada94d80,12,hl_range,True
i0_basis_premium_080,basis_premium,generated_candidate,original,-0.3431578507347775,-0.01434488050275609,0.11767547532445868,0.714758067076975,0.6298056506058294,-0.3259934943352632,-0.009360272587499786,-0.22965908040259458,0.539723614444372,True,True,True,199,I0_basis_premium,"Mul(Rank(mark_minus_index),Rank(realized_vol_12))",058fcb46025d539e,6,mark_minus_index;realized_vol_12,True
i2_microstructure_lite_036,microstructure_lite,generated_candidate,original,-1.1234449300595994,-0.9118163197468607,1.0612038883956092,1.661461509246263,1.579834359063668,-1.0,-0.45078099017102935,-0.27731946935667595,0.5391380473713746,True,True,True,200,I2_microstructure_lite,"Mul(Rank(hl_range),Rank(realized_vol_12))",8a2b3af29fee7602,6,hl_range;realized_vol_12,False
i2_microstructure_lite_114,microstructure_lite,generated_candidate,original,-1.1234449300595994,-0.9118163197468607,1.0612038883956092,1.661461509246263,1.579834359063668,-1.0,-0.45078099017102935,-0.27731946935667595,0.5391380473713746,True,True,True,201,I2_microstructure_lite,"Mul(Rank(realized_vol_12),Rank(hl_range))",82314463c7c3ddb7,6,hl_range;realized_vol_12,False
i2_microstructure_lite_169,microstructure_lite,generated_candidate,original,0.03489096999459517,0.6872295097367759,-0.7941441970339218,0.13745949188908585,0.08437563938283303,0.2481604745849806,0.343983113860875,-0.26625383432157335,0.4757011680936504,True,True,True,202,I2_microstructure_lite,"Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12))",a1d70a39f2b28bf4,12,quote_volume_mean_12;realized_vol_24;volume,False
i3_placebo_random_063,placebo_random,placebo,time_shuffle,-0.6884579824189232,-0.6318627340049424,0.8942866227997032,1.1270647068131885,1.110839326446424,-0.797260009386577,-0.2660060034066155,-0.3270175842505168,0.4215863425917408,True,True,True,203,I3_placebo_random,Rank(avg_trade_size_quote),e5f36ded98b55cd2,12,avg_trade_size_quote,True
i1_flow_liquidity_045,flow_liquidity,generated_candidate,original,-0.5486287487480951,-1.0206289475913182,1.425161603535993,1.1982619381573216,1.1673061784794203,-1.0,-0.47866690871720935,-0.3267860921552165,0.4160190229608961,True,True,True,204,I1_flow_liquidity,"Mul(Rank(taker_imbalance),ZScore(avg_trade_size_quote))",13bb2e0bbbc56a8b,12,avg_trade_size_quote;taker_imbalance,False
i2_microstructure_lite_074,microstructure_lite,generated_candidate,original,-1.694760243170149,-1.6745233529739796,2.0,2.0,2.0,-1.0,-0.9198511650326912,-0.3443089631326775,0.3665562756905028,True,True,True,205,I2_microstructure_lite,"Mul(Rank(abs_ret_1),Rank(ret_12))",c82a4305a8894be7,6,abs_ret_1;ret_1;ret_12,False
i0_basis_premium_111,basis_premium,generated_candidate,original,-0.0008476251801726117,-1.5122925416464705,2.0,1.0361873281940899,0.9053686251558748,-1.0,-0.758092629044831,-0.308712928112311,0.36161022936617937,True,True,True,206,I0_basis_premium,"Mul(Rank(premium_index),Rank(hl_range))",1c7945fc7afa481f,12,hl_range;premium_index,True
i0_basis_premium_166,basis_premium,generated_candidate,original,-1.3684826395480076,-0.6919210539927089,0.6892406656547169,1.7326398002057661,1.6569965151061679,-1.0,-0.40939901810505647,-0.2528367983421569,0.3562374709787215,True,True,True,207,I0_basis_premium,"Mul(Rank(ret_1),ZScore(realized_vol_12))",4a6eb02f03f952a4,6,realized_vol_12;ret_1,True
i2_microstructure_lite_182,microstructure_lite,generated_candidate,original,-1.3684826395480076,-0.6919210539927089,0.6892406656547169,1.7326398002057661,1.6569965151061679,-1.0,-0.40939901810505647,-0.2528367983421569,0.3562374709787215,True,True,True,208,I2_microstructure_lite,"Mul(Rank(ret_1),ZScore(realized_vol_12))",4a6eb02f03f952a4,6,realized_vol_12;ret_1,False
i0_basis_premium_167,basis_premium,generated_candidate,original,-1.6163887667113466,-1.772089800559104,1.9911353441191832,2.0,2.0,-1.0,-0.9240403558048134,-0.3664005140533627,0.3122159069905569,True,True,True,209,I0_basis_premium,"Mul(Rank(ret_1),Rank(hl_range))",ab70a52a8e5d6d24,12,hl_range;ret_1,True
i2_microstructure_lite_043,microstructure_lite,generated_candidate,original,-1.6163887667113466,-1.772089800559104,1.9911353441191832,2.0,2.0,-1.0,-0.9240403558048134,-0.3664005140533627,0.3122159069905569,True,True,True,210,I2_microstructure_lite,"Mul(Rank(hl_range),Rank(ret_1))",2121b66866895782,12,hl_range;ret_1,False
i3_placebo_random_022,placebo_random,placebo,wrong_lag_stale_24h,-1.4305072531310814,-1.248990011580569,1.3483189278958416,1.7968970207065005,1.7558297430616956,-1.0,-0.6289801273880552,-0.30029355491393295,0.2922747446503994,True,True,True,211,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,True
i3_placebo_random_072,placebo_random,placebo,wrong_lag_stale_24h,-1.4305072531310814,-1.248990011580569,1.3483189278958416,1.7968970207065005,1.7558297430616956,-1.0,-0.6289801273880552,-0.30029355491393295,0.2922747446503994,True,True,True,212,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,True
i3_placebo_random_122,placebo_random,placebo,wrong_lag_stale_24h,-1.4305072531310814,-1.248990011580569,1.3483189278958416,1.7968970207065005,1.7558297430616956,-1.0,-0.6289801273880552,-0.30029355491393295,0.2922747446503994,True,True,True,213,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,True
i3_placebo_random_172,placebo_random,placebo,wrong_lag_stale_24h,-1.4305072531310814,-1.248990011580569,1.3483189278958416,1.7968970207065005,1.7558297430616956,-1.0,-0.6289801273880552,-0.30029355491393295,0.2922747446503994,True,True,True,214,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,True
i3_placebo_random_222,placebo_random,placebo,wrong_lag_stale_24h,-1.4305072531310814,-1.248990011580569,1.3483189278958416,1.7968970207065005,1.7558297430616956,-1.0,-0.6289801273880552,-0.30029355491393295,0.2922747446503994,True,True,True,215,I3_placebo_random,Rank(hl_range),523160b5ada94d80,6,hl_range,True
i2_microstructure_lite_141,microstructure_lite,generated_candidate,original,0.46085082499408864,0.4637047167761095,-0.40866765823920875,-0.10826100525518853,-0.16420990011274042,0.0796086753018069,0.21585108252671525,-0.25402179605082303,0.28485493994075967,True,True,True,216,I2_microstructure_lite,"Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12))",a143dc425bd9d197,12,quote_volume_mean_12;realized_vol_12;volume,False
i2_microstructure_lite_229,microstructure_lite,generated_candidate,original,-1.7779923039238756,-1.701231521587197,2.0,2.0,2.0,-1.0,-0.8962749289296441,-0.3709259725002989,0.2535752730589844,True,True,True,217,I2_microstructure_lite,"Mul(Rank(ret_6),Rank(abs_ret_1))",aa25977c95b2e64a,12,abs_ret_1;ret_1;ret_6,False
i0_basis_premium_003,basis_premium,generated_candidate,original,0.8513697307957426,-0.39230727728284337,1.093882658920973,-0.14424948846770713,-0.21091326432568586,-0.40811348963479926,-0.2418436054129315,-0.29900659656895023,0.24881866802379826,True,True,True,218,I0_basis_premium,mark_minus_index,40de53b3941d05f7,12,mark_minus_index,True
i0_basis_premium_005,basis_premium,generated_candidate,original,0.8513697307957426,-0.39230727728284337,1.093882658920973,-0.14424948846770713,-0.21091326432568586,-0.40811348963479926,-0.2418436054129315,-0.29900659656895023,0.24881866802379826,True,True,True,219,I0_basis_premium,ZScore(mark_minus_index),ef99d3cbd12134c9,12,mark_minus_index,True
i0_basis_premium_045,basis_premium,generated_candidate,original,-1.6438110205092178,-1.626269426259599,1.883132533786193,1.9486784433579905,1.949309272562653,-1.0,-0.9260544035437559,-0.34369157935301753,0.24129382004124644,True,True,True,220,I0_basis_premium,"Mul(Rank(mark_index_ratio),ZScore(ret_3))",1842437f89f2dccd,12,mark_index_ratio;ret_3,True
i2_microstructure_lite_065,microstructure_lite,generated_candidate,original,-1.2069193403742875,-1.3662012184268237,1.4936414710690764,1.6802460101925119,1.600852392643067,-1.0,-0.7122423235911166,-0.33804437649623476,0.15133261501619233,True,True,True,221,I2_microstructure_lite,"Mul(Rank(abs_ret_1),Rank(realized_vol_12))",fad5c5c0b0883107,12,abs_ret_1;realized_vol_12;ret_1,False
i0_basis_premium_054,basis_premium,generated_candidate,original,-0.8650621720266549,-0.6330183777701989,0.6330919526932142,1.2282213918416847,1.1483840310955225,-0.8308731513575057,-0.31889731973858176,-0.2488640696112168,0.11298228512626332,True,True,True,222,I0_basis_premium,"Mul(Rank(mark_index_ratio),ZScore(realized_vol_12))",a98bda0fdada964e,6,mark_index_ratio;realized_vol_12,True
i2_microstructure_lite_197,microstructure_lite,generated_candidate,original,-1.3560305247315798,-0.7422290163384394,0.7899488493825729,1.564592741286888,1.5498373291164986,-1.0,-0.41559318954315694,-0.32136559780006746,0.06916059137271624,True,True,True,223,I2_microstructure_lite,"Mul(Rank(ret_1),ZScore(quote_volume_mean_12))",c024cb51d07ec599,12,quote_volume_mean_12;ret_1;volume,False
i0_basis_premium_009,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,224,I0_basis_premium,spot_perp_basis,78046b9041b6e94c,12,spot_perp_basis,True
i0_basis_premium_010,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,225,I0_basis_premium,Rank(spot_perp_basis),9d8f934f085de134,6,spot_perp_basis,True
i0_basis_premium_011,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,226,I0_basis_premium,ZScore(spot_perp_basis),7e9dd118082e9603,12,spot_perp_basis,True
i0_basis_premium_036,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,227,I0_basis_premium,"Mul(Rank(mark_index_ratio),Rank(spot_perp_basis))",35fbd684c86c1b7b,6,mark_index_ratio;spot_perp_basis,True
i0_basis_premium_037,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,228,I0_basis_premium,"Mul(ZScore(mark_index_ratio),ZScore(spot_perp_basis))",b5ccf6e7e74c664e,12,mark_index_ratio;spot_perp_basis,True
i0_basis_premium_038,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,229,I0_basis_premium,"Mul(Rank(mark_index_ratio),ZScore(spot_perp_basis))",203c56ed20f7c4de,6,mark_index_ratio;spot_perp_basis,True
i0_basis_premium_065,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,230,I0_basis_premium,"Mul(Rank(mark_minus_index),Rank(spot_perp_basis))",a8f1cb13e7cfcdba,12,mark_minus_index;spot_perp_basis,True
i0_basis_premium_066,basis_premium,generated_candidate,original,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,True,True,True,231,I0_basis_premium,"Mul(ZScore(mark_minus_index),ZScore(spot_perp_basis))",45ddd432635288f5,6,mark_minus_index;spot_perp_basis,True
