blueprint_id,core59_shard,core61_route,core61_reason,core61_blocked,semantic_pair,motif,label_family,label_horizon_h,decision,premay_positive_split_count,control_ratio,cost10,robust_ok,lag_ok,expression
a7ff24r_14eb7b2a6dbac47a,s04,CORE62A_non_l7_selector_target_dryrun,exact_non_l7_clue,False,basis_premium_like|price_like,safe_div_abs,L0_raw_forward_return,4,A7FFCORE59S04_NUMERIC_CLUE,3,0.5266366327676689,-0.0010858967017395,True,True,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))"
a7ff24r_5b64bd43e2dd09cb,s05,CORE62A_non_l7_selector_target_dryrun,exact_non_l7_clue,False,basis_premium_like|price_like,sub,L3_liquidity_tier_relative_return,1,A7FFCORE59S05_NUMERIC_CLUE,3,0.7875104198299953,-0.0015739941020676,True,True,"Sub(Delta(premium_close_bps,4),trade_return_1h)"
a7ff24r_3f478db63b994f6e,s05,CORE62A_non_l7_selector_target_dryrun,exact_non_l7_clue,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,A7FFCORE59S05_NUMERIC_CLUE,3,0.8352249161102854,0.0235159386479605,True,True,"SafeDiv(Delta(premium_close_bps,2),Abs(trade_return_1h))"
a7ff24r_6406e38adf63bddf,s05,CORE62A_non_l7_selector_target_dryrun,exact_non_l7_clue,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,A7FFCORE59S05_NUMERIC_CLUE,3,0.8422784193165521,0.0496385720659838,True,True,"SafeDiv(Mean(premium_close_bps,2),Abs(trade_return_1h))"
a7ff24r_58cd9af618657156,s05,CORE62A_non_l7_selector_target_dryrun,exact_non_l7_clue,False,basis_premium_like|volatility_like,mul,L0_raw_forward_return,24,A7FFCORE59S05_NUMERIC_CLUE,3,0.9040017817039324,6.260904469424389e-06,True,True,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_7ffaf7bf0d76b7aa,s05,CORE62A_non_l7_selector_target_dryrun,exact_non_l7_clue,False,basis_premium_like|price_like,mul,L1_cross_sectional_relative_return,1,A7FFCORE59S05_NUMERIC_CLUE,3,0.9049114010773984,-0.001534259388289,True,True,"Mul(mark_index_basis_bps,Delta(trade_return_1h,4))"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.1643873670885244,0.1257863594484416,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_52a6ae8f1116e35c,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.1886055611779316,0.0898997337546267,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(trade_return_1h,8))))"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.1957511835281619,-0.0011090284915281,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_16c27a7264d3bf28,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.2001182814450935,-0.0010023176341603,True,False,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,1)))"
a7ff24r_55f0d29bc064638b,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.2112478072117489,0.1030699557272296,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(realized_vol_168h,2))))"
a7ff24r_3fab392f9c9b9117,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.2122994315642052,0.0682033564469571,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Delta(premium_close_bps,12)))"
a7ff24r_0bb7454738389fdf,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.2159737407035396,0.1037131383113903,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,8)))"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.2202513726988513,0.0946702745907906,True,False,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.2225648315671539,-0.0011090284915281,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.2335553123085419,0.0831496531668015,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_41899ad2dd939b91,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.240415422688254,-0.0009581522329943,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,12)))"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.2583956166216817,-0.0011594363796756,True,False,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_4df75107da3300e3,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.2840516835928104,0.0885092419393006,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,4)))"
a7ff24r_1de5ef954b835313,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.2861306682077939,0.0952585209023999,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_1de5ef954b835313,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.2899994421510676,-0.0011155673863645,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_14eb7b2a6dbac47a,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.2917236777405538,0.0747923113345157,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))"
a7ff24r_41899ad2dd939b91,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.2923570165197837,-0.0009410451862614,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,12)))"
a7ff24r_41899ad2dd939b91,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.2965893153888131,0.1091715814262274,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,12)))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3075702630757844,-0.0012156238689538,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_16c27a7264d3bf28,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3210031879139994,-0.001000886047469,True,False,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,1)))"
a7ff24r_7b68fb1f6c2a4885,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.3214357005503396,0.0843147462865835,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(trade_return_1h,4))))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3311195934252122,-0.0012262844245459,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_4df75107da3300e3,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.3318625479631985,-0.0010922352309017,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(premium_close_bps,4)))"
a7ff24r_fad5886189793630,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.3319023593812707,0.1345805605048653,True,False,"Delta(mark_index_basis_bps,8)"
a7ff24r_0b842e7d57714bb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3319023593812707,0.1345805605048653,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_24h))"
a7ff24r_5e93346f70a68d33,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.3319023593812707,0.1345805605048653,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_168h))"
a7ff24r_55f0d29bc064638b,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.3322812745129937,-0.0010113890214976,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(realized_vol_168h,2))))"
a7ff24r_1de5ef954b835313,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3328640130597948,-0.0011502405404713,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_14eb7b2a6dbac47a,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3471346725981226,-0.0013587729392076,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))"
a7ff24r_14eb7b2a6dbac47a,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3471346725981227,-0.0013587729392076,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3507341496219204,-0.0010779804888398,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,4,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3507341496219206,-0.0010779804888398,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_1dc128f3e9169a7f,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3578419555376112,-0.0014532548165885,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,8))))"
a7ff24r_16c27a7264d3bf28,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3594976609387058,0.101629743183901,True,False,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,1)))"
a7ff24r_14eb7b2a6dbac47a,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3600618904386794,-0.0012976330149527,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))"
a7ff24r_538d9cd526cfb7e7,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.3619151474844685,-0.0014059646828755,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(premium_close_bps))"
a7ff24r_16a015591ba6cab1,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3625011980322039,-0.0012262844245459,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,8)))"
a7ff24r_55f0d29bc064638b,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,safe_div_abs,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.3694068902270863,-0.0010113890214976,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(realized_vol_168h,2))))"
a7ff24r_41899ad2dd939b91,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.3699619583705447,-0.0009410451862614,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,12)))"
a7ff24r_1de5ef954b835313,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3853160292084849,-0.0011502405404713,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(premium_close_bps,2))))"
a7ff24r_0bb7454738389fdf,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.3888664558995414,-0.0011118931556987,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,8)))"
a7ff24r_0976d19eda31e7f3,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,safe_div_abs,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.388998577932592,0.0901244668925303,True,False,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(premium_close_bps))"
a7ff24r_55f0d29bc064638b,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,safe_div_abs,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.4011605715011336,-0.0010018330813555,True,False,"SafeDiv(mark_index_basis_bps,Abs(ZScore(Mean(realized_vol_168h,2))))"
a7ff24r_16c27a7264d3bf28,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.403232181111252,-0.0010023176341603,True,False,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,1)))"
a7ff24r_2809983f46ab7d37,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,sub,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4068441870705244,-0.0010986215976874,True,False,"Sub(mark_index_basis_bps,Mean(premium_close_bps,4))"
a7ff24r_538d9cd526cfb7e7,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.4170576587437605,-0.0013460416034495,True,False,"Sub(CSRank(mark_index_basis_bps),CSRank(premium_close_bps))"
a7ff24r_0bb7454738389fdf,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4216212759621768,-0.0011114407572604,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,8)))"
a7ff24r_181b6def5382a129,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,gated_sign,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4314167051861898,-0.00150492945671,True,False,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,2))))"
a7ff24r_1dc128f3e9169a7f,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4429736991656047,-0.0014532548165885,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,8))))"
a7ff24r_0bb7454738389fdf,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,safe_div_abs,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4484974530688684,-0.0011114407572604,True,False,"SafeDiv(mark_index_basis_bps,Abs(Mean(trade_return_1h,8)))"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L5_vol_adjusted_return,4,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.4542131800908003,0.0895413370493915,True,False,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_fad5886189793630,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.4593889083854222,-0.0009386387640655,True,False,"Delta(mark_index_basis_bps,8)"
a7ff24r_0b842e7d57714bb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4593889083854222,-0.0009386387640655,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_24h))"
a7ff24r_5e93346f70a68d33,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L3_liquidity_tier_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.4593889083854222,-0.0009386387640655,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_168h))"
a7ff24r_58cd9af618657156,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,mul,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.4653444670754547,-0.0012322582188083,True,False,"Mul(Delta(mark_index_basis_bps,2),realized_vol_24h)"
a7ff24r_6730f055e3c34729,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_pre_may_unstable,False,basis_premium_like|basis_premium_like,smooth_mul,L0_raw_forward_return,24,HOLD_A7FFCORE59S03_PRE_MAY_UNSTABLE,2,0.4708405481657786,0.0003028477289637,False,True,"Mean(Mul(Delta(mark_index_basis_bps,1),ZScore(Mean(premium_close_bps,12))),4)"
a7ff24r_010adba7b5e547b9,s02,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,smooth_mul,L0_raw_forward_return,1,HOLD_A7FFCORE59S02_ONE_BAR_LAG_FRAGILE,3,0.4715651206596825,-0.0013676570122567,True,False,"Mean(Mul(Delta(mark_index_basis_bps,2),ZScore(Mean(premium_close_bps,8))),4)"
a7ff24r_181b6def5382a129,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|price_like,gated_sign,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4839115547577634,-0.00150492945671,True,False,"Mul(premium_close_bps,Sign(ZScore(Mean(trade_return_1h,2))))"
a7ff24r_1dc128f3e9169a7f,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|basis_premium_like,spread_rank,L5_vol_adjusted_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.4840295371166374,0.0488987364537155,True,False,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,8))))"
a7ff24r_fad5886189793630,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L0_raw_forward_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.503272387651456,-0.0009413670332706,True,False,"Delta(mark_index_basis_bps,8)"
a7ff24r_0b842e7d57714bb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L0_raw_forward_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.503272387651456,-0.0009413670332706,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_24h))"
a7ff24r_5e93346f70a68d33,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L0_raw_forward_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.503272387651456,-0.0009413670332706,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_168h))"
a7ff24r_fad5886189793630,s03,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like,single,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S03_ONE_BAR_LAG_FRAGILE,3,0.5032723876514561,-0.0009413670332706,True,False,"Delta(mark_index_basis_bps,8)"
a7ff24r_0b842e7d57714bb0,s04,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S04_ONE_BAR_LAG_FRAGILE,3,0.5032723876514561,-0.0009413670332706,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_24h))"
a7ff24r_5e93346f70a68d33,s05,CORE62B_target_near_miss_repair_dryrun,near_miss_one_bar_lag_fragile,False,basis_premium_like|volatility_like,gated_sign,L1_cross_sectional_relative_return,1,HOLD_A7FFCORE59S05_ONE_BAR_LAG_FRAGILE,3,0.5032723876514561,-0.0009413670332706,True,False,"Mul(Delta(mark_index_basis_bps,8),Sign(realized_vol_168h))"
