blueprint_id,expression,a7input_queue,semantic_pair,motif,skeleton_key,production_key,input_fields,input_tags,input_clusters,input_semantic_types,clue_row_count,label_family_count,label_families,horizons,decisions,selected_overlap,best_label_family,best_label_horizon_h,best_decision,best_control_ratio,best_cost5_recent_oriented,best_robust_median_tstat_floor,best_lag_ok,best_robust_ok,score
a7ff24r_0386a2799693d3f8,"Mul(realized_vol_168h,Sign(Delta(trade_return_1h,8)))",ordinary_alpha,price_like|volatility_like,gated_sign,skel_a2f58ee62d9e7ad2,prod_2008f8c8ea566382,realized_vol_168h|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015|ic_021,price_like|volatility_like,5,4,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return|L5_vol_adjusted_return,1|4,A7FFCORE54ES03_NUMERIC_CLUE,False,L5_vol_adjusted_return,4,A7FFCORE54ES03_NUMERIC_CLUE,0.7529222643221456,0.0609939125843347,0.9547766992211814,True,True,13.479722013654378
a7ff24r_86accfda9738361b,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_168h,2))))",ordinary_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,prod_99d790ecd4fc61e7,premium_close_bps|realized_vol_168h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,4,4,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return|L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.9893771109129236,0.0670475915964374,1.770989967477072,True,True,13.352967985468648
a7ff24r_6c1047e92aac3e0c,"Mul(mark_index_basis_bps,Sign(ZScore(Mean(trade_return_1h,2))))",ordinary_alpha,basis_premium_like|price_like,gated_sign,skel_c80f62c274b367a9,prod_f0262a56bdbf43cd,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,3,3,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES02_NUMERIC_CLUE,False,L0_raw_forward_return,1,A7FFCORE54ES02_NUMERIC_CLUE,0.4224848190690873,-0.000231634635266,2.181804707329158,True,True,13.138761223967443
a7ff24r_9f5ad1ba0f787f3a,"Delta(trade_return_1h,168)",ordinary_alpha,price_like,single,skel_1d39996e97d5ace0,prod_9d530cad45296b5f,trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_021,price_like,1,1,L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.699277435690191,0.034769555155536,1.3538768346599066,True,True,12.191934827971505
a7ff24r_75bc40a3fbfa994d,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,12)))",interaction_alpha,basis_premium_like|basis_premium_like,spread_rank,skel_1a1b3fb29dff7328,prod_d1a09f5aca2ef86f,mark_index_basis_bps|premium_close_bps,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,4,3,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,4|8,A7FFCORE54ES07_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,4,A7FFCORE54ES07_NUMERIC_CLUE,0.4130359086705134,3.686089101188157e-06,1.5531382090347852,True,True,11.976285940274556
a7ff24r_8109a8c7568833d5,"Mul(Mean(mark_index_basis_bps,12),trade_return_1h)",interaction_alpha,basis_premium_like|price_like,mul,skel_0994b3a36a4d53ba,prod_f2ad23fb73587f25,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,3,3,L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return|L5_vol_adjusted_return,1|4,A7FFCORE54ES07_NUMERIC_CLUE,False,L5_vol_adjusted_return,1,A7FFCORE54ES07_NUMERIC_CLUE,0.8026578005433946,0.0357674884191122,1.4302678301526184,True,True,11.41070649678251
a7ff24r_47bcb06b0eb1f42a,"Mul(Delta(premium_close_bps,2),realized_vol_24h)",ordinary_alpha,basis_premium_like|volatility_like,mul,skel_0994b3a36a4d53ba,prod_c8f209f686271253,premium_close_bps|realized_vol_24h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,1,1,L5_vol_adjusted_return,1,A7FFCORE54ES01_NUMERIC_CLUE,False,L5_vol_adjusted_return,1,A7FFCORE54ES01_NUMERIC_CLUE,0.9237402797950552,0.0394807891103334,1.810428329020236,True,True,11.331532771123259
a7ff24r_16601b09f488fcdc,"Sub(CSRank(mark_index_basis_bps),CSRank(Mean(premium_close_bps,4)))",ordinary_alpha,basis_premium_like|basis_premium_like,spread_rank,skel_1a1b3fb29dff7328,prod_d32b5f84c38cca01,mark_index_basis_bps|premium_close_bps,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,3,3,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,4,A7FFCORE54ES00_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,4,A7FFCORE54ES00_NUMERIC_CLUE,0.5385452747959985,0.0001810027366158,1.8222658523232165,True,True,11.277179230348027
a7ff24r_6163e52de2669daa,"SafeDiv(premium_close_bps,Abs(Mean(trade_return_1h,12)))",ordinary_alpha,basis_premium_like|price_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_f329d21415865770,premium_close_bps|trade_return_1h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,2,2,L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES02_NUMERIC_CLUE,False,L1_cross_sectional_relative_return,1,A7FFCORE54ES02_NUMERIC_CLUE,0.4407102650869946,-0.000406416728286,1.324643279499056,True,True,11.242183908128165
a7ff24r_596e8f66dbea15c3,"SafeDiv(Delta(mark_index_basis_bps,1),Abs(premium_close_bps))",ordinary_alpha,basis_premium_like|basis_premium_like,safe_div_abs,skel_136259b72205469f,prod_b8468e58ad10b7b6,mark_index_basis_bps|premium_close_bps,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,1,1,L5_vol_adjusted_return,1,A7FFCORE54ES02_NUMERIC_CLUE,False,L5_vol_adjusted_return,1,A7FFCORE54ES02_NUMERIC_CLUE,0.948309653928076,0.0378343681540375,1.8362186171350727,True,True,10.972777510393136
a7ff24r_6851231817646ddc,"Mul(Mean(mark_index_basis_bps,4),trade_return_1h)",ordinary_alpha,basis_premium_like|price_like,mul,skel_0994b3a36a4d53ba,prod_819675e297b6320e,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,4,4,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return|L5_vol_adjusted_return,4,A7FFCORE54ES02_NUMERIC_CLUE,False,L5_vol_adjusted_return,4,A7FFCORE54ES02_NUMERIC_CLUE,0.7282275708345074,0.0464629892466418,0.2388130731632526,True,True,10.841649362645612
a7ff24r_84e6b7e0b4d14184,"SafeDiv(Delta(mark_index_basis_bps,4),Abs(trade_return_1h))",interaction_alpha,basis_premium_like|price_like,safe_div_abs,skel_136259b72205469f,prod_2a2892946c421914,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,1,1,L3_liquidity_tier_relative_return,1,A7FFCORE54ES07_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES07_NUMERIC_CLUE,0.7141400971704432,-0.0005557181396548,2.4268861165390727,True,True,10.712371261373713
a7ff24r_1dcae0e3eed3132f,"Sub(Delta(realized_vol_168h,4),trade_return_1h)",ordinary_alpha,price_like|volatility_like,sub,skel_0994b3a36a4d53ba,prod_79dfc08d69ff7430,realized_vol_168h|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015|ic_021,price_like|volatility_like,4,3,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1|4,A7FFCORE54ES04_NUMERIC_CLUE,False,L1_cross_sectional_relative_return,4,A7FFCORE54ES04_NUMERIC_CLUE,0.3962486892973079,7.832240813649837e-05,0.8158501670370796,True,True,10.67704568191473
a7ff24r_10608d38dd469cef,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_168h,4))))",ordinary_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,prod_0c7a5faf1cedc438,premium_close_bps|realized_vol_168h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,2,2,L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES00_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES00_NUMERIC_CLUE,0.6765115160405815,-0.0003861914919064,1.9364837384906848,True,True,10.107852316575554
a7ff24r_8e3dd007dfadf9b2,"Mul(Mean(mark_index_basis_bps,2),trade_return_1h)",interaction_alpha,basis_premium_like|price_like,mul,skel_0994b3a36a4d53ba,prod_869572a0beebc344,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,4,4,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return|L5_vol_adjusted_return,4,A7FFCORE54ES07_NUMERIC_CLUE,False,L5_vol_adjusted_return,4,A7FFCORE54ES07_NUMERIC_CLUE,0.9735443687065194,0.0511523219715593,0.5875070856220448,True,True,9.554802681334825
a7ff24r_70759f8bb3140991,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(trade_return_1h,2))))",ordinary_alpha,basis_premium_like|price_like,safe_div_abs,skel_c80f62c274b367a9,prod_708c90da2600b51b,premium_close_bps|trade_return_1h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,2,2,L0_raw_forward_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES02_NUMERIC_CLUE,False,L0_raw_forward_return,1,A7FFCORE54ES02_NUMERIC_CLUE,0.7197812994162827,-0.0005382874762798,1.850342850828189,True,True,9.502872707493552
a7ff24r_029eac5b325dde0b,"Sub(CSRank(mark_index_basis_bps),CSRank(ZScore(Mean(premium_close_bps,2))))",ordinary_alpha,basis_premium_like|basis_premium_like,spread_rank,skel_a923757a8885923c,prod_5bbde806945399f9,mark_index_basis_bps|premium_close_bps,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,1,1,L0_raw_forward_return,4,A7FFCORE54ES00_NUMERIC_CLUE,False,L0_raw_forward_return,4,A7FFCORE54ES00_NUMERIC_CLUE,0.6401718989692626,-0.0001580161881301,1.422664569495156,True,True,9.443610149297687
a7ff24r_eb94ce69b7faa44c,"Delta(mark_index_basis_bps,72)",ordinary_alpha,basis_premium_like,single,skel_1d39996e97d5ace0,prod_47d0f6606d8c6144,mark_index_basis_bps,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013,basis_premium_like,3,3,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES00_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES00_NUMERIC_CLUE,0.8889150418954572,-0.0001423732640117,2.630621275683648,True,True,9.372092132412725
a7ff24r_95db6511637ff25a,"Delta(trade_return_1h,48)",ordinary_alpha,price_like,single,skel_1d39996e97d5ace0,prod_369ca6b27934adff,trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_021,price_like,1,1,L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.9614778764639672,0.0317170972200419,1.4003399453179504,True,True,9.35761084800042
a7ff24r_7d744fc000dfdcf5,"SafeDiv(premium_close_bps,Abs(Mean(trade_return_1h,8)))",ordinary_alpha,basis_premium_like|price_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_3f94980ccdaf5e7a,premium_close_bps|trade_return_1h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,2,2,L0_raw_forward_return|L1_cross_sectional_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L0_raw_forward_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.6711874494781334,-0.0005006550195709,1.2563245969998589,True,True,8.800774699218383
a7ff24r_2f65452feb520b77,"Delta(trade_return_1h,72)",ordinary_alpha,price_like,single,skel_1d39996e97d5ace0,prod_3be52db0e10959ae,trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_021,price_like,1,1,L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L5_vol_adjusted_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.9794451277991306,0.0300346904314441,1.278833381441537,True,True,8.766684528036176
a7ff24r_990deb5022329468,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_168h,8))))",ordinary_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,prod_0c73e54a9f5d4885,premium_close_bps|realized_vol_168h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,3,3,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.7763835140192802,-0.0004118877237497,1.6492766867458784,True,True,8.534718233298955
a7ff24r_14eb7b2a6dbac47a,"SafeDiv(Delta(mark_index_basis_bps,2),Abs(trade_return_1h))",ordinary_alpha,basis_premium_like|price_like,safe_div_abs,skel_136259b72205469f,prod_7980ef5596a6b836,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,2,2,L0_raw_forward_return|L1_cross_sectional_relative_return,4,A7FFCORE54ES00_NUMERIC_CLUE,False,L0_raw_forward_return,4,A7FFCORE54ES00_NUMERIC_CLUE,0.6213809057054438,-8.589670173952827e-05,0.7233673743501788,True,True,8.23292569164592
a7ff24r_0f543a2861f3d20f,"SafeDiv(Delta(premium_close_bps,4),Abs(realized_vol_168h))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_136259b72205469f,prod_3cf58515f98ebe7e,premium_close_bps|realized_vol_168h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,1,1,L3_liquidity_tier_relative_return,1,A7FFCORE54ES08_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES08_NUMERIC_CLUE,0.8872226723683166,-0.0004562093986504,2.0518414277662287,True,True,8.231456131849292
a7ff24r_5b64bd43e2dd09cb,"Sub(Delta(premium_close_bps,4),trade_return_1h)",ordinary_alpha,basis_premium_like|price_like,sub,skel_0994b3a36a4d53ba,prod_3e9190db4f79c3c2,premium_close_bps|trade_return_1h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,1,1,L3_liquidity_tier_relative_return,1,A7FFCORE54ES02_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES02_NUMERIC_CLUE,0.7875104198299953,-0.0005739941020676,1.3837458539539569,True,True,7.8923875096079605
a7ff24r_7eeaa9c128fa6743,"Delta(trade_return_1h,8)",ordinary_alpha,price_like,single,skel_1d39996e97d5ace0,prod_ebded46e0d4fb081,trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_021,price_like,3,3,L0_raw_forward_return|L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.789000280672982,-0.0005049013656173,1.3074798063438369,True,True,7.724956805957854
a7ff24r_a0278217d09eaa3b,"SafeDiv(premium_close_bps,Abs(Delta(trade_return_1h,12)))",ordinary_alpha,basis_premium_like|price_like,safe_div_abs,skel_a2f58ee62d9e7ad2,prod_61d0b2fdb7d9b8ed,premium_close_bps|trade_return_1h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,2,2,L1_cross_sectional_relative_return|L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.905557564442896,-0.000408227066243,1.4722967363302204,True,True,6.889017828231481
a7ff24r_35936163ee9000cf,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,2))),CSRank(ZScore(Mean(premium_close_bps,12))))",ordinary_alpha,basis_premium_like|basis_premium_like,spread_rank,skel_f4061a64df347a31,prod_8aa3fa99b2fd7af3,mark_index_basis_bps|premium_close_bps,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_013,basis_premium_like,2,2,L0_raw_forward_return|L1_cross_sectional_relative_return,4,A7FFCORE54ES01_NUMERIC_CLUE,False,L0_raw_forward_return,4,A7FFCORE54ES01_NUMERIC_CLUE,0.8641665171107208,0.0003007649278966,0.9243614776760752,True,True,6.2371342770346025
a7ff24r_c664fcaa61a714a7,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(realized_vol_168h,12))))",interaction_alpha,basis_premium_like|volatility_like,safe_div_abs,skel_c80f62c274b367a9,prod_d71d2e39e176d72a,premium_close_bps|realized_vol_168h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_015,basis_premium_like|volatility_like,2,2,L0_raw_forward_return|L1_cross_sectional_relative_return,1,A7FFCORE54ES07_NUMERIC_CLUE,False,L0_raw_forward_return,1,A7FFCORE54ES07_NUMERIC_CLUE,0.9659688273969336,-0.00043402864784,1.3504033825117094,True,True,6.041118491054084
a7ff24r_931e020ea7a720ae,"Mul(Delta(premium_close_bps,8),Sign(realized_vol_24h))",ordinary_alpha,basis_premium_like|volatility_like,gated_sign,skel_136259b72205469f,prod_20e424455c5db278,premium_close_bps|realized_vol_24h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_016,basis_premium_like|volatility_like,1,1,L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES03_NUMERIC_CLUE,0.9755117738211248,-0.0005496299913184,1.3924119518673417,True,True,6.029706165523436
a7ff24r_6b86864574e34096,"Mul(Mean(realized_vol_24h,2),trade_return_1h)",interaction_alpha,price_like|volatility_like,mul,skel_0994b3a36a4d53ba,prod_3cfd6f9cb77e40b4,realized_vol_24h|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_016|ic_021,price_like|volatility_like,2,2,L0_raw_forward_return|L1_cross_sectional_relative_return,4,A7FFCORE54ES08_NUMERIC_CLUE,False,L1_cross_sectional_relative_return,4,A7FFCORE54ES08_NUMERIC_CLUE,0.8818287094724397,-0.0001973929187499,0.8558672186217455,True,True,5.893447342519094
a7ff24r_7ffaf7bf0d76b7aa,"Mul(mark_index_basis_bps,Delta(trade_return_1h,4))",interaction_alpha,basis_premium_like|price_like,mul,skel_f8484b844efd270f,prod_29329d0fd439271e,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,1,1,L3_liquidity_tier_relative_return,1,A7FFCORE54ES07_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,1,A7FFCORE54ES07_NUMERIC_CLUE,0.8757109770790881,-0.0005679277970925,0.770506064457842,True,True,5.783902358124803
a7ff24r_9a60ad933e6e1a54,"Mul(premium_close_bps,Delta(trade_return_1h,1))",ordinary_alpha,basis_premium_like|price_like,mul,skel_f8484b844efd270f,prod_090d62e92ef90d15,premium_close_bps|trade_return_1h,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_005|ic_021,basis_premium_like|price_like,1,1,L1_cross_sectional_relative_return,4,A7FFCORE54ES03_NUMERIC_CLUE,False,L1_cross_sectional_relative_return,4,A7FFCORE54ES03_NUMERIC_CLUE,0.7804511126427092,-0.0003783251366298,0.2224439890338874,True,True,5.640376851640683
a7ff24r_8e6d07883055688c,"Mul(mark_index_basis_bps,Sign(Delta(trade_return_1h,4)))",interaction_alpha,basis_premium_like|price_like,gated_sign,skel_a2f58ee62d9e7ad2,prod_651f740060dacc47,mark_index_basis_bps|trade_return_1h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_013|ic_021,basis_premium_like|price_like,1,1,L1_cross_sectional_relative_return,1,A7FFCORE54ES07_NUMERIC_CLUE,False,L1_cross_sectional_relative_return,1,A7FFCORE54ES07_NUMERIC_CLUE,0.9840613192116658,-0.0005110545868951,0.8154074085599109,True,True,4.790201625003164
a7ff24r_560d55755f939c3f,"ZScore(Mean(realized_vol_168h,168))",ordinary_alpha,volatility_like,single,skel_a311ee3fdacdeca2,prod_eecf6435c368be54,realized_vol_168h,A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_015,volatility_like,1,1,L1_cross_sectional_relative_return,8,A7FFCORE54ES03_NUMERIC_CLUE,False,L1_cross_sectional_relative_return,8,A7FFCORE54ES03_NUMERIC_CLUE,0.9594902475238968,0.0001435522237936,0.6026145747272915,True,True,4.624681896594975
a7ff24r_b8f107bc73b71bc4,"Sub(CSRank(trade_high),CSRank(trade_volume))",ordinary_alpha,liquidity_like|volatility_like,spread_rank,skel_293cae94cfd91548,prod_dd73820905f67152,trade_high|trade_volume,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_000|ic_023,liquidity_like|price_like,1,1,L3_liquidity_tier_relative_return,8,A7FFCORE54ES07_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,8,A7FFCORE54ES07_NUMERIC_CLUE,0.9623047499981509,-0.0002106385340384,0.5488744406828088,True,True,4.474701381384109
a7ff24r_ce8b14f4223a0409,"Mul(Sub(CSRank(trade_high),CSRank(trade_volume)),Sign(trade_volume))",ordinary_alpha,liquidity_like|volatility_like,signed_spread,skel_e001e287e8d9140a,prod_70da997fa1570ac8,trade_high|trade_volume,A7INPUT_APPROVED_REDUNDANT_CAP|A7INPUT_APPROVED_SIGNAL_PRIMARY,ic_000|ic_023,liquidity_like|price_like,1,1,L3_liquidity_tier_relative_return,8,A7FFCORE54ES07_NUMERIC_CLUE,False,L3_liquidity_tier_relative_return,8,A7FFCORE54ES07_NUMERIC_CLUE,0.9623047499981509,-0.0002106385340384,0.5488744406828088,True,True,4.474701381384109
