candidate_id,split,offset,n_dates,mean_spread,tstat,positive
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,6,24,-0.0010399839922154467,-0.4111004498316324,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,7,24,-0.0014197364298024356,-0.5904934309354488,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,8,24,-0.0019338101755998853,-0.8695611941474864,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,9,24,-0.0016673911083532396,-0.7644088844661543,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,10,24,-0.0014037350626360178,-0.6502044435450829,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,11,24,-0.0014468573629550635,-0.5454702125755352,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,12,24,-0.0015551009729742587,-0.6334119263306044,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,13,24,-0.0016197636183338203,-0.6897853796557568,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,14,24,-0.0016133246586849251,-0.6490563449497742,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,15,24,-0.002038082592813345,-0.7596333275633038,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,16,24,-0.0017982720129499162,-0.8036224489006846,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,17,24,-0.0018743245358259376,-0.8507881186195292,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,18,24,-0.0021335890978749256,-0.9213541245344177,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,19,24,-0.0020462488756942446,-0.8783094289380977,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,20,24,-0.0023080193640872006,-0.9271221176381979,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,21,24,-0.0019973001170891934,-0.8339409240417857,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,22,24,-0.0019302369315393482,-0.7893677033357376,False
a7al2q_f00f22bbcc48dc2c,known_may2026_stress,23,23,-0.0007742227234077333,-0.3285333136672029,False
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,0,180,0.001271504979477169,1.5058177455721025,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,1,180,0.001330830638808444,1.531303653159151,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,2,180,0.0012745393467306768,1.4625386336561337,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,3,180,0.0013061769250826154,1.4706988980207867,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,4,180,0.0012626432768858438,1.4257398672790849,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,5,180,0.001268665026540934,1.4119716880729258,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,6,180,0.0012945955371157464,1.4382195203257453,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,7,180,0.001230100098108219,1.390168072949721,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,8,180,0.0012340727312439798,1.3292476036549588,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,9,180,0.0011890845653008246,1.2893364485369012,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,10,180,0.0013091528227731103,1.472666932764599,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,11,180,0.0012333638684619054,1.394474875817485,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,12,180,0.0011912444750077171,1.3599543697881034,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,13,180,0.0011859328096374448,1.3878813461846786,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,14,180,0.0011761881971211476,1.3931161043131757,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,15,180,0.0011876760634581725,1.4126224806663337,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,16,180,0.0012250493757666586,1.4546976696007137,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,17,180,0.0012044558192178,1.4649461372516053,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,18,180,0.0012033330969709257,1.4984671787721089,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,19,180,0.0012069055618254066,1.5370175569953726,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,20,180,0.00138519132770748,1.6898876554231594,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,21,180,0.001432699225578556,1.7722612180804134,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,22,180,0.0014596902219791519,1.811797849834448,True
a7al2q_d6f7ebc0dbbdda7a,validation_2025H1,23,179,0.0014828401472152817,1.8493422478095698,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,0,183,0.0017423345250399062,1.9294305898365003,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,1,183,0.0017424433142018355,1.9009908252918288,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,2,183,0.0018351904333080388,1.9245657940358782,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,3,183,0.0018744169002024322,1.9443639561076174,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,4,183,0.0018867827685410264,1.9948390471951032,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,5,183,0.001828219330829761,1.9429860398990324,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,6,183,0.0018476995280720975,1.937078935841865,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,7,183,0.0018894143261359694,1.9459828253656999,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,8,183,0.0018665940165952964,1.9673642326335536,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,9,183,0.001797143070318917,1.9427992158154717,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,10,183,0.0018713058827236782,1.9845038551290783,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,11,183,0.0017496652787006186,1.9079378185023146,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,12,183,0.0017519589911352313,1.9509445030770736,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,13,183,0.00198414976577487,2.2253399881177454,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,14,183,0.002020639072030075,2.3675375947670667,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,15,183,0.002107748297615537,2.4736547286370087,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,16,183,0.002111021386236137,2.5009790595922343,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,17,183,0.001999907943330177,2.5032230057463853,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,18,183,0.002013653689044801,2.5203320500739315,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,19,183,0.0020410629644809983,2.504067733049655,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,20,183,0.0019741580448355265,2.2243471862281385,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,21,183,0.002126949215714985,2.475859806941204,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,22,183,0.0021026253540366237,2.415522028339013,True
a7al2q_d6f7ebc0dbbdda7a,test_2025H2,23,182,0.0017785449323335781,1.951374131352344,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,0,119,0.001637066177538006,1.5464648159901124,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,1,119,0.0015808890176236083,1.4464849980238823,True
a7al2q_d6f7ebc0dbbdda7a,recent_oos_2026JanApr,2,119,0.0017653463553620988,1.5835533338091876,True
