decision,label_family,count
HOLD_A7LS18a7ls18_s089_CONTROL_DOMINATED,L5_vol_adjusted_return,260
HOLD_A7LS18a7ls18_s007_CONTROL_DOMINATED,L0_raw_forward_return,260
HOLD_A7LS18a7ls18_s097_CONTROL_DOMINATED,L5_vol_adjusted_return,259
HOLD_A7LS18a7ls18_s037_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,258
HOLD_A7LS18a7ls18_s051_CONTROL_DOMINATED,L5_vol_adjusted_return,257
HOLD_A7LS18a7ls18_s048_CONTROL_DOMINATED,L0_raw_forward_return,257
HOLD_A7LS18a7ls18_s129_CONTROL_DOMINATED,L5_vol_adjusted_return,257
HOLD_A7LS18a7ls18_s048_CONTROL_DOMINATED,L5_vol_adjusted_return,256
HOLD_A7LS18a7ls18_s007_CONTROL_DOMINATED,L1_cross_sectional_relative_return,256
HOLD_A7LS18a7ls18_s023_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,255
HOLD_A7LS18a7ls18_s059_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,255
HOLD_A7LS18a7ls18_s116_CONTROL_DOMINATED,L0_raw_forward_return,255
HOLD_A7LS18a7ls18_s059_CONTROL_DOMINATED,L0_raw_forward_return,254
HOLD_A7LS18a7ls18_s051_CONTROL_DOMINATED,L1_cross_sectional_relative_return,254
HOLD_A7LS18a7ls18_s116_CONTROL_DOMINATED,L1_cross_sectional_relative_return,254
HOLD_A7LS18a7ls18_s059_CONTROL_DOMINATED,L1_cross_sectional_relative_return,254
HOLD_A7LS18a7ls18_s091_CONTROL_DOMINATED,L0_raw_forward_return,253
HOLD_A7LS18a7ls18_s091_CONTROL_DOMINATED,L1_cross_sectional_relative_return,252
HOLD_A7LS18a7ls18_s076_CONTROL_DOMINATED,L5_vol_adjusted_return,249
HOLD_A7LS18a7ls18_s023_CONTROL_DOMINATED,L5_vol_adjusted_return,249
A7LS18a7ls18_s136_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,249
HOLD_A7LS18a7ls18_s034_CONTROL_DOMINATED,L5_vol_adjusted_return,249
HOLD_A7LS18a7ls18_s051_CONTROL_DOMINATED,L0_raw_forward_return,249
HOLD_A7LS18a7ls18_s116_CONTROL_DOMINATED,L5_vol_adjusted_return,248
HOLD_A7LS18a7ls18_s104_CONTROL_DOMINATED,L5_vol_adjusted_return,248
HOLD_A7LS18a7ls18_s107_CONTROL_DOMINATED,L5_vol_adjusted_return,247
HOLD_A7LS18a7ls18_s013_CONTROL_DOMINATED,L5_vol_adjusted_return,246
HOLD_A7LS18a7ls18_s074_CONTROL_DOMINATED,L5_vol_adjusted_return,245
A7LS18a7ls18_s042_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,245
HOLD_A7LS18a7ls18_s130_CONTROL_DOMINATED,L1_cross_sectional_relative_return,243
HOLD_A7LS18a7ls18_s130_CONTROL_DOMINATED,L0_raw_forward_return,243
HOLD_A7LS18a7ls18_s045_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,243
HOLD_A7LS18a7ls18_s030_CONTROL_DOMINATED,L5_vol_adjusted_return,242
A7LS18a7ls18_s137_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,241
HOLD_A7LS18a7ls18_s014_CONTROL_DOMINATED,L0_raw_forward_return,241
HOLD_A7LS18a7ls18_s103_CONTROL_DOMINATED,L5_vol_adjusted_return,241
HOLD_A7LS18a7ls18_s132_CONTROL_DOMINATED,L1_cross_sectional_relative_return,240
HOLD_A7LS18a7ls18_s142_CONTROL_DOMINATED,L1_cross_sectional_relative_return,240
HOLD_A7LS18a7ls18_s109_CONTROL_DOMINATED,L5_vol_adjusted_return,239
HOLD_A7LS18a7ls18_s142_CONTROL_DOMINATED,L0_raw_forward_return,239
HOLD_A7LS18a7ls18_s014_CONTROL_DOMINATED,L1_cross_sectional_relative_return,237
HOLD_A7LS18a7ls18_s131_CONTROL_DOMINATED,L5_vol_adjusted_return,237
HOLD_A7LS18a7ls18_s132_CONTROL_DOMINATED,L0_raw_forward_return,237
HOLD_A7LS18a7ls18_s075_CONTROL_DOMINATED,L5_vol_adjusted_return,236
HOLD_A7LS18a7ls18_s019_CONTROL_DOMINATED,L0_raw_forward_return,234
A7LS18a7ls18_s143_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,234
HOLD_A7LS18a7ls18_s038_CONTROL_DOMINATED,L0_raw_forward_return,233
HOLD_A7LS18a7ls18_s038_CONTROL_DOMINATED,L1_cross_sectional_relative_return,233
HOLD_A7LS18a7ls18_s019_CONTROL_DOMINATED,L1_cross_sectional_relative_return,232
HOLD_A7LS18a7ls18_s099_CONTROL_DOMINATED,L0_raw_forward_return,232
HOLD_A7LS18a7ls18_s099_CONTROL_DOMINATED,L1_cross_sectional_relative_return,231
HOLD_A7LS18a7ls18_s097_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,231
HOLD_A7LS18a7ls18_s075_CONTROL_DOMINATED,L1_cross_sectional_relative_return,230
HOLD_A7LS18a7ls18_s075_CONTROL_DOMINATED,L0_raw_forward_return,230
HOLD_A7LS18a7ls18_s107_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,230
HOLD_A7LS18a7ls18_s099_CONTROL_DOMINATED,L5_vol_adjusted_return,229
HOLD_A7LS18a7ls18_s038_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,227
HOLD_A7LS18a7ls18_s075_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,227
HOLD_A7LS18a7ls18_s097_CONTROL_DOMINATED,L1_cross_sectional_relative_return,225
HOLD_A7LS18a7ls18_s130_CONTROL_DOMINATED,L5_vol_adjusted_return,224
HOLD_A7LS18a7ls18_s100_CONTROL_DOMINATED,L5_vol_adjusted_return,224
HOLD_A7LS18a7ls18_s023_CONTROL_DOMINATED,L1_cross_sectional_relative_return,224
HOLD_A7LS18a7ls18_s023_CONTROL_DOMINATED,L0_raw_forward_return,223
HOLD_A7LS18a7ls18_s097_CONTROL_DOMINATED,L0_raw_forward_return,223
HOLD_A7LS18a7ls18_s056_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,222
HOLD_A7LS18a7ls18_s109_CONTROL_DOMINATED,L0_raw_forward_return,222
HOLD_A7LS18a7ls18_s109_CONTROL_DOMINATED,L1_cross_sectional_relative_return,222
HOLD_A7LS18a7ls18_s107_CONTROL_DOMINATED,L1_cross_sectional_relative_return,221
HOLD_A7LS18a7ls18_s063_CONTROL_DOMINATED,L5_vol_adjusted_return,221
HOLD_A7LS18a7ls18_s037_CONTROL_DOMINATED,L0_raw_forward_return,221
HOLD_A7LS18a7ls18_s090_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,221
HOLD_A7LS18a7ls18_s107_CONTROL_DOMINATED,L0_raw_forward_return,220
HOLD_A7LS18a7ls18_s037_CONTROL_DOMINATED,L1_cross_sectional_relative_return,220
HOLD_A7LS18a7ls18_s145_CONTROL_DOMINATED,L5_vol_adjusted_return,218
HOLD_A7LS18a7ls18_s056_CONTROL_DOMINATED,L0_raw_forward_return,217
HOLD_A7LS18a7ls18_s056_CONTROL_DOMINATED,L1_cross_sectional_relative_return,217
HOLD_A7LS18a7ls18_s040_CONTROL_DOMINATED,L7_ranked_future_return,215
HOLD_A7LS18a7ls18_s019_CONTROL_DOMINATED,L5_vol_adjusted_return,213
A7LS18a7ls18_s082_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,212
HOLD_A7LS18a7ls18_s093_CONTROL_DOMINATED,L5_vol_adjusted_return,212
HOLD_A7LS18a7ls18_s061_CONTROL_DOMINATED,L5_vol_adjusted_return,212
HOLD_A7LS18a7ls18_s017_CONTROL_DOMINATED,L5_vol_adjusted_return,211
HOLD_A7LS18a7ls18_s056_CONTROL_DOMINATED,L5_vol_adjusted_return,210
HOLD_A7LS18a7ls18_s100_CONTROL_DOMINATED,L1_cross_sectional_relative_return,209
HOLD_A7LS18a7ls18_s047_CONTROL_DOMINATED,L5_vol_adjusted_return,209
HOLD_A7LS18a7ls18_s100_CONTROL_DOMINATED,L0_raw_forward_return,208
HOLD_A7LS18a7ls18_s096_CONTROL_DOMINATED,L5_vol_adjusted_return,207
A7LS18a7ls18_s134_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,205
HOLD_A7LS18a7ls18_s132_CONTROL_DOMINATED,L5_vol_adjusted_return,205
HOLD_A7LS18a7ls18_s094_CONTROL_DOMINATED,L5_vol_adjusted_return,203
HOLD_A7LS18a7ls18_s096_CONTROL_DOMINATED,L0_raw_forward_return,202
HOLD_A7LS18a7ls18_s037_CONTROL_DOMINATED,L5_vol_adjusted_return,200
HOLD_A7LS18a7ls18_s096_CONTROL_DOMINATED,L1_cross_sectional_relative_return,200
HOLD_A7LS18a7ls18_s088_CONTROL_DOMINATED,L0_raw_forward_return,199
HOLD_A7LS18a7ls18_s088_CONTROL_DOMINATED,L5_vol_adjusted_return,199
HOLD_A7LS18a7ls18_s088_CONTROL_DOMINATED,L1_cross_sectional_relative_return,198
HOLD_A7LS18a7ls18_s106_CONTROL_DOMINATED,L5_vol_adjusted_return,196
HOLD_A7LS18a7ls18_s055_CONTROL_DOMINATED,L1_cross_sectional_relative_return,195
HOLD_A7LS18a7ls18_s055_CONTROL_DOMINATED,L0_raw_forward_return,195
HOLD_A7LS18a7ls18_s043_CONTROL_DOMINATED,L0_raw_forward_return,194
HOLD_A7LS18a7ls18_s043_CONTROL_DOMINATED,L1_cross_sectional_relative_return,194
A7LS18a7ls18_s081_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,194
HOLD_A7LS18a7ls18_s146_CONTROL_DOMINATED,L5_vol_adjusted_return,194
HOLD_A7LS18a7ls18_s090_CONTROL_DOMINATED,L0_raw_forward_return,194
HOLD_A7LS18a7ls18_s090_CONTROL_DOMINATED,L1_cross_sectional_relative_return,194
HOLD_A7LS18a7ls18_s096_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,192
HOLD_A7LS18a7ls18_s087_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,191
HOLD_A7LS18a7ls18_s106_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,190
HOLD_A7LS18a7ls18_s036_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,189
HOLD_A7LS18a7ls18_s062_CONTROL_DOMINATED,L5_vol_adjusted_return,187
A7LS18a7ls18_s033_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,183
A7LS18a7ls18_s080_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,181
HOLD_A7LS18a7ls18_s090_CONTROL_DOMINATED,L5_vol_adjusted_return,181
HOLD_A7LS18a7ls18_s098_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,181
HOLD_A7LS18a7ls18_s055_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,179
HOLD_A7LS18a7ls18_s144_CONTROL_DOMINATED,L5_vol_adjusted_return,178
A7LS18a7ls18_s138_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,177
HOLD_A7LS18a7ls18_s057_CONTROL_DOMINATED,L1_cross_sectional_relative_return,171
HOLD_A7LS18a7ls18_s058_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,171
HOLD_A7LS18a7ls18_s057_CONTROL_DOMINATED,L0_raw_forward_return,171
HOLD_A7LS18a7ls18_s044_CONTROL_DOMINATED,L1_cross_sectional_relative_return,168
HOLD_A7LS18a7ls18_s091_CONTROL_DOMINATED,L5_vol_adjusted_return,168
HOLD_A7LS18a7ls18_s105_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,167
HOLD_A7LS18a7ls18_s044_CONTROL_DOMINATED,L0_raw_forward_return,167
HOLD_A7LS18a7ls18_s136_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,167
HOLD_A7LS18a7ls18_s098_CONTROL_DOMINATED,L5_vol_adjusted_return,165
HOLD_A7LS18a7ls18_s035_CONTROL_DOMINATED,L0_raw_forward_return,165
HOLD_A7LS18a7ls18_s054_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,164
HOLD_A7LS18a7ls18_s138_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,164
HOLD_A7LS18a7ls18_s106_CONTROL_DOMINATED,L0_raw_forward_return,163
HOLD_A7LS18a7ls18_s137_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,163
HOLD_A7LS18a7ls18_s035_CONTROL_DOMINATED,L1_cross_sectional_relative_return,162
HOLD_A7LS18a7ls18_s106_CONTROL_DOMINATED,L1_cross_sectional_relative_return,161
HOLD_A7LS18a7ls18_s064_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,158
HOLD_A7LS18a7ls18_s054_CONTROL_DOMINATED,L1_cross_sectional_relative_return,157
HOLD_A7LS18a7ls18_s054_CONTROL_DOMINATED,L0_raw_forward_return,157
HOLD_A7LS18a7ls18_s133_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,156
HOLD_A7LS18a7ls18_s098_CONTROL_DOMINATED,L0_raw_forward_return,154
HOLD_A7LS18a7ls18_s098_CONTROL_DOMINATED,L1_cross_sectional_relative_return,153
A7LS18a7ls18_s085_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,153
A7LS18a7ls18_s086_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,153
HOLD_A7LS18a7ls18_s147_PRE_MAY_UNSTABLE,L7_ranked_future_return,153
A7LS18a7ls18_s046_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,151
HOLD_A7LS18a7ls18_s003_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,151
HOLD_A7LS18a7ls18_s064_CONTROL_DOMINATED,L1_cross_sectional_relative_return,148
A7LS18a7ls18_s083_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,147
HOLD_A7LS18a7ls18_s064_CONTROL_DOMINATED,L0_raw_forward_return,146
HOLD_A7LS18a7ls18_s057_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,146
HOLD_A7LS18a7ls18_s043_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,145
A7LS18a7ls18_s032_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,145
HOLD_A7LS18a7ls18_s105_CONTROL_DOMINATED,L0_raw_forward_return,143
HOLD_A7LS18a7ls18_s105_CONTROL_DOMINATED,L5_vol_adjusted_return,143
HOLD_A7LS18a7ls18_s043_CONTROL_DOMINATED,L5_vol_adjusted_return,143
HOLD_A7LS18a7ls18_s105_CONTROL_DOMINATED,L1_cross_sectional_relative_return,143
HOLD_A7LS18a7ls18_s026_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,142
HOLD_A7LS18a7ls18_s058_CONTROL_DOMINATED,L0_raw_forward_return,141
A7LS18a7ls18_s146_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,141
HOLD_A7LS18a7ls18_s058_CONTROL_DOMINATED,L1_cross_sectional_relative_return,139
A7LS18a7ls18_s084_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,138
HOLD_A7LS18a7ls18_s059_CONTROL_DOMINATED,L5_vol_adjusted_return,138
A7LS18a7ls18_s028_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,137
HOLD_A7LS18a7ls18_s058_CONTROL_DOMINATED,L5_vol_adjusted_return,137
HOLD_A7LS18a7ls18_s036_CONTROL_DOMINATED,L0_raw_forward_return,137
HOLD_A7LS18a7ls18_s004_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,136
HOLD_A7LS18a7ls18_s036_CONTROL_DOMINATED,L1_cross_sectional_relative_return,136
HOLD_A7LS18a7ls18_s038_CONTROL_DOMINATED,L5_vol_adjusted_return,132
HOLD_A7LS18a7ls18_s012_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,131
A7LS18a7ls18_s079_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,131
HOLD_A7LS18a7ls18_s132_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,130
HOLD_A7LS18a7ls18_s013_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,130
HOLD_A7LS18a7ls18_s095_CONTROL_DOMINATED,L0_raw_forward_return,130
A7LS18a7ls18_s025_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,130
HOLD_A7LS18a7ls18_s002_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,130
A7LS18a7ls18_s142_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,130
HOLD_A7LS18a7ls18_s095_CONTROL_DOMINATED,L1_cross_sectional_relative_return,129
HOLD_A7LS18a7ls18_s095_CONTROL_DOMINATED,L5_vol_adjusted_return,128
HOLD_A7LS18a7ls18_s095_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,127
HOLD_A7LS18a7ls18_s039_CONTROL_DOMINATED,L5_vol_adjusted_return,127
HOLD_A7LS18a7ls18_s006_CONTROL_DOMINATED,L5_vol_adjusted_return,126
A7LS18a7ls18_s036_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,125
HOLD_A7LS18a7ls18_s055_CONTROL_DOMINATED,L5_vol_adjusted_return,124
HOLD_A7LS18a7ls18_s023_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,124
A7LS18a7ls18_s133_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,123
HOLD_A7LS18a7ls18_s030_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,123
HOLD_A7LS18a7ls18_s005_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,120
HOLD_A7LS18a7ls18_s019_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,119
HOLD_A7LS18a7ls18_s087_CONTROL_DOMINATED,L0_raw_forward_return,119
HOLD_A7LS18a7ls18_s087_CONTROL_DOMINATED,L1_cross_sectional_relative_return,118
HOLD_A7LS18a7ls18_s057_CONTROL_DOMINATED,L5_vol_adjusted_return,118
HOLD_A7LS18a7ls18_s044_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,118
A7LS18a7ls18_s006_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,117
HOLD_A7LS18a7ls18_s054_CONTROL_DOMINATED,L5_vol_adjusted_return,116
HOLD_A7LS18a7ls18_s016_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,114
HOLD_A7LS18a7ls18_s036_CONTROL_DOMINATED,L5_vol_adjusted_return,114
HOLD_A7LS18a7ls18_s034_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,112
A7LS18a7ls18_s044_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,112
A7LS18a7ls18_s144_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,112
HOLD_A7LS18a7ls18_s087_CONTROL_DOMINATED,L5_vol_adjusted_return,112
HOLD_A7LS18a7ls18_s028_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,111
HOLD_A7LS18a7ls18_s008_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,110
A7LS18a7ls18_s027_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,107
HOLD_A7LS18a7ls18_s064_CONTROL_DOMINATED,L5_vol_adjusted_return,107
A7LS18a7ls18_s047_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,106
HOLD_A7LS18a7ls18_s035_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,105
HOLD_A7LS18a7ls18_s049_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,105
A7LS18a7ls18_s010_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,103
HOLD_A7LS18a7ls18_s001_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,103
A7LS18a7ls18_s145_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,101
A7LS18a7ls18_s094_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,101
HOLD_A7LS18a7ls18_s099_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,100
HOLD_A7LS18a7ls18_s025_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,99
A7LS18a7ls18_s052_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,97
HOLD_A7LS18a7ls18_s053_CONTROL_DOMINATED,L5_vol_adjusted_return,97
HOLD_A7LS18a7ls18_s021_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,96
HOLD_A7LS18a7ls18_s026_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,95
HOLD_A7LS18a7ls18_s018_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,94
A7LS18a7ls18_s059_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,93
A7LS18a7ls18_s060_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,92
HOLD_A7LS18a7ls18_s136_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,92
HOLD_A7LS18a7ls18_s138_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,92
A7LS18a7ls18_s011_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,91
HOLD_A7LS18a7ls18_s051_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,91
A7LS18a7ls18_s104_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,90
HOLD_A7LS18a7ls18_s000_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,90
HOLD_A7LS18a7ls18_s147_CONTROL_DOMINATED,L0_raw_forward_return,90
HOLD_A7LS18a7ls18_s133_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,89
HOLD_A7LS18a7ls18_s147_CONTROL_DOMINATED,L1_cross_sectional_relative_return,89
A7LS18a7ls18_s029_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,89
HOLD_A7LS18a7ls18_s048_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,89
HOLD_A7LS18a7ls18_s147_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,87
HOLD_A7LS18a7ls18_s024_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,87
HOLD_A7LS18a7ls18_s003_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,87
HOLD_A7LS18a7ls18_s140_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,87
A7LS18a7ls18_s002_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,86
HOLD_A7LS18a7ls18_s017_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,85
HOLD_A7LS18a7ls18_s010_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,85
HOLD_A7LS18a7ls18_s014_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,85
A7LS18a7ls18_s071_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,84
A7LS18a7ls18_s063_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,84
HOLD_A7LS18a7ls18_s009_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,83
HOLD_A7LS18a7ls18_s016_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,82
HOLD_A7LS18a7ls18_s047_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,81
HOLD_A7LS18a7ls18_s045_CONTROL_DOMINATED,L5_vol_adjusted_return,80
HOLD_A7LS18a7ls18_s046_CONTROL_DOMINATED,L5_vol_adjusted_return,80
A7LS18a7ls18_s012_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,80
HOLD_A7LS18a7ls18_s053_CONTROL_DOMINATED,L0_raw_forward_return,79
HOLD_A7LS18a7ls18_s053_CONTROL_DOMINATED,L1_cross_sectional_relative_return,79
HOLD_A7LS18a7ls18_s015_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,78
A7LS18a7ls18_s034_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,78
HOLD_A7LS18a7ls18_s023_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,78
HOLD_A7LS18a7ls18_s032_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,78
HOLD_A7LS18a7ls18_s011_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,78
HOLD_A7LS18a7ls18_s137_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,78
A7LS18a7ls18_s092_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,77
HOLD_A7LS18a7ls18_s050_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,77
HOLD_A7LS18a7ls18_s034_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,77
HOLD_A7LS18a7ls18_s012_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,76
A7LS18a7ls18_s031_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,76
HOLD_A7LS18a7ls18_s052_ONE_BAR_LAG_FRAGILE,L7_ranked_future_return,76
A7LS18a7ls18_s089_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,76
A7LS18a7ls18_s013_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,75
HOLD_A7LS18a7ls18_s028_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,75
A7LS18a7ls18_s004_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,75
HOLD_A7LS18a7ls18_s101_CONTROL_DOMINATED,L7_ranked_future_return,75
HOLD_A7LS18a7ls18_s030_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,75
HOLD_A7LS18a7ls18_s053_CONTROL_DOMINATED,L3_liquidity_tier_relative_return,74
A7LS18a7ls18_s016_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,73
HOLD_A7LS18a7ls18_s002_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,73
HOLD_A7LS18a7ls18_s101_CONTROL_DOMINATED,L0_raw_forward_return,73
HOLD_A7LS18a7ls18_s005_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,73
HOLD_A7LS18a7ls18_s101_CONTROL_DOMINATED,L1_cross_sectional_relative_return,73
A7LS18a7ls18_s024_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,72
HOLD_A7LS18a7ls18_s004_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,72
HOLD_A7LS18a7ls18_s016_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,72
HOLD_A7LS18a7ls18_s101_CONTROL_DOMINATED,L5_vol_adjusted_return,72
HOLD_A7LS18a7ls18_s138_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,71
A7LS18a7ls18_s049_RANK_LABEL_DIAGNOSTIC_CLUE,L7_ranked_future_return,71
HOLD_A7LS18a7ls18_s133_ONE_BAR_LAG_FRAGILE,L0_raw_forward_return,71
HOLD_A7LS18a7ls18_s026_ONE_BAR_LAG_FRAGILE,L1_cross_sectional_relative_return,71
HOLD_A7LS18a7ls18_s026_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,71
HOLD_A7LS18a7ls18_s003_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,71
HOLD_A7LS18a7ls18_s133_ONE_BAR_LAG_FRAGILE,L3_liquidity_tier_relative_return,71
HOLD_A7LS18a7ls18_s013_ONE_BAR_LAG_FRAGILE,L5_vol_adjusted_return,70
