candidate_id,base_candidate_id,object_type,control_mode,lane,production_family,expression,horizon,active_hours__fresh_may_2026,active_hours__recent_oos_2025H2_2026Apr,active_hours__train_2024,active_hours__validation_2025H1,gross_exposure_mean__fresh_may_2026,gross_exposure_mean__recent_oos_2025H2_2026Apr,gross_exposure_mean__train_2024,gross_exposure_mean__validation_2025H1,lag1_net_sum_10bps__fresh_may_2026,lag1_net_sum_10bps__recent_oos_2025H2_2026Apr,lag1_net_sum_10bps__train_2024,lag1_net_sum_10bps__validation_2025H1,mean_ic__fresh_may_2026,mean_ic__recent_oos_2025H2_2026Apr,mean_ic__train_2024,mean_ic__validation_2025H1,net_sum_10bps__fresh_may_2026,net_sum_10bps__recent_oos_2025H2_2026Apr,net_sum_10bps__train_2024,net_sum_10bps__validation_2025H1,net_sum_20bps__fresh_may_2026,net_sum_20bps__recent_oos_2025H2_2026Apr,net_sum_20bps__train_2024,net_sum_20bps__validation_2025H1,turnover_mean__fresh_may_2026,turnover_mean__recent_oos_2025H2_2026Apr,turnover_mean__train_2024,turnover_mean__validation_2025H1
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c78036fee95c__ctrl_wrong_lag_2bf7641ee71c,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c78036fee95c,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(latest_known_funding_rate))",48,456,7292,8717,4344,0.902970297029703,0.9994517543859649,0.9923724954462659,1.0,-1.1393778742536567,0.27132104373502686,4.850506816613686,2.8951607399966197,-0.058949822107716814,0.006705307857255255,0.01081561549612488,0.001873816790943902,-1.118304012056972,0.35290660304911214,5.0971725248295865,2.904177503365059,-1.1601373453903054,-0.6007600636175536,3.9495058581629205,2.2063441700317274,0.08283828382838283,0.13071089181286547,0.13065421979356404,0.16064303253529771
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-1.066242577598805,-0.3809036705343014,7.061181389265435,-2.1598957826450604,-0.0376794258373205,0.009574878096951097,0.005385997844002705,-0.017358562248064972,-1.0869946570392754,-0.3517768085056374,7.248363644757232,-2.3305797206291143,-1.1268279903726088,-1.2719434751723036,6.0645303114238995,-3.0252463872957804,0.07887788778877887,0.12611933479532164,0.13477155434122645,0.15991405770411293
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92__ctrl_row_shuffle_62f012637ef2,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-0.021781661131448374,-4.903130389803296,-4.432678250914329,-1.9517844705771399,0.0055514660777819715,0.0014313901070139546,0.002589114690588844,0.012901003232494976,-0.01230637811047916,-4.988151114055592,-4.8686697827020335,-1.8897938211564838,-0.35063971144381245,-10.448817780722258,-11.403836449368702,-5.130960487823151,0.6699669966996701,0.7484466374269005,0.7439852762598663,0.7461249232658073
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92__ctrl_sign_flip_36c5af74cb48,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,0.9865759109321383,-1.451633442200838,-9.428424555251059,0.7702291159783939,0.037679425837320715,-0.009574878096950973,-0.0053859978440025935,0.017358562248065056,1.0073279903726087,-1.4885565248276982,-9.616030311423899,0.9412463872957806,0.9674946570392754,-2.4087231914943636,-10.799863644757234,0.24657972062911293,0.07887788778877887,0.12611933479532164,0.13477155434122645,0.15991405770411293
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92__ctrl_time_shuffle_3bd5f3c487c6,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,455,7282,8760,4336,0.900990099009901,0.9980811403508771,0.9972677595628415,0.998158379373849,-0.4187270930248622,-5.544815197026168,-5.253945582978057,-3.430712573861908,-0.0267578575270882,-0.0024622452526873754,-0.000476578216304192,-0.0002838489923360365,-0.44672703211499654,-5.474131562310085,-5.995348780016307,-3.204638288918545,-0.7843936987816632,-10.747131562310084,-12.380015446682973,-6.353471622251878,0.6686468646864686,0.7227247807017544,0.7268518518518517,0.7248695518723144
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92__ctrl_wrong_lag_41555b48bfa2,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_c95f81252e92,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",48,456,7292,8717,4344,0.902970297029703,0.9994517543859649,0.9923724954462659,1.0,-1.3996322559696615,-0.7012577310659149,4.95312158250923,-0.6187782083427629,-0.04290884554042441,0.003999017986950018,0.011741384690793947,-0.0045460984687503755,-1.4036039599210506,-0.7355377516754134,5.355647135403404,-0.6041862710987926,-1.4427706265877174,-1.6590377516754145,4.1773138020700715,-1.2993529377654576,0.07755775577557755,0.12657620614035087,0.13414541590771098,0.16002915899324738
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,0.4794342898304521,-0.5448353896761069,-9.51919612086442,0.5778162431378333,-0.03557845663108812,-0.0077427371093397495,-0.0012841689221531041,-0.03369650607219663,0.48558728601301276,-0.48874218050996115,-9.537204408447122,0.4772341548300889,0.38125395267967943,-2.2295755138432938,-11.589204408447122,-0.7014325118365774,0.2066006600660066,0.23860105994152045,0.2336065573770492,0.27133210558624926
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297__ctrl_row_shuffle_6a467a9360dc,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-0.45355355472400544,-4.850822138790366,-6.345004876437914,-3.9178117404366812,-0.014384738068948567,-0.0018963761766064696,-0.0025619449685270372,0.002282708083813086,-0.4875597345811947,-4.972414231469495,-6.45421999026787,-3.9545472274449844,-0.8330597345811948,-10.464747564802828,-13.009386656934536,-7.207713894111652,0.6841584158415842,0.7527869152046784,0.7462621432908317,0.7488873542050337
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297__ctrl_sign_flip_bd19dd8a432f,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-0.6877676231637855,-2.951501559025872,5.420131322062126,-2.9344829098045007,0.03557845663108836,0.007742737109339838,0.001284168922153214,0.033696506072196736,-0.6942539526796794,-2.9929244861567055,5.43320440844712,-2.834567488163422,-0.7985872860130129,-4.733757819490039,3.381204408447121,-4.013234154830089,0.2066006600660066,0.23860105994152045,0.2336065573770492,0.27133210558624926
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297__ctrl_time_shuffle_8180ae3b02c6,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,455,7286,8759,4333,0.900990099009901,0.9986293859649122,0.9971539162112932,0.9974677716390423,-0.34197998072492797,-3.751148736557408,-11.783528032483712,-1.6563184056782245,-0.003996003996003916,-0.005046559260119464,0.00017564351392417992,-0.008485859859042355,-0.2884879624297,-3.9762166847678118,-12.153541784183316,-1.7254254723453837,-0.6268212957630335,-9.38738335143448,-18.666041784183314,-4.954425472345385,0.66996699669967,0.7416620979532165,0.7414048269581056,0.7433241252302025
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297__ctrl_wrong_lag_1e5ef613df56,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_dc061411a297,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7292,8717,4344,0.902970297029703,0.9994517543859649,0.9923724954462659,1.0,0.6584173743962123,-2.1373803163873633,-3.6222287814512804,-1.7925597731169793,-0.041237271500429246,-0.008859215386916919,-0.001323673458582216,-0.018704361936406084,0.6654957892623075,-1.9637289271855067,-4.106145668572365,-1.6920691503275826,0.5598291225956407,-3.7048955938521733,-6.151145668572365,-2.869069150327582,0.20924092409240921,0.23864674707602337,0.2328096539162113,0.27094843462246776
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7,candidate,original,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-0.6763754470743278,1.1454844664959576,10.59180759865088,-0.5794038526104317,-0.031759906759906725,0.01815459013155757,0.010005649703969966,-0.008527154245386257,-0.6878561850471078,0.9290980356918661,10.46095034481658,-0.7447180136590984,-0.7976895183804412,-0.8635686309747996,8.361783678149912,-1.9603846803257643,0.21749174917491748,0.24570540935672514,0.2389761687917426,0.27984960098219763
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7__ctrl_row_shuffle_c24dd539e056,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7,control,row_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,-0.3213954202381493,-4.6610336118675555,-7.224610910091565,-3.4495303899701297,-0.013617960986382,0.0019922495930173832,-0.0006328947021438915,0.001672590760988593,-0.3763366361961555,-4.513758375348824,-7.371027638504564,-3.4308827057271665,-0.7220033028628222,-9.956258375348824,-13.90669430517123,-6.6907160390605,0.6844884488448845,0.7459566885964912,0.7440421979356405,0.7504220380601596
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7__ctrl_sign_flip_48556db9e1ca,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7,control,sign_flip,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7294,8751,4344,0.902970297029703,0.9997258771929824,0.9962431693989071,1.0,0.45737544707432776,-4.712847459723321,-14.781666009534376,-1.8525961473895693,0.03175990675990687,-0.018154590131557458,-0.010005649703969851,0.008527154245386331,0.4681895183804411,-4.5144313690252,-14.659283678149915,-1.6866153196742357,0.35835618504710787,-6.307098035691867,-16.75845034481658,-2.9022819863409013,0.21749174917491748,0.24570540935672514,0.2389761687917426,0.27984960098219763
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7__ctrl_time_shuffle_149b8dd77a03,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7,control,time_shuffle,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,454,7282,8764,4333,0.899009900990099,0.9980811403508771,0.9977231329690346,0.9974677716390423,-0.31462759019460856,-6.048283498232442,-3.3177013758115637,-3.0124148035211293,-0.0019253873879423642,-0.00690177715720144,0.002506279662829236,0.0008392253949605006,-0.2528178438969249,-6.198357147810371,-3.3281396682755178,-3.3515574931858527,-0.5914845105635917,-11.599857147810372,-9.808806334942183,-6.5665574931858535,0.6706270627062706,0.7403371710526315,0.7377808136004858,0.7401012891344383
a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7__ctrl_wrong_lag_98b495d73df0,a7y1_core12_metrics_F0_metrics_crowding_state_interaction_48_fa5a6163a3f7,control,wrong_lag,core12_metrics,F0_metrics_crowding_state_interaction,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,456,7292,8717,4344,0.902970297029703,0.9994517543859649,0.9923724954462659,1.0,-1.2469798551465838,0.4217674556261022,5.565448627735442,1.2245238899653945,-0.05557600294442391,0.008283817115413452,0.012617415852473826,-0.0022794884673337347,-1.2518603817230478,0.42757493461970775,5.934889073803302,1.1378618693046756,-1.3643603817230476,-1.367425065380293,3.844222407136636,-0.07547146402865623,0.22277227722772275,0.2460252192982456,0.2380085003035823,0.27931246163290363
a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d,a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(realized_vol_24))",24,480,7294,8751,4344,0.9504950495049503,0.9997258771929824,0.9962431693989071,1.0,-1.6579152552623566,-0.12215268866083218,-1.7752444921845494,-2.319986362565701,0.15388246084172846,-0.018975184230705443,-0.007759789650827181,-0.01138375755575588,-1.711326508469993,-0.06773832854289008,-2.5810168480582742,-2.318550786461729,-1.757326508469993,-0.7742383285428902,-3.4680168480582743,-2.8185507864617287,0.09108910891089107,0.09683388157894737,0.10097905282331511,0.11510128913443829
a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d__ctrl_row_shuffle_fc9853bd5bb8,a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d,control,row_shuffle,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(realized_vol_24))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.2837161283749586,-6.539053992799428,-10.1336119684864,-3.02159356103724,-0.0050833496760259835,0.007367326303673266,0.006661668961706013,-0.003284682501525803,-0.2877669894117267,-6.41826750700051,-9.792505262777672,-3.013246279860245,-0.6529336560783933,-11.856100840333845,-16.38700526277767,-6.294746279860245,0.7231023102310231,0.7453170687134503,0.7507399817850637,0.7554097605893186
a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d__ctrl_sign_flip_b87ec7282687,a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d,control,sign_flip,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(realized_vol_24))",24,480,7294,8751,4344,0.9504950495049503,0.9997258771929824,0.9962431693989071,1.0,1.5659152552623565,-1.2897820838409593,-0.0020331759865817034,1.319986362565701,-0.15388246084172838,0.01897518423070556,0.007759789650827311,0.011383757555755953,1.6193265084699928,-1.3452616714571097,0.8070168480582727,1.3185507864617292,1.573326508469993,-2.05176167145711,-0.07998315194172645,0.8185507864617285,0.09108910891089107,0.09683388157894737,0.10097905282331511,0.11510128913443829
a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d__ctrl_time_shuffle_556c17234b4d,a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d,control,time_shuffle,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(realized_vol_24))",24,480,7281,8759,4337,0.9504950495049505,0.9979440789473685,0.9971539162112932,0.9983885819521179,-0.25390951190083866,-5.397597491601448,-5.664906550929136,-4.827495217941792,-0.012113123327996762,0.0034552657688561935,0.002221540941437476,0.01435038959208178,-0.3037211816615399,-5.216055348406831,-5.885162810631487,-5.034847457073717,-0.6527211816615399,-10.525722015073498,-12.279662810631487,-8.200014123740385,0.691089108910891,0.7277503654970761,0.7279713114754098,0.7286295273173726
a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d__ctrl_wrong_lag_36cb64213aa7,a7y1_core12_metrics_F1_oi_state_interaction_24_2e0dbaab540d,control,wrong_lag,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(realized_vol_24))",24,480,7292,8717,4344,0.9504950495049503,0.9994517543859649,0.9923724954462659,1.0,-1.0796125716811449,0.6193142805490894,5.053216682713619,-0.7560643637816784,0.0971003051137168,-0.005966440079911732,-0.015039280921221318,-0.0058371025984012065,-1.0487184296041019,0.6451398730182116,5.075966481241904,-0.8328229553117084,-1.0928850962707688,-0.06319346031512252,4.1921331479085735,-1.3328229553117081,0.08745874587458746,0.09708516081871343,0.1006185488767456,0.1151012891344383
a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d,a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_ratio))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.9287691226973015,-0.20457585351923852,2.6611765050819414,-2.9733372695751674,0.08822075802490217,-0.0013454867696035414,-0.008954494730760402,0.005634263938454409,-0.9274325417810205,-0.02846427466333401,2.3743049842691004,-2.9242107065342378,-1.0399325417810206,-1.7004642746633334,0.4388049842691007,-4.0108773732009055,0.22277227722772278,0.22916666666666666,0.22034380692167577,0.25015346838551256
a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d__ctrl_row_shuffle_75ab58a6f599,a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d,control,row_shuffle,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_ratio))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.6432367195923718,-5.924125362461419,-7.129151003566053,-3.1032979481073335,0.0037804028791823337,0.003601596641848271,0.008015450053962663,-0.0036832920438367093,-0.693816944383545,-5.942672845474327,-7.415111828625426,-3.254474581156323,-1.0659836110502117,-11.419672845474327,-13.978611828625425,-6.52164124782299,0.7369636963696371,0.7506853070175439,0.7472108378870674,0.752110190300798
a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d__ctrl_sign_flip_7dba3ba10a17,a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d,control,sign_flip,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_ratio))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,0.7037691226973015,-3.1323244256945015,-6.536496078847598,0.8000039362418339,-0.08822075802490206,0.0013454867696036535,0.008954494730760479,-0.005634263938454343,0.7024325417810204,-3.3155357253366655,-6.245304984269101,0.7508773732009049,0.5899325417810206,-4.987535725336666,-8.1808049842691,-0.3357892934657616,0.22277227722772278,0.22916666666666666,0.22034380692167577,0.25015346838551256
a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d__ctrl_time_shuffle_5977f5f70162,a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d,control,time_shuffle,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_ratio))",24,479,7280,8761,4337,0.9485148514851485,0.9978070175438597,0.9973816029143898,0.9983885819521179,-0.21502706599749452,-3.1502659190332554,-4.472622980558883,-3.3503026856393174,0.002956167517946714,-0.005079130486640904,-0.0022300864473793576,0.0008022443048479928,-0.23103672154221727,-3.495620131393913,-5.093031032302666,-3.369813923484303,-0.5885367215422173,-8.92678679806058,-11.627031032302666,-6.599147256817637,0.7079207920792079,0.7444033260233919,0.7438524590163933,0.7434008594229589
a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d__ctrl_wrong_lag_185a957c81a3,a7y1_core12_metrics_F1_oi_state_interaction_24_4a0cce2ba65d,control,wrong_lag,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(mark_index_ratio))",24,480,7292,8717,4344,0.9504950495049505,0.9994517543859649,0.9923724954462659,1.0,-1.0374210997635087,3.2310628359172657,-1.7666210953809127,-2.4088112950808607,0.06078083470717594,-0.006169688634952103,-0.003804588643418438,0.0074131584782979225,-1.0104256874821111,3.156861316622434,-1.5322335325440606,-2.4934042241910133,-1.1257590208154444,1.486027983289101,-3.4624001992107263,-3.5784042241910132,0.22838283828382838,0.22900676169590642,0.21973664238008497,0.2497697974217311
a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56,a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(premium_index))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-1.5327435027987004,-1.2870698303685941,-3.9790231145386086,-0.4701069410751466,0.148433802189842,-0.01626435413884578,-0.011911091923306041,-0.023958812713374255,-1.565199574479606,-1.480263948867274,-4.728791637707831,-0.509884873971874,-1.6798662411462724,-3.224097282200606,-6.839124971041163,-1.6568848739718733,0.22706270627062705,0.23901224415204675,0.2402474195506982,0.26404235727440145
a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56__ctrl_row_shuffle_e678029da60d,a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56,control,row_shuffle,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(premium_index))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.5396745013440911,-5.703838665737398,-5.826743582831797,-3.2029657977483668,0.0035583832977522777,0.0034802789584579513,-0.002114835514763521,0.0003700753029943951,-0.5715719170858946,-5.669403918659519,-6.00756832612283,-3.401858541811987,-0.9315719170858945,-11.125737251992852,-12.55506832612283,-6.674525208478654,0.7128712871287128,0.7478527046783626,0.7453893442622951,0.7533763044812768
a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56__ctrl_sign_flip_7dd8d3d48695,a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56,control,sign_flip,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(premium_index))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,1.3030768361320337,-2.203178152985623,-0.24550820817008923,-1.8238930589248534,-0.14843380218984184,0.016264354138845916,0.011911091923306137,0.02395881271337436,1.3358662411462727,-2.007402717799394,0.5081249710411628,-1.7841151260281265,1.221199574479606,-3.751236051132726,-1.6022083622921701,-2.931115126028126,0.22706270627062705,0.23901224415204675,0.2402474195506982,0.26404235727440145
a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56__ctrl_time_shuffle_178534f02b83,a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56,control,time_shuffle,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(premium_index))",24,479,7281,8761,4336,0.9485148514851485,0.9979440789473685,0.9973816029143898,0.998158379373849,-0.22417294612702454,-5.744637068462858,-4.507745412497412,-2.4898189391389094,-0.023536897521785366,0.0064302857418117015,-0.003372459168765452,0.00041997603587913334,-0.18095319408146165,-5.735790811417474,-4.276465666954753,-2.626292428979637,-0.5452865274147949,-11.182957478084141,-10.803965666954754,-5.844959095646304,0.7214521452145214,0.7465963084795322,0.7431124772313297,0.7409453652547575
a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56__ctrl_wrong_lag_fc5536ceba08,a7y1_core12_metrics_F1_oi_state_interaction_24_4cfa5cbe6f56,control,wrong_lag,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_value_zscore_168h),Rank(premium_index))",24,480,7292,8717,4344,0.9504950495049505,0.9994517543859649,0.9923724954462659,1.0,-1.1299042263959862,-0.8459382827033335,0.334568485585264,0.06432645122909708,0.10342149058715645,-0.005745835441967471,-0.012085943012467824,-0.013333184542428237,-1.159924757324824,-0.7846792262506719,0.43224403474404705,0.08542642312817739,-1.278258090658157,-2.5273458929173382,-1.6725892985892874,-1.0589069102051543,0.23432343234323427,0.23885233918128654,0.23962128111718273,0.2634284837323511
a7y1_core12_metrics_F1_oi_state_interaction_24_5e1ee0e50bdf,a7y1_core12_metrics_F1_oi_state_interaction_24_5e1ee0e50bdf,candidate,original,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(premium_index))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-1.062532164951433,0.09325264296334379,0.8727017875671113,-3.1758331410699774,0.1099046889314148,-0.0040318666195030654,-0.007007844445920918,0.004075963918976622,-1.093560373048596,0.03358384938861847,0.642633378352084,-3.1062986674332738,-1.2057270397152626,-1.7357494839447132,-1.470699954981249,-4.26746533409994,0.2221122112211221,0.24250730994152045,0.24058894960534302,0.26730356046654385
a7y1_core12_metrics_F1_oi_state_interaction_24_5e1ee0e50bdf__ctrl_row_shuffle_73bfb9d09ea8,a7y1_core12_metrics_F1_oi_state_interaction_24_5e1ee0e50bdf,control,row_shuffle,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(premium_index))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,-0.4273371619647422,-6.321052730820373,-4.811900188952389,-3.1754532301324154,0.011066848107346317,0.004114425310699046,-0.005404265304362457,0.0035423251854188207,-0.46385655665722836,-6.340741251546941,-4.153584945951523,-3.42870340703515,-0.8286898899905618,-11.78090791821361,-10.710918279284856,-6.65620340703515,0.7224422442244225,0.7456368786549706,0.7465088038858532,0.7429788213627992
a7y1_core12_metrics_F1_oi_state_interaction_24_5e1ee0e50bdf__ctrl_sign_flip_9ed0544ffe1c,a7y1_core12_metrics_F1_oi_state_interaction_24_5e1ee0e50bdf,control,sign_flip,core12_metrics,F1_oi_state_interaction,"Mul(ZScore(open_interest_zscore_168h),Rank(premium_index))",24,480,7294,8751,4344,0.9504950495049505,0.9997258771929824,0.9962431693989071,1.0,0.8381988316180995,-3.63264327828835,-5.103688027999432,0.8538331410699779,-0.10990468893141465,0.004031866619503169,0.007007844445920999,-0.004075963918976535,0.8692270397152626,-3.572250516055286,-4.8693000450187505,0.7839653340999404,0.7570603730485961,-5.341583849388618,-6.982633378352084,-0.37720133256672594,0.2221122112211221,0.24250730994152045,0.24058894960534302,0.26730356046654385
