split,rows,active_hours,mean_ic,net_sum_10bps,net_sum_20bps,lag1_net_sum_10bps,turnover_mean,gross_exposure_mean,candidate_id,base_candidate_id,object_type,control_mode,lane,production_family,expression,horizon,orientation,base_train_ic
train_2024,8784,8749,0.00042335776747647855,4.394134724397891,3.147801391064559,3.9103392946298103,0.1418867638129933,0.9960154826958105,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66__ctrl_sign_flip_b417c2444dc2,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,-1.0,
validation_2025H1,4344,4343,0.027332014377523233,-1.1710659357582927,-1.8960659357582934,-1.3088791195493505,0.16689686924493555,0.9997697974217311,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66__ctrl_sign_flip_b417c2444dc2,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7293,0.01831915295032974,-2.562613772515851,-3.539447105849183,-2.729891107457789,0.13388614766081872,0.9995888157894737,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66__ctrl_sign_flip_b417c2444dc2,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,-1.0,
fresh_may_2026,505,480,0.04193586960050195,-0.025251120723922216,-0.0772511207239222,-0.044632108238909673,0.10297029702970296,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66__ctrl_sign_flip_b417c2444dc2,a7y1_core12_metrics_F2_crowding_oi_interaction_24_eb060c9ebd66,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,-1.0,
train_2024,8784,8749,0.004996286929827484,-3.4764388560151733,-10.049272189348507,-3.1582751419804143,0.7482733758348513,0.9960154826958105,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_row_shuffle_bbc0b841106d,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
validation_2025H1,4344,4343,-0.0032014352008013737,-4.255701489247333,-7.532368155914,-4.523344852311242,0.7542971147943524,0.9997697974217311,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_row_shuffle_bbc0b841106d,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7293,-0.0013826842292493865,-6.325006676410089,-11.799840009743424,-6.527793881039666,0.7503883406432749,0.9995888157894737,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_row_shuffle_bbc0b841106d,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
fresh_may_2026,505,456,-0.012866519445466712,-0.3751343952831101,-0.7201343952831101,-0.33797009212926066,0.6831683168316832,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_row_shuffle_bbc0b841106d,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
train_2024,8784,8755,-0.005247471014100753,-10.082572131270302,-16.627905464603636,-10.377204481398403,0.7451426836672739,0.9966985428051002,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_time_shuffle_3a3ce2d39d71,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
validation_2025H1,4344,4339,-0.004102188840207537,-3.3100060626453436,-6.565839395978677,-3.363962027866239,0.749501227747084,0.9988489871086557,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_time_shuffle_3a3ce2d39d71,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7280,-0.0015425188617644793,-5.319318494901493,-10.759485161568158,-5.15584755525751,0.7456368786549706,0.9978070175438597,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_time_shuffle_3a3ce2d39d71,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
fresh_may_2026,505,455,-0.012885307223955285,-0.09720535246681641,-0.43870535246681636,-0.1836463527880689,0.6762376237623763,0.900990099009901,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_time_shuffle_3a3ce2d39d71,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
train_2024,8784,8715,0.0059279555092740825,9.303751160895825,8.062417827562491,9.01188806125542,0.14131754705525196,0.9921448087431693,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_wrong_lag_7cce5be5ab65,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
validation_2025H1,4344,4343,-0.01787336103503788,-0.8958213884435993,-1.619654721776932,-0.7297449961300839,0.1666282995702885,0.9997697974217311,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_wrong_lag_7cce5be5ab65,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7291,-0.017399552854222955,-3.6970796100567807,-4.6782462767234465,-3.4109896136666737,0.13448008040935672,0.9993146929824561,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_wrong_lag_7cce5be5ab65,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
fresh_may_2026,505,456,-0.04117592933382399,-0.8034227355397285,-0.8542560688730618,-0.8418522408340767,0.10066006600660067,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_wrong_lag_7cce5be5ab65,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
train_2024,8784,8749,-0.004677395271501043,-14.665773743979386,-15.912107077312722,-14.632478654965485,0.1418867638129933,0.9960154826958105,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_sign_flip_3738170d0809,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
validation_2025H1,4344,4343,0.03752706230423308,0.4609211173811931,-0.2640788826188061,0.6321851783518637,0.16689686924493555,0.9997697974217311,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_sign_flip_3738170d0809,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
recent_oos_2025H2_2026Apr,7296,7293,0.014695574547487425,2.662177566555232,1.6853442332219002,2.6478639014213554,0.13388614766081872,0.9995888157894737,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_sign_flip_3738170d0809,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
fresh_may_2026,505,456,0.04701877070298135,-0.05177312785850485,-0.10193979452517132,-0.08135108198302754,0.09933993399339934,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369__ctrl_sign_flip_3738170d0809,a7y1_core12_metrics_F2_crowding_oi_interaction_48_fd89ec1a0369,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",48,1.0,
train_2024,8784,8751,0.0047247662717618075,-7.108173511346408,-13.64717351134641,-6.532920862271011,0.7444216757741348,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_row_shuffle_f2f1c7d312c3,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
validation_2025H1,4344,4344,-0.003589116850941648,-3.6505470469136467,-6.903213713580313,-3.4960978729289214,0.7487722529158994,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_row_shuffle_f2f1c7d312c3,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.0026589962678720113,-5.944440452956441,-11.408440452956441,-5.798534143474002,0.7489035087719298,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_row_shuffle_f2f1c7d312c3,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
fresh_may_2026,505,480,0.030405267023561198,-0.4922656806009028,-0.8534323472675694,-0.5099041206011832,0.7151815181518151,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_row_shuffle_f2f1c7d312c3,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
train_2024,8784,8757,0.00028520419578570655,-6.27490981894068,-12.820909818940681,-5.881381530765288,0.7452185792349727,0.9969262295081968,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_time_shuffle_88ccd38e5496,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
validation_2025H1,4344,4338,0.004175441413131502,-4.065280059436352,-7.310113392769686,-4.262995340179678,0.7469689993861264,0.9986187845303868,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_time_shuffle_88ccd38e5496,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7282,0.006603132950486067,-5.890674991300987,-11.349841657967655,-5.499537505770734,0.7482410453216374,0.9980811403508771,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_time_shuffle_88ccd38e5496,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
fresh_may_2026,505,480,0.008237755342140645,-0.29537134148750493,-0.6558713414875049,-0.3147544926008382,0.7138613861386138,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_time_shuffle_88ccd38e5496,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
train_2024,8784,8717,-0.0020499733980925854,-3.9393312826644538,-5.066164615997786,-4.490604042050698,0.1282824833029751,0.9923724954462659,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_wrong_lag_74b233451112,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
validation_2025H1,4344,4344,-0.015959511908978846,-1.38309293726646,-2.061926270599794,-1.4470334362214492,0.15626918354818906,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_wrong_lag_74b233451112,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7292,-0.008338626196277855,-1.5843489592333417,-2.4888489592333407,-1.6998835777372325,0.1239720394736842,0.9994517543859649,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_wrong_lag_74b233451112,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
fresh_may_2026,505,480,-0.06710204417130279,0.771195521280512,0.7293621879471788,0.6965944811451664,0.08283828382838283,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_wrong_lag_74b233451112,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
train_2024,8784,8751,0.0028894832026142986,4.080729379201205,2.947062712534538,3.436225566250214,0.12906041287188827,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_sign_flip_60fa7aad7215,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
validation_2025H1,4344,4344,0.025722373159538337,-0.858271630002871,-1.5367716300028698,-0.9697884439565658,0.15619244935543278,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_sign_flip_60fa7aad7215,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.015902073622030805,-1.1943721396911804,-2.093538806357847,-1.3085497390643863,0.12324104532163743,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_sign_flip_60fa7aad7215,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
fresh_may_2026,505,480,0.06461935942350346,-0.8850868525925197,-0.9274201859258531,-0.9149877680789023,0.08382838283828382,0.9504950495049505,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1__ctrl_sign_flip_60fa7aad7215,a7y1_core12_metrics_F2_crowding_oi_interaction_24_46d05eda6da1,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,-1.0,
train_2024,8784,8751,-0.0025603467495822203,-8.840228428477168,-15.4035617618105,-8.676857985399678,0.7471918639951427,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_row_shuffle_17ba80b4a3f1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
validation_2025H1,4344,4344,0.002326172906283463,-5.684764772783042,-8.94693143944971,-5.983900905838309,0.7509591774094537,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_row_shuffle_17ba80b4a3f1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.006932606740668205,-6.203467259478803,-11.69163392614547,-6.080689540011189,0.7522158260233919,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_row_shuffle_17ba80b4a3f1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
fresh_may_2026,505,456,0.0054901239111766545,-0.6954649795014594,-1.0404649795014593,-0.5823641226931199,0.6831683168316832,0.9029702970297029,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_row_shuffle_17ba80b4a3f1,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
train_2024,8784,8762,0.007497410145207502,-10.097217367500782,-16.66938403416745,-10.123332976220752,0.7481974802671524,0.9974954462659381,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_time_shuffle_981aaa8f4bea,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
validation_2025H1,4344,4339,-0.005463538535674935,-2.707858487209572,-5.9443584872095725,-2.841032559856349,0.7450506445672191,0.9988489871086557,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_time_shuffle_981aaa8f4bea,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7277,-0.007059314191374058,-4.608941808336696,-10.043941808336697,-4.610517317316948,0.7449287280701754,0.9973958333333334,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_time_shuffle_981aaa8f4bea,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
fresh_may_2026,505,455,0.016860063013909247,-0.6325972431689595,-0.9709305765022929,-0.6034878721398627,0.66996699669967,0.900990099009901,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_time_shuffle_981aaa8f4bea,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,time_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
train_2024,8784,8717,0.0006923213301554676,-4.443948930390132,-5.570782263723467,-4.236848777541779,0.1282824833029751,0.9923724954462659,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_wrong_lag_795578890e67,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
validation_2025H1,4344,4344,-0.011411930610825573,-2.5181690853882337,-3.197002418721568,-2.799196854026076,0.15626918354818906,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_wrong_lag_795578890e67,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7292,-0.010073305739789491,-1.6866685422479537,-2.5911685422479525,-1.822888358195658,0.1239720394736842,0.9994517543859649,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_wrong_lag_795578890e67,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
fresh_may_2026,505,456,-0.06819715372346935,1.3493256126632311,1.308325612663231,1.3298919706967345,0.08118811881188119,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_wrong_lag_795578890e67,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,wrong_lag,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
train_2024,8784,8751,0.00226707357321007,6.83455061595226,5.7008839492855925,6.760010892196054,0.12906041287188827,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_sign_flip_bd81b53fa880,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
validation_2025H1,4344,4344,0.03185810506252501,-0.8552775687795557,-1.533777568779555,-0.9490864634308673,0.15619244935543278,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_sign_flip_bd81b53fa880,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
recent_oos_2025H2_2026Apr,7296,7294,0.005530937392741703,-0.4086537892772319,-1.3078204559438975,-0.393183792575487,0.12324104532163743,0.9997258771929824,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_sign_flip_bd81b53fa880,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
fresh_may_2026,505,456,0.08773463378726536,-1.574184587910548,-1.6155179212438815,-1.5257317672716186,0.08184818481848184,0.902970297029703,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be__ctrl_sign_flip_bd81b53fa880,a7y1_core12_metrics_F2_crowding_oi_interaction_48_8ba6b5a5c0be,control,sign_flip,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,-1.0,
train_2024,8784,8751,0.0043923325290853195,-7.262010504171705,-13.846177170838372,-7.208367085798832,0.7495636004857316,0.9962431693989071,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_row_shuffle_247343475300,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
validation_2025H1,4344,4344,-0.0020532694942610196,-3.468152772163221,-6.7048194388298885,-3.252158073162702,0.7450890116635974,1.0,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f__ctrl_row_shuffle_247343475300,a7y1_core12_metrics_F2_crowding_oi_interaction_24_afccf7f5975f,control,row_shuffle,core12_metrics,F2_crowding_oi_interaction,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,-1.0,
