blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard
a7ff24r_892545e2049b6eba,"SafeDiv(mark_index_basis_bps,Abs(Delta(trade_return_1h,12)))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,4,-1.0,3,True,0.9063566456481872,0.100025766228635,True,1.258754708961741,1.8526874557227933,True,0.1814745401939045,0.1808745401939046,0.1798745401939046,94.56805555555556,A7FF25R3S02_NUMERIC_CLUE,704,-0.0072530218782674,-0.3525336775155143,-0.2023087611401589,-0.5039438211829451,0.4815340909090909,716,-0.057624737389713,-2.552633375648479,-1.258754708961741,-2.639072380368743,0.4245810055865922,716,-0.0830246529118302,-2.824994904677653,-1.4423359047267457,-1.8526874557227933,0.435754189944134,716,-0.1818745401939046,-4.977934304382741,-2.3907868180181304,-3.3887781366774936,0.4231843575418994,1.0,186.9681835482564,skel_a2f58ee62d9e7ad2,0.9904182227329312,0.9876636835521824,02
a7ff24r_bcc3435cf539d883,"Sub(mark_index_basis_bps,Mean(premium_close_bps,12))",basis_premium_like|basis_premium_like,sub,L5_vol_adjusted_return,1,-1.0,3,True,0.1938426609870638,0.0416173920562462,True,7.119921123220604,7.119921123220604,True,0.152805970676712,0.152205970676712,0.151205970676712,95.86666666666666,A7FF25R3S02_NUMERIC_CLUE,708,-0.0229397823691846,-2.0244835850725686,-2.0244835850725686,-2.0244835850725686,0.4759887005649718,719,-0.092009595982208,-9.1006278206971,-9.1006278206971,-9.1006278206971,0.3407510431154381,719,-0.1420020621449029,-9.744496300760543,-9.744496300760543,-9.744496300760543,0.301808066759388,719,-0.153205970676712,-7.119921123220604,-7.119921123220604,-7.119921123220604,0.3699582753824756,1.0,159.012128015725,skel_f8484b844efd270f,0.9965527147371444,0.9991111751705584,02
a7ff24r_809e5867ebe18c47,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(trade_return_1h,8))))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.764263642074166,0.040940911048051,True,1.692916440056773,1.692916440056773,True,0.0697169085815084,0.0691169085815084,0.0681169085815084,95.86666666666666,A7FF25R3S02_NUMERIC_CLUE,708,-0.0243000906910519,-2.036567682058324,-2.036567682058324,-2.036567682058324,0.4491525423728814,668,-0.0580937793142553,-3.4913672649372383,-3.4913672649372383,-3.4913672649372383,0.3877245508982035,713,-0.0301002743775782,-1.692916440056773,-1.692916440056773,-1.692916440056773,0.4698457223001402,719,-0.0701169085815084,-3.2696732294589483,-3.2696732294589483,-3.2696732294589483,0.4436717663421418,1.0,75.35264493943431,skel_c80f62c274b367a9,0.995403619649526,0.6639520202020202,02
a7ff24r_ad7b309da8535408,"Mul(Mean(premium_close_bps,2),trade_return_1h)",basis_premium_like|price_like,mul,L5_vol_adjusted_return,8,1.0,3,True,0.8345467639870997,0.0451690438435882,True,0.140948060908594,-0.948552518543792,True,0.064781293350795,0.064181293350795,0.063181293350795,94.93333333333334,A7FF25R3S02_NUMERIC_CLUE,711,0.0563582398885564,1.6693270609793267,0.2865372861466169,-0.5339394954608364,0.5555555555555556,712,0.1260677108674772,3.250745940326241,1.2996287629954042,-0.1358289147028417,0.574438202247191,712,0.083561215781364,1.9364066588952504,0.9502193230586282,-0.948552518543792,0.5463483146067416,712,0.065181293350795,0.9471823909604612,0.140948060908594,-0.1719724756696738,0.5575842696629213,1.0,70.34674658680794,skel_0994b3a36a4d53ba,0.999138178684286,0.7945538623730113,02
a7ff24r_e610c5a1e8d4691c,"Mul(mark_index_basis_bps,trade_return_1h)",basis_premium_like|price_like,mul,L7_ranked_future_return,1,1.0,3,True,0.465917280270642,0.0240007098980064,True,3.691442707092399,3.691442707092399,True,0.0423369465693092,0.0417369465693092,0.0407369465693092,95.86666666666666,A7FF25R3S02_RANK_LABEL_DIAGNOSTIC_CLUE,719,0.019807442177922,2.981536409098726,2.981536409098726,2.981536409098726,0.541029207232267,719,0.0221944246940987,3.691442707092399,3.691442707092399,3.691442707092399,0.5563282336578581,719,0.0309646523914387,5.411709420527144,5.411709420527144,5.411709420527144,0.5521557719054242,719,0.0427369465693092,7.121443657708142,7.121443657708142,7.121443657708142,0.5771905424200278,0.0,47.27102928903858,skel_337820bc5afcf6cc,0.9994254524561909,0.953264228226502,02
a7ff24r_95153311226880bf,"Mul(mark_index_basis_bps,Sign(trade_return_1h))",basis_premium_like|price_like,gated_sign,L7_ranked_future_return,1,1.0,3,True,0.936733881261672,0.013724815523103,True,2.121475369199111,2.121475369199111,True,0.0348249056688816,0.0342249056688816,0.0332249056688816,95.86666666666666,A7FF25R3S02_RANK_LABEL_DIAGNOSTIC_CLUE,719,0.012401885978468,2.1710695319824294,2.1710695319824294,2.1710695319824294,0.5243393602225312,719,0.0122600379429525,2.121475369199111,2.121475369199111,2.121475369199111,0.5299026425591099,719,0.0221735877697934,4.072970999257978,4.072970999257978,4.072970999257978,0.5535465924895688,719,0.0352249056688816,6.193901080547077,6.193901080547077,6.193901080547077,0.5785813630041725,0.0,39.28817178762,skel_d9d4f69744bac825,0.9994254524561909,0.953264228226502,02
a7ff24r_b74c05b6f58309a0,"SafeDiv(premium_close_bps,Abs(ZScore(Mean(trade_return_1h,12))))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.5033203892683432,0.056337789204075,True,1.679926490884633,1.679926490884633,True,0.0815569016944933,0.0809569016944933,0.0799569016944933,95.86666666666666,A7FF25R3S03_NUMERIC_CLUE,705,-0.0181001964294458,-1.5474755431095608,-1.5474755431095608,-1.5474755431095608,0.4666666666666667,668,-0.0560210891954518,-3.234561562773468,-3.234561562773468,-3.234561562773468,0.4011976047904191,713,-0.0308350422717283,-1.679926490884633,-1.679926490884633,-1.679926490884633,0.4684431977559607,719,-0.0819569016944933,-3.8197526603468273,-3.8197526603468273,-3.8197526603468273,0.4283727399165508,1.0,87.45358130522496,skel_c80f62c274b367a9,0.993105429474289,0.6639065663870408,03
a7ff24r_89f2b5ee0732b53d,"SafeDiv(premium_close_bps,Abs(trade_return_1h))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.4742894683489137,0.0383703474479595,True,1.4929035916489002,1.4929035916489002,True,0.0490300892844428,0.0484300892844428,0.0474300892844428,90.78472222222224,A7FF25R3S03_NUMERIC_CLUE,715,-0.0246033277685711,-1.952882016244564,-1.952882016244564,-1.952882016244564,0.4461538461538462,669,-0.0525925000582368,-2.9924731956773547,-2.9924731956773547,-2.9924731956773547,0.3976083707025411,714,-0.0275522067375097,-1.4929035916489002,-1.4929035916489002,-1.4929035916489002,0.4873949579831932,719,-0.0494300892844428,-2.2326194369619645,-2.2326194369619645,-2.2326194369619645,0.4561891515994437,1.0,54.955799816093936,skel_d9d4f69744bac825,0.9638962702288616,0.6714579756667732,03
a7ff24r_a4bf0717964ee0c0,"Mean(Mul(premium_close_bps,ZScore(Mean(trade_return_1h,12))),4)",basis_premium_like|price_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.7783863622376761,0.0439038604088639,True,2.450697446363282,1.5327841911597335,True,0.0458243647263836,0.0452243647263836,0.0442243647263836,94.93333333333334,A7FF25R3S03_RANK_LABEL_DIAGNOSTIC_CLUE,698,0.0043967386978669,0.6303551477945631,0.4859037844051703,-0.7687881234453168,0.5315186246418339,712,0.0756243010039534,11.044039965703965,4.002375437445976,2.810781260735009,0.6573033707865169,712,0.0612793578339575,9.26907675554994,3.2628106713427454,2.374526733251676,0.6095505617977528,712,0.0462243647263836,7.03994702164176,2.450697446363282,1.5327841911597335,0.6179775280898876,0.0,50.445978364146015,skel_44a246af570899bb,0.9913817868428612,0.91670892494929,03
a7ff24r_29eac44dbcefb3ff,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(trade_return_1h))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,1,1.0,3,True,0.3567264039534582,0.0197247945232341,True,4.194782989683004,4.194782989683004,True,0.044352046792098,0.043752046792098,0.042752046792098,95.86666666666666,A7FF25R3S03_RANK_LABEL_DIAGNOSTIC_CLUE,708,0.0582576738429492,8.834851817350101,8.834851817350101,8.834851817350101,0.6186440677966102,719,0.0265450141335702,4.194782989683004,4.194782989683004,4.194782989683004,0.5730180806675939,719,0.0382477197215549,6.08663280856803,6.08663280856803,6.08663280856803,0.5757997218358831,719,0.044752046792098,7.216051045382594,7.216051045382594,7.216051045382594,0.6161335187760779,0.0,49.39532038814462,skel_206e713fb3d9a164,0.9962654409652398,0.9878892733564014,03
a7ff24r_5e142f8ad925552c,"Mean(Mul(Mean(mark_index_basis_bps,12),ZScore(Mean(trade_return_1h,2))),4)",basis_premium_like|price_like,smooth_mul,L7_ranked_future_return,8,1.0,3,True,0.5639498375469506,0.0351092709633791,True,1.9895349385591536,0.1163356852840772,True,0.041480754525593,0.040880754525593,0.039880754525593,94.93333333333334,A7FF25R3S03_RANK_LABEL_DIAGNOSTIC_CLUE,698,0.0012714899713467,0.180144935991987,0.0849334113005284,-0.3451760396326917,0.5128939828080229,712,0.0631093457397003,9.62026145886901,3.275346549228042,2.3339895357840192,0.6474719101123596,712,0.0490564366156887,8.176956911677845,3.292025047887713,0.1163356852840772,0.6095505617977528,712,0.041880754525593,6.63870011842834,1.9895349385591536,0.9639646036369376,0.601123595505618,0.0,46.316804688046055,skel_bb02868db9f6b779,0.9942545245619075,1.0,03
