subgraph_id,expression,subgraph_kind,node_type,operator,blueprint_ref_count,node_occurrence_count,root_ref_count,nonroot_ref_count,raw_inputs,raw_input_count,operator_path,operator_count_max,max_subgraph_depth,levels,candidate_roles,semantic_pairs,motifs,primary_semantics,secondary_semantics,formula_gen_gate,feature_factory_allowed,ordinary_alpha_eligible,requires_response_promotion,pit_policy,role_policy,kind_counts
sg_a97ca92fcda9c579,"Mean(trade_low,4)",typed_transform_subgraph,Transform,Mean,100,100,0,100,trade_low,1,Mean,1,2,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock;mean_reversion_gate;safe_div_abs;smooth_mul;spread_rank,liquidity_like,volatility_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 100}"
sg_130531a539bd3c2f,"Delta(ZScore(Mean(taker_buy_quote_volume,4)),4)",typed_transform_subgraph,Transform,Delta,90,90,0,90,taker_buy_quote_volume,1,Delta>ZScore>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,relative_shock,taker_flow_like,basis_premium_like;open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 90}"
sg_5f4bdc6051e12602,"Delta(Delta(taker_buy_quote_volume,8),4)",typed_transform_subgraph,Transform,Delta,90,90,0,90,taker_buy_quote_volume,1,Delta>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,relative_shock,taker_flow_like,basis_premium_like;open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 90}"
sg_6170695fa797b4e2,"Delta(Delta(taker_buy_quote_volume,4),4)",typed_transform_subgraph,Transform,Delta,90,90,0,90,taker_buy_quote_volume,1,Delta>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,relative_shock,taker_flow_like,basis_premium_like;open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 90}"
sg_bce380f5ddaa62bc,"Delta(Mean(taker_buy_quote_volume,4),4)",typed_transform_subgraph,Transform,Delta,90,90,0,90,taker_buy_quote_volume,1,Delta>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,relative_shock,taker_flow_like,basis_premium_like;open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 90}"
sg_04b8c7e2fd25bd70,"Mean(index_close,4)",typed_transform_subgraph,Transform,Mean,80,80,0,80,index_close,1,Mean,1,2,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
sg_1c1436b13901b3a9,"Mean(trade_return_24h,4)",typed_transform_subgraph,Transform,Mean,80,80,0,80,trade_return_24h,1,Mean,1,2,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence;mean_reversion_gate;smooth_mul;spread_rank,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
sg_1ea7e6a26fd78137,"Delta(Delta(open_interest_last,4),24)",typed_transform_subgraph,Transform,Delta,80,80,0,80,open_interest_last,1,Delta>Delta,2,3,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like;open_interest_like|price_like;taker_flow_like|open_interest_like,delta_x_divergence;flow_x_leverage,open_interest_like;taker_flow_like,open_interest_like;positioning_like;price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
sg_2bcacdc32510266d,"Delta(trade_close,8)",typed_transform_subgraph,Transform,Delta,80,80,0,80,trade_close,1,Delta,1,2,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence;mean_reversion_gate;smooth_mul;spread_rank,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
sg_3890f074351f0cca,"Mean(mark_index_basis_bps,8)",typed_transform_subgraph,Transform,Mean,80,80,0,80,mark_index_basis_bps,1,Mean,1,2,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
sg_3a14a847251b75ff,"Mean(mark_close,4)",typed_transform_subgraph,Transform,Mean,80,80,0,80,mark_close,1,Mean,1,2,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign;relative_shock;safe_div_abs;smooth_mul,taker_flow_like,basis_premium_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
sg_46a01f6237b163ab,"Delta(Mean(taker_buy_quote_volume,8),4)",typed_transform_subgraph,Transform,Delta,80,80,0,80,taker_buy_quote_volume,1,Delta>Mean,2,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like;taker_flow_like|open_interest_like,relative_shock,taker_flow_like,basis_premium_like;open_interest_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
sg_4c7dacfa90914ff0,"Delta(trade_close,24)",typed_transform_subgraph,Transform,Delta,80,80,0,80,trade_close,1,Delta,1,2,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence;mean_reversion_gate;smooth_mul;spread_rank,open_interest_like,price_like,feature_factory_reusable_subgraph,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""typed_transform_subgraph"": 80}"
