blueprint_id,parent_subgraph_id,child_subgraph_id,arg_index,parent_expression,child_expression
a7ff55r3_b6884cb47fa154f1,sg_d599a2eb7b5c128d,sg_1b6453892473a467,1,,4
a7ff55r3_b28bfdda00abdff3,sg_6fbf99e98e496036,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_b28bfdda00abdff3,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_b28bfdda00abdff3,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_b28bfdda00abdff3,sg_6fbf99e98e496036,sg_7816f4b0fca5bcec,1,,"Sign(Delta(open_interest_value_last,4))"
a7ff55r3_b28bfdda00abdff3,sg_7816f4b0fca5bcec,sg_d599a2eb7b5c128d,0,,"Delta(open_interest_value_last,4)"
a7ff55r3_b28bfdda00abdff3,sg_d599a2eb7b5c128d,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_b28bfdda00abdff3,sg_d599a2eb7b5c128d,sg_1b6453892473a467,1,,4
a7ff55r3_067c65191efd6f9f,sg_98135e6724656ed6,sg_0c9986a8938489d7,0,,"Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_value_last,4))"
a7ff55r3_067c65191efd6f9f,sg_0c9986a8938489d7,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_067c65191efd6f9f,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_067c65191efd6f9f,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_067c65191efd6f9f,sg_0c9986a8938489d7,sg_d599a2eb7b5c128d,1,,"Delta(open_interest_value_last,4)"
a7ff55r3_067c65191efd6f9f,sg_d599a2eb7b5c128d,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_067c65191efd6f9f,sg_d599a2eb7b5c128d,sg_1b6453892473a467,1,,4
a7ff55r3_067c65191efd6f9f,sg_98135e6724656ed6,sg_1b6453892473a467,1,,4
a7ff55r3_a667bd1371d77818,sg_9569f9fe1055a515,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_a667bd1371d77818,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_a667bd1371d77818,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_a667bd1371d77818,sg_9569f9fe1055a515,sg_c4778ff1bab89625,1,,"Abs(Delta(open_interest_value_last,4))"
a7ff55r3_a667bd1371d77818,sg_c4778ff1bab89625,sg_d599a2eb7b5c128d,0,,"Delta(open_interest_value_last,4)"
a7ff55r3_a667bd1371d77818,sg_d599a2eb7b5c128d,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_a667bd1371d77818,sg_d599a2eb7b5c128d,sg_1b6453892473a467,1,,4
a7ff55r3_abac12f64b6906f1,sg_d574e545484d406e,sg_d5825b1fbd737767,0,,"ZScore(Delta(taker_buy_quote_volume,8))"
a7ff55r3_abac12f64b6906f1,sg_d5825b1fbd737767,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_abac12f64b6906f1,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_abac12f64b6906f1,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_abac12f64b6906f1,sg_d574e545484d406e,sg_42dfeca58f364521,1,,"Delta(Mean(open_interest_value_last,4),24)"
a7ff55r3_abac12f64b6906f1,sg_42dfeca58f364521,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_abac12f64b6906f1,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_abac12f64b6906f1,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_abac12f64b6906f1,sg_42dfeca58f364521,sg_4d134bc072212ace,1,,24
a7ff55r3_375a332f321675e5,sg_b49cc0f34fedf110,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_375a332f321675e5,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_375a332f321675e5,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_375a332f321675e5,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_375a332f321675e5,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_375a332f321675e5,sg_b49cc0f34fedf110,sg_269db36b51fe6855,1,,"ZScore(Mean(open_interest_value_last,4))"
a7ff55r3_375a332f321675e5,sg_269db36b51fe6855,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_375a332f321675e5,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_375a332f321675e5,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_53a0e171e1fb395d,sg_ef02721c72e2a620,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_53a0e171e1fb395d,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_53a0e171e1fb395d,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_53a0e171e1fb395d,sg_ef02721c72e2a620,sg_94c150c5a7b786c5,1,,"Sign(Mean(open_interest_value_last,4))"
a7ff55r3_53a0e171e1fb395d,sg_94c150c5a7b786c5,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_53a0e171e1fb395d,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_53a0e171e1fb395d,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_4dd56c7192b949e2,sg_3b581a46275516b6,sg_56d2f95e6b161d65,0,,"Mul(Delta(taker_buy_quote_volume,8),Mean(open_interest_value_last,4))"
a7ff55r3_4dd56c7192b949e2,sg_56d2f95e6b161d65,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_4dd56c7192b949e2,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_4dd56c7192b949e2,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_4dd56c7192b949e2,sg_56d2f95e6b161d65,sg_2c0fc5457f56cb8f,1,,"Mean(open_interest_value_last,4)"
a7ff55r3_4dd56c7192b949e2,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_4dd56c7192b949e2,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_4dd56c7192b949e2,sg_3b581a46275516b6,sg_1b6453892473a467,1,,4
a7ff55r3_d7e28e317f3389bf,sg_9e1e59485305db00,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_d7e28e317f3389bf,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_d7e28e317f3389bf,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_d7e28e317f3389bf,sg_9e1e59485305db00,sg_6ad390791c811108,1,,"Abs(Mean(open_interest_value_last,4))"
a7ff55r3_d7e28e317f3389bf,sg_6ad390791c811108,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_d7e28e317f3389bf,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_d7e28e317f3389bf,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_10fdb3f8bcaa59cd,sg_bc8e45c0ebe7e97a,sg_d5825b1fbd737767,0,,"ZScore(Delta(taker_buy_quote_volume,8))"
a7ff55r3_10fdb3f8bcaa59cd,sg_d5825b1fbd737767,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_10fdb3f8bcaa59cd,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_10fdb3f8bcaa59cd,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_10fdb3f8bcaa59cd,sg_bc8e45c0ebe7e97a,sg_fe8dcbc2adcfd445,1,,"Delta(ZScore(Mean(open_interest_value_last,4)),24)"
a7ff55r3_10fdb3f8bcaa59cd,sg_fe8dcbc2adcfd445,sg_269db36b51fe6855,0,,"ZScore(Mean(open_interest_value_last,4))"
a7ff55r3_10fdb3f8bcaa59cd,sg_269db36b51fe6855,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_10fdb3f8bcaa59cd,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_10fdb3f8bcaa59cd,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_10fdb3f8bcaa59cd,sg_fe8dcbc2adcfd445,sg_4d134bc072212ace,1,,24
a7ff55r3_2d60eee4a0e35731,sg_5d834dcb65ae90e0,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_2d60eee4a0e35731,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_2d60eee4a0e35731,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_2d60eee4a0e35731,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_2d60eee4a0e35731,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_2d60eee4a0e35731,sg_5d834dcb65ae90e0,sg_9f1d9598c7084cdc,1,,"ZScore(ZScore(Mean(open_interest_value_last,4)))"
a7ff55r3_2d60eee4a0e35731,sg_9f1d9598c7084cdc,sg_269db36b51fe6855,0,,"ZScore(Mean(open_interest_value_last,4))"
a7ff55r3_2d60eee4a0e35731,sg_269db36b51fe6855,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_2d60eee4a0e35731,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_2d60eee4a0e35731,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_e24ea4a87310d0a7,sg_1cfbcb8692846009,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_e24ea4a87310d0a7,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_e24ea4a87310d0a7,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_e24ea4a87310d0a7,sg_1cfbcb8692846009,sg_00f31e2db55a09f1,1,,"Sign(ZScore(Mean(open_interest_value_last,4)))"
a7ff55r3_e24ea4a87310d0a7,sg_00f31e2db55a09f1,sg_269db36b51fe6855,0,,"ZScore(Mean(open_interest_value_last,4))"
a7ff55r3_e24ea4a87310d0a7,sg_269db36b51fe6855,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_e24ea4a87310d0a7,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_e24ea4a87310d0a7,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_e0346a29752dd4f2,sg_a3f07673688eaf23,sg_146305ec25daf1b2,0,,"Mul(Delta(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_last,4)))"
a7ff55r3_e0346a29752dd4f2,sg_146305ec25daf1b2,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_e0346a29752dd4f2,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_e0346a29752dd4f2,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_e0346a29752dd4f2,sg_146305ec25daf1b2,sg_269db36b51fe6855,1,,"ZScore(Mean(open_interest_value_last,4))"
a7ff55r3_e0346a29752dd4f2,sg_269db36b51fe6855,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_e0346a29752dd4f2,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_e0346a29752dd4f2,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_e0346a29752dd4f2,sg_a3f07673688eaf23,sg_1b6453892473a467,1,,4
a7ff55r3_0e09268c66b6ec54,sg_f4c549d36597b23e,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_0e09268c66b6ec54,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_0e09268c66b6ec54,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_0e09268c66b6ec54,sg_f4c549d36597b23e,sg_19a716a62eae1ce8,1,,"Abs(ZScore(Mean(open_interest_value_last,4)))"
a7ff55r3_0e09268c66b6ec54,sg_19a716a62eae1ce8,sg_269db36b51fe6855,0,,"ZScore(Mean(open_interest_value_last,4))"
a7ff55r3_0e09268c66b6ec54,sg_269db36b51fe6855,sg_2c0fc5457f56cb8f,0,,"Mean(open_interest_value_last,4)"
a7ff55r3_0e09268c66b6ec54,sg_2c0fc5457f56cb8f,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_0e09268c66b6ec54,sg_2c0fc5457f56cb8f,sg_1b6453892473a467,1,,4
a7ff55r3_0b208e59a682483d,sg_7e468efd503b3f32,sg_d5825b1fbd737767,0,,"ZScore(Delta(taker_buy_quote_volume,8))"
a7ff55r3_0b208e59a682483d,sg_d5825b1fbd737767,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_0b208e59a682483d,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_0b208e59a682483d,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_0b208e59a682483d,sg_7e468efd503b3f32,sg_969a44a7de4618fc,1,,"Delta(Delta(open_interest_value_last,8),24)"
a7ff55r3_0b208e59a682483d,sg_969a44a7de4618fc,sg_c0377ee87c4cd04a,0,,"Delta(open_interest_value_last,8)"
a7ff55r3_0b208e59a682483d,sg_c0377ee87c4cd04a,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_0b208e59a682483d,sg_c0377ee87c4cd04a,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_0b208e59a682483d,sg_969a44a7de4618fc,sg_4d134bc072212ace,1,,24
a7ff55r3_99e4a4c6a4c2c825,sg_e56483b85756f781,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_99e4a4c6a4c2c825,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_99e4a4c6a4c2c825,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_99e4a4c6a4c2c825,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_99e4a4c6a4c2c825,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_99e4a4c6a4c2c825,sg_e56483b85756f781,sg_04ed8fe6da925acc,1,,"ZScore(Delta(open_interest_value_last,8))"
a7ff55r3_99e4a4c6a4c2c825,sg_04ed8fe6da925acc,sg_c0377ee87c4cd04a,0,,"Delta(open_interest_value_last,8)"
a7ff55r3_99e4a4c6a4c2c825,sg_c0377ee87c4cd04a,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_99e4a4c6a4c2c825,sg_c0377ee87c4cd04a,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_a981cfb96aaf8ffd,sg_a084414ec6abba23,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_a981cfb96aaf8ffd,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_a981cfb96aaf8ffd,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_a981cfb96aaf8ffd,sg_a084414ec6abba23,sg_0431eb9de7e6ba31,1,,"Sign(Delta(open_interest_value_last,8))"
a7ff55r3_a981cfb96aaf8ffd,sg_0431eb9de7e6ba31,sg_c0377ee87c4cd04a,0,,"Delta(open_interest_value_last,8)"
a7ff55r3_a981cfb96aaf8ffd,sg_c0377ee87c4cd04a,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_a981cfb96aaf8ffd,sg_c0377ee87c4cd04a,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_3fb31cd4c28c5e99,sg_7086ca92aecd6f12,sg_e109efc999eae9a0,0,,"Mul(Delta(taker_buy_quote_volume,8),Delta(open_interest_value_last,8))"
a7ff55r3_3fb31cd4c28c5e99,sg_e109efc999eae9a0,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_3fb31cd4c28c5e99,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_3fb31cd4c28c5e99,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_3fb31cd4c28c5e99,sg_e109efc999eae9a0,sg_c0377ee87c4cd04a,1,,"Delta(open_interest_value_last,8)"
a7ff55r3_3fb31cd4c28c5e99,sg_c0377ee87c4cd04a,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_3fb31cd4c28c5e99,sg_c0377ee87c4cd04a,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_3fb31cd4c28c5e99,sg_7086ca92aecd6f12,sg_1b6453892473a467,1,,4
a7ff55r3_c18f4df603977858,sg_5e1126f518ba94e9,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_c18f4df603977858,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_c18f4df603977858,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_c18f4df603977858,sg_5e1126f518ba94e9,sg_1804076c3c7a7280,1,,"Abs(Delta(open_interest_value_last,8))"
a7ff55r3_c18f4df603977858,sg_1804076c3c7a7280,sg_c0377ee87c4cd04a,0,,"Delta(open_interest_value_last,8)"
a7ff55r3_c18f4df603977858,sg_c0377ee87c4cd04a,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_c18f4df603977858,sg_c0377ee87c4cd04a,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_116615b6a3a943cd,sg_1d682c8ff25410c5,sg_d5825b1fbd737767,0,,"ZScore(Delta(taker_buy_quote_volume,8))"
a7ff55r3_116615b6a3a943cd,sg_d5825b1fbd737767,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_116615b6a3a943cd,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_116615b6a3a943cd,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_116615b6a3a943cd,sg_1d682c8ff25410c5,sg_46070d45e72e0d10,1,,"Delta(Mean(open_interest_value_last,8),24)"
a7ff55r3_116615b6a3a943cd,sg_46070d45e72e0d10,sg_d73d742a4ed98413,0,,"Mean(open_interest_value_last,8)"
a7ff55r3_116615b6a3a943cd,sg_d73d742a4ed98413,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_116615b6a3a943cd,sg_d73d742a4ed98413,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_116615b6a3a943cd,sg_46070d45e72e0d10,sg_4d134bc072212ace,1,,24
a7ff55r3_6479de4520f27fc4,sg_506d785c011eca14,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_6479de4520f27fc4,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_6479de4520f27fc4,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_6479de4520f27fc4,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_6479de4520f27fc4,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_6479de4520f27fc4,sg_506d785c011eca14,sg_4ecd1a93a3a01641,1,,"ZScore(Mean(open_interest_value_last,8))"
a7ff55r3_6479de4520f27fc4,sg_4ecd1a93a3a01641,sg_d73d742a4ed98413,0,,"Mean(open_interest_value_last,8)"
a7ff55r3_6479de4520f27fc4,sg_d73d742a4ed98413,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_6479de4520f27fc4,sg_d73d742a4ed98413,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_90af8aeaf2e19bd4,sg_1208014a1ffdc61b,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_90af8aeaf2e19bd4,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_90af8aeaf2e19bd4,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_90af8aeaf2e19bd4,sg_1208014a1ffdc61b,sg_b992fd6ba7a9a6db,1,,"Sign(Mean(open_interest_value_last,8))"
a7ff55r3_90af8aeaf2e19bd4,sg_b992fd6ba7a9a6db,sg_d73d742a4ed98413,0,,"Mean(open_interest_value_last,8)"
a7ff55r3_90af8aeaf2e19bd4,sg_d73d742a4ed98413,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_90af8aeaf2e19bd4,sg_d73d742a4ed98413,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_d8ed310edac42d4d,sg_ef1d397c885ac9c5,sg_6a641eccb0ff595e,0,,"Mul(Delta(taker_buy_quote_volume,8),Mean(open_interest_value_last,8))"
a7ff55r3_d8ed310edac42d4d,sg_6a641eccb0ff595e,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_d8ed310edac42d4d,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_d8ed310edac42d4d,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_d8ed310edac42d4d,sg_6a641eccb0ff595e,sg_d73d742a4ed98413,1,,"Mean(open_interest_value_last,8)"
a7ff55r3_d8ed310edac42d4d,sg_d73d742a4ed98413,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_d8ed310edac42d4d,sg_d73d742a4ed98413,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_d8ed310edac42d4d,sg_ef1d397c885ac9c5,sg_1b6453892473a467,1,,4
a7ff55r3_c7a900117540c560,sg_e425790b930eb327,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_c7a900117540c560,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_c7a900117540c560,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_c7a900117540c560,sg_e425790b930eb327,sg_f58ad87803ea46f5,1,,"Abs(Mean(open_interest_value_last,8))"
a7ff55r3_c7a900117540c560,sg_f58ad87803ea46f5,sg_d73d742a4ed98413,0,,"Mean(open_interest_value_last,8)"
a7ff55r3_c7a900117540c560,sg_d73d742a4ed98413,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_c7a900117540c560,sg_d73d742a4ed98413,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_9d5ba577b3be2c4d,sg_296b6adf19d97a95,sg_d5825b1fbd737767,0,,"ZScore(Delta(taker_buy_quote_volume,8))"
a7ff55r3_9d5ba577b3be2c4d,sg_d5825b1fbd737767,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_9d5ba577b3be2c4d,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_9d5ba577b3be2c4d,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_9d5ba577b3be2c4d,sg_296b6adf19d97a95,sg_f5c291a639659ca2,1,,"Delta(ZScore(Mean(open_interest_value_last,8)),24)"
a7ff55r3_9d5ba577b3be2c4d,sg_f5c291a639659ca2,sg_4ecd1a93a3a01641,0,,"ZScore(Mean(open_interest_value_last,8))"
a7ff55r3_9d5ba577b3be2c4d,sg_4ecd1a93a3a01641,sg_d73d742a4ed98413,0,,"Mean(open_interest_value_last,8)"
a7ff55r3_9d5ba577b3be2c4d,sg_d73d742a4ed98413,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_9d5ba577b3be2c4d,sg_d73d742a4ed98413,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_9d5ba577b3be2c4d,sg_f5c291a639659ca2,sg_4d134bc072212ace,1,,24
a7ff55r3_4fbc8942baafe2d7,sg_5bd3cfac468bc33d,sg_5f4bdc6051e12602,0,,"Delta(Delta(taker_buy_quote_volume,8),4)"
a7ff55r3_4fbc8942baafe2d7,sg_5f4bdc6051e12602,sg_2c76ed10c74f42c3,0,,"Delta(taker_buy_quote_volume,8)"
a7ff55r3_4fbc8942baafe2d7,sg_2c76ed10c74f42c3,sg_256738bffd9506f1,0,,taker_buy_quote_volume
a7ff55r3_4fbc8942baafe2d7,sg_2c76ed10c74f42c3,sg_fe5dbbcea5ce7e29,1,,8
a7ff55r3_4fbc8942baafe2d7,sg_5f4bdc6051e12602,sg_1b6453892473a467,1,,4
a7ff55r3_4fbc8942baafe2d7,sg_5bd3cfac468bc33d,sg_8f2e2f46af2b712e,1,,"ZScore(ZScore(Mean(open_interest_value_last,8)))"
a7ff55r3_4fbc8942baafe2d7,sg_8f2e2f46af2b712e,sg_4ecd1a93a3a01641,0,,"ZScore(Mean(open_interest_value_last,8))"
a7ff55r3_4fbc8942baafe2d7,sg_4ecd1a93a3a01641,sg_d73d742a4ed98413,0,,"Mean(open_interest_value_last,8)"
a7ff55r3_4fbc8942baafe2d7,sg_d73d742a4ed98413,sg_3fc5a7c5fc0eb75e,0,,open_interest_value_last
a7ff55r3_4fbc8942baafe2d7,sg_d73d742a4ed98413,sg_fe5dbbcea5ce7e29,1,,8
