subgraph_id,expression,subgraph_kind,node_type,operator,blueprint_ref_count,node_occurrence_count,root_ref_count,nonroot_ref_count,raw_inputs,raw_input_count,operator_path,operator_count_max,max_subgraph_depth,levels,candidate_roles,semantic_pairs,motifs,primary_semantics,secondary_semantics,formula_gen_gate,feature_factory_allowed,ordinary_alpha_eligible,requires_response_promotion,pit_policy,role_policy,kind_counts
sg_599febea48b41011,"SafeDiv(Delta(taker_buy_quote_volume,8),Abs(ZScore(Mean(open_interest_last,8))))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_last;taker_buy_quote_volume,2,SafeDiv>Delta>Abs>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59a19efd00582cf5,"Mean(Mul(Mean(trade_count,8),ZScore(Mean(realized_vol_168h,4))),4)",factor_candidate_root,Transform,Mean,1,1,1,0,realized_vol_168h;trade_count,2,Mean>Mul>Mean>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59a845e4a5dd606d,"Mul(Delta(Mean(open_interest_last,4),24),Sub(CSRank(Mean(open_interest_last,4)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,4)))))",factor_candidate_root,Interaction,Mul,1,1,1,0,global_long_short_account_ratio_last;open_interest_last,2,Mul>Delta>Mean>Sub>CSRank>Mean>CSRank>ZScore>Mean,9,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59aea4a180bdc4b3,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,4)))),Sign(Delta(trade_return_24h,8)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_return_24h,2,Mul>Neg>ZScore>ZScore>Mean>Sign>Delta,7,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59beadb0df1f2b21,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(realized_vol_168h,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,realized_vol_168h;trade_count,2,Mul>Delta>Mean>Abs>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59c91658d29b7d27,"Mul(Neg(ZScore(ZScore(Mean(open_interest_last,8)))),Sign(ZScore(Mean(trade_return_24h,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_return_24h,2,Mul>Neg>ZScore>ZScore>Mean>Sign>ZScore>Mean,8,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59d13eef11af5eda,"Mul(Neg(ZScore(Delta(open_interest_mean,4))),Sign(trade_close))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;trade_close,2,Mul>Neg>ZScore>Delta>Sign,5,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59d2ce4f3f3b5dc9,"Mean(Mul(Mean(trade_count,24),trade_high),4)",factor_candidate_root,Transform,Mean,1,1,1,0,trade_count;trade_high,2,Mean>Mul>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,smooth_mul,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59d41c2b1ffb9e45,"Mean(Mul(Mean(taker_buy_quote_volume,8),ZScore(Mean(open_interest_value_mean,24))),4)",factor_candidate_root,Transform,Mean,1,1,1,0,open_interest_value_mean;taker_buy_quote_volume,2,Mean>Mul>Mean>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59d53c4389e1636f,"Mul(Neg(ZScore(Mean(open_interest_mean,24))),Sign(Mean(trade_close,8)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;trade_close,2,Mul>Neg>ZScore>Mean>Sign>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,mean_reversion_gate,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59d988b5bd45f692,"Mean(Mul(ZScore(Mean(taker_buy_quote_volume,24)),Mean(open_interest_value_last,8)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,open_interest_value_last;taker_buy_quote_volume,2,Mean>Mul>ZScore>Mean>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59e46b860e7b5947,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(mark_close,4)))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_close;taker_buy_quote_volume,2,Mul>Delta>Sign>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59e9f2491ddb22bd,"Mean(Mul(Delta(taker_buy_quote_volume,24),Mean(open_interest_value_last,4)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,open_interest_value_last;taker_buy_quote_volume,2,Mean>Mul>Delta>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59ea455602e1e845,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,4)),4),ZScore(Mean(mark_low,8)))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_low;taker_buy_quote_volume,2,Mul>Delta>ZScore>Mean>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59ef66747b6ea6a6,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(ZScore(Mean(trade_low,4)))))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_low,2,Mul>Delta>Mean>Abs>ZScore>ZScore>Mean,7,6,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59f15f074d78fbf6,"Delta(taker_buy_sell_volume_ratio_mean,72)",factor_candidate_root,Transform,Delta,1,1,1,0,taker_buy_sell_volume_ratio_mean,1,Delta,1,2,L1_repaired_single_field_transform,exploratory_signal_probe,taker_flow_like,single,taker_flow_like,,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59fb0e001bfcbfd1,"SafeDiv(Delta(taker_buy_quote_volume,4),Abs(Mean(open_interest_mean,4)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_mean;taker_buy_quote_volume,2,SafeDiv>Delta>Abs>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59fdbd2df959c415,"SafeDiv(Delta(trade_count,4),Abs(Mean(trade_low,4)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,trade_count;trade_low,2,SafeDiv>Delta>Abs>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_59fe3336a2d2f7a9,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;taker_buy_quote_volume,2,Mul>ZScore>Mean>Delta>Mean,5,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a01fa6f82d965cb,"SafeDiv(ZScore(Mean(open_interest_last,4)),Abs(Mean(top_long_short_account_ratio_mean,24)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_last;top_long_short_account_ratio_mean,2,SafeDiv>ZScore>Mean>Abs>Mean,5,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a0283c9e38e3ea0,"SafeDiv(Mean(trade_count,24),Abs(Delta(trade_high,24)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,trade_count;trade_high,2,SafeDiv>Mean>Abs>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a030b9fae69726d,"Mean(Mul(Delta(taker_buy_quote_volume,4),Delta(open_interest_value_mean,8)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,open_interest_value_mean;taker_buy_quote_volume,2,Mean>Mul>Delta>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a06da8c1d1b33ef,"Mul(Delta(ZScore(Mean(open_interest_last,4)),24),Sub(CSRank(ZScore(Mean(open_interest_last,4))),CSRank(Mean(top_long_short_account_ratio_mean,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;top_long_short_account_ratio_mean,2,Mul>Delta>ZScore>Mean>Sub>CSRank>ZScore>Mean>CSRank>Mean,10,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a0b7832e275af02,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(ZScore(Mean(open_interest_value_mean,24)),24))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_value_mean;taker_buy_quote_volume,2,Mul>ZScore>Mean>Delta>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a0e088715bf4a0e,"Mul(Sub(CSRank(Delta(open_interest_last,4)),CSRank(Mean(top_long_short_account_ratio_mean,8))),Sign(Mean(top_long_short_account_ratio_mean,8)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;top_long_short_account_ratio_mean,2,Mul>Sub>CSRank>Delta>CSRank>Mean>Sign>Mean,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a11f701586ddb77,"SafeDiv(Mean(open_interest_last,4),Abs(Delta(global_long_short_account_ratio_mean,8)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,global_long_short_account_ratio_mean;open_interest_last,2,SafeDiv>Mean>Abs>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a15592e07a94ea7,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(trade_high)))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_high,2,Mul>Delta>Mean>Abs>ZScore,5,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a46995c08cf3f0c,"Mul(Delta(ZScore(Mean(open_interest_last,24)),24),Sub(CSRank(ZScore(Mean(open_interest_last,24))),CSRank(top_long_short_account_ratio_last)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;top_long_short_account_ratio_last,2,Mul>Delta>ZScore>Mean>Sub>CSRank>ZScore>Mean>CSRank,9,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,delta_x_divergence,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a4bee671f2e4e65,"Mul(Delta(Delta(taker_buy_quote_volume,8),4),ZScore(Mean(mark_high,4)))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_high;taker_buy_quote_volume,2,Mul>Delta>Delta>ZScore>Mean,5,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a5db55eeeec0ab5,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_value_mean,24),24))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_value_mean;taker_buy_quote_volume,2,Mul>ZScore>Delta>Delta>Delta,5,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a766a0df5e4ce23,"Mul(taker_buy_quote_volume,Sign(ZScore(Mean(index_close,4))))",factor_candidate_root,Interaction,Mul,1,1,1,0,index_close;taker_buy_quote_volume,2,Mul>Sign>ZScore>Mean,4,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,gated_sign,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a7883e70c6a1042,"SafeDiv(Mean(taker_buy_quote_volume,24),Abs(Delta(mark_index_basis_bps,8)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,mark_index_basis_bps;taker_buy_quote_volume,2,SafeDiv>Mean>Abs>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,safe_div_abs,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a78fcfe3417e6b9,"Mul(Delta(ZScore(Mean(open_interest_mean,4)),24),Sub(CSRank(ZScore(Mean(open_interest_mean,4))),CSRank(Mean(trade_return_1h,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;trade_return_1h,2,Mul>Delta>ZScore>Mean>Sub>CSRank>ZScore>Mean>CSRank>Mean,10,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5a932691be8589a8,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(ZScore(Mean(trade_high,4)))))",factor_candidate_root,Interaction,Mul,1,1,1,0,trade_count;trade_high,2,Mul>Delta>Delta>Abs>ZScore>ZScore>Mean,7,6,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,liquidity_shock,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5ab1517ba0fc2238,"Mul(Delta(taker_buy_quote_volume,4),Sign(Mean(open_interest_last,4)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;taker_buy_quote_volume,2,Mul>Delta>Sign>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5ab45e4c105a1e5d,"SafeDiv(ZScore(Mean(taker_buy_quote_volume,4)),Abs(ZScore(Mean(open_interest_value_mean,24))))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,open_interest_value_mean;taker_buy_quote_volume,2,SafeDiv>ZScore>Mean>Abs>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,safe_div_abs,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5ab48287f3ef87c3,"Sub(CSRank(Mean(trade_count,4)),CSRank(Delta(realized_vol_168h,24)))",factor_candidate_root,Interaction,Sub,1,1,1,0,realized_vol_168h;trade_count,2,Sub>CSRank>Mean>CSRank>Delta,5,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5ab74aeff34e50a0,"Mul(Mean(taker_buy_quote_volume,4),Sign(open_interest_value_last))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_value_last;taker_buy_quote_volume,2,Mul>Mean>Sign,3,3,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,gated_sign,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5ab8b54eae446674,"Sub(CSRank(ZScore(Mean(trade_count,4))),CSRank(ZScore(Mean(realized_vol_168h,4))))",factor_candidate_root,Interaction,Sub,1,1,1,0,realized_vol_168h;trade_count,2,Sub>CSRank>ZScore>Mean>CSRank>ZScore>Mean,7,5,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,spread_rank,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5abc3129de80cfaf,"Mean(Mul(Mean(taker_buy_quote_volume,4),mark_close),4)",factor_candidate_root,Transform,Mean,1,1,1,0,mark_close;taker_buy_quote_volume,2,Mean>Mul>Mean,3,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5ac6e96342252da8,"SafeDiv(Mean(open_interest_last,8),Abs(ZScore(Mean(global_long_short_account_ratio_mean,4))))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,global_long_short_account_ratio_mean;open_interest_last,2,SafeDiv>Mean>Abs>ZScore>Mean,5,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,safe_div_abs,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5adcf7c2c3ceb411,"Mul(Delta(open_interest_last,24),Sub(CSRank(open_interest_last),CSRank(ZScore(Mean(trade_close,24)))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_close,2,Mul>Delta>Sub>CSRank>CSRank>ZScore>Mean,7,6,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5ae83bf2d922ae81,"Mul(Delta(ZScore(Mean(taker_buy_quote_volume,24)),4),ZScore(Delta(mark_index_basis_bps,4)))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_index_basis_bps;taker_buy_quote_volume,2,Mul>Delta>ZScore>Mean>ZScore>Delta,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5aea84a823bf2b1f,"Mul(Sub(CSRank(Mean(open_interest_last,4)),CSRank(Delta(global_long_short_account_ratio_mean,4))),Sign(Delta(global_long_short_account_ratio_mean,4)))",factor_candidate_root,Interaction,Mul,1,1,1,0,global_long_short_account_ratio_mean;open_interest_last,2,Mul>Sub>CSRank>Mean>CSRank>Delta>Sign>Delta,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,signed_spread,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5aeabab6ae638116,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(trade_high,4)))",factor_candidate_root,Interaction,SafeDiv,1,1,1,0,trade_count;trade_high,2,SafeDiv>ZScore>Mean>Abs>Delta,5,4,L2_repaired_typed_interaction,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,liquidity_like,volatility_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5aedbb4bcc5474a3,"Mul(Delta(Delta(open_interest_mean,4),24),Sub(CSRank(Delta(open_interest_mean,4)),CSRank(trade_close)))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_mean;trade_close,2,Mul>Delta>Delta>Sub>CSRank>Delta>CSRank,7,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5aee2312d6a55540,"Mul(Delta(Mean(open_interest_last,24),24),Sub(CSRank(Mean(open_interest_last,24)),CSRank(Delta(trade_close,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_close,2,Mul>Delta>Mean>Sub>CSRank>Mean>CSRank>Delta,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5afaf2e7b60e121d,"Mean(Mul(Mean(taker_buy_quote_volume,24),Mean(mark_index_basis_bps,4)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,mark_index_basis_bps;taker_buy_quote_volume,2,Mean>Mul>Mean>Mean,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,smooth_mul,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5afffad797750191,"Mul(Delta(Mean(taker_buy_quote_volume,24),4),ZScore(ZScore(Mean(mark_index_basis_bps,24))))",factor_candidate_root,Interaction,Mul,1,1,1,0,mark_index_basis_bps;taker_buy_quote_volume,2,Mul>Delta>Mean>ZScore>ZScore>Mean,6,5,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|basis_premium_like,relative_shock,taker_flow_like,basis_premium_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5b0044332b69a5ca,"Mean(Mul(Delta(open_interest_last,4),Delta(top_long_short_account_ratio_last,4)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,open_interest_last;top_long_short_account_ratio_last,2,Mean>Mul>Delta>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|positioning_like,smooth_mul,open_interest_like,positioning_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5b0270f584a80040,"Mean(Mul(Mean(taker_buy_quote_volume,4),Delta(open_interest_value_mean,8)),4)",factor_candidate_root,Transform,Mean,1,1,1,0,open_interest_value_mean;taker_buy_quote_volume,2,Mean>Mul>Mean>Delta,4,4,L2_repaired_typed_interaction,role_mixed_allowed,taker_flow_like|open_interest_like,smooth_mul,taker_flow_like,open_interest_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
sg_5b13b28db58c7ee2,"Mul(Delta(Mean(open_interest_last,24),24),Sub(CSRank(Mean(open_interest_last,24)),CSRank(Delta(trade_close,8))))",factor_candidate_root,Interaction,Mul,1,1,1,0,open_interest_last;trade_close,2,Mul>Delta>Mean>Sub>CSRank>Mean>CSRank>Delta,8,5,L2_repaired_typed_interaction,role_mixed_allowed,open_interest_like|price_like,delta_x_divergence,open_interest_like,price_like,diagnostic_or_repair_root_only,True,False,True,inherit_from_field_contract,role_enforced_no_label_feature,"{""factor_candidate_root"": 1}"
