candidate_id,cell,family,expression,fields,field_families,operators,windows,feature_role,diagnostic_only,static_valid,static_reject_reasons,expression_key,skeleton_key,production_key,label_or_future_field_count,lineage_allowed_fields,base_field_count,overlay_field_count,selected_for_a7al2l_replay_preflight,selector_reason
a7al2k_15037cf2615c107a,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(premium_close,72)),Rank(Mean(open_interest_mean,168)))",open_interest_mean|premium_close,basis|open_interest,Mean|Mul|Rank,72|168,upper_regime_proxy,False,True,,expr-2c24138e14a809fb,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::72|168,0,2,2,0,True,selected_diversity_capped
a7al2k_012f44d40cc56445,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Mean(funding_rate,720)),Neg(ZScore(Delta(index_close,48))))",funding_rate|index_close,funding|price,Add|Delta|Mean|Neg|ZScore,48|720,upper_regime_proxy,False,True,,expr-bdd86a8a8b84ad59,skeleton-75deeb765a86dba1,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::48|720,0,2,2,0,True,selected_diversity_capped
a7al2k_120aa191cfcdf512,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_mean,96)),Neg(ZScore(Mean(funding_rate,504))))",funding_rate|open_interest_mean,funding|open_interest,Add|Delta|Mean|Neg|ZScore,96|504,upper_regime_proxy,False,True,,expr-88af1aa434d76a24,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::96|504,0,2,2,0,True,selected_diversity_capped
a7al2k_08f8600f84b69fbc,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,720))),Abs(ZScore(Mean(funding_rate,720))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Mean|Sub|ZScore,720,upper_regime_proxy,False,True,,expr-7e6dd9fe5d770423,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::720,0,2,2,0,True,selected_diversity_capped
a7al2k_0746fb45a161bf02,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,720))),Neg(ZScore(Delta(index_close,504))))",funding_rate|index_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,504|720,upper_regime_proxy,False,True,,expr-5bcd18fe32e5555b,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::504|720,0,2,2,0,True,selected_diversity_capped
a7al2k_03504657e3ba5b29,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(premium_close_bps,96)),Rank(Mean(open_interest_value_mean,168)))",open_interest_value_mean|premium_close_bps,basis|open_interest,Mean|Mul|Rank,96|168,upper_regime_proxy,False,True,,expr-89925a147285b8ce,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::96|168,0,2,2,0,True,selected_diversity_capped
a7al2k_0161fa041508685a,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Mean(funding_rate,720)),Neg(ZScore(Delta(trade_close,24))))",funding_rate|trade_close,funding|price,Add|Delta|Mean|Neg|ZScore,24|720,upper_regime_proxy,False,True,,expr-dcc413dbc208fe4b,skeleton-75deeb765a86dba1,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::24|720,0,2,2,0,True,selected_diversity_capped
a7al2k_20c9e12911764413,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,24)),Rank(Mean(trade_quote_volume,48)))",open_interest_last|trade_quote_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,24|48,upper_regime_proxy,False,True,,expr-0472ae24061173f1,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::24|48,0,2,2,1,True,selected_diversity_capped
a7al2k_318e23c364b84f0b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(taker_buy_quote_volume,72))),Sign(Delta(open_interest_value_last,96)))",open_interest_value_last|taker_buy_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,72|96,upper_regime_proxy,False,True,,expr-924d9e0dcf04a9a9,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::72|96,0,2,2,1,True,selected_diversity_capped
a7al2k_08d85f94f610ca1c,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(premium_close_bps,24)),Abs(ZScore(Mean(funding_rate,168))))",funding_rate|premium_close_bps,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,24|168,upper_regime_proxy,False,True,,expr-017a8f3057098701,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::24|168,0,2,2,0,True,selected_diversity_capped
a7al2k_058d46121036ee26,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,720))),Neg(ZScore(Delta(trade_close,504))))",funding_rate|trade_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,504|720,upper_regime_proxy,False,True,,expr-cfbf7ff1f730ce74,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::504|720,0,2,2,0,True,selected_diversity_capped
a7al2k_1086d7fcbc0f35ad,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(premium_close_bps,336)),Abs(ZScore(Mean(funding_rate,336))))",funding_rate|premium_close_bps,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,336,upper_regime_proxy,False,True,,expr-f4e3163e7df8a1b8,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::336,0,2,2,0,True,selected_diversity_capped
a7al2k_24bd41fb8f552645,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_count,168))),Sign(Delta(open_interest_last,504)))",open_interest_last|trade_count,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,168|504,upper_regime_proxy,False,True,,expr-1ebd8d3c08cbdb9b,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|504,0,2,2,1,True,selected_diversity_capped
a7al2k_1022e394ac6e7c0f,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(premium_close,720)),Abs(ZScore(Mean(funding_rate,72))))",funding_rate|premium_close,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,72|720,upper_regime_proxy,False,True,,expr-56c9e35eacb3c111,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::72|720,0,2,2,0,True,selected_diversity_capped
a7al2k_2e1276f7b47d8f79,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(taker_buy_quote_volume,96))),Sign(Delta(open_interest_value_mean,96)))",open_interest_value_mean|taker_buy_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,96,upper_regime_proxy,False,True,,expr-4eb019f0860e9571,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96,0,2,2,0,True,selected_diversity_capped
a7al2k_07037725dca25e29,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,24))),Abs(ZScore(Mean(funding_rate,720))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Mean|Sub|ZScore,24|720,upper_regime_proxy,False,True,,expr-6d0813a16297cbe8,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::24|720,0,2,2,0,True,selected_diversity_capped
a7al2k_1587870bd2eaac23,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_mean,168)),Rank(Mean(taker_buy_quote_volume,720)))",open_interest_mean|taker_buy_quote_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,168|720,upper_regime_proxy,False,True,,expr-d01acb168f607a1f,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|720,0,2,2,0,True,selected_diversity_capped
a7al2k_3a0f1669fe656176,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(taker_buy_quote_volume,96))),Sign(Delta(open_interest_value_mean,48)))",open_interest_value_mean|taker_buy_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,48|96,upper_regime_proxy,False,True,,expr-a72d5c4e6ec948e9,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|96,0,2,2,0,True,selected_diversity_capped
a7al2k_010b928604355c8b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(mark_index_basis_bps,504)),Abs(ZScore(Mean(funding_rate,336))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,336|504,upper_regime_proxy,False,True,,expr-56b257b9020304a7,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::336|504,0,2,2,0,True,selected_diversity_capped
a7al2k_2e7835914b3a498f,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,720))),Rank(Mean(trade_quote_volume,72)))",mark_index_basis_bps|trade_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,72|720,upper_regime_proxy,False,True,,expr-e4e1f0b263557dd1,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::72|720,0,2,2,0,True,selected_diversity_capped
a7al2k_04f5f595691d9e46,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_value_last,48)),Neg(ZScore(Mean(funding_rate,504))))",funding_rate|open_interest_value_last,funding|open_interest,Add|Delta|Mean|Neg|ZScore,48|504,upper_regime_proxy,False,True,,expr-a2f15c840455bcba,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::48|504,0,2,2,1,True,selected_diversity_capped
a7al2k_0a92294a5edc86d5,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,48)),Rank(Mean(kline_taker_buy_quote_share,96)))",kline_taker_buy_quote_share|open_interest_last,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,48|96,upper_regime_proxy,False,True,,expr-369eec5ee683f826,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|96,0,2,2,1,True,selected_diversity_capped
a7al2k_038ace8b54620ae1,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,504)),Rank(Mean(trade_volume,720)))",open_interest_last|trade_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,504|720,upper_regime_proxy,False,True,,expr-5689730df69eafac,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::504|720,0,2,2,1,True,selected_diversity_capped
a7al2k_12ba102137d13d09,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close_bps,336))),Rank(Mean(trade_count,504)))",premium_close_bps|trade_count,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,336|504,upper_regime_proxy,False,True,,expr-093294d1d38b7206,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::336|504,0,2,2,0,True,selected_diversity_capped
a7al2k_0a9702c97afb9b81,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(mark_trade_basis_bps,336)),Abs(ZScore(Mean(funding_rate,48))))",funding_rate|mark_trade_basis_bps,funding|price,Abs|Delta|Mean|Mul|Sign|ZScore,48|336,upper_regime_proxy,False,True,,expr-0f7443e4e0111d78,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::48|336,0,2,2,0,True,selected_diversity_capped
a7al2k_112324bba444b420,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_value_last,168)),Neg(ZScore(Mean(funding_rate,72))))",funding_rate|open_interest_value_last,funding|open_interest,Add|Delta|Mean|Neg|ZScore,72|168,upper_regime_proxy,False,True,,expr-1111f92d7ab270ff,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::72|168,0,2,2,1,True,selected_diversity_capped
a7al2k_16ea823b9a400d65,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Delta(premium_close,504)),Rank(Delta(mark_close,168)))",mark_close|premium_close,basis|price,Delta|Rank|Sub,168|504,upper_regime_proxy,False,True,,expr-9bb59d5988f75c21,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_upper_regime_proxy::basis|price::168|504,0,2,2,0,True,selected_diversity_capped
a7al2k_0a97fcfd764a2d77,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_value_mean,336)),Neg(ZScore(Mean(funding_rate,48))))",funding_rate|open_interest_value_mean,funding|open_interest,Add|Delta|Mean|Neg|ZScore,48|336,upper_regime_proxy,False,True,,expr-0e519cefd29c3c5b,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::48|336,0,2,2,0,True,selected_diversity_capped
a7al2k_22d43bf649714625,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(taker_buy_quote_volume,48)),Rank(Mean(open_interest_value_mean,96)))",open_interest_value_mean|taker_buy_quote_volume,liquidity|open_interest,Mean|Rank|Sub,48|96,upper_regime_proxy,False,True,,expr-1e49b2a58e8219ee,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|96,0,2,2,0,True,selected_diversity_capped
a7al2k_074b0b42bb21be2e,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(trade_count,48)),Rank(Mean(open_interest_value_last,720)))",open_interest_value_last|trade_count,liquidity|open_interest,Mean|Mul|Rank,48|720,upper_regime_proxy,False,True,,expr-f49d173e6fde31f2,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|720,0,2,2,1,True,selected_diversity_capped
a7al2k_2a9c063990ed9e5f,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close,504))),Rank(Mean(kline_taker_buy_quote_share,48)))",kline_taker_buy_quote_share|premium_close,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,48|504,upper_regime_proxy,False,True,,expr-e1afbdaaef58aae4,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::48|504,0,2,2,0,True,selected_diversity_capped
a7al2k_126d90284279a042,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,504))),Rank(Mean(taker_buy_quote_volume,48)))",mark_index_basis_bps|taker_buy_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,48|504,upper_regime_proxy,False,True,,expr-13c5ca3e2c1aea93,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::48|504,0,2,2,0,True,selected_diversity_capped
a7al2k_13330e55e22d40f2,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Delta(mark_trade_basis_bps,720)),Rank(Delta(index_close,24)))",index_close|mark_trade_basis_bps,price,Delta|Rank|Sub,24|720,upper_regime_proxy,False,True,,expr-0eb57a011b36d0ef,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_upper_regime_proxy::price::24|720,0,2,2,0,True,selected_diversity_capped
a7al2k_069228d66ec75500,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,72))),Rank(Mean(trade_volume,96)))",mark_index_basis_bps|trade_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,72|96,upper_regime_proxy,False,True,,expr-90329b97898f32e5,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::72|96,0,2,2,0,True,selected_diversity_capped
a7al2k_069d63c98efcd28e,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,72)),Rank(Mean(trade_volume,720)))",open_interest_last|trade_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,72|720,upper_regime_proxy,False,True,,expr-b974d8ece0585ad3,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::72|720,0,2,2,1,True,selected_diversity_capped
a7al2k_0cb7ecd8a195ad37,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,168))),Neg(ZScore(Delta(trade_close,720))))",funding_rate|trade_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,168|720,upper_regime_proxy,False,True,,expr-017539e6fb0a61f5,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::168|720,0,2,2,0,True,selected_diversity_capped
a7al2k_139914907f33f88a,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_mean,48)),ZScore(Delta(mark_close,336)))",mark_close|open_interest_mean,open_interest|price,Delta|Sub|ZScore,48|336,upper_regime_proxy,False,True,,expr-0d90357e927b4a94,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::48|336,0,2,2,0,True,selected_diversity_capped
a7al2k_04ed2a291c49f7d2,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_last,720)),Neg(ZScore(Mean(funding_rate,336))))",funding_rate|open_interest_last,funding|open_interest,Add|Delta|Mean|Neg|ZScore,336|720,upper_regime_proxy,False,True,,expr-3bf70f9b9bce86cf,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::336|720,0,2,2,1,True,selected_diversity_capped
a7al2k_137b6ca754eaa7ee,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_quote_volume,96))),Sign(Delta(open_interest_last,96)))",open_interest_last|trade_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,96,upper_regime_proxy,False,True,,expr-90436bfa6c948bbb,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96,0,2,2,1,True,selected_diversity_capped
a7al2k_04bb41f916139dfe,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_count,96)),Rank(Mean(open_interest_last,336)))",open_interest_last|trade_count,liquidity|open_interest,Mean|Rank|Sub,96|336,upper_regime_proxy,False,True,,expr-c259e06a6ab98349,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|336,0,2,2,1,True,selected_diversity_capped
a7al2k_1a36ccd9c76e2c19,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(kline_taker_buy_quote_share,96))),Sign(Delta(open_interest_last,504)))",kline_taker_buy_quote_share|open_interest_last,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,96|504,upper_regime_proxy,False,True,,expr-da32f62123385155,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|504,0,2,2,1,True,selected_diversity_capped
a7al2k_0b19aff8c9601c12,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_last,168)),ZScore(Delta(trade_close,336)))",open_interest_last|trade_close,open_interest|price,Delta|Sub|ZScore,168|336,upper_regime_proxy,False,True,,expr-a15b76a5c7802270,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::168|336,0,2,2,1,True,selected_diversity_capped
a7al2k_13285ff0915d4441,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Delta(mark_index_basis_bps,168)),Rank(Delta(trade_close,72)))",mark_index_basis_bps|trade_close,basis|price,Delta|Rank|Sub,72|168,upper_regime_proxy,False,True,,expr-bbd7ff6444f5326b,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_upper_regime_proxy::basis|price::72|168,0,2,2,0,True,selected_diversity_capped
a7al2k_2dfc7214959b4b45,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_quote_volume,336))),Sign(Delta(open_interest_value_mean,504)))",open_interest_value_mean|trade_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,336|504,upper_regime_proxy,False,True,,expr-b40273052ffdc323,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::336|504,0,2,2,0,True,selected_diversity_capped
a7al2k_16e013e71da7f860,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_quote_volume,720)),Rank(Mean(open_interest_mean,720)))",open_interest_mean|trade_quote_volume,liquidity|open_interest,Mean|Rank|Sub,720,upper_regime_proxy,False,True,,expr-cab4905faab15944,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::720,0,2,2,0,True,selected_diversity_capped
a7al2k_0b54d61e939cac19,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(Rank(Mean(taker_buy_quote_volume,504)),Neg(Rank(Mean(funding_rate,48))))",funding_rate|taker_buy_quote_volume,funding|liquidity,Add|Mean|Neg|Rank,48|504,upper_regime_proxy,False,True,,expr-0aeb5d5630c713ad,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_upper_regime_proxy::funding|liquidity::48|504,0,2,2,0,True,selected_diversity_capped
a7al2k_012a3d03ca238db4,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_value_mean,504)),Rank(Mean(trade_volume,96)))",open_interest_value_mean|trade_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,96|504,upper_regime_proxy,False,True,,expr-16583088ec00c5c0,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|504,0,2,2,0,True,selected_diversity_capped
a7al2k_05170534aa2c1065,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(taker_buy_quote_volume,168)),Rank(Mean(open_interest_last,24)))",open_interest_last|taker_buy_quote_volume,liquidity|open_interest,Mean|Rank|Sub,24|168,upper_regime_proxy,False,True,,expr-920d142842e390dd,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::24|168,0,2,2,1,True,selected_diversity_capped
a7al2k_0c93194149ba3e72,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,48))),Rank(Mean(trade_volume,168)))",mark_index_basis_bps|trade_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,48|168,upper_regime_proxy,False,True,,expr-a71120e9b6e96c30,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::48|168,0,2,2,0,True,selected_diversity_capped
a7al2k_0159c55db14e25cc,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_last,168)),Neg(ZScore(Mean(funding_rate,336))))",funding_rate|open_interest_last,funding|open_interest,Add|Delta|Mean|Neg|ZScore,168|336,upper_regime_proxy,False,True,,expr-c20b22dcff0819db,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::168|336,0,2,2,1,True,selected_diversity_capped
a7al2k_0ca64c4ec3c7c19f,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(premium_close,96)),Rank(Mean(open_interest_mean,336)))",open_interest_mean|premium_close,basis|open_interest,Mean|Mul|Rank,96|336,upper_regime_proxy,False,True,,expr-501c6de6e40967c3,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::96|336,0,2,2,0,True,selected_diversity_capped
a7al2k_0b81d3c3b7e71056,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_quote_volume,168)),Rank(Mean(open_interest_value_last,336)))",open_interest_value_last|trade_quote_volume,liquidity|open_interest,Mean|Rank|Sub,168|336,upper_regime_proxy,False,True,,expr-5b10e400e421d6de,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|336,0,2,2,1,True,selected_diversity_capped
a7al2k_1185c5e777e09567,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(premium_close,168)),Abs(ZScore(Mean(funding_rate,504))))",funding_rate|premium_close,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,168|504,upper_regime_proxy,False,True,,expr-ba341588718af6a2,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::168|504,0,2,2,0,True,selected_diversity_capped
a7al2k_20691a276c75b46b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(kline_taker_buy_quote_share,96)),Rank(Mean(open_interest_mean,336)))",kline_taker_buy_quote_share|open_interest_mean,liquidity|open_interest,Mean|Rank|Sub,96|336,upper_regime_proxy,False,True,,expr-1cd0994485a67743,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|336,0,2,2,0,True,selected_diversity_capped
a7al2k_22a832a8cdd2e216,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,48)),Rank(Mean(trade_volume,168)))",open_interest_last|trade_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,48|168,upper_regime_proxy,False,True,,expr-7bad7ff49a89dbb0,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|168,0,2,2,1,True,selected_diversity_capped
a7al2k_0987c7225b77efcd,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_last,720)),ZScore(Delta(trade_close,48)))",open_interest_last|trade_close,open_interest|price,Delta|Sub|ZScore,48|720,upper_regime_proxy,False,True,,expr-a4c7e134bb6810f8,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::48|720,0,2,2,1,True,selected_diversity_capped
a7al2k_10a0c182a2206734,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,336))),Neg(ZScore(Delta(index_close,72))))",funding_rate|index_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,72|336,upper_regime_proxy,False,True,,expr-4c7fc57632ee11ff,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::72|336,0,2,2,0,True,selected_diversity_capped
a7al2k_01bc6b58dbc4cfee,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_last,720)),Rank(Mean(kline_taker_buy_quote_share,96)))",kline_taker_buy_quote_share|open_interest_last,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,96|720,upper_regime_proxy,False,True,,expr-5f2beffd7f276f3d,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|720,0,2,2,1,True,selected_diversity_capped
