candidate_id,control_id,control_mode,matched_cell,matched_family,required_for_replay_preflight
a7al2k_017426215b2b2d1d,a7al2k_017426215b2b2d1d__wrong_lag_future_24h,wrong_lag_future_24h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_017426215b2b2d1d,a7al2k_017426215b2b2d1d__wrong_lag_stale_168h,wrong_lag_stale_168h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_017426215b2b2d1d,a7al2k_017426215b2b2d1d__time_shuffle,time_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_017426215b2b2d1d,a7al2k_017426215b2b2d1d__symbol_shuffle,symbol_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_017426215b2b2d1d,a7al2k_017426215b2b2d1d__same_family_random,same_family_random,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_13bf474aa88f91da,a7al2k_13bf474aa88f91da__one_bar_lag,one_bar_lag,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_13bf474aa88f91da,a7al2k_13bf474aa88f91da__wrong_lag_future_24h,wrong_lag_future_24h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_13bf474aa88f91da,a7al2k_13bf474aa88f91da__wrong_lag_stale_168h,wrong_lag_stale_168h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_13bf474aa88f91da,a7al2k_13bf474aa88f91da__time_shuffle,time_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_13bf474aa88f91da,a7al2k_13bf474aa88f91da__symbol_shuffle,symbol_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_13bf474aa88f91da,a7al2k_13bf474aa88f91da__same_family_random,same_family_random,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2df95e9d653e4563,a7al2k_2df95e9d653e4563__one_bar_lag,one_bar_lag,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2df95e9d653e4563,a7al2k_2df95e9d653e4563__wrong_lag_future_24h,wrong_lag_future_24h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2df95e9d653e4563,a7al2k_2df95e9d653e4563__wrong_lag_stale_168h,wrong_lag_stale_168h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2df95e9d653e4563,a7al2k_2df95e9d653e4563__time_shuffle,time_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2df95e9d653e4563,a7al2k_2df95e9d653e4563__symbol_shuffle,symbol_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2df95e9d653e4563,a7al2k_2df95e9d653e4563__same_family_random,same_family_random,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0cb180a20c985007,a7al2k_0cb180a20c985007__one_bar_lag,one_bar_lag,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0cb180a20c985007,a7al2k_0cb180a20c985007__wrong_lag_future_24h,wrong_lag_future_24h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0cb180a20c985007,a7al2k_0cb180a20c985007__wrong_lag_stale_168h,wrong_lag_stale_168h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0cb180a20c985007,a7al2k_0cb180a20c985007__time_shuffle,time_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0cb180a20c985007,a7al2k_0cb180a20c985007__symbol_shuffle,symbol_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0cb180a20c985007,a7al2k_0cb180a20c985007__same_family_random,same_family_random,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2730ed8832c346ff,a7al2k_2730ed8832c346ff__one_bar_lag,one_bar_lag,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2730ed8832c346ff,a7al2k_2730ed8832c346ff__wrong_lag_future_24h,wrong_lag_future_24h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2730ed8832c346ff,a7al2k_2730ed8832c346ff__wrong_lag_stale_168h,wrong_lag_stale_168h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2730ed8832c346ff,a7al2k_2730ed8832c346ff__time_shuffle,time_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2730ed8832c346ff,a7al2k_2730ed8832c346ff__symbol_shuffle,symbol_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_2730ed8832c346ff,a7al2k_2730ed8832c346ff__same_family_random,same_family_random,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0f50a6e6fb96349e,a7al2k_0f50a6e6fb96349e__one_bar_lag,one_bar_lag,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0f50a6e6fb96349e,a7al2k_0f50a6e6fb96349e__wrong_lag_future_24h,wrong_lag_future_24h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0f50a6e6fb96349e,a7al2k_0f50a6e6fb96349e__wrong_lag_stale_168h,wrong_lag_stale_168h,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0f50a6e6fb96349e,a7al2k_0f50a6e6fb96349e__time_shuffle,time_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0f50a6e6fb96349e,a7al2k_0f50a6e6fb96349e__symbol_shuffle,symbol_shuffle,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0f50a6e6fb96349e,a7al2k_0f50a6e6fb96349e__same_family_random,same_family_random,J1_vol_range_structure,derived_vol_range_state,True
a7al2k_0f939c4fff2d3b0f,a7al2k_0f939c4fff2d3b0f__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f939c4fff2d3b0f,a7al2k_0f939c4fff2d3b0f__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f939c4fff2d3b0f,a7al2k_0f939c4fff2d3b0f__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f939c4fff2d3b0f,a7al2k_0f939c4fff2d3b0f__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f939c4fff2d3b0f,a7al2k_0f939c4fff2d3b0f__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f939c4fff2d3b0f,a7al2k_0f939c4fff2d3b0f__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0e683e7d3bc6e660,a7al2k_0e683e7d3bc6e660__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0e683e7d3bc6e660,a7al2k_0e683e7d3bc6e660__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0e683e7d3bc6e660,a7al2k_0e683e7d3bc6e660__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0e683e7d3bc6e660,a7al2k_0e683e7d3bc6e660__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0e683e7d3bc6e660,a7al2k_0e683e7d3bc6e660__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0e683e7d3bc6e660,a7al2k_0e683e7d3bc6e660__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_064bd33108f6ea12,a7al2k_064bd33108f6ea12__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_064bd33108f6ea12,a7al2k_064bd33108f6ea12__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_064bd33108f6ea12,a7al2k_064bd33108f6ea12__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_064bd33108f6ea12,a7al2k_064bd33108f6ea12__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_064bd33108f6ea12,a7al2k_064bd33108f6ea12__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_064bd33108f6ea12,a7al2k_064bd33108f6ea12__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_02b68dd5d49d90ca,a7al2k_02b68dd5d49d90ca__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_02b68dd5d49d90ca,a7al2k_02b68dd5d49d90ca__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_02b68dd5d49d90ca,a7al2k_02b68dd5d49d90ca__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_02b68dd5d49d90ca,a7al2k_02b68dd5d49d90ca__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_02b68dd5d49d90ca,a7al2k_02b68dd5d49d90ca__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_02b68dd5d49d90ca,a7al2k_02b68dd5d49d90ca__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_10e1b547e1bb44e4,a7al2k_10e1b547e1bb44e4__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_10e1b547e1bb44e4,a7al2k_10e1b547e1bb44e4__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_10e1b547e1bb44e4,a7al2k_10e1b547e1bb44e4__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_10e1b547e1bb44e4,a7al2k_10e1b547e1bb44e4__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_10e1b547e1bb44e4,a7al2k_10e1b547e1bb44e4__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_10e1b547e1bb44e4,a7al2k_10e1b547e1bb44e4__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0349a5ced5dcda30,a7al2k_0349a5ced5dcda30__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0349a5ced5dcda30,a7al2k_0349a5ced5dcda30__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0349a5ced5dcda30,a7al2k_0349a5ced5dcda30__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0349a5ced5dcda30,a7al2k_0349a5ced5dcda30__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0349a5ced5dcda30,a7al2k_0349a5ced5dcda30__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0349a5ced5dcda30,a7al2k_0349a5ced5dcda30__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_12106957acdd72d2,a7al2k_12106957acdd72d2__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_12106957acdd72d2,a7al2k_12106957acdd72d2__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_12106957acdd72d2,a7al2k_12106957acdd72d2__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_12106957acdd72d2,a7al2k_12106957acdd72d2__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_12106957acdd72d2,a7al2k_12106957acdd72d2__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_12106957acdd72d2,a7al2k_12106957acdd72d2__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_3f405a701715a0a0,a7al2k_3f405a701715a0a0__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_3f405a701715a0a0,a7al2k_3f405a701715a0a0__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_3f405a701715a0a0,a7al2k_3f405a701715a0a0__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_3f405a701715a0a0,a7al2k_3f405a701715a0a0__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_3f405a701715a0a0,a7al2k_3f405a701715a0a0__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_3f405a701715a0a0,a7al2k_3f405a701715a0a0__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_020f72112dce28fc,a7al2k_020f72112dce28fc__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_020f72112dce28fc,a7al2k_020f72112dce28fc__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_020f72112dce28fc,a7al2k_020f72112dce28fc__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_020f72112dce28fc,a7al2k_020f72112dce28fc__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_020f72112dce28fc,a7al2k_020f72112dce28fc__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_020f72112dce28fc,a7al2k_020f72112dce28fc__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_08e829251f4f8c8a,a7al2k_08e829251f4f8c8a__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_08e829251f4f8c8a,a7al2k_08e829251f4f8c8a__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_08e829251f4f8c8a,a7al2k_08e829251f4f8c8a__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_08e829251f4f8c8a,a7al2k_08e829251f4f8c8a__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_08e829251f4f8c8a,a7al2k_08e829251f4f8c8a__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_08e829251f4f8c8a,a7al2k_08e829251f4f8c8a__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f6d87286278b077,a7al2k_0f6d87286278b077__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f6d87286278b077,a7al2k_0f6d87286278b077__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f6d87286278b077,a7al2k_0f6d87286278b077__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f6d87286278b077,a7al2k_0f6d87286278b077__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f6d87286278b077,a7al2k_0f6d87286278b077__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0f6d87286278b077,a7al2k_0f6d87286278b077__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0165bf9f4132cc97,a7al2k_0165bf9f4132cc97__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0165bf9f4132cc97,a7al2k_0165bf9f4132cc97__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0165bf9f4132cc97,a7al2k_0165bf9f4132cc97__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0165bf9f4132cc97,a7al2k_0165bf9f4132cc97__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0165bf9f4132cc97,a7al2k_0165bf9f4132cc97__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0165bf9f4132cc97,a7al2k_0165bf9f4132cc97__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_071ea1c6aba7e20f,a7al2k_071ea1c6aba7e20f__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_071ea1c6aba7e20f,a7al2k_071ea1c6aba7e20f__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_071ea1c6aba7e20f,a7al2k_071ea1c6aba7e20f__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_071ea1c6aba7e20f,a7al2k_071ea1c6aba7e20f__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_071ea1c6aba7e20f,a7al2k_071ea1c6aba7e20f__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_071ea1c6aba7e20f,a7al2k_071ea1c6aba7e20f__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0dd9e373453f8432,a7al2k_0dd9e373453f8432__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0dd9e373453f8432,a7al2k_0dd9e373453f8432__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0dd9e373453f8432,a7al2k_0dd9e373453f8432__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0dd9e373453f8432,a7al2k_0dd9e373453f8432__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0dd9e373453f8432,a7al2k_0dd9e373453f8432__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0dd9e373453f8432,a7al2k_0dd9e373453f8432__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0ad69b66df742b89,a7al2k_0ad69b66df742b89__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0ad69b66df742b89,a7al2k_0ad69b66df742b89__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0ad69b66df742b89,a7al2k_0ad69b66df742b89__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0ad69b66df742b89,a7al2k_0ad69b66df742b89__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0ad69b66df742b89,a7al2k_0ad69b66df742b89__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0ad69b66df742b89,a7al2k_0ad69b66df742b89__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_07f0a2ce8b2d5cbb,a7al2k_07f0a2ce8b2d5cbb__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_07f0a2ce8b2d5cbb,a7al2k_07f0a2ce8b2d5cbb__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_07f0a2ce8b2d5cbb,a7al2k_07f0a2ce8b2d5cbb__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_07f0a2ce8b2d5cbb,a7al2k_07f0a2ce8b2d5cbb__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_07f0a2ce8b2d5cbb,a7al2k_07f0a2ce8b2d5cbb__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_07f0a2ce8b2d5cbb,a7al2k_07f0a2ce8b2d5cbb__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_06b1293339568add,a7al2k_06b1293339568add__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_06b1293339568add,a7al2k_06b1293339568add__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_06b1293339568add,a7al2k_06b1293339568add__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_06b1293339568add,a7al2k_06b1293339568add__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_06b1293339568add,a7al2k_06b1293339568add__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_06b1293339568add,a7al2k_06b1293339568add__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0cced3ae0b5c3f92,a7al2k_0cced3ae0b5c3f92__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0cced3ae0b5c3f92,a7al2k_0cced3ae0b5c3f92__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0cced3ae0b5c3f92,a7al2k_0cced3ae0b5c3f92__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0cced3ae0b5c3f92,a7al2k_0cced3ae0b5c3f92__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0cced3ae0b5c3f92,a7al2k_0cced3ae0b5c3f92__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0cced3ae0b5c3f92,a7al2k_0cced3ae0b5c3f92__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_13da8fe4dc223c53,a7al2k_13da8fe4dc223c53__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_13da8fe4dc223c53,a7al2k_13da8fe4dc223c53__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_13da8fe4dc223c53,a7al2k_13da8fe4dc223c53__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_13da8fe4dc223c53,a7al2k_13da8fe4dc223c53__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_13da8fe4dc223c53,a7al2k_13da8fe4dc223c53__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_13da8fe4dc223c53,a7al2k_13da8fe4dc223c53__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_070cccf3095a4ccd,a7al2k_070cccf3095a4ccd__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_070cccf3095a4ccd,a7al2k_070cccf3095a4ccd__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_070cccf3095a4ccd,a7al2k_070cccf3095a4ccd__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_070cccf3095a4ccd,a7al2k_070cccf3095a4ccd__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_070cccf3095a4ccd,a7al2k_070cccf3095a4ccd__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_070cccf3095a4ccd,a7al2k_070cccf3095a4ccd__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0c6aaef11c6bc429,a7al2k_0c6aaef11c6bc429__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0c6aaef11c6bc429,a7al2k_0c6aaef11c6bc429__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0c6aaef11c6bc429,a7al2k_0c6aaef11c6bc429__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0c6aaef11c6bc429,a7al2k_0c6aaef11c6bc429__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0c6aaef11c6bc429,a7al2k_0c6aaef11c6bc429__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_0c6aaef11c6bc429,a7al2k_0c6aaef11c6bc429__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_134ec76b5d7444f9,a7al2k_134ec76b5d7444f9__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_134ec76b5d7444f9,a7al2k_134ec76b5d7444f9__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_134ec76b5d7444f9,a7al2k_134ec76b5d7444f9__wrong_lag_stale_168h,wrong_lag_stale_168h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_134ec76b5d7444f9,a7al2k_134ec76b5d7444f9__time_shuffle,time_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_134ec76b5d7444f9,a7al2k_134ec76b5d7444f9__symbol_shuffle,symbol_shuffle,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_134ec76b5d7444f9,a7al2k_134ec76b5d7444f9__same_family_random,same_family_random,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_04f20e9467c33407,a7al2k_04f20e9467c33407__one_bar_lag,one_bar_lag,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
a7al2k_04f20e9467c33407,a7al2k_04f20e9467c33407__wrong_lag_future_24h,wrong_lag_future_24h,J2_liquidity_lifecycle,derived_liquidity_lifecycle,True
