candidate_id,cell,family,expression,fields,field_families,operators,windows,feature_role,diagnostic_only,static_valid,static_reject_reasons,expression_key,skeleton_key,production_key,label_or_future_field_count,lineage_allowed_fields,base_field_count,overlay_field_count,selected_for_a7al2l_replay_preflight,selector_reason
a7al2k_143ef8acb891ac5a,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Delta(premium_close,48)),Rank(Delta(index_close,336)))",index_close|premium_close,basis|price,Delta|Rank|Sub,48|336,upper_regime_proxy,False,True,,expr-d1beafb21c086e9f,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_upper_regime_proxy::basis|price::48|336,0,2,2,0,True,selected_diversity_capped
a7al2k_6867512ecae9c5a6,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_count,504))),Sign(Delta(open_interest_value_last,96)))",open_interest_value_last|trade_count,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,96|504,upper_regime_proxy,False,True,,expr-20cf5396d94ae10f,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|504,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_5de860452b2fddd3,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(mark_index_basis_bps,336)),Abs(ZScore(Mean(funding_rate,720))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,336|720,upper_regime_proxy,False,True,,expr-0a9f33488b7de5ef,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::336|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_20cd9a9748254d6d,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Mean(funding_rate,24)),Neg(ZScore(Delta(mark_close,72))))",funding_rate|mark_close,funding|price,Add|Delta|Mean|Neg|ZScore,24|72,upper_regime_proxy,False,True,,expr-a14a0097ee7ce7f7,skeleton-75deeb765a86dba1,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::24|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_d0b8352f4ee52418,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Mean(funding_rate,720)),Neg(ZScore(Delta(mark_close,336))))",funding_rate|mark_close,funding|price,Add|Delta|Mean|Neg|ZScore,336|720,upper_regime_proxy,False,True,,expr-99775526158bc046,skeleton-75deeb765a86dba1,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::336|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_049e44fd1db0446e,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_mean,72)),Rank(Mean(kline_taker_buy_quote_share,720)))",kline_taker_buy_quote_share|open_interest_mean,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,72|720,upper_regime_proxy,False,True,,expr-1821abf4ff54a836,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::72|720,0,2,2,0,True,selected_diversity_capped
a7al2k_08d849c326baf242,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_value_mean,336)),Rank(Mean(trade_count,168)))",open_interest_value_mean|trade_count,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,168|336,upper_regime_proxy,False,True,,expr-d7e2e7ddcef0b96f,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|336,0,2,2,0,True,selected_diversity_capped
a7al2k_04f1a2f82f89737b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(premium_close_bps,24))),Abs(ZScore(Mean(funding_rate,336))))",funding_rate|premium_close_bps,basis|funding,Abs|Mean|Sub|ZScore,24|336,upper_regime_proxy,False,True,,expr-2a23959497aeedcb,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::24|336,0,2,2,0,True,selected_diversity_capped
a7al2k_19c1bc0643481433,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_count,24))),Sign(Delta(open_interest_mean,96)))",open_interest_mean|trade_count,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,24|96,upper_regime_proxy,False,True,,expr-a23e5153a8d5e8c6,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::24|96,0,2,2,0,True,selected_diversity_capped
a7al2k_588aae6fdddfc123,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(Rank(Mean(trade_volume,48)),Neg(Rank(Mean(funding_rate,72))))",funding_rate|trade_volume,funding|liquidity,Add|Mean|Neg|Rank,48|72,upper_regime_proxy,False,True,,expr-91a8e1a251db17c0,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_upper_regime_proxy::funding|liquidity::48|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_7def17d283b118e3,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_mean,24)),ZScore(Delta(mark_close,48)))",mark_close|open_interest_mean,open_interest|price,Delta|Sub|ZScore,24|48,upper_regime_proxy,False,True,,expr-07f397c622728b4e,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::24|48,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_8fe658433581aba5,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(open_interest_value_mean,336)),Rank(Mean(trade_quote_volume,504)))",open_interest_value_mean|trade_quote_volume,liquidity|open_interest,Delta|Mean|Mul|Rank|Sign,336|504,upper_regime_proxy,False,True,,expr-3e5e672da8d1fb8a,skeleton-7470f7edcb033b50,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::336|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_8a80a30679a5289d,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_value_mean,504)),ZScore(Delta(trade_close,168)))",open_interest_value_mean|trade_close,open_interest|price,Delta|Sub|ZScore,168|504,upper_regime_proxy,False,True,,expr-b4e608baad1e4eaa,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::168|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_ade7a74db4226aed,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(Rank(Mean(trade_count,72)),Neg(Rank(Mean(funding_rate,48))))",funding_rate|trade_count,funding|liquidity,Add|Mean|Neg|Rank,48|72,upper_regime_proxy,False,True,,expr-a81e1bc95acb4fc8,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_upper_regime_proxy::funding|liquidity::48|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_b6ecca6c6f279a34,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_volume,168)),Rank(Mean(open_interest_last,96)))",open_interest_last|trade_volume,liquidity|open_interest,Mean|Rank|Sub,96|168,upper_regime_proxy,False,True,,expr-fff39d69ed8eb7ff,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|168,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_f9f257de95f4d5df,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_value_mean,336)),ZScore(Delta(mark_close,96)))",mark_close|open_interest_value_mean,open_interest|price,Delta|Sub|ZScore,96|336,upper_regime_proxy,False,True,,expr-d2cb6e251da5b192,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::96|336,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_624dae1cf048e615,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(trade_quote_volume,48)),Rank(Mean(open_interest_value_mean,72)))",open_interest_value_mean|trade_quote_volume,liquidity|open_interest,Mean|Mul|Rank,48|72,upper_regime_proxy,False,True,,expr-4080516c593a9b3a,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_68d6d49adfbcbaeb,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,24))),Neg(ZScore(Delta(mark_close,24))))",funding_rate|mark_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,24,upper_regime_proxy,False,True,,expr-0cb01c9637a9913c,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::24,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_59f9f3dde18c562d,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_volume,96)),Rank(Mean(open_interest_last,504)))",open_interest_last|trade_volume,liquidity|open_interest,Mean|Rank|Sub,96|504,upper_regime_proxy,False,True,,expr-a85ad6ad70fbb83b,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::96|504,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_8d7c7d064f25ebd2,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_count,504))),Sign(Delta(open_interest_value_mean,504)))",open_interest_value_mean|trade_count,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,504,upper_regime_proxy,False,True,,expr-67641dd08638cb3d,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_8c93488bcc56ac36,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_last,24)),ZScore(Delta(trade_close,48)))",open_interest_last|trade_close,open_interest|price,Delta|Sub|ZScore,24|48,upper_regime_proxy,False,True,,expr-c000e49dbea7637d,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::24|48,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_713cc9114b2ee572,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Mean(funding_rate,720)),Neg(ZScore(Delta(mark_close,24))))",funding_rate|mark_close,funding|price,Add|Delta|Mean|Neg|ZScore,24|720,upper_regime_proxy,False,True,,expr-4ff92eda473f7c04,skeleton-75deeb765a86dba1,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::24|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_d5250af142cb6cef,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Sign(Delta(premium_close,504)),Abs(ZScore(Mean(funding_rate,48))))",funding_rate|premium_close,basis|funding,Abs|Delta|Mean|Mul|Sign|ZScore,48|504,upper_regime_proxy,False,True,,expr-c0b51936deca1fb2,skeleton-118c1f2487c7c606,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::48|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_61cecc90503d98a4,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,72))),Abs(ZScore(Mean(funding_rate,48))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Mean|Sub|ZScore,48|72,upper_regime_proxy,False,True,,expr-618834cc3c19f226,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::48|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_cd2e07841cf5b7da,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Mean(funding_rate,96)),Neg(ZScore(Delta(mark_close,96))))",funding_rate|mark_close,funding|price,Add|Delta|Mean|Neg|ZScore,96,upper_regime_proxy,False,True,,expr-a42639eeb7e4da73,skeleton-75deeb765a86dba1,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::96,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_492de9004d5f4ee5,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(premium_close_bps,96))),Abs(ZScore(Mean(funding_rate,336))))",funding_rate|premium_close_bps,basis|funding,Abs|Mean|Sub|ZScore,96|336,upper_regime_proxy,False,True,,expr-1affdc74f0447378,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::96|336,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_3fcb032a6559c7c6,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(mark_index_basis_bps,168)),Rank(Mean(open_interest_value_mean,96)))",mark_index_basis_bps|open_interest_value_mean,basis|open_interest,Mean|Mul|Rank,96|168,upper_regime_proxy,False,True,,expr-1c7dd70b01bc053f,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::96|168,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_6694385f17d15e51,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_value_last,168)),Neg(ZScore(Mean(funding_rate,96))))",funding_rate|open_interest_value_last,funding|open_interest,Add|Delta|Mean|Neg|ZScore,96|168,upper_regime_proxy,False,True,,expr-78c42d2d6db9f33f,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::96|168,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_a74304d7a9830a0e,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(mark_trade_basis_bps,48)),Rank(Mean(open_interest_value_last,72)))",mark_trade_basis_bps|open_interest_value_last,open_interest|price,Mean|Mul|Rank,48|72,upper_regime_proxy,False,True,,expr-0be56623478d9b58,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::48|72,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_109bc5a176df2aac,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_quote_volume,504)),Rank(Mean(open_interest_value_last,24)))",open_interest_value_last|trade_quote_volume,liquidity|open_interest,Mean|Rank|Sub,24|504,upper_regime_proxy,False,True,,expr-aa0dfa0627d6dd61,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::24|504,0,2,2,1,True,selected_diversity_capped
a7al2k_c2cdfda1356e2057,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_trade_basis_bps,72))),Rank(Mean(trade_volume,504)))",mark_trade_basis_bps|trade_volume,liquidity|price,Abs|Mean|Mul|Rank|ZScore,72|504,upper_regime_proxy,False,True,,expr-cd26d11f21196439,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|price::72|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_a7ce89cc8774247a,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,720))),Neg(ZScore(Delta(mark_close,504))))",funding_rate|mark_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,504|720,upper_regime_proxy,False,True,,expr-9f0a5b62615edccc,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::504|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_40269e614bb65538,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(mark_index_basis_bps,96))),Rank(Mean(trade_quote_volume,168)))",mark_index_basis_bps|trade_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,96|168,upper_regime_proxy,False,True,,expr-c6f9379768efb8df,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::96|168,0,2,2,0,True,selected_diversity_capped
a7al2k_c395eefc933521e8,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(trade_quote_volume,72)),Rank(Mean(open_interest_mean,48)))",open_interest_mean|trade_quote_volume,liquidity|open_interest,Mean|Mul|Rank,48|72,upper_regime_proxy,False,True,,expr-fa465bb18a8c47a9,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::48|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_20fe881216adef1e,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close_bps,336))),Rank(Mean(kline_taker_buy_quote_share,96)))",kline_taker_buy_quote_share|premium_close_bps,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,96|336,upper_regime_proxy,False,True,,expr-28aa3769d64acca4,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::96|336,0,2,2,0,True,selected_diversity_capped
a7al2k_8ab371ae57148ffb,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Mean(funding_rate,504)),Neg(ZScore(Delta(index_close,336))))",funding_rate|index_close,funding|price,Add|Delta|Mean|Neg|ZScore,336|504,upper_regime_proxy,False,True,,expr-c83750322e48cf34,skeleton-75deeb765a86dba1,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::336|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_83ef6b38f9fa2b2b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_quote_volume,24))),Sign(Delta(open_interest_value_last,96)))",open_interest_value_last|trade_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,24|96,upper_regime_proxy,False,True,,expr-47988f639037c182,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::24|96,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_861310d8f24f1c6a,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Delta(mark_index_basis_bps,48)),Rank(Delta(trade_close,24)))",mark_index_basis_bps|trade_close,basis|price,Delta|Rank|Sub,24|48,upper_regime_proxy,False,True,,expr-f897a5f9037a5d5d,skeleton-8ad46b9059e6381f,a7al2k_derived_generator::derived_upper_regime_proxy::basis|price::24|48,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_956cee221273bd90,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_mean,24)),Neg(ZScore(Mean(funding_rate,72))))",funding_rate|open_interest_mean,funding|open_interest,Add|Delta|Mean|Neg|ZScore,24|72,upper_regime_proxy,False,True,,expr-abf13f585cc9fa52,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::24|72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_62601ecd92b75c36,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_value_last,336)),ZScore(Delta(mark_close,336)))",mark_close|open_interest_value_last,open_interest|price,Delta|Sub|ZScore,336,upper_regime_proxy,False,True,,expr-cabb68a42a5d7138,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::336,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_37dc0f898275ab68,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_count,168))),Sign(Delta(open_interest_mean,720)))",open_interest_mean|trade_count,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,168|720,upper_regime_proxy,False,True,,expr-311108da15fe5e8b,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::168|720,0,2,2,0,True,selected_diversity_capped
a7al2k_69de92f358f5657b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(taker_buy_quote_volume,720)),Rank(Mean(open_interest_mean,504)))",open_interest_mean|taker_buy_quote_volume,liquidity|open_interest,Mean|Rank|Sub,504|720,upper_regime_proxy,False,True,,expr-4e5fc91dd2ac60ab,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::504|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_929b19af1b526dc0,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Delta(trade_quote_volume,72))),Sign(Delta(open_interest_value_mean,720)))",open_interest_value_mean|trade_quote_volume,liquidity|open_interest,Abs|Delta|Mul|Sign|ZScore,72|720,upper_regime_proxy,False,True,,expr-1303d216e23fd1a8,skeleton-c626ba6bf1687861,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::72|720,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_da8d9c5c9c2dbe22,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(premium_close_bps,72)),Rank(Mean(open_interest_value_mean,336)))",open_interest_value_mean|premium_close_bps,basis|open_interest,Mean|Mul|Rank,72|336,upper_regime_proxy,False,True,,expr-f56940aa9adc6c43,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::72|336,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_2e963f0dc422c177,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(premium_close_bps,48))),Rank(Mean(trade_quote_volume,72)))",premium_close_bps|trade_quote_volume,basis|liquidity,Abs|Mean|Mul|Rank|ZScore,48|72,upper_regime_proxy,False,True,,expr-ba34a63fad933c53,skeleton-41504a70257ba373,a7al2k_derived_generator::derived_upper_regime_proxy::basis|liquidity::48|72,0,2,2,0,True,selected_diversity_capped
a7al2k_6fe6d9f74dcb5978,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(mark_trade_basis_bps,48))),Abs(ZScore(Mean(funding_rate,336))))",funding_rate|mark_trade_basis_bps,funding|price,Abs|Mean|Sub|ZScore,48|336,upper_regime_proxy,False,True,,expr-49d8322dba15ffe8,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::48|336,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_3b2b9553c2812f5b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Abs(ZScore(Mean(funding_rate,96))),Neg(ZScore(Delta(index_close,96))))",funding_rate|index_close,funding|price,Abs|Delta|Mean|Mul|Neg|ZScore,96,upper_regime_proxy,False,True,,expr-80406094fde36c85,skeleton-9c522960551116a9,a7al2k_derived_generator::derived_upper_regime_proxy::funding|price::96,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_bf2b787e09736f92,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_value_mean,96)),Neg(ZScore(Mean(funding_rate,48))))",funding_rate|open_interest_value_mean,funding|open_interest,Add|Delta|Mean|Neg|ZScore,48|96,upper_regime_proxy,False,True,,expr-99eea343df429fe6,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::48|96,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_a7bf6e3cb629a106,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(Rank(Mean(trade_quote_volume,24)),Neg(Rank(Mean(funding_rate,48))))",funding_rate|trade_quote_volume,funding|liquidity,Add|Mean|Neg|Rank,24|48,upper_regime_proxy,False,True,,expr-5e38f8b131a50c33,skeleton-014a9763a0041a9f,a7al2k_derived_generator::derived_upper_regime_proxy::funding|liquidity::24|48,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_4a62788404223d1b,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,96))),Abs(ZScore(Mean(funding_rate,504))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Mean|Sub|ZScore,96|504,upper_regime_proxy,False,True,,expr-bfc5da3a2aa4f07a,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::96|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_06ec62972f9c3145,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_value_last,72)),Neg(ZScore(Mean(funding_rate,336))))",funding_rate|open_interest_value_last,funding|open_interest,Add|Delta|Mean|Neg|ZScore,72|336,upper_regime_proxy,False,True,,expr-9217aba0b96ca563,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::72|336,0,2,2,1,True,selected_diversity_capped
a7al2k_6594b5c90ec0658c,J4_upper_regime_interaction,derived_upper_regime_proxy,"Mul(Rank(Mean(premium_close_bps,24)),Rank(Mean(open_interest_last,504)))",open_interest_last|premium_close_bps,basis|open_interest,Mean|Mul|Rank,24|504,upper_regime_proxy,False,True,,expr-fdc29f4c02ecc7b6,skeleton-1b2b2bd61c4c2406,a7al2k_derived_generator::derived_upper_regime_proxy::basis|open_interest::24|504,0,2,2,1,False,eligible_not_selected_by_budget_or_caps
a7al2k_191eee2fe845b5e3,J4_upper_regime_interaction,derived_upper_regime_proxy,"Add(ZScore(Delta(open_interest_last,504)),Neg(ZScore(Mean(funding_rate,720))))",funding_rate|open_interest_last,funding|open_interest,Add|Delta|Mean|Neg|ZScore,504|720,upper_regime_proxy,False,True,,expr-a9c2c1f370d82b6a,skeleton-35edb41b49f7651a,a7al2k_derived_generator::derived_upper_regime_proxy::funding|open_interest::504|720,0,2,2,1,True,selected_diversity_capped
a7al2k_6afea9ff447b07ae,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Abs(ZScore(Mean(mark_index_basis_bps,504))),Abs(ZScore(Mean(funding_rate,336))))",funding_rate|mark_index_basis_bps,basis|funding,Abs|Mean|Sub|ZScore,336|504,upper_regime_proxy,False,True,,expr-30991ce28e97196a,skeleton-746e1c41665c2005,a7al2k_derived_generator::derived_upper_regime_proxy::basis|funding::336|504,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_840499fd06154f30,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(ZScore(Delta(open_interest_value_mean,72)),ZScore(Delta(trade_close,72)))",open_interest_value_mean|trade_close,open_interest|price,Delta|Sub|ZScore,72,upper_regime_proxy,False,True,,expr-c52896c15f5e17d7,skeleton-7bb80280bed53044,a7al2k_derived_generator::derived_upper_regime_proxy::open_interest|price::72,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
a7al2k_c323f23a0ef83a4c,J4_upper_regime_interaction,derived_upper_regime_proxy,"Sub(Rank(Mean(trade_count,168)),Rank(Mean(open_interest_mean,72)))",open_interest_mean|trade_count,liquidity|open_interest,Mean|Rank|Sub,72|168,upper_regime_proxy,False,True,,expr-a818f9b9f568b838,skeleton-612ffe194eccb811,a7al2k_derived_generator::derived_upper_regime_proxy::liquidity|open_interest::72|168,0,2,2,0,False,eligible_not_selected_by_budget_or_caps
