candidate_id,queue_index,root_subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,semantic_bucket,motif_bucket,formula_gen_gate,gate_mode,gate_allowed,gate_reason,ordinary_alpha_allowed,ordinary_alpha_reject_reason,uses_raw_expression_construction,uses_may,authorizes_numeric,authorizes_replay,authorizes_search
a7ffcore5_c981c92d7030bf4cfd,1023,sg_379417e33a88101e,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,8),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_88c7e85fea1d2ce338,1024,sg_3c23afab895760ef,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_386df4a0fe18527967,1025,sg_470d9fd35c0e6bb7,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_mean,8),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_38ef8a81230cf15341,1026,sg_70c8cd6ba5d9e4b2,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(open_interest_value_mean,24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_6d992c2a61bba3b686,1027,sg_8996fb2a690bd32b,"Mul(ZScore(taker_buy_quote_volume),Delta(Mean(open_interest_value_last,24),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_e71e5d2a9e63926b84,1028,sg_c91ea6000b7c8771,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_f5e2f54827e43e1612,1029,sg_e76f8e269dd0af15,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,4),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_4ee37e601541f1e33f,1030,sg_fb9739cfe1a69f08,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_mean,4),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_39396961bf282deca8,1031,sg_044eecde43ca6638,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_7543fd23381f298805,1032,sg_2786df48c7e63e8e,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_13319adfa12c9ae530,1033,sg_386c2c996d8aeb96,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_last,24),24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_a14b9bfe6dd0f1dcfa,1034,sg_3afdf48d84ad5939,"Mul(ZScore(taker_buy_quote_volume),Delta(Delta(open_interest_value_mean,24),24))",open_interest_value_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_7701131114b1efcf64,1035,sg_3b07f3fad801cea9,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_72995f3d5a75e2a094,1036,sg_49353fa19f30ffd6,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_195aeccd89db9a76e5,1037,sg_49fecefcefc75a74,"Mul(ZScore(Delta(taker_buy_quote_volume,24)),Delta(open_interest_value_last,24))",open_interest_value_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_2815597cbe67083dca,1038,sg_4dc6d90e3446ac03,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_f49db4d380b6695a53,1039,sg_4f3c78096285e700,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_mean,4)),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_9d135e2bf72a85041e,1040,sg_5034053d3dff04ba,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,4))),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_9499a51bb3c288a0ca,1041,sg_56ca8ab3848aaed8,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,8))),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_68a58b715c547dc384,1042,sg_7ef4b95f50e937ce,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_781fa33a78503f7967,1043,sg_ac9adc94452722ac,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_2e5ca67f747446a65c,1044,sg_ae95f06c1d467652,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,8)),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_69398cbc8da6733051,1045,sg_b6ef24402842bf0e,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_44d12496f3894b9374,1046,sg_c2d75c8d32980209,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_mean,8)),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_d87df22e569cc7c598,1047,sg_d6bf1ffb7ec93cee,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_6e49071e70ea33eed5,1048,sg_d7ee1831848e0d84,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_f347df51335fc8a596,1049,sg_ff9c7835b2334a1e,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,4)),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_0f2f9e7daf1082d9f5,1050,sg_1e6b3de1c4d84d23,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_eca0c70d02d255be7f,1051,sg_21503fa4beab5cc8,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_beca42d32b9bb9d475,1052,sg_3a0ab041a4cbb45f,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_cc1b308cbf6d4b3c9e,1053,sg_4bc0375e0d4cba58,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_b064580d00c38b06a9,1054,sg_5476d0a32efc7976,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_8096e9d6d9f0923cc2,1055,sg_54e9c1d72ae31985,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_d481f447ec99eca600,1056,sg_555b46e843d8b300,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_ead6f57d703b25a5ae,1057,sg_556e1489b7f5a31f,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_f30e46ea6a97a5f33a,1058,sg_57dd71743d680145,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_last,24)),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_59b74451e7043061b8,1059,sg_59fe3336a2d2f7a9,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_b5a51287a54f79ef09,1060,sg_5cea66497b973f00,"Mul(ZScore(taker_buy_quote_volume),Delta(ZScore(Mean(open_interest_mean,24)),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_0c0b5ec3c3ea91900d,1061,sg_63c82149a8b98085,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_5e07496251f450291b,1062,sg_679fa38a91a4e0e9,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_474c35aa349cb5bf6a,1063,sg_6cf956793588689b,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_b39e253ad9a5084d9a,1064,sg_6e778d2560c95f54,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_1b83a481aa3e502abc,1065,sg_6f6f85fbb19a9b63,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Mean(open_interest_mean,24),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_1f43d8b7466f67685b,1066,sg_86f04fe29f41a099,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_last,4),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_358769118683b6f8f5,1067,sg_998dabed93636bbe,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_05cb46d72d1f070e26,1068,sg_a4fdee7048a13848,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(open_interest_last,24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_7396608d65993fe590,1069,sg_a52f6f61d58e41d3,"Mul(ZScore(ZScore(Mean(taker_buy_quote_volume,24))),Delta(open_interest_mean,24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_9712ccc030f2c6fa2b,1070,sg_a72a737614310a35,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_2ba317cc57140f6f9f,1071,sg_aee678369fed4d37,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_7c04d92c16121644aa,1072,sg_b83ffb537dca6f53,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,24),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_3061fbf4f9d0cbf154,1073,sg_bb722edfb747bbbd,"Mul(ZScore(Mean(taker_buy_quote_volume,8)),Delta(Delta(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_1c5baae90be2044d1c,1074,sg_c8fb1074d22131d6,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_0caa5ea314b5ce5744,1075,sg_d10b8786fd4de9d0,"Mul(ZScore(Delta(taker_buy_quote_volume,4)),Delta(Mean(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_b43253d0774d073c1d,1076,sg_f8c0fd11c28ada2c,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Mean(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_57b210bca828d714fe,1077,sg_ff6cbd27165db332,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_7ecbadcb137ddee97d,1078,sg_07cd0a1b975bca72,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Delta(open_interest_last,8),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_13408c74794eda8e52,1079,sg_176cbf6f0c1be5b3,"Mul(ZScore(Delta(taker_buy_quote_volume,8)),Delta(Delta(open_interest_mean,8),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_e2d7f2cfbb54841d13,1080,sg_1e77bbe4888deab1,"Mul(ZScore(Mean(taker_buy_quote_volume,24)),Delta(Delta(open_interest_mean,4),24))",open_interest_mean;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
a7ffcore5_3d1036bce80ff6e4e8,1081,sg_2a293282e1fde8e5,"Mul(ZScore(Mean(taker_buy_quote_volume,4)),Delta(Delta(open_interest_last,24),24))",open_interest_last;taker_buy_quote_volume,role_mixed_allowed,taker_flow_like|open_interest_like,flow_x_leverage,taker_flow_like|open_interest_like,flow_x_leverage,diagnostic_or_repair_root_only,diagnostic_repair,True,approved_diagnostic_root_id,False,subgraph_id_not_allowed_for_mode,False,False,False,False,False
