subgraph_id,expression,raw_inputs,candidate_roles,semantic_pairs,motifs,formula_gen_gate,semantic_bucket,motif_bucket,raw_input_count,expr_len
sg_051e5a342025756e,"SafeDiv(Mean(trade_count,4),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_0b5d2b22466bc4e3,"SafeDiv(trade_count,Abs(ZScore(Mean(age_x_volatility,4))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_127cad1d6519acd5,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(age_x_volatility))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_26ec59a37edd6fab,"SafeDiv(trade_count,Abs(ZScore(Mean(age_x_volatility,8))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_2b5b679ea8f4ebc6,"SafeDiv(Mean(trade_count,8),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_3403a4d5a8c6a35b,"SafeDiv(Mean(trade_count,4),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_7e1c9b92d8097cf6,"SafeDiv(Mean(trade_count,8),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_bc0771bc01cb48c0,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(age_x_volatility))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,58
sg_077510fd32a5f7f5,"SafeDiv(trade_count,Abs(ZScore(Mean(realized_vol_168h,4))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_0c6d2fc0b129cea5,"SafeDiv(trade_count,Abs(ZScore(Mean(age_x_volatility,24))))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_15a950809d54265f,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_1925fde52294c399,"SafeDiv(Mean(trade_count,8),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_24379dc1cd5f7cb0,"SafeDiv(Mean(trade_count,8),Abs(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_24e2ab8ef1836cff,"SafeDiv(Delta(trade_count,4),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_28bc4f3735b59bc6,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_29bda525044844aa,"SafeDiv(Mean(trade_count,8),Abs(Mean(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_344c319afa20a0de,"SafeDiv(Mean(trade_count,4),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_3dbbb01898e53b50,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_53d8d099c7f75361,"SafeDiv(Delta(trade_count,8),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_63de2d7271af7508,"SafeDiv(Mean(trade_count,24),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_6e27faab54259171,"SafeDiv(Mean(trade_count,24),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_70e44b136f23867f,"SafeDiv(Mean(trade_count,4),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_72dcdcd181ee337b,"SafeDiv(Mean(trade_count,4),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_7ce7bf2ca90699c8,"SafeDiv(Mean(trade_count,4),Abs(Mean(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_9205fcdaad355932,"SafeDiv(Delta(trade_count,8),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_932fc76bb7421fa8,"SafeDiv(Delta(trade_count,4),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_940cfc5e31731aa6,"SafeDiv(trade_count,Abs(ZScore(Mean(realized_vol_168h,8))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_9ae91aac705d8fbe,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_ab158297c7210a51,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_c4e1fbd11971ddd2,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(realized_vol_168h))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_c61ffc1dfc83311f,"SafeDiv(Mean(trade_count,8),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_e86571a13c4727ad,"SafeDiv(Mean(trade_count,4),Abs(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_eb0a67bc843b61c5,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_eca0555660acba27,"SafeDiv(Mean(trade_count,8),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_f5b635f7b93e6ae5,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_f8cfb6bbec08d343,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_fd0f6a36a9f83a58,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(age_x_volatility))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,59
sg_03fed05531dd02ca,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_06361deb9303c6bd,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_0a6533a90848a0a2,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_13b16893097df297,"SafeDiv(Mean(trade_count,24),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_1f7e0d4c189420cf,"SafeDiv(trade_count,Abs(ZScore(Mean(realized_vol_168h,24))))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_200fa4fc8b7d62cf,"SafeDiv(Delta(trade_count,24),Abs(Mean(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_26746fbae24b9e4b,"SafeDiv(Mean(trade_count,4),Abs(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_2d507380a37d015a,"SafeDiv(Delta(trade_count,4),Abs(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_357133144db9b719,"SafeDiv(Delta(trade_count,8),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_3c25782867cbf140,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_3e9715246954ef24,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_41515d037bde13ea,"SafeDiv(Delta(trade_count,8),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_42c87cdc90c2df76,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_457ff6370fa6c8fb,"SafeDiv(Delta(trade_count,4),Abs(Delta(age_x_volatility,8)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_471555b59fa29c43,"SafeDiv(Delta(trade_count,4),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_494df5ddd4128367,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_49fdc9cc3aee4bb9,"SafeDiv(Delta(trade_count,8),Abs(Mean(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_4b2db95dcc92ffba,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_50687e3ecf961f2f,"SafeDiv(Delta(trade_count,4),Abs(Mean(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_696aae9df6f36b65,"SafeDiv(Mean(trade_count,8),Abs(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_697877ec9ace9ae5,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_7164e8ec3d112f69,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_79d2cd936d4eb993,"SafeDiv(Mean(trade_count,24),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_7a3884c4e4b67eb9,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_8077a12f18685c71,"SafeDiv(Mean(trade_count,24),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_84d694f751d65b6c,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(trade_low,4)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_8510feb3b6ad26a6,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_97a10bbff8f2702f,"SafeDiv(Mean(trade_count,4),Abs(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_a8e53b8d60ffc928,"SafeDiv(Delta(trade_count,8),Abs(Delta(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_b2fcb3016dfb9ba6,"SafeDiv(Mean(trade_count,4),Abs(Mean(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_b44691bb38afef26,"SafeDiv(Delta(trade_count,4),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_b884902bfa75eca3,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_bf83f4c41151c339,"SafeDiv(Mean(trade_count,8),Abs(Delta(realized_vol_168h,4)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_c4aecd0d0784428c,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_c7be9b1a637de355,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_c92cc7f8d25ee5b2,"SafeDiv(Mean(trade_count,4),Abs(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_cd06e8dca7b02884,"SafeDiv(Mean(trade_count,4),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_d87a192b312582d5,"SafeDiv(Mean(trade_count,8),Abs(Delta(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_d8c6628fd4057940,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_dabe9137555d684d,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_dcfa1c4e27f809ce,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Mean(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_e5612dbe901e034e,"SafeDiv(Delta(trade_count,8),Abs(Mean(realized_vol_168h,8)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_e9959f54254b0b2c,"SafeDiv(Delta(trade_count,8),Abs(ZScore(Mean(trade_low,4))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_e9a7aea769fdb7de,"SafeDiv(Delta(trade_count,24),Abs(Mean(age_x_volatility,4)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_ef94df9754e91441,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(trade_low,8)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_f2d9c1fc6a5dcb9d,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Mean(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_f31738d55f517420,"SafeDiv(Mean(trade_count,8),Abs(Mean(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_ff5553dadb64b4a6,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(trade_low,8))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,60
sg_18278494bc035525,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_2498e57de1dae0a1,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_2858d1bdca2945e2,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(trade_low,24))))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_2bf2c608bcc42b33,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(trade_high,8)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_331b7609e7ac30fe,"SafeDiv(Delta(trade_count,4),Abs(Delta(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_34c69a63f8ea61aa,"SafeDiv(Mean(trade_count,4),Abs(Delta(realized_vol_168h,24)))",realized_vol_168h;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_35307fd8dd582ebc,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(trade_high,8))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_38ac823319cc8854,"SafeDiv(Mean(trade_count,24),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_3c50b0491bcc7bf2,"SafeDiv(Delta(trade_count,4),Abs(ZScore(Mean(trade_high,4))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_3dd8f25799626102,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_41ed63caefcdda0d,"SafeDiv(Mean(trade_count,8),Abs(ZScore(Mean(trade_high,24))))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_460ad759c3aef0e4,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_48f5900f6dc1ae53,"SafeDiv(ZScore(Mean(trade_count,24)),Abs(Mean(trade_low,24)))",trade_count;trade_low,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_4f52e7703eecb301,"SafeDiv(Delta(trade_count,24),Abs(Mean(age_x_volatility,24)))",age_x_volatility;trade_count,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_5aeabab6ae638116,"SafeDiv(ZScore(Mean(trade_count,8)),Abs(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
sg_5fbff3f04ccf12c2,"SafeDiv(ZScore(Mean(trade_count,4)),Abs(Delta(trade_high,4)))",trade_count;trade_high,role_mixed_allowed,liquidity_like|volatility_like,safe_div_abs,diagnostic_or_repair_root_only,liquidity_like|volatility_like,safe_div_abs,2,61
