blueprint_id,semantic_pair,motif,label_family,label_horizon_h,score_no_may,control_ratio_premay_max,cost10_recent_oriented,robust_median_tstat_floor,skeleton_key,expression
a7ls29_d4af9426b9fa5cf6,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,330.63670846101456,0.7085996760202091,0.3233453081370347,0.6926368934029123,basis_premium_like|positioning_like|safe_div_abs|e740a0aa371c,"Neg(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,168))))"
a7ls29_22ca233fe0f59e3a,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,328.6868994613818,0.7410356794490071,0.3214279351408308,0.5926301530089904,basis_premium_like|positioning_like|safe_div_abs|a92a45f756ed,"ZScore(SafeDiv(TSRank(mark_index_basis_bps,8),Abs(Decay(account_position_divergence,168))))"
a7ls29_3d8242e194d7ab89,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,316.8519077238569,0.8429046397520749,0.309694812363609,0.7320696486205498,basis_premium_like|positioning_like|safe_div_abs|044c7da54852,"SafeDiv(TSRank(mark_index_basis_bps,6),Abs(Decay(account_position_divergence,504)))"
a7ls29_9f3fc9dd327a93c2,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,283.4013027919378,0.6458687270163899,0.2760471715189541,1.0109815564242923,basis_premium_like|positioning_like|safe_div_abs|044c7da54852,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,36)))"
a7ls29_083be2c2aa178e01,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,277.22424674827573,0.5347639901977279,0.2697590107384734,0.3363497293756448,open_interest_like|positioning_like|safe_div_abs|ede788b53b6e,"ZScore(SafeDiv(Abs(ZScore(Mean(open_interest_last,8))),Abs(Decay(account_position_divergence,120))))"
a7ls29_ecad2b755fb4f7de,open_interest_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,24,272.0103150389871,0.8032529758189653,0.264813568014806,0.5530700210891316,open_interest_like|positioning_like|safe_div_abs|cc4d01d2849f,"SafeDiv(Abs(ZScore(Mean(open_interest_last,48))),Abs(Decay(account_position_divergence,120)))"
a7ls29_6c34df4b090ce558,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,227.56416755661215,0.9150924342668038,0.2204792599908789,0.803787570154751,basis_premium_like|positioning_like|spread_rank|121a81cf1af0,"Sub(CSRank(TSRank(mark_index_basis_bps,72)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,4))))"
a7ls29_dbc460a86fefc277,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,227.4254559199765,0.92970222556718,0.2203551581455437,0.9511567243412176,basis_premium_like|positioning_like|signed_spread|efbfa119cac1,"CSRank(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))))"
a7ls29_a209b2962c40485e,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,227.4254559199765,0.92970222556718,0.2203551581455437,0.9511567243412176,basis_premium_like|positioning_like|spread_rank|f6895cda2696,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6)))"
a7ls29_5abc27db3da42c1c,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,227.4254559199765,0.92970222556718,0.2203551581455437,0.9511567243412176,basis_premium_like|positioning_like|signed_spread|39537d3da263,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6)))"
a7ls29_7a33109eade5fea8,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,227.4254559199765,0.92970222556718,0.2203551581455437,0.9511567243412176,basis_premium_like|positioning_like|signed_spread|d8a4b8811704,"Clip(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))),-3,3)"
a7ls29_d5057db39b3c0605,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,226.8033033841275,0.8812264022162206,0.2196845297863437,1.1482768835004449,basis_premium_like|positioning_like|spread_rank|2807c7910579,"Sub(CSRank(TSRank(mark_index_basis_bps,96)),CSRank(Decay(global_long_short_account_ratio_last,3)))"
a7ls29_e8ea6562f5afd636,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,226.7715192019567,0.925242325540334,0.219696761527497,0.9434081906613824,basis_premium_like|positioning_like|signed_spread|5ac72a6cc73f,"ZScore(Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,6))),Sign(Decay(global_long_short_account_ratio_mean,6))))"
a7ls29_927562e2c9ef4445,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,226.273533780266,0.926065881136126,0.2191995996614021,0.7978312293995578,basis_premium_like|positioning_like|signed_spread|39537d3da263,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_last,6))),Sign(Decay(global_long_short_account_ratio_last,6)))"
a7ls29_0a02dd89c1e9524e,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,225.4687484448692,0.9664447446385666,0.2184351931895077,0.7897429356402363,basis_premium_like|positioning_like|spread_rank|3706452569c1,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,4)))"
a7ls29_2d2d9f7153d2d870,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,221.0790174804203,0.8380048746360923,0.2139170223550563,0.7971130027734514,basis_premium_like|positioning_like|spread_rank|f953fb4d68c7,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(ZScore(Mean(global_long_short_account_ratio_mean,3))))"
a7ls29_f504225b0ea27301,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,219.20805318484597,0.9554247858496112,0.2121634779706955,0.5595006137317279,basis_premium_like|positioning_like|spread_rank|19e517383a3a,"ZScore(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,2))))"
a7ls29_9005e95755f39673,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,218.5188307955369,0.7709612296425481,0.2112897920251794,0.573738895995487,basis_premium_like|positioning_like|spread_rank|5e7d4146f221,"Clip(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,2))),-3,3)"
a7ls29_205f451bff6abe46,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,217.4371231070081,0.8701200317198631,0.2103072431387279,0.6507626698249371,basis_premium_like|positioning_like|spread_rank|f953fb4d68c7,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(ZScore(Mean(global_long_short_account_ratio_last,3))))"
a7ls29_ab2a9032008bd91c,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,216.4636155173898,0.902924959450287,0.20936654047684,0.6638001143749042,basis_premium_like|positioning_like|spread_rank|d76fa02dc03b,"Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(global_long_short_account_ratio_mean))"
a7ls29_f35724f25926262a,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,8,212.68478578489308,0.678321070092089,0.2053631068549851,0.551512091974828,basis_premium_like|positioning_like|safe_div_abs|a9e1fabae300,"CSRank(SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,336))))"
a7ls29_6ec00bfcaee26ff6,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,8,212.6318779381584,0.7312289168268078,0.2053631068549851,0.551512091974828,basis_premium_like|positioning_like|safe_div_abs|a92a45f756ed,"ZScore(SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,336))))"
a7ls29_8541c45fa7fda4b4,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,8,212.2855785316231,0.9471913385010928,0.2052327698701241,0.4801872583473668,basis_premium_like|positioning_like|signed_spread|39537d3da263,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Decay(global_long_short_account_ratio_mean,48))),Sign(Decay(top_long_short_account_ratio_mean,48)))"
a7ls29_58aa4ae107ccfbff,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,209.6647203350452,0.6905901657165776,0.2023553105007617,0.5730475364230638,basis_premium_like|positioning_like|spread_rank|85b385f48d6a,"Neg(Sub(CSRank(Delta(mark_index_basis_bps,48)),CSRank(Mean(global_long_short_account_ratio_mean,2))))"
a7ls29_eb675c19311165d9,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,8,209.0012414702268,0.5481246076772927,0.201549366077904,0.5776116850924206,basis_premium_like|positioning_like|safe_div_abs|6cf4ca98f728,"Clip(SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,336))),-3,3)"
a7ls29_5a421acd7fa2ede4,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,8,203.33285997640655,0.778165319947341,0.1961110252963539,0.8678452288005498,basis_premium_like|positioning_like|safe_div_abs|e740a0aa371c,"Neg(SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Decay(account_position_divergence,336))))"
a7ls29_a14f7fc9cd6f9a23,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,8,196.0964407157966,0.9572169330926668,0.1890536576488892,1.1125621671163608,basis_premium_like|positioning_like|safe_div_abs|66babe34f110,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(ZScore(Mean(top_long_short_account_ratio_last,240))))"
a7ls29_fe01248d079cbefc,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,8,196.0964407157966,0.9572169330926668,0.1890536576488892,1.1125621671163608,basis_premium_like|positioning_like|safe_div_abs|a29287105611,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(Abs(ZScore(Mean(top_long_short_account_ratio_last,240)))))"
a7ls29_db5bed0a1523e20e,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,8,190.7594319395564,0.9933282738433172,0.1837527602133997,0.7858944336464901,basis_premium_like|positioning_like|spread_rank|d76fa02dc03b,"Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(top_long_short_account_ratio_mean))"
a7ls29_6818e2e225206f4c,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,188.91377086055027,0.8698005856130622,0.1817835714461633,0.3294295118464921,basis_premium_like|positioning_like|sub|f05d3b979911,"Neg(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,504))))"
a7ls29_10f402591b2b2a39,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,182.56892127634293,0.9180308359847325,0.1754869521123276,0.2894349626363917,basis_premium_like|positioning_like|sub|f05d3b979911,"Neg(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,336))))"
a7ls29_106202d130e8213d,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,173.90707304173932,0.805102131297095,0.1667121751730364,0.1949585897788576,basis_premium_like|positioning_like|sub|dafa24409e7b,"Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,24)))"
a7ls29_30574a5511f648f9,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,172.86579369686996,0.5936460215605291,0.1654594397184304,0.2292782618157248,basis_premium_like|positioning_like|mean_reversion_gate|662eecfe203b,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(top_long_short_position_ratio_last,12)))"
a7ls29_e024f5cce6d93151,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,172.83131237685413,0.628127341576352,0.1654594397184304,0.2292782618157248,basis_premium_like|positioning_like|mean_reversion_gate|b622caf04d51,"ZScore(Mul(Neg(ZScore(Delta(mark_index_basis_bps,4))),Sign(Mean(global_long_short_account_ratio_last,12))))"
a7ls29_1a74d9508e71546b,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,172.05550385091232,0.5737341834171116,0.1646292380343294,0.1935577294461823,basis_premium_like|positioning_like|sub|dafa24409e7b,"Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,96)))"
a7ls29_4d0a23c02df37568,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,172.04242601907234,0.5868120152570965,0.1646292380343294,0.1935577294461823,basis_premium_like|positioning_like|sub|85c776d0988d,"ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,96))))"
a7ls29_a22b29ae1a53db56,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,171.9858101355598,0.6434278987696259,0.1646292380343294,0.1935577294461823,basis_premium_like|positioning_like|sub|038dfebf59b8,"CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,96))))"
a7ls29_94865e32f6017d06,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,171.62370816657952,0.5763237075934518,0.1642000318741729,0.2756560205782618,basis_premium_like|positioning_like|sub|85c776d0988d,"ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,48))))"
a7ls29_5fa667028b053096,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,171.20745499076693,0.5558570001076286,0.1637633119908745,0.2301703480586998,basis_premium_like|positioning_like|sub|dafa24409e7b,"Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_last,72)))"
a7ls29_048e528365886068,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,171.1080041673251,0.5887694647323471,0.1636967736320574,0.2461921273583004,basis_premium_like|positioning_like|sub|292687a85c11,"ZScore(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72)))))"
a7ls29_28e8e4d331640604,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,170.9887571255535,0.7080165065039584,0.1636967736320574,0.2461921273583004,basis_premium_like|positioning_like|sub|13f7c2fd5abb,"CSRank(CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72)))))"
a7ls29_1646a03c48b6d8ac,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,170.843225990304,0.8535476417534288,0.1636967736320574,0.2461921273583004,basis_premium_like|positioning_like|sub|bb8441fd5d0d,"Clip(ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,72)))),-3,3)"
a7ls29_b09336c2eba7d30f,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,170.0553357107158,0.5065140829115312,0.1625618497936273,0.1405800867600902,basis_premium_like|positioning_like|sub|85c776d0988d,"ZScore(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,240))))"
a7ls29_a6e6acae4ae0a441,basis_premium_like|positioning_like,sub,L5_vol_adjusted_return,24,169.78097995522157,0.7808698384057731,0.1625618497936273,0.1405800867600902,basis_premium_like|positioning_like|sub|038dfebf59b8,"CSRank(Sub(Delta(mark_index_basis_bps,2),ZScore(Mean(global_long_short_account_ratio_mean,240))))"
a7ls29_05cb231ebfbe1186,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.5743890106533,0.5098028096510425,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|662eecfe203b,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,48)))"
a7ls29_0b319d9e48c1041e,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.5743890106533,0.5098028096510425,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|748680ec00c8,"Clip(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,24))),-3,3)"
a7ls29_1d611dc436897441,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.5743890106533,0.5098028096510425,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|8a3277bcd1b5,"CSRank(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,240))))"
a7ls29_1eaacfab1070b841,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.5743890106533,0.5098028096510425,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|748680ec00c8,"Clip(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,8))),-3,3)"
a7ls29_52c288957c107c12,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.5743890106533,0.5098028096510425,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|b622caf04d51,"ZScore(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,8))))"
a7ls29_223972a325c283a5,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.47242175447536,0.6117700658289804,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|8a3277bcd1b5,"CSRank(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,8))))"
a7ls29_331ea2efa08ae887,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.43510112360448,0.6490906966998643,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|6efe5d8f0b59,"Clip(CSRank(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,12)))),-3,3)"
a7ls29_8b1d394b58da79bf,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.39332757339034,0.6908642469140102,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|92fd88626d37,"ZScore(CSRank(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,12)))))"
a7ls29_530e52cc20ba79be,basis_premium_like|positioning_like,mean_reversion_gate,L5_vol_adjusted_return,24,153.36676374270783,0.717428077596496,0.1460841918203043,0.4712653266249713,basis_premium_like|positioning_like|mean_reversion_gate|7e3c9054c4d7,"CSRank(CSRank(Mul(Neg(ZScore(Delta(mark_index_basis_bps,3))),Sign(Mean(global_long_short_account_ratio_last,12)))))"
a7ls29_6798dde822a4a611,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,4,142.85277634958527,0.9385202180478196,0.135791296567633,1.3577492823497128,basis_premium_like|positioning_like|safe_div_abs|a29287105611,"SafeDiv(TSRank(mark_index_basis_bps,48),Abs(Abs(ZScore(Mean(top_long_short_account_ratio_last,96)))))"
a7ls29_8b9af52584092e99,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,4,141.36317360704973,0.7996624854811784,0.1341628360925309,1.0882916393836282,basis_premium_like|positioning_like|safe_div_abs|66babe34f110,"SafeDiv(TSRank(mark_index_basis_bps,24),Abs(ZScore(Mean(global_long_short_account_ratio_mean,120))))"
a7ls29_071cf874973ce377,basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,4,141.27830923459962,0.7610809466916474,0.1340393901812912,1.3159640785672533,basis_premium_like|positioning_like|safe_div_abs|e0fdbc7d18e9,"Clip(SafeDiv(TSRank(mark_index_basis_bps,48),Abs(Abs(ZScore(Mean(top_long_short_account_ratio_mean,240))))),-3,3)"
a7ls29_1535a1f0acefb07a,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,4,140.70799235726403,0.9633531930674828,0.1336713455503315,1.4914583297446762,basis_premium_like|positioning_like|spread_rank|34e08c702bd3,"ZScore(Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(top_long_short_account_ratio_mean)))"
a7ls29_d5e3cd29b5e70cf7,basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,4,140.28476604739012,0.6669469263467614,0.1329517129737368,1.247866977909964,basis_premium_like|positioning_like|signed_spread|39537d3da263,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,36)),CSRank(Decay(top_long_short_account_ratio_mean,8))),Sign(Decay(top_long_short_account_ratio_mean,48)))"
a7ls29_3b604f6a4d0dd575,basis_premium_like|positioning_like,spread_rank,L5_vol_adjusted_return,4,139.22409528256404,0.9397579702686928,0.1321638532528327,1.1921056375276855,basis_premium_like|positioning_like|spread_rank|f6895cda2696,"Sub(CSRank(Delta(mark_index_basis_bps,96)),CSRank(Decay(global_long_short_account_ratio_last,6)))"
