queue_rank,second_pass_family,left_field,left_family,right_field,right_family,left_transform,right_transform,operator,blueprint_id,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,second_pass_candidate,near_miss,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,avg_n_obs_recent,error,lag_bonus,non_l5_bonus,selection_score,queue_role
61,H1_I5_deconcentration,liquidity_rank_active_universe,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Sub,core16he_H1_I5_deconcentration_liquidity_rank_active_universe_tsrank_168h_Sub_mark_index_basis_bps_zscore_168h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.6015404282873321,0.0003097204304237,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,0.000483527405289,3.106254025624706,3.106254025624706,3.106254025624706,0.5815217391304348,719,0.0006016948746689,6.0358730226994775,6.0358730226994775,6.0358730226994775,0.627260083449235,719,0.0009729799369897,7.632797447879195,7.632797447879195,7.632797447879195,0.6369958275382476,719,0.0008643543524239,3.369866972214959,3.369866972214959,3.369866972214959,0.5716272600834492,95.86666666666666,,1.0,1.0,14.398459571712667,strict_candidate
62,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Sub,core16he_H1_I5_deconcentration_median_quote_volume_168h_tsrank_168h_Sub_mark_index_basis_bps_zscore_168h,L0_raw_forward_return,1,1.0,3,True,0.6165659686376954,0.0004230843454571,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,0.0004510511779619,2.4969034643489394,2.4969034643489394,2.4969034643489394,0.5507246376811594,719,0.0005472032639832,5.259716319846938,5.259716319846938,5.259716319846938,0.5952712100139083,719,0.0009559820722093,7.342965547560307,7.342965547560307,7.342965547560307,0.650904033379694,719,0.0007878091401538,3.066970246938901,3.066970246938901,3.066970246938901,0.5632823365785814,95.86666666666666,,1.0,1.0,14.383434031362304,strict_candidate
63,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Sub,core16he_H1_I5_deconcentration_median_quote_volume_168h_tsrank_168h_Sub_mark_index_basis_bps_zscore_168h,L1_cross_sectional_relative_return,1,1.0,3,True,0.6165659686376954,0.0004230843454571,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,0.0004510511779619,2.4969034643489394,2.4969034643489394,2.4969034643489394,0.5507246376811594,719,0.0005472032639832,5.259716319846938,5.259716319846938,5.259716319846938,0.5952712100139083,719,0.0009559820722093,7.342965547560307,7.342965547560307,7.342965547560307,0.650904033379694,719,0.0007878091401538,3.066970246938901,3.066970246938901,3.066970246938901,0.5632823365785814,95.86666666666666,,1.0,1.0,14.383434031362304,strict_candidate
64,H1_I5_deconcentration,liquidity_rank_active_universe,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Sub,core16he_H1_I5_deconcentration_liquidity_rank_active_universe_tsrank_168h_Sub_mark_index_basis_bps_zscore_168h,L0_raw_forward_return,1,1.0,3,True,0.6298633635904183,0.000285390349165,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,0.0005370550764489,3.211610105235621,3.211610105235621,3.211610105235621,0.5996376811594203,719,0.0006086255041574,5.918179043319376,5.918179043319376,5.918179043319376,0.6189151599443672,719,0.000995619821856,7.378686643698459,7.378686643698459,7.378686643698459,0.6342141863699583,719,0.000879280671016,3.3916396834638185,3.3916396834638185,3.3916396834638185,0.5771905424200278,95.86666666666666,,1.0,1.0,14.370136636409581,strict_candidate
65,H1_I5_deconcentration,liquidity_rank_active_universe,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Sub,core16he_H1_I5_deconcentration_liquidity_rank_active_universe_tsrank_168h_Sub_mark_index_basis_bps_zscore_168h,L1_cross_sectional_relative_return,1,1.0,3,True,0.6298633635904184,0.000285390349165,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,0.0005370550764489,3.211610105235622,3.211610105235622,3.211610105235622,0.5996376811594203,719,0.0006086255041574,5.918179043319376,5.918179043319376,5.918179043319376,0.6189151599443672,719,0.000995619821856,7.378686643698459,7.378686643698459,7.378686643698459,0.6342141863699583,719,0.000879280671016,3.3916396834638176,3.3916396834638176,3.3916396834638176,0.5771905424200278,95.86666666666666,,1.0,1.0,14.370136636409581,strict_candidate
66,H1_I5_deconcentration,trade_count,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Mul,core16he_H1_I5_deconcentration_trade_count_tsrank_168h_Mul_mark_index_basis_bps_zscore_168h,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.6331051394573294,0.0004579788132942,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0004338677985916,-2.2501918101297327,-2.2501918101297327,-2.2501918101297327,0.4365942028985507,719,-0.0005499891837797,-5.074962588509143,-5.074962588509143,-5.074962588509143,0.3908205841446453,719,-0.0008081910039448,-5.1945533674732856,-5.1945533674732856,-5.1945533674732856,0.3977746870653685,719,-0.0007940508650045,-2.724747378097166,-2.724747378097166,-2.724747378097166,0.4534075104311544,95.86666666666666,,1.0,1.0,14.36689486054267,strict_candidate
67,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_trade_basis_bps,basis_premium,shock_24h,zscore_168h,Mul,core16he_H1_I5_deconcentration_median_quote_volume_168h_shock_24h_Mul_mark_trade_basis_bps_zscore_168h,L1_cross_sectional_relative_return,4,-1.0,3,True,0.6386139007945358,0.0004581192227037,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,669,-0.0006822269589761,-2.062419474725228,-1.1057774873455346,-2.684005620376641,0.4753363228699551,716,-0.0004270207451512,-2.0179669914387106,-0.6597885617922139,-3.083568556334035,0.4567039106145251,716,-0.0004313284486712,-1.5716955884658386,-0.9066584312390784,-1.5550630505617933,0.4497206703910614,716,-0.0004823286264568,-0.9994229494637704,-0.5282632584812106,-0.9819731698550512,0.4720670391061452,95.46666666666668,,1.0,1.0,14.361386099205465,strict_candidate
68,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_trade_basis_bps,basis_premium,shock_24h,zscore_168h,Mul,core16he_H1_I5_deconcentration_median_quote_volume_168h_shock_24h_Mul_mark_trade_basis_bps_zscore_168h,L0_raw_forward_return,4,-1.0,3,True,0.6386139007945361,0.0004581192227037,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,669,-0.0006822269589761,-2.062419474725228,-1.1057774873455348,-2.684005620376641,0.4753363228699551,716,-0.0004270207451512,-2.0179669914387106,-0.6597885617922141,-3.083568556334035,0.4567039106145251,716,-0.0004313284486712,-1.5716955884658386,-0.9066584312390789,-1.5550630505617928,0.4497206703910614,716,-0.0004823286264568,-0.9994229494637704,-0.5282632584812108,-0.9819731698550516,0.4720670391061452,95.46666666666668,,1.0,1.0,14.361386099205465,strict_candidate
69,H0_I3_deconcentration,top_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,zscore_72h,Sub,core16he_H0_I3_deconcentration_top_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_zscore_72h,L1_cross_sectional_relative_return,1,1.0,3,True,0.6847446803668262,0.0008134609600317,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,696,0.0009838410771731,4.094999891816944,4.094999891816944,4.094999891816944,0.6005747126436781,719,0.0002098115936397,1.2573665740463569,1.2573665740463569,1.2573665740463569,0.5591098748261474,719,0.0005824062941517,3.1113464326723026,3.1113464326723026,3.1113464326723026,0.6008344923504868,719,0.0010756157946525,3.1756615089178566,3.1756615089178566,3.1756615089178566,0.6119610570236439,95.86666666666666,,1.0,1.0,14.315255319633174,strict_candidate
70,H0_I3_deconcentration,top_long_short_account_ratio_last,positioning,trade_return_1h,price_return,spread_short_long,zscore_72h,Sub,core16he_H0_I3_deconcentration_top_long_short_account_ratio_last_spread_short_long_Sub_trade_return_1h_zscore_72h,L0_raw_forward_return,1,1.0,3,True,0.6847446803668263,0.0008134609600317,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,696,0.0009838410771731,4.094999891816944,4.094999891816944,4.094999891816944,0.6005747126436781,719,0.0002098115936397,1.2573665740463564,1.2573665740463564,1.2573665740463564,0.5591098748261474,719,0.0005824062941517,3.1113464326723017,3.1113464326723017,3.1113464326723017,0.6008344923504868,719,0.0010756157946525,3.175661508917857,3.175661508917857,3.175661508917857,0.6119610570236439,95.86666666666666,,1.0,1.0,14.315255319633174,strict_candidate
71,H1_I5_deconcentration,liquidity_rank_active_universe,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_liquidity_rank_active_universe_shock_24h_Sub_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,1.0,3,True,0.6888610610943765,0.0004940195642315,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0004403972714343,2.454287389926181,2.454287389926181,2.454287389926181,0.5431547619047619,719,0.0005842396139249,5.686609490362069,5.686609490362069,5.686609490362069,0.6105702364394993,719,0.0011484137998699,7.682270535195426,7.682270535195426,7.682270535195426,0.6662030598052852,719,0.0011541404992046,3.748925849429952,3.748925849429952,3.748925849429952,0.5340751043115438,94.17777777777778,,1.0,1.0,14.311138938905623,strict_candidate
72,H1_I5_deconcentration,liquidity_rank_active_universe,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_liquidity_rank_active_universe_shock_24h_Sub_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,1.0,3,True,0.6888610610943767,0.0004940195642315,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0004403972714343,2.454287389926181,2.454287389926181,2.454287389926181,0.5431547619047619,719,0.0005842396139249,5.686609490362069,5.686609490362069,5.686609490362069,0.6105702364394993,719,0.0011484137998699,7.682270535195426,7.682270535195426,7.682270535195426,0.6662030598052852,719,0.0011541404992046,3.748925849429952,3.748925849429952,3.748925849429952,0.5340751043115438,94.17777777777778,,1.0,1.0,14.311138938905623,strict_candidate
73,H0_I3_deconcentration,top_long_short_position_ratio_last,positioning,mark_index_basis_bps,basis_premium,spread_short_long,shock_24h,Sub,core16he_H0_I3_deconcentration_top_long_short_position_ratio_last_spread_short_long_Sub_mark_index_basis_bps_shock_24h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.707401605805854,0.0005147613699798,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.000568872823528,3.7118677636762887,3.7118677636762887,3.7118677636762887,0.5818452380952381,719,0.0003720040175832,4.045854617625042,4.045854617625042,4.045854617625042,0.6036161335187761,719,0.0008106349302353,6.070192724219747,6.070192724219747,6.070192724219747,0.6425591098748261,719,0.0007359793013756,2.9692911378015823,2.9692911378015823,2.9692911378015823,0.5577190542420027,95.86666666666666,,1.0,1.0,14.292598394194146,strict_candidate
74,H1_I5_deconcentration,trade_count,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Mul,core16he_H1_I5_deconcentration_trade_count_tsrank_168h_Mul_mark_index_basis_bps_zscore_168h,L0_raw_forward_return,1,-1.0,3,True,0.7094044093715764,0.0004383590421725,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0004571922468011,-2.2759286108253964,-2.2759286108253964,-2.2759286108253964,0.4528985507246377,719,-0.0005512952089705,-4.927864917168159,-4.927864917168159,-4.927864917168159,0.407510431154381,719,-0.0008623277720146,-5.342106443004809,-5.342106443004809,-5.342106443004809,0.3991655076495132,719,-0.0007392576755978,-2.470855407696185,-2.470855407696185,-2.470855407696185,0.4408901251738525,95.86666666666666,,1.0,1.0,14.290595590628424,strict_candidate
75,H1_I5_deconcentration,trade_count,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,zscore_168h,Mul,core16he_H1_I5_deconcentration_trade_count_tsrank_168h_Mul_mark_index_basis_bps_zscore_168h,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7094044093715767,0.0004383590421725,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0004571922468011,-2.2759286108253964,-2.2759286108253964,-2.2759286108253964,0.4528985507246377,719,-0.0005512952089705,-4.927864917168159,-4.927864917168159,-4.927864917168159,0.407510431154381,719,-0.0008623277720146,-5.342106443004809,-5.342106443004809,-5.342106443004809,0.3991655076495132,719,-0.0007392576755978,-2.4708554076961846,-2.4708554076961846,-2.4708554076961846,0.4408901251738525,95.86666666666666,,1.0,1.0,14.290595590628424,strict_candidate
76,H1_I5_deconcentration,liquidity_rank_active_universe,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_liquidity_rank_active_universe_shock_24h_Sub_mark_index_basis_bps_delta_24h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.7187603607278056,0.0004762215776431,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0005363407012621,3.151258581166302,3.151258581166302,3.151258581166302,0.5610119047619048,719,0.0005768121953872,5.8353745737372975,5.8353745737372975,5.8353745737372975,0.6133518776077886,719,0.0010949583366661,7.566234734570732,7.566234734570732,7.566234734570732,0.6606397774687065,719,0.0011498694356116,3.764825932701695,3.764825932701695,3.764825932701695,0.541029207232267,94.17777777777778,,1.0,1.0,14.281239639272194,strict_candidate
77,H1_I5_deconcentration,trade_count,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_count_shock_24h_Sub_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,1.0,3,True,0.718863599896951,0.0005548846229497,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0002719003332986,1.4825432142214454,1.4825432142214454,1.4825432142214454,0.5327380952380952,719,0.000552191246732,5.261825407233793,5.261825407233793,5.261825407233793,0.6133518776077886,719,0.0010588531213945,6.899200938770229,6.899200938770229,6.899200938770229,0.650904033379694,719,0.001080290742866,3.462241205718163,3.462241205718163,3.462241205718163,0.5535465924895688,95.86666666666666,,1.0,1.0,14.28113640010305,strict_candidate
78,H1_I5_deconcentration,trade_count,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_count_shock_24h_Sub_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,1.0,3,True,0.7188635998969511,0.0005548846229497,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0002719003332986,1.482543214221445,1.482543214221445,1.482543214221445,0.5327380952380952,719,0.000552191246732,5.261825407233794,5.261825407233794,5.261825407233794,0.6133518776077886,719,0.0010588531213945,6.899200938770229,6.899200938770229,6.899200938770229,0.650904033379694,719,0.001080290742866,3.462241205718163,3.462241205718163,3.462241205718163,0.5535465924895688,95.86666666666666,,1.0,1.0,14.28113640010305,strict_candidate
79,H1_I5_deconcentration,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_shock_24h_Sub_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,1.0,3,True,0.721544194343818,0.0005610750868757,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.000308686778882,1.669947364840172,1.669947364840172,1.669947364840172,0.5327380952380952,719,0.0005276094291201,4.971310265749646,4.971310265749646,4.971310265749646,0.5994436717663422,719,0.0010410197320228,6.765475857663307,6.765475857663307,6.765475857663307,0.6383866481223922,719,0.0010584443741622,3.370250029620385,3.370250029620385,3.370250029620385,0.5577190542420027,95.86666666666666,,1.0,1.0,14.278455805656183,strict_candidate
80,H1_I5_deconcentration,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_shock_24h_Sub_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,1.0,3,True,0.7215441943438182,0.0005610750868757,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.000308686778882,1.669947364840172,1.669947364840172,1.669947364840172,0.5327380952380952,719,0.0005276094291201,4.971310265749646,4.971310265749646,4.971310265749646,0.5994436717663422,719,0.0010410197320228,6.765475857663307,6.765475857663307,6.765475857663307,0.6383866481223922,719,0.0010584443741622,3.370250029620385,3.370250029620385,3.370250029620385,0.5577190542420027,95.86666666666666,,1.0,1.0,14.278455805656181,strict_candidate
81,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,delta_24h,Mul,core16he_H1_I5_deconcentration_median_quote_volume_168h_tsrank_168h_Mul_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,-1.0,3,True,0.7299204717467331,0.0005081552507109,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0003635196607748,-1.748509044700512,-1.748509044700512,-1.748509044700512,0.4710144927536231,719,-0.0005024520113907,-4.37112660013682,-4.37112660013682,-4.37112660013682,0.4158553546592489,719,-0.0008807512985766,-5.531339830147156,-5.531339830147156,-5.531339830147156,0.3977746870653685,719,-0.00105578447461,-3.29949333228206,-3.29949333228206,-3.29949333228206,0.4478442280945758,95.86666666666666,,1.0,1.0,14.270079528253266,strict_candidate
82,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,delta_24h,Mul,core16he_H1_I5_deconcentration_median_quote_volume_168h_tsrank_168h_Mul_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7299204717467331,0.0005081552507109,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0003635196607748,-1.748509044700512,-1.748509044700512,-1.748509044700512,0.4710144927536231,719,-0.0005024520113907,-4.37112660013682,-4.37112660013682,-4.37112660013682,0.4158553546592489,719,-0.0008807512985766,-5.531339830147156,-5.531339830147156,-5.531339830147156,0.3977746870653685,719,-0.00105578447461,-3.29949333228206,-3.29949333228206,-3.29949333228206,0.4478442280945758,95.86666666666666,,1.0,1.0,14.270079528253266,strict_candidate
83,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_trade_basis_bps,basis_premium,shock_24h,zscore_168h,Mul,core16he_H1_I5_deconcentration_median_quote_volume_168h_shock_24h_Mul_mark_trade_basis_bps_zscore_168h,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.7315347681272767,0.0004281437386617,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,669,-0.0006938822431246,-2.2455904745124093,-1.043109563977024,-2.788948840986476,0.4559043348281016,716,-0.000416613793565,-2.015270359152002,-0.8775394320781746,-2.841780945461186,0.4567039106145251,716,-0.0004625221680624,-1.7961230671894042,-0.9187542382526162,-1.718817225920544,0.4553072625698324,716,-0.0003914552939691,-0.8325502919047867,-0.4336949982358676,-1.0419530012605804,0.473463687150838,95.46666666666668,,1.0,1.0,14.268465231872723,strict_candidate
84,H1_I5_deconcentration,trade_count,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_count_shock_24h_Sub_mark_index_basis_bps_delta_24h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.7361857100201853,0.0005142916846596,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0003424097388695,1.9896338667340727,1.9896338667340727,1.9896338667340727,0.5550595238095238,719,0.0005366145798953,5.354284031919918,5.354284031919918,5.354284031919918,0.6342141863699583,719,0.0010136736681054,6.913659585433346,6.913659585433346,6.913659585433346,0.6522948539638387,719,0.0010483246587861,3.420993195628362,3.420993195628362,3.420993195628362,0.5507649513212796,95.86666666666666,,1.0,1.0,14.263814289979814,strict_candidate
85,H1_I5_deconcentration,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_trade_quote_volume_shock_24h_Sub_mark_index_basis_bps_delta_24h,L3_liquidity_tier_relative_return,1,1.0,3,True,0.7417766937381122,0.000529164686511,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0003896283326262,2.241784096855875,2.241784096855875,2.241784096855875,0.5669642857142857,719,0.0005122445243749,5.037927667309574,5.037927667309574,5.037927667309574,0.6119610570236439,719,0.0009966920434364,6.781245606045175,6.781245606045175,6.781245606045175,0.6439499304589708,719,0.0010281779151493,3.338280673148176,3.338280673148176,3.338280673148176,0.5479833101529903,95.86666666666666,,1.0,1.0,14.258223306261888,strict_candidate
86,H0_I3_deconcentration,top_long_short_position_ratio_last,positioning,trade_return_24h,price_return,zscore_168h,zscore_72h,Mul,core16he_H0_I3_deconcentration_top_long_short_position_ratio_last_zscore_168h_Mul_trade_return_24h_zscore_72h,L0_raw_forward_return,1,1.0,3,True,0.7462556586054478,0.0002287503014477,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,696,0.0001330326938283,0.7018035649781388,0.7018035649781388,0.7018035649781388,0.5158045977011494,719,0.0001838183887965,1.6392686720130831,1.6392686720130831,1.6392686720130831,0.5201668984700973,719,0.0001361983553331,1.0089179956101535,1.0089179956101535,1.0089179956101535,0.5243393602225312,719,0.0002834538697966,0.9819932320509612,0.9819932320509612,0.9819932320509612,0.4965229485396384,95.86666666666666,,1.0,1.0,14.253744341394553,strict_candidate
87,H0_I3_deconcentration,top_long_short_position_ratio_last,positioning,trade_return_24h,price_return,zscore_168h,zscore_72h,Mul,core16he_H0_I3_deconcentration_top_long_short_position_ratio_last_zscore_168h_Mul_trade_return_24h_zscore_72h,L1_cross_sectional_relative_return,1,1.0,3,True,0.7462556586054482,0.0002287503014477,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,696,0.0001330326938283,0.7018035649781384,0.7018035649781384,0.7018035649781384,0.5158045977011494,719,0.0001838183887965,1.6392686720130831,1.6392686720130831,1.6392686720130831,0.5201668984700973,719,0.0001361983553331,1.0089179956101542,1.0089179956101542,1.0089179956101542,0.5243393602225312,719,0.0002834538697966,0.9819932320509612,0.9819932320509612,0.9819932320509612,0.4965229485396384,95.86666666666666,,1.0,1.0,14.253744341394551,strict_candidate
88,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_median_quote_volume_168h_shock_24h_Sub_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,1.0,3,True,0.7476453899691042,0.0005191976087686,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0004119554470545,2.2337129877404047,2.2337129877404047,2.2337129877404047,0.5357142857142857,719,0.0006099886734324,5.900362082233607,5.900362082233607,5.900362082233607,0.6050069541029207,719,0.001092257196922,7.15099954005162,7.15099954005162,7.15099954005162,0.6634214186369958,719,0.0012362842341663,3.9916900901138783,3.9916900901138783,3.9916900901138783,0.5438108484005564,95.86666666666666,,1.0,1.0,14.252354610030896,strict_candidate
89,H1_I5_deconcentration,median_quote_volume_168h,liquidity,mark_index_basis_bps,basis_premium,shock_24h,delta_24h,Sub,core16he_H1_I5_deconcentration_median_quote_volume_168h_shock_24h_Sub_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,1.0,3,True,0.7476453899691043,0.0005191976087686,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,672,0.0004119554470545,2.2337129877404047,2.2337129877404047,2.2337129877404047,0.5357142857142857,719,0.0006099886734324,5.90036208223361,5.90036208223361,5.90036208223361,0.6050069541029207,719,0.001092257196922,7.15099954005162,7.15099954005162,7.15099954005162,0.6634214186369958,719,0.0012362842341663,3.991690090113879,3.991690090113879,3.991690090113879,0.5438108484005564,95.86666666666666,,1.0,1.0,14.252354610030896,strict_candidate
90,H1_I5_deconcentration,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,delta_24h,Mul,core16he_H1_I5_deconcentration_trade_quote_volume_tsrank_168h_Mul_mark_index_basis_bps_delta_24h,L0_raw_forward_return,1,-1.0,3,True,0.7493087936008785,0.0006550139510229,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0005436760657523,-2.657927169988378,-2.657927169988378,-2.657927169988378,0.4420289855072464,719,-0.0005490258852268,-4.618295484882748,-4.618295484882748,-4.618295484882748,0.4130737134909596,719,-0.0011409903833206,-6.6623813855446805,-6.6623813855446805,-6.6623813855446805,0.368567454798331,719,-0.0012369675225198,-3.678481517916768,-3.678481517916768,-3.678481517916768,0.4408901251738525,95.86666666666666,,1.0,1.0,14.250691206399122,strict_candidate
91,H1_I5_deconcentration,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,delta_24h,Mul,core16he_H1_I5_deconcentration_trade_quote_volume_tsrank_168h_Mul_mark_index_basis_bps_delta_24h,L1_cross_sectional_relative_return,1,-1.0,3,True,0.7493087936008785,0.0006550139510229,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0005436760657523,-2.6579271699883784,-2.6579271699883784,-2.6579271699883784,0.4420289855072464,719,-0.0005490258852268,-4.618295484882748,-4.618295484882748,-4.618295484882748,0.4130737134909596,719,-0.0011409903833206,-6.6623813855446805,-6.6623813855446805,-6.6623813855446805,0.368567454798331,719,-0.0012369675225198,-3.678481517916768,-3.678481517916768,-3.678481517916768,0.4408901251738525,95.86666666666666,,1.0,1.0,14.250691206399122,strict_candidate
92,H1_I5_deconcentration,trade_quote_volume,liquidity,mark_index_basis_bps,basis_premium,tsrank_168h,delta_24h,Mul,core16he_H1_I5_deconcentration_trade_quote_volume_tsrank_168h_Mul_mark_index_basis_bps_delta_24h,L3_liquidity_tier_relative_return,1,-1.0,3,True,0.7541116889775983,0.0006075683077425,True,True,False,A7FFCORE16HE_SECOND_PASS_CANDIDATE_LAG_OK,552,-0.0006178056326581,-3.172404295623167,-3.172404295623167,-3.172404295623167,0.4347826086956521,719,-0.0005267301526202,-4.651219997876702,-4.651219997876702,-4.651219997876702,0.4019471488178025,719,-0.0010820293980471,-6.526385604460759,-6.526385604460759,-6.526385604460759,0.3532684283727399,719,-0.0012511005073166,-3.7972310773176496,-3.7972310773176496,-3.7972310773176496,0.4422809457579972,95.86666666666666,,1.0,1.0,14.245888311022401,strict_candidate
