split,split_label,train_start,train_end,validation_start,validation_end,test_start,test_end,recent_oos_start,recent_oos_end,symbol,search_eligibility,liquidity_tier,history_tier,is_core12,is_major,rows,active,split_expected_hours,symbol_active_expected_hours,window_coverage_ratio,active_span_coverage_ratio
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,FLUXUSDT,listing_aware,tail,listed_by_2025H1,False,False,2873,True,8784,2873,0.327072,1.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,TURTLEUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,TAGUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,BROCCOLIF3BUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,BRUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,VELODROMEUSDT,listing_aware,tail,listed_by_2025H1,False,False,440,True,8784,440,0.050091,1.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,CROSSUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,ORDERUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,VTHOUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,AVAUSDT,listing_aware,tail,listed_by_2025H1,False,False,443,True,8784,443,0.050433,1.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,AERGOUSDT,hold_quality_or_short_history,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,ONUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,IDOLUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,SCRTUSDT,listing_aware,tail,listed_by_2025H1,False,False,973,True,8784,973,0.11077,1.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,COSUSDT,listing_aware,tail,listed_by_2025H1,False,False,2219,True,8784,2219,0.252618,1.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,USUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,PUMPBTCUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,MAVIAUSDT,hold_quality_or_short_history,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,PUNDIXUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,FLUIDUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,ALLUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,TACUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,1000000BOBUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,CVCUSDT,hold_quality_or_short_history,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,VICUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,CARVUSDT,listing_aware,tail,short_history,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,SLPUSDT,hold_quality_or_short_history,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,CTKUSDT,hold_quality_or_short_history,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
train,train_2024,2024-01-01T00:00:00,2024-12-31T23:00:00,,,,,,,TAIKOUSDT,listing_aware,tail,recent_only,False,False,0,False,8784,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,BTCUSDT,strict_full_history,top20,full_2024_2026apr,True,True,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ETHUSDT,strict_full_history,top20,full_2024_2026apr,True,True,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,SOLUSDT,strict_full_history,top20,full_2024_2026apr,True,True,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,XRPUSDT,strict_full_history,top20,full_2024_2026apr,True,True,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,DOGEUSDT,strict_full_history,top20,full_2024_2026apr,True,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,1000PEPEUSDT,strict_full_history,top20,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,SUIUSDT,strict_full_history,top20,full_2024_2026apr,True,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,BNBUSDT,strict_full_history,top20,full_2024_2026apr,True,True,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,HYPEUSDT,listing_aware,top20,recent_only,False,False,758,True,4344,758,0.174494,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,WIFUSDT,strict_full_history,top20,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ADAUSDT,strict_full_history,top20,full_2024_2026apr,True,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,FARTCOINUSDT,listing_aware,top20,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,AVAXUSDT,strict_full_history,top20,full_2024_2026apr,True,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ENAUSDT,listing_aware,top20,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,LINKUSDT,strict_full_history,top20,full_2024_2026apr,True,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,WLDUSDT,strict_full_history,top20,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,TRUMPUSDT,listing_aware,top20,recent_only,False,False,3923,True,4344,3923,0.903085,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PUMPUSDT,hold_quality_or_short_history,top20,recent_only,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ASTERUSDT,listing_aware,top20,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,LTCUSDT,strict_full_history,top20,full_2024_2026apr,True,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,RIVERUSDT,listing_aware,top50,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,BCHUSDT,strict_full_history,top50,full_2024_2026apr,True,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,NEARUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,FILUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,DOTUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,AAVEUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,1000SHIBUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,TIAUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,1000BONKUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ORDIUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,TAOUSDT,listing_aware,top50,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ARBUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PENGUUSDT,listing_aware,top50,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,OPUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,UNIUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ONDOUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,APTUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,CRVUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,FETUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,XPLUSDT,listing_aware,top50,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,VIRTUALUSDT,listing_aware,top50,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,WLFIUSDT,listing_aware,top50,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,INJUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ETCUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,TRXUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,NEIROUSDT,listing_aware,top50,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PNUTUSDT,listing_aware,top50,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,SEIUSDT,strict_full_history,top50,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ETHFIUSDT,listing_aware,top50,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PAXGUSDT,listing_aware,top50,recent_only,False,False,2294,True,4344,2294,0.528085,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,GALAUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,TONUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,LDOUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,POPCATUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,1000FLOKIUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,HBARUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,1000SATSUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,EIGENUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,XLMUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ATOMUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,BOMEUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,JUPUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PENDLEUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,BEATUSDT,listing_aware,top100,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PEOPLEUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ICPUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,DYDXUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,TRBUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,GIGGLEUSDT,listing_aware,top100,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,RENDERUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ENSUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,MOODENGUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,JTOUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,TURBOUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ZROUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,STXUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,APEUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,SPXUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,SANDUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,RUNEUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,KITEUSDT,listing_aware,top100,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,BERAUSDT,listing_aware,top100,recent_only,False,False,3465,True,4344,3465,0.797652,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,IPUSDT,listing_aware,top100,recent_only,False,False,3295,True,4344,3295,0.758517,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,MYXUSDT,listing_aware,top100,recent_only,False,False,300,True,4344,300,0.069061,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ALGOUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,STRKUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ARKMUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,AIXBTUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,SUSDT,listing_aware,top100,recent_only,False,False,3974,True,4344,3974,0.914825,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,KAITOUSDT,listing_aware,top100,recent_only,False,False,3131,True,4344,3131,0.720764,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,POLUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,NOTUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,HUSDT,listing_aware,top100,recent_only,False,False,135,True,4344,135,0.031077,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PYTHUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,MEMEUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ARUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,CFXUSDT,strict_full_history,top100,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,PIPPINUSDT,listing_aware,top100,recent_only,False,False,3782,True,4344,3782,0.870626,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,WUSDT,listing_aware,top100,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,0GUSDT,listing_aware,top100,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,LITUSDT,hold_quality_or_short_history,top200,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,XMRUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,MONUSDT,listing_aware,top200,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ZECUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,GMTUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,AXSUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,POWERUSDT,listing_aware,top200,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,JASMYUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,AVNTUSDT,listing_aware,top200,short_history,False,False,0,False,4344,0,0.0,0.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,1000RATSUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,BIOUSDT,listing_aware,top200,listed_by_2025H1,False,False,4284,True,4344,4284,0.986188,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,IOUSDT,listing_aware,top200,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,CHZUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,GOATUSDT,listing_aware,top200,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ARCUSDT,listing_aware,top200,recent_only,False,False,3947,True,4344,3947,0.90861,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,SAGAUSDT,listing_aware,top200,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,MOVEUSDT,listing_aware,top200,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,GRTUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,CAKEUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,THETAUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,ZKUSDT,listing_aware,top200,listed_by_2025H1,False,False,4344,True,4344,4344,1.0,1.0
validation,validation_2025H1,,,2025-01-01T00:00:00,2025-06-30T23:00:00,,,,,VETUSDT,strict_full_history,top200,full_2024_2026apr,False,False,4344,True,4344,4344,1.0,1.0
