candidate_id,expression,objective_family,source_stage,field_families,fields,operator_signature,window_signature,skeleton_key,production_key,historical_source_ok,field_lineage_ok,pit_policy_ok,negative_control_attached,selected_for_z2_materialization,preflight_decision,shared_pool_stage,control_modes,static_valid
a7al2z1_9481b2170c90544c,"Sub(Rank(kline_taker_buy_quote_share),Rank(taker_buy_sell_volume_ratio_last))",Z2_liquidity_taker_microstructure_lite,a7al2z1_broader_non_oi_dry_generation,taker_flow,kline_taker_buy_quote_share|taker_buy_sell_volume_ratio_last,Rank|Sub,,skeleton-2b903f140c47221a,a7al2z1::Z2_liquidity_taker_microstructure_lite::kline_taker_buy_quote_share|taker_buy_sell_volume_ratio_last::Rank|Sub::,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_01ee540865d7b89c,"Sub(Rank(Mean(mark_index_basis_bps,24)),Rank(Delta(trade_close,24)))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,mark_index_basis_bps|trade_close,Delta|Mean|Rank|Sub,24,skeleton-33e3a49123adc7df,a7al2z1::Z3_basis_price_trend_reversal::mark_index_basis_bps|trade_close::Delta|Mean|Rank|Sub::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_058a56eed1333ef3,"Sub(Rank(Delta(premium_close_bps,168)),Rank(Delta(trade_close,168)))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,premium_close_bps|trade_close,Delta|Rank|Sub,168,skeleton-8ad46b9059e6381f,a7al2z1::Z3_basis_price_trend_reversal::premium_close_bps|trade_close::Delta|Rank|Sub::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0646a16788eadb60,"GroupNeutralize(Rank(Delta(mark_index_basis_bps,48)),R0_market_trend_state)",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R0_market_trend_state|mark_index_basis_bps,Delta|GroupNeutralize|Rank,48,skeleton-93ce4b9755fbcc1f,a7al2z1::Z3_basis_price_trend_reversal::R0_market_trend_state|mark_index_basis_bps::Delta|GroupNeutralize|Rank::48,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_07407de3ca8314db,"Mul(Winsor(ZScore(Delta(mark_index_basis_bps,48))),Neg(Winsor(ZScore(Delta(trade_close,48)))))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,mark_index_basis_bps|trade_close,Delta|Mul|Neg|Winsor|ZScore,48,skeleton-2f7931a1701c8dd4,a7al2z1::Z3_basis_price_trend_reversal::mark_index_basis_bps|trade_close::Delta|Mul|Neg|Winsor|ZScore::48,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0e3e0240604d5ce6,"GroupNeutralize(Rank(Delta(mark_index_basis_bps,12)),R0_market_trend_state)",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R0_market_trend_state|mark_index_basis_bps,Delta|GroupNeutralize|Rank,12,skeleton-93ce4b9755fbcc1f,a7al2z1::Z3_basis_price_trend_reversal::R0_market_trend_state|mark_index_basis_bps::Delta|GroupNeutralize|Rank::12,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_1080aea723374d03,"Sub(Rank(Delta(mark_index_basis_bps,48)),Rank(Delta(index_close,48)))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,index_close|mark_index_basis_bps,Delta|Rank|Sub,48,skeleton-8ad46b9059e6381f,a7al2z1::Z3_basis_price_trend_reversal::index_close|mark_index_basis_bps::Delta|Rank|Sub::48,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_10e42708fc0ba025,"Mul(Rank(Delta(mark_trade_basis_bps,168)),Neg(Rank(Delta(trade_close,168))))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,mark_trade_basis_bps|trade_close,Delta|Mul|Neg|Rank,168,skeleton-d8c77be249a1b7db,a7al2z1::Z3_basis_price_trend_reversal::mark_trade_basis_bps|trade_close::Delta|Mul|Neg|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_118d9e3951e724ca,"Mul(Rank(Delta(mark_index_basis_bps,48)),Neg(Rank(Delta(index_close,48))))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,index_close|mark_index_basis_bps,Delta|Mul|Neg|Rank,48,skeleton-d8c77be249a1b7db,a7al2z1::Z3_basis_price_trend_reversal::index_close|mark_index_basis_bps::Delta|Mul|Neg|Rank::48,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_1596b15a56aa40e3,"Mul(Rank(Delta(premium_close_bps,48)),Neg(Rank(Delta(trade_close,48))))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,premium_close_bps|trade_close,Delta|Mul|Neg|Rank,48,skeleton-d8c77be249a1b7db,a7al2z1::Z3_basis_price_trend_reversal::premium_close_bps|trade_close::Delta|Mul|Neg|Rank::48,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_1d5101fd76f007d7,"Sub(Rank(Mean(mark_trade_basis_bps,48)),Rank(Delta(trade_close,48)))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,mark_trade_basis_bps|trade_close,Delta|Mean|Rank|Sub,48,skeleton-33e3a49123adc7df,a7al2z1::Z3_basis_price_trend_reversal::mark_trade_basis_bps|trade_close::Delta|Mean|Rank|Sub::48,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_1d5813e7f30ddb28,"Sub(Rank(Delta(mark_index_basis_bps,24)),Rank(Delta(index_close,24)))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,index_close|mark_index_basis_bps,Delta|Rank|Sub,24,skeleton-8ad46b9059e6381f,a7al2z1::Z3_basis_price_trend_reversal::index_close|mark_index_basis_bps::Delta|Rank|Sub::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_1e1f29f96b2684ea,"Mul(Rank(Delta(mark_index_basis_bps,168)),Neg(Rank(Delta(trade_close,168))))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,mark_index_basis_bps|trade_close,Delta|Mul|Neg|Rank,168,skeleton-d8c77be249a1b7db,a7al2z1::Z3_basis_price_trend_reversal::mark_index_basis_bps|trade_close::Delta|Mul|Neg|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2193f2355135ba3d,"GroupNeutralize(Rank(Delta(premium_close_bps,168)),R0_market_trend_state)",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R0_market_trend_state|premium_close_bps,Delta|GroupNeutralize|Rank,168,skeleton-93ce4b9755fbcc1f,a7al2z1::Z3_basis_price_trend_reversal::R0_market_trend_state|premium_close_bps::Delta|GroupNeutralize|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2332ae0a674eb61e,"Sub(Rank(Delta(mark_trade_basis_bps,168)),Rank(Delta(trade_close,168)))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,mark_trade_basis_bps|trade_close,Delta|Rank|Sub,168,skeleton-8ad46b9059e6381f,a7al2z1::Z3_basis_price_trend_reversal::mark_trade_basis_bps|trade_close::Delta|Rank|Sub::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_2593267a5a5495c0,"Mul(Winsor(ZScore(Delta(mark_index_basis_bps,24))),Neg(Winsor(ZScore(Delta(trade_close,24)))))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,mark_index_basis_bps|trade_close,Delta|Mul|Neg|Winsor|ZScore,24,skeleton-2f7931a1701c8dd4,a7al2z1::Z3_basis_price_trend_reversal::mark_index_basis_bps|trade_close::Delta|Mul|Neg|Winsor|ZScore::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_25a51da6deb9bdc6,"Mul(Rank(Delta(mark_index_basis_bps,24)),Neg(Rank(Delta(index_close,24))))",Z3_basis_price_trend_reversal,a7al2z1_broader_non_oi_dry_generation,basis_premium|price,index_close|mark_index_basis_bps,Delta|Mul|Neg|Rank,24,skeleton-d8c77be249a1b7db,a7al2z1::Z3_basis_price_trend_reversal::index_close|mark_index_basis_bps::Delta|Mul|Neg|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_00031079a29042a5,"LatentNeutralRank(Delta(mark_index_basis_bps,24),R10_stress_proxy_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R10_stress_proxy_state|mark_index_basis_bps,Delta|LatentNeutralRank,24,skeleton-619f11aa0aaa14be,a7al2z1::Z4_upper_regime_relative_value::R10_stress_proxy_state|mark_index_basis_bps::Delta|LatentNeutralRank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_000f7a58ee0cecab,"GroupNeutralize(Rank(Mean(trade_quote_volume,168)),R10_stress_proxy_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,liquidity|state,R10_stress_proxy_state|trade_quote_volume,GroupNeutralize|Mean|Rank,168,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R10_stress_proxy_state|trade_quote_volume::GroupNeutralize|Mean|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_01144b6aeae51153,"GroupNeutralize(Rank(Delta(mark_index_basis_bps,72)),R1_market_volatility_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R1_market_volatility_state|mark_index_basis_bps,Delta|GroupNeutralize|Rank,72,skeleton-93ce4b9755fbcc1f,a7al2z1::Z4_upper_regime_relative_value::R1_market_volatility_state|mark_index_basis_bps::Delta|GroupNeutralize|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_013bc4e85cf82308,"LatentNeutralRank(Delta(trade_quote_volume,24),R2_market_breadth_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,liquidity|state,R2_market_breadth_state|trade_quote_volume,Delta|LatentNeutralRank,24,skeleton-619f11aa0aaa14be,a7al2z1::Z4_upper_regime_relative_value::R2_market_breadth_state|trade_quote_volume::Delta|LatentNeutralRank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_02835f7a0f1e2191,"LatentNeutralRank(Delta(funding_rate,24),R1_market_volatility_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,funding|state,R1_market_volatility_state|funding_rate,Delta|LatentNeutralRank,24,skeleton-619f11aa0aaa14be,a7al2z1::Z4_upper_regime_relative_value::R1_market_volatility_state|funding_rate::Delta|LatentNeutralRank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_02f0aa46165930ef,"GroupNeutralize(Rank(Mean(premium_close_bps,72)),R3_liquidity_cycle_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R3_liquidity_cycle_state|premium_close_bps,GroupNeutralize|Mean|Rank,72,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R3_liquidity_cycle_state|premium_close_bps::GroupNeutralize|Mean|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_03adf58750b956c5,"GroupNeutralize(Rank(Mean(mark_index_basis_bps,72)),R5_basis_premium_dislocation_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R5_basis_premium_dislocation_state|mark_index_basis_bps,GroupNeutralize|Mean|Rank,72,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R5_basis_premium_dislocation_state|mark_index_basis_bps::GroupNeutralize|Mean|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0417b7031aaf2f21,"GroupNeutralize(Rank(Delta(premium_close_bps,72)),R0_market_trend_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R0_market_trend_state|premium_close_bps,Delta|GroupNeutralize|Rank,72,skeleton-93ce4b9755fbcc1f,a7al2z1::Z4_upper_regime_relative_value::R0_market_trend_state|premium_close_bps::Delta|GroupNeutralize|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_08a69b564ec2fd77,"GroupNeutralize(Rank(Delta(premium_close_bps,168)),R3_liquidity_cycle_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R3_liquidity_cycle_state|premium_close_bps,Delta|GroupNeutralize|Rank,168,skeleton-93ce4b9755fbcc1f,a7al2z1::Z4_upper_regime_relative_value::R3_liquidity_cycle_state|premium_close_bps::Delta|GroupNeutralize|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_09d7f79331848fdb,"GroupNeutralize(Rank(Mean(mark_index_basis_bps,24)),R5_basis_premium_dislocation_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R5_basis_premium_dislocation_state|mark_index_basis_bps,GroupNeutralize|Mean|Rank,24,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R5_basis_premium_dislocation_state|mark_index_basis_bps::GroupNeutralize|Mean|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_09e2fd4a441553b4,"GroupNeutralize(Rank(Mean(mark_index_basis_bps,24)),R0_market_trend_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R0_market_trend_state|mark_index_basis_bps,GroupNeutralize|Mean|Rank,24,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R0_market_trend_state|mark_index_basis_bps::GroupNeutralize|Mean|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0b6e676dd75c1780,"GroupNeutralize(Rank(Mean(premium_close_bps,72)),R0_market_trend_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,R0_market_trend_state|premium_close_bps,GroupNeutralize|Mean|Rank,72,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R0_market_trend_state|premium_close_bps::GroupNeutralize|Mean|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0f62f529551c2879,"LatentNeutralRank(Delta(funding_rate,24),R3_liquidity_cycle_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,funding|state,R3_liquidity_cycle_state|funding_rate,Delta|LatentNeutralRank,24,skeleton-619f11aa0aaa14be,a7al2z1::Z4_upper_regime_relative_value::R3_liquidity_cycle_state|funding_rate::Delta|LatentNeutralRank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_13af2e476c2f9448,"GroupNeutralize(Rank(Mean(funding_rate,168)),R2_market_breadth_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,funding|state,R2_market_breadth_state|funding_rate,GroupNeutralize|Mean|Rank,168,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R2_market_breadth_state|funding_rate::GroupNeutralize|Mean|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_14c037279916f855,"GroupNeutralize(Rank(Mean(funding_rate,24)),R3_liquidity_cycle_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,funding|state,R3_liquidity_cycle_state|funding_rate,GroupNeutralize|Mean|Rank,24,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R3_liquidity_cycle_state|funding_rate::GroupNeutralize|Mean|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_17e5d01f0bfb02a9,"GroupNeutralize(Rank(Mean(funding_rate,72)),R0_market_trend_state)",Z4_upper_regime_relative_value,a7al2z1_broader_non_oi_dry_generation,funding|state,R0_market_trend_state|funding_rate,GroupNeutralize|Mean|Rank,72,skeleton-2d05b222193f0313,a7al2z1::Z4_upper_regime_relative_value::R0_market_trend_state|funding_rate::GroupNeutralize|Mean|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_004c9dd933b4db99,"GroupNeutralize(Rank(Mean(trade_return_1h,24)),meme_contract_group)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,price|state,meme_contract_group|trade_return_1h,GroupNeutralize|Mean|Rank,24,skeleton-863eea93f4c0da02,a7al2z1::Z5_latent_listing_meme_neutral_structure::meme_contract_group|trade_return_1h::GroupNeutralize|Mean|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_005d486584e1be09,"LatentNeutralRank(Delta(trade_return_1h,168),liquidity_tier)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,price|state,liquidity_tier|trade_return_1h,Delta|LatentNeutralRank,168,skeleton-a220964b88723329,a7al2z1::Z5_latent_listing_meme_neutral_structure::liquidity_tier|trade_return_1h::Delta|LatentNeutralRank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_00a0bd50986c3107,"GroupNeutralize(Rank(Mean(funding_rate,24)),is_multiplier_contract)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,funding|state,funding_rate|is_multiplier_contract,GroupNeutralize|Mean|Rank,24,skeleton-863eea93f4c0da02,a7al2z1::Z5_latent_listing_meme_neutral_structure::funding_rate|is_multiplier_contract::GroupNeutralize|Mean|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0386c9296c09b948,"Mul(Rank(Delta(trade_close,24)),StateMask(is_major,True))",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,price|state,is_major|trade_close,Delta|Mul|Rank|StateMask,24,skeleton-39f3dd949289b52b,a7al2z1::Z5_latent_listing_meme_neutral_structure::is_major|trade_close::Delta|Mul|Rank|StateMask::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_04f3782ccb5d5429,"GroupNeutralize(Rank(Delta(funding_rate,72)),meme_contract_group)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,funding|state,funding_rate|meme_contract_group,Delta|GroupNeutralize|Rank,72,skeleton-9e5102bc8c5145d1,a7al2z1::Z5_latent_listing_meme_neutral_structure::funding_rate|meme_contract_group::Delta|GroupNeutralize|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_05cb14fd13b15aaf,"LatentNeutralRank(Delta(premium_close_bps,168),is_major)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,is_major|premium_close_bps,Delta|LatentNeutralRank,168,skeleton-a220964b88723329,a7al2z1::Z5_latent_listing_meme_neutral_structure::is_major|premium_close_bps::Delta|LatentNeutralRank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_09b1fbc8c05e55a3,"LatentNeutralRank(Delta(kline_taker_buy_quote_share,72),liquidity_tier)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,state|taker_flow,kline_taker_buy_quote_share|liquidity_tier,Delta|LatentNeutralRank,72,skeleton-a220964b88723329,a7al2z1::Z5_latent_listing_meme_neutral_structure::kline_taker_buy_quote_share|liquidity_tier::Delta|LatentNeutralRank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0af56f127a97400c,"GroupNeutralize(Rank(Delta(trade_quote_volume,72)),is_multiplier_contract)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,liquidity|state,is_multiplier_contract|trade_quote_volume,Delta|GroupNeutralize|Rank,72,skeleton-9e5102bc8c5145d1,a7al2z1::Z5_latent_listing_meme_neutral_structure::is_multiplier_contract|trade_quote_volume::Delta|GroupNeutralize|Rank::72,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0aff895c0c066a06,"LatentNeutralRank(Delta(premium_close_bps,24),meme_contract_group)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,basis_premium|state,meme_contract_group|premium_close_bps,Delta|LatentNeutralRank,24,skeleton-a220964b88723329,a7al2z1::Z5_latent_listing_meme_neutral_structure::meme_contract_group|premium_close_bps::Delta|LatentNeutralRank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0b6cd7ac04e4982f,"GroupNeutralize(Rank(Mean(funding_rate,24)),meme_contract_group)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,funding|state,funding_rate|meme_contract_group,GroupNeutralize|Mean|Rank,24,skeleton-863eea93f4c0da02,a7al2z1::Z5_latent_listing_meme_neutral_structure::funding_rate|meme_contract_group::GroupNeutralize|Mean|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0cb60f1c1f07ee16,"GroupNeutralize(Rank(Mean(funding_rate,24)),is_major)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,funding|state,funding_rate|is_major,GroupNeutralize|Mean|Rank,24,skeleton-863eea93f4c0da02,a7al2z1::Z5_latent_listing_meme_neutral_structure::funding_rate|is_major::GroupNeutralize|Mean|Rank::24,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0cca9c23694b9dbf,"GroupNeutralize(Rank(Mean(funding_rate,168)),is_major)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,funding|state,funding_rate|is_major,GroupNeutralize|Mean|Rank,168,skeleton-863eea93f4c0da02,a7al2z1::Z5_latent_listing_meme_neutral_structure::funding_rate|is_major::GroupNeutralize|Mean|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
a7al2z1_0ddfc97ce32b9dfa,"GroupNeutralize(Rank(Mean(kline_taker_buy_quote_share,168)),liquidity_tier)",Z5_latent_listing_meme_neutral_structure,a7al2z1_broader_non_oi_dry_generation,state|taker_flow,kline_taker_buy_quote_share|liquidity_tier,GroupNeutralize|Mean|Rank,168,skeleton-863eea93f4c0da02,a7al2z1::Z5_latent_listing_meme_neutral_structure::kline_taker_buy_quote_share|liquidity_tier::GroupNeutralize|Mean|Rank::168,True,True,True,True,True,,selected_for_future_non_oi_materialization,one_bar_lag|wrong_lag_future_24h|wrong_lag_stale_168h|time_shuffle|symbol_shuffle|same_family_random,True
