blueprint_id,expression,semantic_pair,skeleton_key,label_family,arbitration_score,decision,reason
a7ls15_2cc1594c9e56cbab,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,120))),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,96)))))",basis_premium_like,skel_86b735fd698ebcfa,L3_liquidity_tier_relative_return,161.19355342552504,CAP_REJECT,basis_premium_cap
a7ls15_d2ce19a5224e48a8,"SafeDiv(Delta(premium_close_bps,6),Abs(Abs(ZScore(Mean(account_position_divergence,24)))))",basis_premium_like|positioning_like,skel_437d739eeb4ca960,L5_vol_adjusted_return,154.6319502728661,CAP_REJECT,basis_premium_cap
a7ls15_0bc7fac400c79a04,"Sub(CSRank(Delta(basis_abs_168h,1)),CSRank(CSRank(open_interest_mean)))",basis_premium_like|open_interest_like,skel_9505754fb4b5368b,L5_vol_adjusted_return,153.51138239561286,CAP_REJECT,basis_premium_cap
a7ls15_dd302eec64a16533,"Mul(Delta(ZScore(Mean(mark_index_basis_bps,6)),4),ZScore(Abs(ZScore(Mean(top_long_short_position_ratio_mean,240)))))",basis_premium_like|positioning_like,skel_02aabb9130df9951,L5_vol_adjusted_return,152.62148015532995,CAP_REJECT,basis_premium_cap
a7ls15_cd54fa90449daf83,"Mean(Mul(Delta(premium_close_bps,2),Delta(listing_age_days,24)),4)",basis_premium_like|listing_age_like,skel_8a80c8785bbf365b,L5_vol_adjusted_return,150.15655690416312,CAP_REJECT,basis_premium_cap
a7ls15_0aae611de4fe1af9,"Mean(Mul(Abs(ZScore(Mean(sqrt_listing_age_days,8))),TSRank(basis_abs_168h,8)),4)",listing_age_like|basis_premium_like,skel_9da5f904b499ace3,L5_vol_adjusted_return,150.0422989720867,CAP_REJECT,basis_premium_cap
a7ls15_c0e817d19354588b,"Mul(Delta(TSRank(basis_abs_168h,120),24),Sub(CSRank(TSRank(basis_abs_168h,120)),CSRank(TSRank(trade_close,3))))",basis_premium_like|price_like,skel_8c2c9f3f4b776243,L5_vol_adjusted_return,142.39581506776838,CAP_REJECT,basis_premium_cap
a7ls15_5f77aa5fb3f14141,"Mul(Sub(CSRank(age_x_liquidity),CSRank(TSRank(premium_close_bps,16))),Sign(TSRank(premium_close_bps,16)))",listing_age_like|basis_premium_like,skel_ab37051588d52fcc,L5_vol_adjusted_return,139.38979878453472,CAP_REJECT,basis_premium_cap
a7ls15_a143267ad3284c48,"Mean(Mul(Mean(mark_index_basis_bps,96),Abs(ZScore(Mean(mark_trade_basis_bps,48)))),4)",basis_premium_like,skel_22748723bb8d2dfb,L5_vol_adjusted_return,727.4666994349732,CAP_REJECT,basis_premium_cap
a7ls15_7bb918fe712af552,"Sub(CSRank(Decay(top_long_short_account_ratio_last,120)),CSRank(Decay(top_long_short_position_ratio_mean,96)))",positioning_like,skel_bcb165b7818f5d85,L5_vol_adjusted_return,654.5240914789418,CAP_REJECT,skeleton_cap
a7ls15_1045cb11618a6f44,"Mul(Delta(Mean(top_global_account_divergence,72),24),Sub(CSRank(Mean(top_global_account_divergence,72)),CSRank(Delta(basis_abs_168h,48))))",positioning_like|basis_premium_like,skel_8c2c9f3f4b776243,L5_vol_adjusted_return,561.6939304367312,CAP_REJECT,basis_premium_cap
a7ls15_dc4dabeeab1296e0,"Mul(Delta(Abs(ZScore(Mean(age_x_volatility,336))),4),ZScore(ZScore(Mean(premium_abs_state,48))))",listing_age_like|basis_premium_like,skel_0d0931677078001e,L5_vol_adjusted_return,503.54234480844906,CAP_REJECT,basis_premium_cap
a7ls15_de432c308ed2a786,"Sub(TSRank(funding_rate_state_last_ffill_8h,120),TSRank(premium_close_bps,336))",funding_state_like|basis_premium_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,436.19411611186376,CAP_REJECT,basis_premium_cap
a7ls15_a4d8bb37b1b09dd3,"Mul(Delta(Abs(ZScore(Mean(funding_rate_state_last_ffill_8h,72))),4),ZScore(Delta(premium_abs_168h,120)))",funding_state_like|basis_premium_like,skel_43237bd24e4079e9,L5_vol_adjusted_return,339.16891633071185,CAP_REJECT,basis_premium_cap
a7ls15_fb421775ec9f34f4,"Sub(ZScore(Mean(funding_state_x_basis_delta,24)),Delta(mark_index_basis_bps,12))",funding_state_like|basis_premium_like,skel_eaa129218e1e1a2f,L5_vol_adjusted_return,311.7645329361693,CAP_REJECT,basis_premium_cap
a7ls15_50648d3228e273bc,"Mul(TSRank(mark_index_basis_bps,36),Sign(Mean(Abs(ZScore(Mean(age_percentile_active_universe,168))),24)))",basis_premium_like|listing_age_like,skel_b1251d7d11b756bc,L5_vol_adjusted_return,304.6109216604008,CAP_REJECT,basis_premium_cap
a7ls15_b189f0e669d2c7de,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,36)),CSRank(Abs(ZScore(Mean(global_long_short_account_ratio_mean,36))))),Sign(Abs(ZScore(Mean(global_long_short_account_ratio_mean,36)))))",basis_premium_like|positioning_like,skel_2e8b8619337ca522,L5_vol_adjusted_return,304.3181452721305,CAP_REJECT,basis_premium_cap
a7ls15_07b98bfcd2a9e066,"Mul(TSRank(mark_index_basis_bps,120),Sign(Mean(Decay(top_long_short_position_ratio_last,8),24)))",basis_premium_like|positioning_like,skel_c614d64ff6a8da31,L5_vol_adjusted_return,292.59909448365386,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_a03885df64aa7353,"Mul(TSRank(mark_index_basis_bps,120),Sign(Decay(open_interest_value_last,8)))",basis_premium_like|open_interest_like,skel_3afee12eb6a9078f,L5_vol_adjusted_return,292.59909448365386,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_a12402bc978e1a44,"Mul(TSRank(mark_index_basis_bps,120),Sign(Mean(Decay(basis_abs_168h,8),24)))",basis_premium_like,skel_c614d64ff6a8da31,L5_vol_adjusted_return,291.4523146741983,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_93b3ed87623db272,"Mul(TSRank(mark_index_basis_bps,120),Sign(Mean(Decay(realized_vol_72h,8),24)))",basis_premium_like|volatility_like,skel_c614d64ff6a8da31,L5_vol_adjusted_return,291.4523146741983,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_68e530b84ad2c868,"Mul(Neg(ZScore(TSRank(mark_index_basis_bps,96))),Sign(TSRank(trade_volume,48)))",basis_premium_like|liquidity_like,skel_2674b9b28339672e,L5_vol_adjusted_return,288.3027543051199,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_7f81dbbc39a33e92,"Mul(Neg(ZScore(TSRank(mark_index_basis_bps,96))),Sign(TSRank(global_long_short_account_ratio_mean,48)))",basis_premium_like|positioning_like,skel_2674b9b28339672e,L5_vol_adjusted_return,288.3027543051199,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_2fdce2c5b5fc2d58,"Mul(Delta(mark_index_basis_bps,12),Decay(realized_vol_72h,48))",basis_premium_like|volatility_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,287.28632546259075,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_2420329b548ae500,"Mul(Sub(CSRank(TSRank(mark_index_basis_bps,36)),CSRank(Abs(ZScore(Mean(trade_volume,36))))),Sign(Abs(ZScore(Mean(trade_volume,36)))))",basis_premium_like|liquidity_like,skel_2e8b8619337ca522,L5_vol_adjusted_return,270.14227098253673,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_819a47e242cba23c,"Mul(TSRank(mark_index_basis_bps,72),Delta(listing_age_days,24))",basis_premium_like|listing_age_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,264.92066498943177,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_8f1f3ae6043491ee,"Mul(TSRank(mark_index_basis_bps,72),Sign(Mean(log1p_listing_age_days,4)))",basis_premium_like|listing_age_like,skel_3afee12eb6a9078f,L5_vol_adjusted_return,262.29808503174786,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_d338bd79b75a5d47,"Mul(Delta(market_breadth_state,72),TSRank(mark_close,168))",regime_state|price_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,245.37640034278886,CAP_REJECT,label_family_cap
a7ls15_3958c75cd58b5e18,"SafeDiv(TSRank(mark_index_basis_bps,48),Abs(ZScore(Mean(volume_volatility_ratio_168h,720))))",basis_premium_like|liquidity_like,skel_156d0fafafecde17,L5_vol_adjusted_return,244.4769908567613,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_ca51b0f9e1c9dc8f,"Mul(Clip(ZScore(taker_buy_sell_volume_ratio_last),-3,3),Decay(taker_buy_sell_volume_ratio_mean,12))",taker_flow_like,skel_b04640f9c6171dfc,L5_vol_adjusted_return,207.40232573274452,CAP_REJECT,label_family_cap
a7ls15_bb80678b85cb8e5c,"Sub(TSRank(mark_index_basis_bps,240),Abs(ZScore(Mean(mark_close,12))))",basis_premium_like|price_like,skel_156d0fafafecde17,L5_vol_adjusted_return,199.17430000508284,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_36a257d8d4e304e9,"Mul(Decay(top_long_short_position_ratio_last,336),Delta(mark_index_basis_bps,6))",positioning_like|basis_premium_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,187.48191220127742,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_6539d95dc3a8588d,"SafeDiv(Delta(mark_trade_basis_bps,3),Abs(Mean(realized_vol_72h,12)))",basis_premium_like|volatility_like,skel_3afee12eb6a9078f,L5_vol_adjusted_return,187.02458377663754,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_39469bd9caaa3c84,"Mul(TSRank(mark_index_basis_bps,168),Sign(Mean(Decay(volume_volatility_ratio_168h,72),24)))",basis_premium_like|liquidity_like,skel_c614d64ff6a8da31,L5_vol_adjusted_return,182.9634422068113,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_36d6db563c7f84ee,"Mul(TSRank(mark_index_basis_bps,168),Sign(Mean(Decay(index_close,72),24)))",basis_premium_like|price_like,skel_c614d64ff6a8da31,L5_vol_adjusted_return,182.9634422068113,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_54477fed61f0d775,"Mul(Neg(ZScore(TSRank(mark_index_basis_bps,72))),Sign(TSRank(realized_vol_168h,6)))",basis_premium_like|volatility_like,skel_2674b9b28339672e,L5_vol_adjusted_return,180.78383948527323,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_44a77f4150979d1f,"Mul(Delta(TSRank(index_close,48),4),ZScore(ZScore(Mean(liquidity_rank_active_universe,72))))",price_like|liquidity_like,skel_f89a6e67ef647a58,L5_vol_adjusted_return,177.3501446267041,CAP_REJECT,label_family_cap
a7ls15_a8229d50794af830,"Mul(Delta(CSRank(mark_trade_basis_bps),4),ZScore(Mean(index_close,8)))",basis_premium_like|price_like,skel_bef769163788fd41,L5_vol_adjusted_return,162.51116442367942,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_52ba4f571e15accd,"Sub(Mean(global_long_short_account_ratio_mean,2),ZScore(Mean(taker_buy_sell_volume_ratio_mean,16)))",positioning_like|taker_flow_like,skel_3afee12eb6a9078f,L5_vol_adjusted_return,160.59715931769878,CAP_REJECT,skeleton_cap;label_family_cap
a7ls15_be612e11c132e563,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,2))),Sign(Abs(ZScore(Mean(premium_abs_state,24)))))",basis_premium_like,skel_86b735fd698ebcfa,L5_vol_adjusted_return,156.8867406021078,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_fcb0fb7eb057743a,"Mul(Neg(ZScore(Delta(mark_index_basis_bps,2))),Sign(Abs(ZScore(Mean(realized_vol_24h,24)))))",basis_premium_like|volatility_like,skel_86b735fd698ebcfa,L5_vol_adjusted_return,156.8867406021078,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_bfaa4fcfc1001fea,"Mul(TSRank(mark_trade_basis_bps,24),Sign(Mean(Decay(top_long_short_position_ratio_mean,168),24)))",basis_premium_like|positioning_like,skel_c614d64ff6a8da31,L5_vol_adjusted_return,153.57659158878081,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_6a84620935f97899,"Mul(Sub(CSRank(Abs(ZScore(Mean(age_x_liquidity,4)))),CSRank(TSRank(premium_close_bps,120))),Sign(TSRank(premium_close_bps,120)))",listing_age_like|basis_premium_like,skel_77f16279f08ff4ad,L5_vol_adjusted_return,147.4652984599711,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_6797d525cf4f6f5b,"SafeDiv(Abs(ZScore(Mean(open_interest_mean,168))),Abs(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_mean,72)))))",open_interest_like|taker_flow_like,skel_86b735fd698ebcfa,L5_vol_adjusted_return,136.4340190031978,CAP_REJECT,label_family_cap
a7ls15_59399738af39ccc7,"SafeDiv(Delta(mark_trade_basis_bps,168),Abs(Abs(ZScore(Mean(global_long_short_account_ratio_last,24)))))",basis_premium_like|positioning_like,skel_437d739eeb4ca960,L5_vol_adjusted_return,132.20795550591737,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_2e8119b1513a3317,"Mean(Mul(ZScore(Mean(premium_abs_168h,168)),Mean(age_x_liquidity,8)),4)",basis_premium_like|listing_age_like,skel_5e59fd0ac881977f,L5_vol_adjusted_return,124.37520378651374,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_f5dd495dc16544be,"Mul(Delta(open_interest_value_change_24h,6),Sign(ZScore(Mean(log_quote_volume_168h,2))))",open_interest_like|liquidity_like,skel_156d0fafafecde17,L5_vol_adjusted_return,119.66831725115301,CAP_REJECT,label_family_cap
a7ls15_52360e1d835c0ff5,"Mul(Delta(trade_return_1h,1),Sign(Decay(top_long_short_position_ratio_last,12)))",price_like|positioning_like,skel_3afee12eb6a9078f,L5_vol_adjusted_return,114.39114630372585,CAP_REJECT,skeleton_cap;label_family_cap
a7ls15_c7dbc14e315a9652,"Sub(ZScore(Mean(top_long_short_account_ratio_last,12)),Delta(mark_index_basis_bps,24))",positioning_like|basis_premium_like,skel_eaa129218e1e1a2f,L5_vol_adjusted_return,104.7484992931489,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_140235f5bbe247cd,"SafeDiv(TSRank(mark_trade_basis_bps,36),Abs(Delta(top_long_short_position_ratio_mean,72)))",basis_premium_like|positioning_like,skel_3afee12eb6a9078f,L5_vol_adjusted_return,101.62250903268608,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_98b235f2c9b269ef,"Mul(Delta(ZScore(Mean(mark_trade_basis_bps,24)),4),ZScore(Decay(mark_close,72)))",basis_premium_like|price_like,skel_23c5c050c3598aff,L5_vol_adjusted_return,95.8747262163339,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_2cd2afc093b812d3,"Sub(CSRank(TSRank(mark_index_basis_bps,6)),CSRank(TSRank(kline_taker_buy_quote_share,2)))",basis_premium_like|taker_flow_like,skel_bcb165b7818f5d85,L5_vol_adjusted_return,88.72215708364845,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_ab5e89d47cbe7f71,"Mul(Sub(CSRank(Mean(trade_return_1h,2)),CSRank(Mean(global_long_short_account_ratio_mean,16))),Sign(Mean(global_long_short_account_ratio_mean,16)))",price_like|positioning_like,skel_d2c2cd29eb5fbfcd,L5_vol_adjusted_return,85.93617116667221,CAP_REJECT,label_family_cap
a7ls15_78421b14d4f97e0b,"SafeDiv(Delta(mark_index_basis_bps,1),Abs(TSRank(premium_close_bps,12)))",basis_premium_like,skel_3afee12eb6a9078f,L5_vol_adjusted_return,84.8868272540389,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_055123f0a0d75bac,"Mul(Clip(ZScore(listing_age_days),-3,3),Delta(mark_index_basis_bps,24))",listing_age_like|basis_premium_like,skel_b04640f9c6171dfc,L5_vol_adjusted_return,84.84737105602257,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_22d975f517a41180,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,240))),24),Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,240)))),CSRank(Mean(realized_vol_72h,36))))",basis_premium_like|volatility_like,skel_74c9211f88a36010,L5_vol_adjusted_return,76.38021756452771,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_80c88044217e515c,"Mul(Clip(ZScore(mark_index_basis_bps),-3,3),CSRank(trade_quote_volume))",basis_premium_like|liquidity_like,skel_3363cfb4025bd87d,L5_vol_adjusted_return,74.88150031606125,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_0c217f1b57ff3c80,"Mul(Delta(TSRank(trade_return_1h,6),4),ZScore(ZScore(Mean(sqrt_listing_age_days,24))))",price_like|listing_age_like,skel_f89a6e67ef647a58,L5_vol_adjusted_return,73.45797616996049,CAP_REJECT,label_family_cap
a7ls15_b546ea1ae19ca9cb,"Sub(CSRank(Abs(ZScore(Mean(top_long_short_account_ratio_mean,12)))),CSRank(Delta(mark_index_basis_bps,24)))",positioning_like|basis_premium_like,skel_857699c27821c9ad,L5_vol_adjusted_return,66.35126587163167,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_ad96585473b705ce,"Sub(TSRank(mark_index_basis_bps,8),Mean(realized_vol_72h,336))",basis_premium_like|volatility_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,65.61548862812127,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_1ff329535233ef09,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,240)),CSRank(CSRank(leverage_crowding_state))),Sign(CSRank(leverage_crowding_state)))",basis_premium_like|regime_state,skel_50fabfec06d9bf09,L5_vol_adjusted_return,59.666830154144556,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_0bd65d3c96bbfcd6,"Mul(Delta(open_interest_mean,8),TSRank(kline_taker_buy_quote_share,2))",open_interest_like|taker_flow_like,skel_8727d93aac220fc6,L1_cross_sectional_relative_return,57.454280800347846,CAP_REJECT,skeleton_cap
a7ls15_2b8da80d1723e12e,"Mul(Delta(open_interest_mean,8),Sign(TSRank(open_interest_last,2)))",open_interest_like,skel_3afee12eb6a9078f,L0_raw_forward_return,54.292656621765644,CAP_REJECT,skeleton_cap
a7ls15_914ebe3417a193e0,"Mul(premium_close_bps,TSRank(trade_count,16))",basis_premium_like|liquidity_like,skel_f8484b844efd270f,L5_vol_adjusted_return,53.096105271818,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_ebdf93f1e064b827,"Mul(Decay(mark_index_basis_bps,2),TSRank(trade_return_1h,24))",basis_premium_like|price_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,51.39622314233967,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_63c917d181674c08,"Sub(CSRank(Delta(premium_close_bps,72)),CSRank(Abs(ZScore(Mean(trade_quote_volume,72)))))",basis_premium_like|liquidity_like,skel_f5b37d2264eba0bd,L5_vol_adjusted_return,48.59352583637417,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_984c680b3bc24eba,"Mean(Mul(Delta(top_long_short_position_ratio_mean,1),Abs(ZScore(Mean(basis_abs_168h,3)))),4)",positioning_like|basis_premium_like,skel_22748723bb8d2dfb,L5_vol_adjusted_return,47.05178494895649,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_6d3c782d3610145d,"Mul(Delta(Delta(mark_index_basis_bps,720),4),ZScore(Decay(log_quote_volume_168h,6)))",basis_premium_like|liquidity_like,skel_effc632350c0cac6,L5_vol_adjusted_return,42.68388654186258,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_021ebecbbe27e4ad,"Mul(Delta(mark_index_basis_bps,72),Abs(ZScore(Mean(funding_rate_abs_state_168h_z,72))))",basis_premium_like|funding_state_like,skel_156d0fafafecde17,L5_vol_adjusted_return,42.0005466639161,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_fd6dd4810b30b549,"Sub(CSRank(CSRank(top_long_short_account_ratio_last)),CSRank(TSRank(premium_close_bps,16)))",positioning_like|basis_premium_like,skel_ac3a45a1120f7842,L5_vol_adjusted_return,39.45448210941951,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_957552c917df03a5,"Mul(Sub(CSRank(TSRank(premium_close_bps,24)),CSRank(ZScore(Mean(sqrt_listing_age_days,336)))),Sign(ZScore(Mean(sqrt_listing_age_days,336))))",basis_premium_like|listing_age_like,skel_7ced7a1852c7e2ed,L5_vol_adjusted_return,37.80611565724783,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_8eefdd153bcc042b,"Mul(Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(TSRank(premium_abs_state,48))),Sign(TSRank(premium_abs_state,48)))",basis_premium_like,skel_de24d62b59cd8e14,L5_vol_adjusted_return,37.63421767898053,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_c06ef88c769f63a3,"Sub(CSRank(ZScore(Mean(premium_abs_168h,8))),CSRank(TSRank(trade_return_1h,240)))",basis_premium_like|price_like,skel_2674b9b28339672e,L5_vol_adjusted_return,36.03976811687398,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_2748164e5d48b22f,"Sub(Delta(mark_index_basis_bps,96),Decay(log_quote_volume_168h,16))",basis_premium_like|liquidity_like,skel_8727d93aac220fc6,L5_vol_adjusted_return,35.18552317835948,CAP_REJECT,skeleton_cap;label_family_cap;basis_premium_cap
a7ls15_ea766d3d4564a177,"Mean(Mul(Delta(mark_trade_basis_bps,2),Abs(ZScore(Mean(realized_vol_24h,24)))),4)",basis_premium_like|volatility_like,skel_22748723bb8d2dfb,L5_vol_adjusted_return,33.31617903270244,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_247b485b06dd9bf8,"Sub(CSRank(Abs(ZScore(Mean(mark_index_basis_bps,504)))),CSRank(Decay(trade_return_1h,2)))",basis_premium_like|price_like,skel_857699c27821c9ad,L5_vol_adjusted_return,26.20806623952985,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_db0890794cb8dcd8,"Sub(Mul(Delta(realized_vol_72h,168),ZScore(Mean(liquidity_rank_active_universe,168))),Decay(premium_close_bps,2))",volatility_like|liquidity_rank_active_universe|basis_premium_like,skel_0502920317c04faa,L5_vol_adjusted_return,25.968081267467063,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_34ca7243e4c86de1,"SafeDiv(TSRank(mark_index_basis_bps,48),Abs(ZScore(Mean(premium_abs_state,720))))",basis_premium_like,skel_156d0fafafecde17,L5_vol_adjusted_return,24.307508568551604,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_9dd47624dd8fb27b,"Mul(Abs(ZScore(Mean(listing_age_days,4))),TSRank(premium_abs_state,120))",listing_age_like|basis_premium_like,skel_977fab637a7d4823,L5_vol_adjusted_return,23.165344532634847,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_85c89081117094e6,"Sub(CSRank(TSRank(premium_close_bps,48)),CSRank(Abs(ZScore(Mean(index_close,240)))))",basis_premium_like|price_like,skel_f5b37d2264eba0bd,L5_vol_adjusted_return,21.0029870775058,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_41b37504b36cca1b,"Mean(Mul(Delta(mark_index_basis_bps,16),ZScore(Mean(sqrt_listing_age_days,72))),4)",basis_premium_like|listing_age_like,skel_bb02868db9f6b779,L5_vol_adjusted_return,17.828290347219877,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_0aad115eb3eba761,"Mul(Abs(ZScore(Mean(top_long_short_position_ratio_last,12))),Sign(Delta(mark_index_basis_bps,24)))",positioning_like|basis_premium_like,skel_2674b9b28339672e,L5_vol_adjusted_return,15.314214982081879,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_f2ce7e00a045d29f,"Mul(Sub(CSRank(Clip(ZScore(premium_close_bps),-3,3)),CSRank(Decay(funding_rate_update_age_hours,12))),Sign(Decay(funding_rate_update_age_hours,12)))",basis_premium_like|funding_state_like,skel_68afc754cbb8a9d9,L5_vol_adjusted_return,13.70459281734503,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_8c8a4aa0a48415b9,"SafeDiv(premium_close_bps,Abs(TSRank(realized_vol_168h,16)))",basis_premium_like|volatility_like,skel_a2f58ee62d9e7ad2,L5_vol_adjusted_return,12.728862783209543,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_07601dee40856a0d,"Mul(Delta(CSRank(premium_close_bps),4),ZScore(Abs(ZScore(Mean(age_percentile_active_universe,4)))))",basis_premium_like|listing_age_like,skel_f4a1f2e35f37a52e,L5_vol_adjusted_return,12.028308882209643,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_6d7d5b293354e2ee,"Mul(Delta(CSRank(mark_trade_basis_bps),4),ZScore(Decay(funding_rate_update_age_hours,12)))",basis_premium_like|funding_state_like,skel_bef769163788fd41,L5_vol_adjusted_return,10.058200564557154,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_944ff3ec08990bd4,"Sub(CSRank(Delta(basis_abs_168h,1)),CSRank(CSRank(funding_rate_update_age_hours)))",basis_premium_like|funding_state_like,skel_9505754fb4b5368b,L5_vol_adjusted_return,8.27622813461452,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_69892e350a692af0,"Mul(Delta(Mean(premium_abs_168h,504),24),Sub(CSRank(Mean(premium_abs_168h,504)),CSRank(ZScore(Mean(realized_vol_168h,240)))))",basis_premium_like|volatility_like,skel_ea3ce7738ec5fb30,L1_cross_sectional_relative_return,6.88580321962764,CAP_REJECT,basis_premium_cap
a7ls15_42a0cba32e81aa12,"Mul(Delta(Abs(ZScore(Mean(mark_index_basis_bps,72))),4),ZScore(Delta(premium_abs_168h,120)))",basis_premium_like,skel_43237bd24e4079e9,L0_raw_forward_return,6.089682281228342,CAP_REJECT,basis_premium_cap
a7ls15_c0e46f31c247d988,"Sub(CSRank(TSRank(premium_abs_state,120)),CSRank(Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,8)))))",basis_premium_like|taker_flow_like,skel_f5b37d2264eba0bd,L5_vol_adjusted_return,5.940791326506016,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_5e65e21b0cbc6cac,"Mul(Delta(Clip(ZScore(premium_close_bps),-3,3),4),ZScore(Abs(ZScore(Mean(age_percentile_active_universe,8)))))",basis_premium_like|listing_age_like,skel_b1f12b50f41b926d,L5_vol_adjusted_return,5.2133630920288,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_a887bbf5a985de06,"Mul(Delta(Mean(mark_trade_basis_bps,72),4),ZScore(Abs(ZScore(Mean(top_long_short_position_ratio_mean,6)))))",basis_premium_like|positioning_like,skel_bd3c50a4e2306348,L5_vol_adjusted_return,3.4955370588479013,CAP_REJECT,label_family_cap;basis_premium_cap
a7ls15_62d1c2f236c801b8,"Mul(ZScore(Mean(top_global_account_divergence,168)),Sign(Mean(Delta(premium_close_bps,504),24)))",positioning_like|basis_premium_like,skel_7d333274aca80591,L3_liquidity_tier_relative_return,1.8924930906896194,CAP_REJECT,basis_premium_cap
a7ls15_b1b4e6e324f25a2d,"Mul(ZScore(Mean(log1p_listing_age_days,4)),Sign(Clip(ZScore(premium_abs_state),-3,3)))",listing_age_like|basis_premium_like,skel_00fa107e5b1b71eb,L1_cross_sectional_relative_return,1.8442525533798104,CAP_REJECT,basis_premium_cap
a7ls15_a2445295014610ba,"Mean(Mul(TSRank(premium_close_bps,48),ZScore(Mean(funding_rate_update_age_hours,6))),4)",basis_premium_like|funding_state_like,skel_bb02868db9f6b779,L5_vol_adjusted_return,-4.892551595933881,CAP_REJECT,label_family_cap;basis_premium_cap
