blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,shard_id,lag_ok_bool,robust_ok_bool,premay_all_positive_bool,is_l7,is_placebo,is_low_prior,contains_basis_premium,contains_basis_premium_like,contains_price_like,contains_liquidity_like,contains_volatility_like,contains_positioning_like,contains_open_interest_like,contains_taker_flow_like,contains_funding_state_like,contains_listing_age_like,contains_regime_state,strict_non_l7,strong_non_l7,arbitration_score,a7ls19_reject_reason
a7ls15_020e06a69de43cc9,"Sub(CSRank(ZScore(Mean(basis_abs_168h,8))),CSRank(Delta(mark_trade_basis_bps,36)))",basis_premium_like,spread_rank,L5_vol_adjusted_return,1,-1.0,3,True,0.409028252437153,0.0188167209117291,True,2.978510800382399,2.978510800382399,True,0.0617505983254301,0.0611505983254301,0.0601505983254301,95.86666666666666,A7LS18a7ls18_s047_NUMERIC_CLUE,683,-0.0014310097931491,-0.1179858446020361,-0.1179858446020361,-0.1179858446020361,0.4890190336749634,719,-0.0514105960636309,-4.894429236249706,-4.894429236249706,-4.894429236249706,0.4158553546592489,719,-0.0889020410470538,-6.200484212885028,-6.200484212885028,-6.200484212885028,0.4019471488178025,719,-0.0621505983254301,-2.978510800382399,-2.978510800382399,-2.978510800382399,0.4269819193324061,1.0,67.741570072993,skel_2674b9b28339672e,0.8170066072967538,0.9906858005157057,a7ls18_s047,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,193.1998749267638,strict_non_l7_eligible
a7ls15_5ee166b0970d6441,"Mul(Sub(CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,3)))),CSRank(TSRank(premium_close_bps,16))),Sign(TSRank(premium_close_bps,16)))",basis_premium_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.7931418562042475,0.0174082749013222,True,2.9238847678379787,2.9238847678379787,True,0.0556792787120239,0.0550792787120239,0.0540792787120239,95.86666666666666,A7LS18a7ls18_s047_NUMERIC_CLUE,704,0.0156130483032213,1.5929192395808531,1.5929192395808531,1.5929192395808531,0.5369318181818182,719,0.0592666281786158,4.681982664740737,4.681982664740737,4.681982664740737,0.5966620305980529,719,0.051452868118671,4.337883633719083,4.337883633719083,4.337883633719083,0.5855354659248957,719,0.0560792787120239,2.9238847678379787,2.9238847678379787,2.9238847678379787,0.5549374130737135,1.0,61.286136855819706,skel_77f16279f08ff4ad,0.995403619649526,0.994772126022126,a7ls18_s047,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,163.69762548356485,strict_non_l7_eligible
a7ls15_2cc1594c9e56cbab,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,120))),CSRank(Abs(ZScore(Mean(mark_trade_basis_bps,96)))))",basis_premium_like,spread_rank,L3_liquidity_tier_relative_return,24,1.0,3,True,0.7297910996244192,0.0046688196338679,True,0.9779666133788256,0.4652520893486836,True,0.0043108105026146,0.0037108105026146,0.0027108105026146,92.8,A7LS18a7ls18_s047_NUMERIC_CLUE,673,0.0002169560883176,0.3281639083836519,0.0673688215364415,-0.9366049519193304,0.5839524517087668,696,0.0037535838449724,10.251627746640324,1.993346266787397,1.2303614568143757,0.5933908045977011,696,0.0032582716845256,5.762934767929138,1.1663565654033112,0.4652520893486836,0.5646551724137931,696,0.0047108105026146,5.159199419176438,0.9779666133788256,0.6223209865945141,0.6206896551724138,1.0,9.981019402990206,skel_86b735fd698ebcfa,0.9933927032461936,0.9855889724310776,a7ls18_s047,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,True,161.19355342552504,strict_non_l7_eligible
a7ls15_7fd80716a8797661,"Sub(CSRank(TSRank(mark_index_basis_bps,6)),CSRank(TSRank(funding_rate_state_last_ffill_8h,2)))",basis_premium_like|funding_state_like,spread_rank,L5_vol_adjusted_return,4,-1.0,3,True,0.7608256247942555,0.0905506055831968,True,0.7495614857438498,1.1510676784597542,True,0.1790229949887913,0.1784229949887913,0.1774229949887913,95.46666666666668,A7LS18a7ls18_s048_NUMERIC_CLUE,357,-0.0058097052125385,-0.2084149511093965,0.2088455178001397,-1.2166499368705233,0.5154061624649859,378,-0.0634935454373765,-2.167745370609393,-1.007512257749704,-1.952928340405522,0.4365079365079365,464,-0.0737122089174471,-1.3760483701917383,-0.7495614857438498,-1.1510676784597542,0.4375,400,-0.1794229949887913,-2.6928934952467927,-1.4494137236263027,-2.280219897320651,0.4325,1.0,184.66216936399707,skel_bcb165b7818f5d85,0.8265704299530786,0.9943812902758672,a7ls18_s048,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,289.01263187634174,strict_non_l7_eligible
a7ls15_36cbacf4ea886177,"Sub(CSRank(premium_close_bps),CSRank(funding_rate_state_last_ffill_8h))",basis_premium_like|funding_state_like,spread_rank,L5_vol_adjusted_return,1,-1.0,3,True,0.4072515112822788,0.0213651465835195,True,2.5440340085929347,2.5440340085929347,True,0.0439323596869961,0.0433323596869961,0.0423323596869961,95.86666666666666,A7LS18a7ls18_s048_NUMERIC_CLUE,718,-0.0140520684645766,-1.4116053509703532,-1.4116053509703532,-1.4116053509703532,0.4484679665738161,719,-0.0473669916082112,-4.562097572233798,-4.562097572233798,-4.562097572233798,0.4102920723226704,719,-0.0466564232424399,-3.8402159437127215,-3.8402159437127215,-3.8402159437127215,0.4283727399165508,719,-0.0443323596869961,-2.5440340085929347,-2.5440340085929347,-2.5440340085929347,0.4450625869262865,1.0,49.92510817571382,skel_293cae94cfd91548,0.8280067988126018,0.9835634260932418,a7ls18_s048,True,True,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,175.4900174987771,strict_non_l7_eligible
a7ls15_018b93a851157cc6,"Mul(TSRank(mark_index_basis_bps,24),Abs(ZScore(Mean(open_interest_value_mean,4))))",basis_premium_like|open_interest_like,mul,L5_vol_adjusted_return,4,-1.0,3,True,0.6223453366446499,0.0503860056795901,True,0.4641169152192816,2.2745896347646366,True,0.1539292717378269,0.1533292717378269,0.1523292717378269,95.46666666666668,A7LS18a7ls18_s049_NUMERIC_CLUE,693,-0.0043224441937706,-0.2114605337941218,-0.2010463900019087,-0.4302946088130184,0.4848484848484848,716,-0.0267906672972935,-1.1974220386495162,-0.4641169152192816,-2.2745896347646366,0.4539106145251396,716,-0.1129274055457433,-3.9148318859251945,-1.811519374341139,-2.58955107411683,0.3952513966480447,716,-0.1543292717378269,-4.436637087467545,-2.186583756885617,-2.3645252305738627,0.4469273743016759,1.0,159.70692640118233,skel_156d0fafafecde17,0.993105429474289,1.0,a7ls18_s049,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,272.36620620250335,strict_non_l7_eligible
a7ls15_f84ea58c6d339800,"Sub(CSRank(TSRank(mark_index_basis_bps,6)),CSRank(TSRank(volume_volatility_ratio_168h,2)))",basis_premium_like|liquidity_like,spread_rank,L5_vol_adjusted_return,4,-1.0,3,True,0.5003727475351039,0.0425753013249397,True,1.0726011890823737,1.2700216872797845,True,0.1175774326241974,0.1169774326241974,0.1159774326241974,95.46666666666668,A7LS18a7ls18_s049_NUMERIC_CLUE,561,-0.0594229952550627,-2.476506687811528,-1.5185194886720788,-2.1228951891153214,0.463458110516934,595,-0.0508852871364502,-2.1972466957551173,-1.0726011890823737,-1.2700216872797845,0.4436974789915966,638,-0.1000153217488876,-3.690971127198272,-1.5567683420893008,-2.8052017692178675,0.4278996865203762,652,-0.1179774326241974,-3.453412231560147,-1.7480927354854154,-2.004018415025366,0.4371165644171779,1.0,123.47705987666232,skel_bcb165b7818f5d85,0.8259120942257971,0.9948623188405796,a7ls18_s049,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,243.45469502455612,strict_non_l7_eligible
a7ls15_e1da7b95634c588b,"Mul(TSRank(premium_close_bps,120),Sign(Mean(CSRank(log1p_listing_age_days),24)))",basis_premium_like|listing_age_like,state_gate,L5_vol_adjusted_return,1,-1.0,3,True,0.6968518381611972,0.0391018036761061,True,2.9304311553925464,2.9304311553925464,True,0.1004271483282946,0.0998271483282946,0.0988271483282946,95.86666666666666,A7LS18a7ls18_s049_NUMERIC_CLUE,685,-0.0291647493645278,-2.670699235081367,-2.670699235081367,-2.670699235081367,0.4335766423357664,718,-0.031981587097178,-2.9304311553925464,-2.9304311553925464,-2.9304311553925464,0.4512534818941504,717,-0.0400363549630138,-3.071203655540047,-3.071203655540047,-3.071203655540047,0.4211994421199442,719,-0.1008271483282946,-5.123495334879292,-5.123495334879292,-5.123495334879292,0.4172461752433936,1.0,106.13029649013347,skel_2fbcae8e77605694,0.820741166331514,1.0,a7ls18_s049,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,214.31918620046162,strict_non_l7_eligible
a7ls15_9011408a51a2cf71,"Mul(Sub(CSRank(TSRank(premium_close_bps,72)),CSRank(ZScore(Mean(sqrt_listing_age_days,336)))),Sign(ZScore(Mean(sqrt_listing_age_days,336))))",basis_premium_like|listing_age_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.5472872509167358,0.0492170666403874,True,2.220118575776344,2.220118575776344,True,0.0960678030592738,0.0954678030592738,0.0944678030592738,95.86666666666666,A7LS18a7ls18_s049_NUMERIC_CLUE,690,-0.0179217496530929,-1.6192708354931065,-1.6192708354931065,-1.6192708354931065,0.4289855072463768,718,-0.0402940868330365,-3.839017781288137,-3.839017781288137,-3.839017781288137,0.415041782729805,717,-0.0289494745851413,-2.220118575776344,-2.220118575776344,-2.220118575776344,0.4281729428172943,719,-0.0964678030592738,-5.20155225276808,-5.20155225276808,-5.20155225276808,0.4102920723226704,1.0,101.92051580835712,skel_7ced7a1852c7e2ed,0.9103705831657568,0.9951515988219208,a7ls18_s049,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,219.08328075335297,strict_non_l7_eligible
a7ls15_bf5dc43af989e0d0,"Mean(Mul(TSRank(mark_index_basis_bps,12),Decay(log_quote_volume_168h,3)),4)",basis_premium_like|liquidity_like,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.6070381663677116,0.0213330180888166,True,1.86145731584046,1.86145731584046,True,0.0785795282509327,0.0779795282509327,0.0769795282509327,95.86666666666666,A7LS18a7ls18_s049_NUMERIC_CLUE,705,-0.0156895176268915,-1.2969895023618594,-1.2969895023618594,-1.2969895023618594,0.4893617021276595,719,-0.0190889318776719,-1.86145731584046,-1.86145731584046,-1.86145731584046,0.4589707927677329,719,-0.0375347897785102,-2.8875810221397105,-2.8875810221397105,-2.8875810221397105,0.4214186369958275,719,-0.0789795282509327,-3.806148336415384,-3.806148336415384,-3.806148336415384,0.4367176634214186,1.0,84.37249008456503,skel_8a80c8785bbf365b,0.8233266302786556,1.0,a7ls18_s049,True,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,True,True,197.95020010250232,strict_non_l7_eligible
a7ls15_59831829edfd9603,"Mul(Delta(TSRank(mark_trade_basis_bps,16),4),ZScore(Decay(age_x_liquidity,72)))",basis_premium_like|listing_age_like,relative_shock,L5_vol_adjusted_return,1,-1.0,3,True,0.4739789364964514,0.017439962072271,True,2.874287216918076,2.874287216918076,True,0.0622989838837625,0.0616989838837625,0.0606989838837625,95.86666666666666,A7LS18a7ls18_s049_NUMERIC_CLUE,696,-0.0001916208977731,-0.0190001233209911,-0.0190001233209911,-0.0190001233209911,0.5316091954022989,719,-0.0423919588073569,-4.143767641960498,-4.143767641960498,-4.143767641960498,0.4520166898470097,719,-0.0331012321655842,-2.874287216918076,-2.874287216918076,-2.874287216918076,0.4492350486787204,719,-0.0626989838837625,-3.5397657375070746,-3.5397657375070746,-3.5397657375070746,0.4478442280945758,1.0,68.22500494726613,skel_effc632350c0cac6,0.834530307382936,0.9413045037292024,a7ls18_s049,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,True,189.78626875747906,strict_non_l7_eligible
a7ls15_7ac455a2b52282dc,"Mul(Delta(TSRank(basis_abs_168h,12),4),ZScore(Decay(oi_x_price_move_24h,36)))",basis_premium_like|open_interest_like,relative_shock,L5_vol_adjusted_return,8,-1.0,3,True,0.7622077540510575,0.1161242101286676,True,0.161058779959174,1.8737806510090835,True,0.1459454235988397,0.1453454235988397,0.1443454235988397,94.93333333333334,A7LS18a7ls18_s050_NUMERIC_CLUE,689,-0.0046261634921635,-0.1884174266997113,-0.4423337828950547,-1.3802797111470892,0.467343976777939,712,-0.0601131071990357,-1.900316732307041,-0.7741559259540209,-1.8737806510090835,0.476123595505618,712,-0.040063938831759,-1.216674203771029,-0.161058779959174,-2.162615676945636,0.4985955056179775,712,-0.1463454235988397,-2.910629588340331,-0.88921987207835,-2.210013145126461,0.4522471910112359,1.0,151.58321584478864,skel_effc632350c0cac6,0.820741166331514,0.7152899311632248,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,255.8507506017252,strict_non_l7_eligible
a7ls15_94c9403d7ecee618,"SafeDiv(Delta(mark_trade_basis_bps,120),Abs(ZScore(Mean(top_long_short_position_ratio_mean,96))))",basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,4,1.0,3,True,0.7443321801333079,0.0321753013603555,True,1.6270198754760397,0.9875714853278618,True,0.1230292738242594,0.1224292738242594,0.1214292738242594,95.46666666666668,A7LS18a7ls18_s050_NUMERIC_CLUE,596,0.0136358004770516,0.8669196484960889,-0.0094308384789248,-0.274488597596693,0.5318791946308725,716,0.0723185963800974,3.62382362600836,1.633775486952039,0.9875714853278618,0.5810055865921788,716,0.1868323937599997,7.410614525662632,3.936575239121064,2.8518508150812947,0.6522346368715084,716,0.1234292738242594,3.349762981026536,1.6270198754760397,1.2010377086065518,0.5726256983240223,1.0,128.68494164412616,skel_156d0fafafecde17,0.9652398735995404,0.8893973214285714,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,234.0250108361277,strict_non_l7_eligible
a7ls15_408a17bb9b3a999a,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,3)),CSRank(Decay(global_long_short_account_ratio_mean,16))),Sign(Decay(global_long_short_account_ratio_mean,16)))",basis_premium_like|positioning_like,signed_spread,L5_vol_adjusted_return,1,-1.0,3,True,0.3914857460323626,0.0437319664893459,True,4.437424411760267,4.437424411760267,True,0.1103145240989734,0.1097145240989734,0.1087145240989734,95.86666666666666,A7LS18a7ls18_s050_NUMERIC_CLUE,704,-0.0177005957865819,-1.610291771163766,-1.610291771163766,-1.610291771163766,0.4573863636363636,719,-0.0614290629816834,-4.437424411760267,-4.437424411760267,-4.437424411760267,0.4047287899860918,719,-0.0763188004028247,-5.555401774939608,-5.555401774939608,-5.555401774939608,0.3838664812239221,719,-0.1107145240989734,-4.881679127463407,-4.881679127463407,-4.881679127463407,0.4325452016689847,1.0,116.32303835294108,skel_d2c2cd29eb5fbfcd,0.995403619649526,0.9886333573833572,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,242.8338935909993,strict_non_l7_eligible
a7ls15_7f0a4c45d2ff6dc4,"Sub(CSRank(Delta(mark_index_basis_bps,24)),CSRank(Mean(open_interest_mean,4)))",basis_premium_like|open_interest_like,spread_rank,L5_vol_adjusted_return,1,-1.0,3,True,0.7550769584245811,0.0283805428042983,True,3.3936474174808606,3.3936474174808606,True,0.0887429694189044,0.0881429694189044,0.0871429694189044,95.86666666666666,A7LS18a7ls18_s050_NUMERIC_CLUE,695,-0.0135077347931649,-1.1708218973921087,-1.1708218973921087,-1.1708218973921087,0.4690647482014388,719,-0.0358098492009621,-3.3936474174808606,-3.3936474174808606,-3.3936474174808606,0.4464534075104311,719,-0.070071975538638,-5.659502867198904,-5.659502867198904,-5.659502867198904,0.4255910987482614,719,-0.0891429694189044,-5.44339727276098,-5.44339727276098,-5.44339727276098,0.4005563282336578,1.0,94.38789246047985,skel_bcb165b7818f5d85,0.9928181557023844,0.9904664592978396,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,199.08327495500498,strict_non_l7_eligible
a7ls15_386e0271d9f24206,"Sub(CSRank(TSRank(premium_close_bps,24)),CSRank(Abs(ZScore(Mean(open_interest_value_mean,4)))))",basis_premium_like|open_interest_like,spread_rank,L5_vol_adjusted_return,1,-1.0,3,True,0.5870950753401527,0.044267662715464,True,2.0776731654182967,2.0776731654182967,True,0.0765072130303568,0.0759072130303568,0.0749072130303568,95.86666666666666,A7LS18a7ls18_s050_NUMERIC_CLUE,696,-0.0379397040569342,-3.499778371941835,-3.499778371941835,-3.499778371941835,0.4554597701149425,719,-0.0230755627176588,-2.0776731654182967,-2.0776731654182967,-2.0776731654182967,0.4492350486787204,719,-0.0347800525741769,-2.7024675081398684,-2.7024675081398684,-2.7024675081398684,0.4464534075104311,719,-0.0769072130303568,-3.888638722089778,-3.888638722089778,-3.888638722089778,0.4339360222531293,1.0,82.3201179550167,skel_f5b37d2264eba0bd,0.993105429474289,0.9945189711696076,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,197.09441343460756,strict_non_l7_eligible
a7ls15_d1ef0d39e4db09ab,"Mul(Sub(CSRank(Delta(mark_index_basis_bps,12)),CSRank(ZScore(Mean(open_interest_value_mean,3)))),Sign(ZScore(Mean(open_interest_value_mean,3))))",basis_premium_like|open_interest_like,signed_spread,L5_vol_adjusted_return,1,1.0,3,True,0.5073538311110019,0.0217252571501889,True,3.878709223672837,3.878709223672837,True,0.0730293268205171,0.0724293268205171,0.0714293268205171,95.86666666666666,A7LS18a7ls18_s050_NUMERIC_CLUE,707,0.009057653689148,0.8781928319702904,0.8781928319702904,0.8781928319702904,0.5332390381895332,719,0.0450464184629599,4.387002229029619,4.387002229029619,4.387002229029619,0.5744089012517385,719,0.0617212530487695,4.852608374829646,4.852608374829646,4.852608374829646,0.5869262865090403,719,0.0734293268205171,3.878709223672837,3.878709223672837,3.878709223672837,0.5438108484005564,1.0,78.92197298940617,skel_7ced7a1852c7e2ed,0.9962654409652398,0.9898116109188774,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,198.48074312274608,strict_non_l7_eligible
a7ls15_d2ce19a5224e48a8,"SafeDiv(Delta(premium_close_bps,6),Abs(Abs(ZScore(Mean(account_position_divergence,24)))))",basis_premium_like|positioning_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.7560593131185388,0.0287070280828115,True,1.8047939733909868,1.8047939733909868,True,0.0443515683730969,0.0437515683730969,0.0427515683730969,95.86666666666666,A7LS18a7ls18_s050_NUMERIC_CLUE,696,-0.0121429602799165,-1.1334096216202831,-1.1334096216202831,-1.1334096216202831,0.4669540229885057,719,-0.0195783704315955,-1.8047939733909868,-1.8047939733909868,-1.8047939733909868,0.4534075104311544,719,-0.0321865513147543,-2.5617401456164592,-2.5617401456164592,-2.5617401456164592,0.4325452016689847,719,-0.0447515683730969,-2.236162558006929,-2.236162558006929,-2.236162558006929,0.454798331015299,1.0,49.99550905997843,skel_437d739eeb4ca960,0.993105429474289,0.8241159242117443,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,True,False,False,False,False,False,True,True,154.6319502728661,strict_non_l7_eligible
a7ls15_0bc7fac400c79a04,"Sub(CSRank(Delta(basis_abs_168h,1)),CSRank(CSRank(open_interest_mean)))",basis_premium_like|open_interest_like,spread_rank,L5_vol_adjusted_return,1,1.0,3,True,0.5942139818501164,0.0248378808761059,True,2.0004081180504407,2.0004081180504407,True,0.0333584352884699,0.0327584352884699,0.0317584352884699,95.86666666666666,A7LS18a7ls18_s050_NUMERIC_CLUE,718,0.0135590921865648,1.2569458527472417,1.2569458527472417,1.2569458527472417,0.5362116991643454,719,0.0402255981461622,3.754840446518344,3.754840446518344,3.754840446518344,0.5716272600834492,719,0.0407782686773032,3.548369096789292,3.548369096789292,3.548369096789292,0.5674547983310153,719,0.0337584352884699,2.0004081180504407,2.0004081180504407,2.0004081180504407,0.5201668984700973,1.0,39.16422130661986,skel_9505754fb4b5368b,0.8270611893134157,0.9906615433599628,a7ls18_s050,True,True,True,False,False,False,True,True,False,False,False,False,True,False,False,False,False,True,True,153.51138239561286,strict_non_l7_eligible
a7ls15_78a9f5fac182d61b,"Mul(TSRank(mark_index_basis_bps,120),Sign(Decay(taker_buy_sell_volume_ratio_mean,8)))",basis_premium_like|taker_flow_like,gated_sign,L5_vol_adjusted_return,1,-1.0,3,True,0.3798921213328277,0.0559520585445636,True,6.819258999725145,6.819258999725145,True,0.1404499387288293,0.1398499387288293,0.1388499387288293,95.86666666666666,A7LS18a7ls18_s051_NUMERIC_CLUE,686,-0.0342015054822503,-3.130097664028824,-3.130097664028824,-3.130097664028824,0.446064139941691,718,-0.0746369472979065,-7.17301646989168,-7.17301646989168,-7.17301646989168,0.3593314763231198,719,-0.1155546418598147,-8.546399933871605,-8.546399933871605,-8.546399933871605,0.3435326842837274,719,-0.1408499387288293,-6.819258999725145,-6.819258999725145,-6.819258999725145,0.3755215577190542,1.0,146.47004660749653,skel_3afee12eb6a9078f,0.993105429474289,1.0,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,273.6765193275269,strict_non_l7_eligible
a7ls15_317d29618ee5ec80,"Mul(Delta(Delta(mark_trade_basis_bps,240),4),ZScore(CSRank(leverage_crowding_state)))",basis_premium_like|regime_state,relative_shock,L5_vol_adjusted_return,8,1.0,3,True,0.5780444389189703,0.0355281509757193,True,0.7996942951925127,-1.1580773377994478,True,0.1311190929250435,0.1305190929250435,0.1295190929250435,94.93333333333334,A7LS18a7ls18_s051_NUMERIC_CLUE,468,0.0072975994562798,0.2690755068252398,-0.106221002647182,-0.4647574166550235,0.5106837606837606,712,0.0606244271752413,2.053271294374228,0.7996942951925127,-0.4311072496697151,0.5674157303370787,712,0.1919883797724197,4.6404468749148045,1.5229879102778057,1.0968479293245277,0.5969101123595506,712,0.1315190929250435,2.534677388311729,1.040630556334186,-1.1580773377994478,0.5351123595505618,1.0,136.9410484861246,skel_3a90084955c27d13,0.7572536627405918,0.9843038694992412,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,252.2583821509864,strict_non_l7_eligible
a7ls15_91ede28993794315,"Mul(Delta(TSRank(mark_trade_basis_bps,12),4),ZScore(Decay(taker_buy_quote_volume,3)))",basis_premium_like|taker_flow_like,relative_shock,L5_vol_adjusted_return,1,-1.0,3,True,0.2052102496583669,0.0280501045022211,True,6.595962313878419,6.595962313878419,True,0.110407762552484,0.109807762552484,0.108807762552484,95.86666666666666,A7LS18a7ls18_s051_NUMERIC_CLUE,704,-0.0165148889163652,-1.6440728874216206,-1.6440728874216206,-1.6440728874216206,0.4630681818181818,719,-0.0857207183161073,-8.747567625464912,-8.747567625464912,-8.747567625464912,0.3477051460361613,719,-0.1023220809076012,-8.002084687814765,-8.002084687814765,-8.002084687814765,0.3657858136300417,719,-0.110807762552484,-6.595962313878419,-6.595962313878419,-6.595962313878419,0.3755215577190542,1.0,116.60255230282566,skel_effc632350c0cac6,0.995403619649526,0.9309974747474749,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,254.28993732332364,strict_non_l7_eligible
a7ls15_604759781b7e6e9e,"Mean(Mul(TSRank(mark_index_basis_bps,72),TSRank(stress_proxy_state,168)),4)",basis_premium_like|regime_state,smooth_mul,L5_vol_adjusted_return,1,-1.0,3,True,0.5888981099850629,0.054459326849019,True,1.8972735917674968,1.8972735917674968,True,0.1070966584575055,0.1064966584575055,0.1054966584575055,95.86666666666666,A7LS18a7ls18_s051_NUMERIC_CLUE,693,-0.0231275333087886,-2.4218314631225826,-2.4218314631225826,-2.4218314631225826,0.4545454545454545,719,-0.0194791923906081,-1.8972735917674968,-1.8972735917674968,-1.8972735917674968,0.4784422809457579,719,-0.0654877248749266,-4.978953153155549,-4.978953153155549,-4.978953153155549,0.4019471488178025,719,-0.1074966584575055,-5.098742072572133,-5.098742072572133,-5.098742072572133,0.4186369958275382,1.0,112.90776034752052,skel_8a80c8785bbf365b,0.8198793450158001,1.0,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True,True,True,227.57387374841676,strict_non_l7_eligible
a7ls15_cad8069ee9c12fdb,"Mul(Delta(mark_index_basis_bps,72),Abs(ZScore(Mean(taker_buy_sell_volume_ratio_last,72))))",basis_premium_like|taker_flow_like,mul,L5_vol_adjusted_return,1,-1.0,3,True,0.7264506284136346,0.0293427665121087,True,5.207606905406332,5.207606905406332,True,0.1054318842344171,0.1048318842344171,0.1038318842344171,95.86666666666666,A7LS18a7ls18_s051_NUMERIC_CLUE,647,-0.0036929370452261,-0.3694291364129418,-0.3694291364129418,-0.3694291364129418,0.4914992272024729,719,-0.0711765630812858,-5.214847493822664,-5.214847493822664,-5.214847493822664,0.3783031988873435,719,-0.1021691224039976,-7.655866633739324,-7.655866633739324,-7.655866633739324,0.3421418636995827,719,-0.1058318842344171,-5.207606905406332,-5.207606905406332,-5.207606905406332,0.4130737134909596,1.0,111.10543360600352,skel_156d0fafafecde17,0.9790290146509624,0.9976831474960876,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,217.51839590118547,strict_non_l7_eligible
a7ls15_8f822685c2dc8ddf,"Mul(TSRank(premium_close_bps,96),Mean(kline_taker_buy_quote_share,8))",basis_premium_like|taker_flow_like,mul,L5_vol_adjusted_return,1,-1.0,3,True,0.4224960821703315,0.0271332906254713,True,3.476124184115714,3.476124184115714,True,0.09991343694841,0.09931343694841,0.09831343694841,95.86666666666666,A7LS18a7ls18_s051_NUMERIC_CLUE,696,-0.0335571310978098,-3.0037170358910203,-3.0037170358910203,-3.0037170358910203,0.4468390804597701,719,-0.0390152605403332,-3.570446530600844,-3.570446530600844,-3.570446530600844,0.4283727399165508,719,-0.0453377932701166,-3.476124184115714,-3.476124184115714,-3.476124184115714,0.4200278164116829,719,-0.10031343694841,-5.161971791772855,-5.161971791772855,-5.161971791772855,0.4144645340751043,1.0,105.89094086623972,skel_8727d93aac220fc6,0.993105429474289,1.0,a7ls18_s051,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True,True,230.5411759360198,strict_non_l7_eligible
