candidate_id,root_subgraph_id,expression,semantic_bucket,motif_bucket,raw_inputs,status,error,missing_field_count,label_or_may_token,rows,non_null_rows,finite_rows,nan_rows,inf_rows,active_rows,non_null_ratio,active_ratio,std
a7ffcore5_da6cdfe7c5e6246e25,sg_ae8851921a8baaa5,"ZScore(Mean(realized_vol_168h,4))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h,ok,,0,False,6949596,6624900,6624900,324696,0,6624900,0.953278,0.953278,0.9984612833
a7ffcore5_bd45d237105c009948,sg_fcc3ecbea9ab5858,"ZScore(Mean(realized_vol_168h,8))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h,ok,,0,False,6949596,6622908,6622908,326688,0,6622908,0.952992,0.952992,0.9984611226
a7ffcore5_6ae0c4ec4ed345a57a,sg_91b57626e0858e65,"ZScore(Mean(realized_vol_168h,24))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h,ok,,0,False,6949596,6614940,6614940,334656,0,6614940,0.951845,0.951845,0.9984604788
a7ffcore5_04c560771109ad8894,sg_0c9b888833f3ab91,"Mul(Delta(trade_count,24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160383.6865510619
a7ffcore5_61d66b5fa452b2a518,sg_868208959e3065b5,"Mul(Delta(trade_count,24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160379.8212683529
a7ffcore5_042753667964e5498b,sg_741589e75bdfbf5b,"Mul(Delta(trade_count,24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6620712,0.953493,0.952676,149015.8542449868
a7ffcore5_3e262aba59f26f3243,sg_2f71a842aed899fb,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104909.8308131137
a7ffcore5_38cab1dbc7cd96901f,sg_3536ef046370ce90,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122670.0945320536
a7ffcore5_bff61d900099fc9972,sg_442c2ea32b8d92fe,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160371.881138916
a7ffcore5_4b7f7b6e9fcd22a462,sg_6c8481d68564a775,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160354.2539857145
a7ffcore5_6d74a1b0e310660557,sg_71c85950e9d39696,"Mul(Delta(trade_count,24),Abs(ZScore(realized_vol_168h)))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6620712,0.953493,0.952676,163554.9364542645
a7ffcore5_97d357c868fd01ff30,sg_24d55ea1cb06eba7,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6925692,6925692,23904,0,6921735,0.99656,0.995991,75274.4269230834
a7ffcore5_33453b88fb5665672c,sg_25151c0bb68c2db2,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,157198.2387907979
a7ffcore5_2d15f050826ba6ef50,sg_265820911ef5309b,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,197104.2931810949
a7ffcore5_b53c84736c62c7c21d,sg_3795339fc6dcdce9,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,210051.1336587018
a7ffcore5_ea6f0c076b356fce6b,sg_680c4bd7b45bce3e,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122667.3628097575
a7ffcore5_1407e213dfb0337f21,sg_98b4b1e9833711ef,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160368.8200246805
a7ffcore5_20050966ff3befbd74,sg_a06f5b394c65c282,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160351.2217720439
a7ffcore5_2e8eb470710829b5de,sg_dc34301202d45a8d,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,157322.0145107257
a7ffcore5_0de95da6075096074e,sg_f1afac9bfc385afa,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_low,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160298.8348801649
a7ffcore5_ff78a395f87dd95b43,sg_fb438e0c616ae4c2,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104907.9499757823
a7ffcore5_5c73c8f1de12eb8738,sg_1e6869234fbb2467,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,210046.4238078845
a7ffcore5_8fd6da19b6c2d8c30f,sg_5a15592e07a94ea7,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925692,6925692,23904,0,6921735,0.99656,0.995991,75273.2239372388
a7ffcore5_f3dedaa91ff2ad1576,sg_8c41f5190b6fd19a,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,197099.8697464205
a7ffcore5_de531765e26fffdd63,sg_a0fcd1241a48c93a,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,158328.2001085352
a7ffcore5_954342a64d11fd2b40,sg_d516206832eb84be,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_low,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,158436.2062790928
a7ffcore5_7b644717231e2e4c0f,sg_da7f50f39cde3a5f,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,158767.4635963327
a7ffcore5_61c89df0605bb16358,sg_deabd4933d884616,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160295.6929635114
a7ffcore5_7bc8287d4c2f6b833e,sg_ea09ecb6b6dc6896,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,268345.9079473309
a7ffcore5_302c9575c03572c1fc,sg_0bd8de3d1df0a436,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(trade_high,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,158315.6243376088
a7ffcore5_3b8746cbea5609a17f,sg_7b776eed6962876a,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,268340.9679375173
a7ffcore5_b0ed3a3ece06fbe874,sg_00a081851b3980d7,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6622007,0.953493,0.952862,126905.2860144873
a7ffcore5_5cb6e005847a5ed566,sg_40c15be5f1955a2b,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6617289,0.952992,0.952183,139663.4634444227
a7ffcore5_164037539e47319b9a,sg_a53da10808e4596f,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6622324,0.953493,0.952908,113848.7880891789
a7ffcore5_b47aa77bb8c7e64ac9,sg_d4954b5c51fabaf4,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6619245,0.953278,0.952465,143337.6209958252
a7ffcore5_dab57e0fd5edc1263d,sg_0fd3301a2191bc08,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(age_x_volatility,24))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6614940,6614940,334656,0,6609465,0.951845,0.951057,132493.6570784564
a7ffcore5_96ad46975cba8725d9,sg_10fde01e6a46b422,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(realized_vol_168h)))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6622007,0.953493,0.952862,139351.8823229326
a7ffcore5_6989dcf1686810e94d,sg_1ccc28a7e0d1f673,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,8))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6622908,6622908,326688,0,6617289,0.952992,0.952183,153302.5031523201
a7ffcore5_7e4369ab4c301a8376,sg_270413131e236763,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,4))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6624900,6624900,324696,0,6619245,0.953278,0.952465,157400.2147767084
a7ffcore5_ac0427e0d4837a6ebe,sg_323f1181896a6ee3,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(age_x_volatility,4))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6624402,6624402,325194,0,6618756,0.953207,0.952394,196241.7942341303
a7ffcore5_0c4af68de530201413,sg_47e7d03aeca4f455,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6621402,0.953493,0.952775,185430.5662318337
a7ffcore5_5b24f2e0966dce2174,sg_64d0d164633226fd,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6621346,0.953493,0.952767,165224.3578828943
a7ffcore5_ac6aa961532567afae,sg_6b0db44be78a4624,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104905.9593088148
a7ffcore5_f1bbe84e32ac8daddf,sg_70f0fced8891a095,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122651.7860560832
a7ffcore5_888ef58117087f37e5,sg_74d76cf7f7292d88,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_low,4)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160371.881138916
a7ffcore5_9d334695aaad76f845,sg_75b880cb69483c12,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6935652,0.997994,0.997994,2.060245496
a7ffcore5_c438d6cfbd899b5b60,sg_7e64128b7fe76724,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_low,8)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160354.2539857145
a7ffcore5_fe5eec072115d2d7fb,sg_83d8f0abaddf7ba0,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6622452,0.953493,0.952926,87969.8392630026
a7ffcore5_63074c8269a5e0d542,sg_8a66d141d4909af1,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(realized_vol_168h)))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6622324,0.953493,0.952908,125878.1940102196
a7ffcore5_ad696ec0cee5457f12,sg_9cf21d61a50e34d2,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6933660,0.997707,0.997707,1.9043912205
a7ffcore5_575f0a0482f62023d4,sg_9ee28738c6bc5231,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104897.9352652491
a7ffcore5_1ae56ddba9b17bde37,sg_b639a4f7384e3126,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(age_x_volatility,8))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6622410,6622410,327186,0,6616800,0.95292,0.952113,184102.3168370265
a7ffcore5_17885487a377079149,sg_b8c90b857ac6178d,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122663.9862483663
a7ffcore5_5ef209d864968e9b94,sg_03422ee367615dad,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_high,4)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160368.8200246805
a7ffcore5_1d366b6d513d3cb08d,sg_07fd0a2fd2430346,"Mul(Delta(trade_count,24),Abs(ZScore(Mean(realized_vol_168h,24))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6614940,6614940,334656,0,6609465,0.951845,0.951057,144446.3606622894
a7ffcore5_129345878e54637b1d,sg_0c0bb6bce5e6ca35,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,102668.80683276
a7ffcore5_9ede2910df490c96c6,sg_0ec8c219c33840de,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_low,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104859.9298328367
a7ffcore5_c279236d8578f2cd9e,sg_134a58509fd8609a,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(age_x_volatility)))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6621641,0.953493,0.952809,256784.7325729888
a7ffcore5_0fece02437d3608deb,sg_15dd4c90c5aad46e,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(trade_low)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6925692,6925692,23904,0,6925692,0.99656,0.99656,1.5333522121
a7ffcore5_5a80f6eddcc2a5820f,sg_212c759df83860ba,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_high,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104904.065903733
a7ffcore5_ee64f7bdcbd8e11adf,sg_26e18236ea332ab1,"Mul(Delta(ZScore(Mean(trade_count,4)),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935652,6935652,13944,0,6935652,0.997994,0.997994,2.0602279933
a7ffcore5_197c240a97768e1a49,sg_2bb378301e93c5bd,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_high,8)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160351.2217720439
a7ffcore5_07ed72c6cc470ca8de,sg_31a1f957b9fa2185,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,120129.7332255084
a7ffcore5_28423d665bb242d46f,sg_35c072a7b66ec0cc,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(realized_vol_168h,4))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6624402,6624402,325194,0,6618756,0.953207,0.952394,208097.5107121849
a7ffcore5_97022d2be8ef399708,sg_3940d3fbe649c504,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(realized_vol_168h)))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6621402,0.953493,0.952775,206346.1090679081
a7ffcore5_965086d9ae3a5357d2,sg_3bc7643f17f6110c,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_low,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122608.2742221238
a7ffcore5_ba778bb3c7209e30f1,sg_43a7b46304bb60e9,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6925692,6925692,23904,0,6921735,0.99656,0.995991,75270.6638274671
a7ffcore5_028fe21cbe92d0f84b,sg_4a83284a7f64c8b5,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Mean(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,104896.0971788474
a7ffcore5_fa6ec6c06289e807f3,sg_4ab5b535882570fa,"Mul(Delta(ZScore(Mean(trade_count,8)),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933660,6933660,15936,0,6933660,0.997707,0.997707,1.904370914
a7ffcore5_77dd5a0defd6b0a229,sg_4b3c2fe696d00a91,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122649.4900474655
a7ffcore5_ed88593cc0abdf89bb,sg_67788065106b939c,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(age_x_volatility,24))))",liquidity_like|volatility_like,liquidity_shock,age_x_volatility;trade_count,ok,,0,False,6949596,6614442,6614442,335154,0,6608976,0.951774,0.950987,166382.8238004025
a7ffcore5_e927c2731267a430aa,sg_6bd9b9a34e072e21,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6925692,6925692,23904,0,6921735,0.99656,0.995991,75265.9753314602
a7ffcore5_ad1d8f011194211afb,sg_7e9edcbc878186e0,"Mul(Delta(trade_count,24),Abs(ZScore(ZScore(Mean(trade_low,24)))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6937146,6937146,12450,0,6931124,0.998209,0.997342,160298.834880165
a7ffcore5_56fb895cb6d5d1d7f5,sg_b24a1fbb7346a1c6,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,210038.0915669029
a7ffcore5_1f3d79efc9c11361c7,sg_b7ff0bc58a8de80c,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Mean(trade_high,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,122661.4850071191
a7ffcore5_f3b08fc8a2375198a4,sg_bb958bf4103bc4ec,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,197074.6776032786
a7ffcore5_abdcc46f8e4570f10e,sg_c8b3661012c84948,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,210020.3896436085
a7ffcore5_5c96039950cebf33a6,sg_d0853c1de6e07894,"Mul(Delta(Mean(trade_count,4),24),Abs(ZScore(Delta(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935652,6935652,13944,0,6931047,0.997994,0.997331,120385.851825055
a7ffcore5_5d57dac528e8dee244,sg_deaf9f0d1ff2d9f7,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,102556.1245204111
a7ffcore5_8807ca3efdb0e81995,sg_dee807d8815df58d,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,197093.9833598649
a7ffcore5_b101b3f8218af575a2,sg_fa6a908e1cb58f52,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(realized_vol_168h)))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6626394,6626394,323202,0,6621346,0.953493,0.952767,184131.6408686583
a7ffcore5_967151e081e1616b3c,sg_fad70355232836f4,"Mul(Delta(trade_count,24),Abs(ZScore(Delta(realized_vol_168h,8))))",liquidity_like|volatility_like,liquidity_shock,realized_vol_168h;trade_count,ok,,0,False,6949596,6622410,6622410,327186,0,6616800,0.95292,0.952113,195318.3278030709
a7ffcore5_04a4c2b3992bc68c31,sg_267a4b4d3a985384,"Mul(Delta(Delta(trade_count,24),24),Abs(ZScore(Mean(trade_low,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6925194,6925194,24402,0,6920377,0.996489,0.995796,268327.9665289835
a7ffcore5_12c32ada0840733c3b,sg_2910ccd9497c083e,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Mean(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,197070.3061294181
a7ffcore5_796b55882828f9b382,sg_46ac2919ab63ccd6,"Mul(Delta(Delta(trade_count,8),24),Abs(ZScore(Mean(trade_high,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6933162,6933162,16434,0,6927957,0.997635,0.996886,210016.1767041742
a7ffcore5_319bd70753eb1b3dd5,sg_49568811c7d304de,"Mul(Delta(Mean(trade_count,8),24),Abs(ZScore(Delta(trade_low,24))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6933660,6933660,15936,0,6929417,0.997707,0.997096,103173.4053616802
a7ffcore5_0c4df757ce94aaf932,sg_4aa143d5e2d2c11c,"Mul(Delta(Delta(trade_count,4),24),Abs(ZScore(Delta(trade_low,8))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_low,ok,,0,False,6949596,6935154,6935154,14442,0,6929823,0.997922,0.997155,194003.027191726
a7ffcore5_92c788540cf621440b,sg_5fddb1e7475835a7,"Mul(Delta(ZScore(Mean(trade_count,24)),24),Abs(ZScore(trade_high)))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925692,6925692,23904,0,6925692,0.99656,0.99656,1.5333328468
a7ffcore5_22bc82f23912f8b446,sg_652f9e00077574d4,"Mul(Delta(Mean(trade_count,24),24),Abs(ZScore(Mean(trade_high,4))))",liquidity_like|volatility_like,liquidity_shock,trade_count;trade_high,ok,,0,False,6949596,6925692,6925692,23904,0,6921735,0.99656,0.995991,75269.4665495096
