arm,proposal_id,panel_id,lane_id,exact_identity,activation_identity,behaviour_cluster,economic_hypothesis,mechanism_id,algorithm,coordinate_coverage,observations,ic_mean,ic_lcb,gross_mean,net_mean,net_lcb,return_risk,worst_horizon_net_mean,time_block_positive_fraction,time_block_stability,turnover_mean,cost_drag_mean,max_weight_mean,concentration_hhi_mean,complexity,behaviour_novelty,benchmark_incremental_mean,benchmark_incremental_lcb,placebo_ic_abs,wrong_lag_ic_abs,hard_gate_pass,hard_gate_reasons,lane_scalar,development_scalar,feedback_stability_lcb,feedback_positive_block_fraction,survivor_near_miss,development_survivor,candidate_promotion,feedback_persisted,pack_status
STRATIFIED_ADMISSION,epoch-candidate:c4ed33e144358524d0f15c59,main,cem_matched_control,exact-signal:3cb167fa240f5aa276e3ff9b,activation:8a8f4597c71927f28835ed17,behaviour-cluster:8e36d21867a277135e7f997d,funding_surprise_reversal,funding_dynamics,typed_matched_control,0.9784836065573771,8595,-7.871140845769651e-06,-0.006767286056324729,3.205593864021267e-05,7.068944474381333e-06,-4.005416373958869e-05,0.2940198916182687,-2.380852338405314e-05,0.75,0.8321034407520448,0.04997398833166268,2.498699416583133e-05,0.15409772951602657,0.11146585975097756,4,6.697034247666484,9.017732907909722e-05,2.008853510948621e-05,0.00040914392662498117,0.0007232460017387349,True,,7.4669569282959145,0.2746000810238396,-8.02195592856747e-05,0.5,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:5028f00a5b46603d2e30bca8,main,cem_matched_control,exact-signal:16170e1d585cde079f719bb8,activation:c38a57af9cd4c7ee398f7b84,behaviour-cluster:51b1b08052738c81f5a61416,mark_index_dislocation,mark_index_deviation,typed_matched_control,0.9903233151183971,8699,0.0016844411332637252,-0.004926762085342266,3.934807886464395e-05,-1.1251606922994515e-05,-5.807292948573321e-05,-0.4710065491960188,-3.945090566295492e-05,0.25,0.686319092020208,0.10119937157527695,5.0599685787638463e-05,0.1527777777777778,0.11033950617283952,3,4.311409067459929,6.763837476883453e-05,-2.05207737376614e-06,0.0004720944075421557,0.0011631671745660017,True,,4.4874893182464275,-0.19628946047770296,-0.00010014813860875446,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:2dfd1229f7ab582aaa23a612,main,cem_matched_control,exact-signal:bc4284d30529f4f57d8c15f9,activation:b04dc643d354ac9bbd4ac101,behaviour-cluster:d60438fe7c68dfd564a55dfa,basis_convergence,basis_dislocation_convergence,typed_matched_control,0.9903233151183971,8699,-0.0020559177818165473,-0.008404658953645726,1.7983361575099306e-05,-5.8371878810130204e-05,-0.00010229507175805015,-2.604748762311307,-7.538428186675146e-05,0.0,0.8628826816080893,0.15271048077045898,7.635524038522951e-05,0.15324767077770296,0.11065958067264664,3,4.311409067459929,2.051810288169884e-05,-4.54692117989515e-05,7.700802657179685e-05,0.0016489618776063012,True,,3.9642108195767407,-0.6848215522609238,-0.00012022440923662234,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:2653ffb0670adc728c7804ee,main,cem_matched_control,exact-signal:9425cd55069c6aeb991aca3f,activation:a447c060a9e148ec6d27603d,behaviour-cluster:a9f7752090a4419e6d68eba3,oi_contraction_unwind,oi_inventory,typed_matched_control,0.9963570127504554,8752,0.021462152081630367,0.014460236991076483,-2.7159426824273067e-06,-8.974194764491106e-06,-5.478673503363345e-05,-0.38394338395267197,-4.6991964734403866e-05,0.25,0.6964725542951744,0.012516504164127579,6.258252082063787e-06,0.1528031687995125,0.11036105327600608,2,6.005120873555468,6.945975301965844e-05,5.372767385464921e-06,0.006344115750441022,0.021488988786090988,True,,6.279314425301766,0.2376572108425396,-8.207117502838479e-05,0.5833333333333334,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:a717f9240417f3f38ac561a5,main,cem_matched_control,exact-signal:4091cdbff7a2021b1445b77c,activation:f9242abb78a0bb4f5223468b,behaviour-cluster:4eca8e9cd3c007e21c420f11,volatility_burst_continuation,volatility_regime,typed_matched_control,0.9717668488160291,8536,0.004440000458930877,-0.0023427850131160855,2.1716812114478554e-05,-3.9201591048208e-05,-8.720100443996003e-05,-1.6007511972571449,-0.00012839399429346064,0.25,0.6513985576128176,0.12183680632537314,6.091840316268656e-05,0.15784239967243138,0.11056601977661266,2,6.697034247666484,4.282804628939222e-05,-1.97681177797912e-05,0.0014072069611849938,0.003283361055830225,True,,6.751728029792245,-0.667122213462293,-0.00011904725799464307,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:b740bfab299c8c300eb46dfc,main,uct_mcts,exact-signal:6f7b441cfcb1b2ecd3fee704,activation:3bf83c1038231bdb641a161a,behaviour-cluster:a71460abf5c23b64efc01301,mark_index_dislocation,mark_index_deviation,uct_mcts,0.994535519125683,8736,0.005924270713081365,-0.0004981676718008076,8.698849716015972e-06,-4.7955564202024555e-05,-9.035394134926169e-05,-2.216898668304174,-6.45467155806796e-05,0.0,0.8350754061514707,0.11330882783608107,5.6654413918040546e-05,0.15370352774140017,0.10949362183596319,3,4.626197553180167,3.060029096478185e-05,-3.2170792294307024e-05,0.0024736045079631645,0.00692672913786704,True,,4.364678781976434,-3.195475416256092,-9.85609183558294e-05,0.16666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:fd4634c8279a1d0d6905d791,main,uct_mcts,exact-signal:bf65d2e76868bbb24eca458e,activation:f495c985c9d612c79289512e,behaviour-cluster:d8743565e15b6e7f7230c362,oi_price_divergence,oi_inventory,uct_mcts,0.9754098360655737,8568,0.010606728558932204,0.0034792577939631144,-1.2698611260988702e-05,-0.00012952608242902948,-0.00018054326072977408,-4.97618900175811,-0.0001510066232175364,0.0,0.874117736100904,0.23365494233608158,0.00011682747116804078,0.15351754759142713,0.11096840914438257,4,6.697034247666484,-4.558777396252287e-05,-9.38859502111898e-05,0.0017367352084460043,0.008827711946203397,True,,6.107763681338532,-4.17522231995879,-0.0002126169396313472,0.08333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:75f055a303d00d38eee7985b,main,uct_mcts,exact-signal:e3b36e8178c41663d82477e9,activation:2bf55e7d0e71c45bd361bbf3,behaviour-cluster:0eb32c460abf32cdfceece68,session_transition,session_time,uct_mcts,0.9952185792349727,8742,0.012275563618699607,0.005993887022432895,9.419423383107415e-05,-3.801545002583008e-05,-8.082069747698834e-05,-1.740681025980397,-9.969003783728371e-05,0.25,0.5487934661878964,0.2644193677138084,0.00013220968385690423,0.15287844289216973,0.11041139389645412,3,5.09252245356844,4.0486488974080794e-05,-2.4232865717217322e-05,0.0041344501501791335,0.012096549618467865,True,,5.154976064957225,-0.6420408410661493,-0.0001366510017922491,0.25,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:c6d9c893b318762b8548f126,main,uct_mcts,exact-signal:990722a131d92209caaf6209,activation:04a35dd33222800e535388b4,behaviour-cluster:4696f0208da00275f4fca1b0,aggressive_flow_exhaustion,taker_imbalance,uct_mcts,0.9808743169398907,8616,0.007218424536441925,0.00019103521060690083,1.742202902481651e-05,-1.01848780215056e-05,-6.12326494697545e-05,-0.3910525446226066,-5.7506071406968664e-05,0.5,0.6884120051969145,0.055213814092644246,2.760690704632211e-05,0.1527777777777778,0.11033950617283952,2,6.697034247666484,7.37617228020224e-05,2.015019119859861e-05,0.002102198688847788,0.007620676317523341,True,,7.1760826345406175,-0.04880315128627395,-0.00011432679131611871,0.4166666666666667,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:e96025815e56d03b60ce357f,main,uct_mcts,exact-signal:9fd7cffde5bc8ebab23df638,activation:eb0ae79e8a76e1894fd89fda,behaviour-cluster:2ca23871e7656de6a07a2241,volatility_burst_continuation,volatility_regime,uct_mcts,0.9700591985428051,8521,0.0032488735233074757,-0.0036313230530179864,5.060697080997143e-05,2.645422400143302e-05,-2.3438596512208625e-05,1.0392332706192038,-1.1343285691213297e-05,0.75,0.7928307370264315,0.04830549361707683,2.4152746808538406e-05,0.1527777777777778,0.11033950617283952,3,6.697034247666484,0.00011422684939226484,3.8815689295381976e-05,0.0014037486893127152,0.0027706751121180425,True,,7.572832697130861,0.618487831373574,-6.703514383546505e-05,0.6666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:8f8de32f292e13d30ce6d21f,main,uct_mcts,exact-signal:067afb8feca092a9160edf40,activation:845849dfdb5a5c90c9b93dfc,behaviour-cluster:2005b0e8e056a2d635ead2ed,orthogonal_volatility,orthogonal_exile,uct_mcts,0.9862249544626593,8663,0.004953160552283415,-0.0018425232819169737,3.349702486466493e-05,-1.8213955421866595e-05,-6.5724078049641e-05,-0.7514051880385738,-4.258707709757313e-05,0.25,0.7888526894031657,0.10342196057306306,5.171098028653152e-05,0.1527777777777778,0.11033950617283952,3,5.31443674842792,6.249787112535479e-05,1.4737583316091811e-05,0.0001262083356968189,0.004870553302044228,True,,5.491492621783833,-0.2408395542066358,-8.94087917732475e-05,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:77dee10965664d48be67bf0c,main,uct_mcts,exact-signal:c344520fc0a391a7d6f60859,activation:08444124b978150e2d5fc85e,behaviour-cluster:8e51846e4b40433b231cbaed,aggressive_flow_continuation,taker_imbalance,uct_mcts,0.9996584699453552,8781,0.013874046431157906,0.007392770883784029,2.4606357614019114e-05,-9.928249964091267e-05,-0.00014059078116345907,-4.710767239009397,-0.00012023190485532212,0.0,0.8306114806093879,0.2477777145098636,0.00012388885725493179,0.15277995261233218,0.11033917390644929,2,6.697034247666484,-2.1129219748278487e-05,-8.90171278055283e-05,0.010942808277857279,0.01363099872180204,True,,6.154122593769658,-3.895415365358285,-0.00014318329741263306,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:68212e054d952c78afb3e958,main,uct_mcts,exact-signal:f58602ef6b4256e8eef8fb20,activation:1f2cc5523ca5947227519fa1,behaviour-cluster:877d0c90f54610e264e57c70,state_duration,temporal_state_path,uct_mcts,0.9974954462659381,8762,-0.0038444812090767627,-0.010144072627922563,-3.6375749205324675e-05,-0.00024781863468643147,-0.0002912485978237301,-11.184087871542642,-0.0002776506247333064,0.0,0.7510323069228467,0.42288577096221347,0.00021144288548110676,0.15635016627257511,0.1121481379644396,2,6.697034247666484,-0.000170005850516824,-0.00023616160692053784,7.500183618026306e-05,0.00354669317082958,True,,5.280743274531882,-5.459594653657927,-0.0003131256689300509,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:00ea25e2f615134c2dd9b0f2,main,uct_mcts,exact-signal:d77894e52b9d80e00dbb44a6,activation:69491fd9747de234ad207e08,behaviour-cluster:5e05c6ac5d7962663d69a4a4,volatility_burst_continuation,volatility_regime,uct_mcts,0.9929417122040073,8722,-0.0013938783050036479,-0.00852306971195391,4.947326019203553e-06,-3.4470875718420366e-05,-8.692902964295806e-05,-1.2879392687987992,-6.688901831856492e-05,0.25,0.7951466740572485,0.07883640347524785,3.9418201737623915e-05,0.1527777777777778,0.11033950617283952,1,5.09252245356844,4.421107231382232e-05,-4.098333503148375e-05,0.00465766787988991,0.001408943816855627,True,,5.134711092635499,-0.3202548288033946,-0.00010860609688207278,0.4166666666666667,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:97f6ec5d19baaf97cc30d1b2,main,uct_mcts,exact-signal:cbbd1a31013697efd26184df,activation:2fc44eae5556b4e63d1f2cd7,behaviour-cluster:fddc99dda24571dcfc2146f7,funding_level_carry,funding_dynamics,uct_mcts,0.9877049180327869,8676,0.002339282602303061,-0.004106460696319449,-1.5623919083005193e-05,-0.00026907054200652516,-0.0003124081926589739,-12.169055183959088,-0.00032584065536615353,0.0,0.7445239055829819,0.5068932458470399,0.00025344662292351995,0.15498509474637243,0.10795869799285551,4,6.697034247666484,-0.00018885479362279456,-0.00025442358412082765,0.001628125417539238,0.0020509202803116466,True,,5.183934640072118,-5.714676304409476,-0.000340326419622349,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:3281ec808212514b37b7a2b6,main,uct_mcts,exact-signal:79dd023c62717c06d1ef4d6d,activation:5e5e91db656dc77e459e17ae,behaviour-cluster:e32e2f171563b7c7f382e9d0,oi_contraction_unwind,oi_inventory,uct_mcts,0.9675546448087432,8499,0.0012384524855303908,-0.00535237212540198,2.121486040772707e-05,-0.00015466043482374872,-0.00020349000393871255,-6.208009977332606,-0.00018649557360620633,0.0,0.8183429231082718,0.3517505904629516,0.0001758752952314758,0.16366468482831636,0.1145638068340816,2,6.697034247666484,-7.337016335530085e-05,-0.00014027709458418067,0.00031350604814637276,0.0013157106237901772,True,,5.896959137324287,-4.473945209724009,-0.00020903896248148932,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:3764de66e8f57aa9b213bcd4,main,uct_mcts,exact-signal:5442d6ac813fce1254c5d774,activation:7423a4bbd4c20ccc0b5c3849,behaviour-cluster:1f1eb2d3c6e5ad893bfa2df7,relative_strength,cross_asset_confirmation,uct_mcts,0.9718806921675774,8537,-0.010785846929945976,-0.017353610613582267,-2.4407790671620914e-05,-0.00026253796889986916,-0.00031070915902539674,-10.682202737836302,-0.00028825920132877913,0.0,0.8396702382750053,0.47626035645649656,0.0002381301782282483,0.1620456220543215,0.1145126038018053,1,6.697034247666484,-0.00017978558935191166,-0.0002468695510739489,0.0008727830615209404,0.009145633935141272,True,,5.288716962531751,-5.616752519130782,-0.0003388202008818848,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:d82874e43bf08326cfac4db6,main,uct_mcts,exact-signal:ea68cd7647b5c1419e7311d8,activation:3237d536af8167c352f1a4e2,behaviour-cluster:70f767682100d5c1651d2d15,mark_index_dislocation,mark_index_deviation,uct_mcts,0.9891848816029144,8689,0.0003491223559373028,-0.006113812453931108,-2.8830600709109158e-05,-6.527914953580215e-05,-0.0001105940197745434,-2.823513173845212,-0.00012510574181131298,0.0,0.6887844095682707,0.07289709765338596,3.6448548826692975e-05,0.15541286641524182,0.10985293173470076,3,6.697034247666484,1.4848551830018198e-05,-5.2050560476772515e-05,0.00016140651818305542,0.0002115868699130114,True,,6.334532265106797,-0.845041409333761,-0.00017920133963578475,0.4166666666666667,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:57e4ad22c446253641b8a108,main,uct_mcts,exact-signal:d34757120a4bdd1495a7433a,activation:e5f6a30ebd1027fd5ab4db6e,behaviour-cluster:f2f85c86f8b81e348b96e2a3,new_mechanism_exile,orthogonal_exile,uct_mcts,0.9821265938069217,8627,0.005556236545550582,-0.0008595599966436263,1.9494695485040682e-05,-7.586161480693675e-05,-0.00011907249371445059,-3.4410030247207235,-0.00012419675264657015,0.0,0.6921959186217814,0.19071262058395488,9.535631029197744e-05,0.1527777777777778,0.11033950617283952,2,4.626197553180167,6.624983975774144e-06,-5.10621516967387e-05,6.407679251335879e-05,0.007066937152629856,True,,4.218061227995584,-3.6093641680860697,-0.00016414518858882298,0.16666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:8f45da7b8ac4c1185cf841b0,main,uct_mcts,exact-signal:e1abda0baa233015e51d4ab3,activation:e3cabe6969aa1e37bd9311da,behaviour-cluster:45c6f6bbeed0be293250b41d,session_transition,session_time,uct_mcts,0.9739298724954463,8555,0.004565855779621958,-0.0020582979526238155,4.036518840318061e-08,-0.00024966979926798133,-0.0002991589153292967,-9.888089453021387,-0.0002705213306842115,0.0,0.8222138390894413,0.49942032891276894,0.00024971016445638454,0.1628521041165916,0.11156003715554011,2,6.697034247666484,-0.0001727368079778994,-0.00024432358682143515,0.00016912339370281192,0.009138288509712102,True,,5.4306975072867765,-5.435525255543556,-0.000311606175847313,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:2f8169c6342d16c10cd2a87f,main,uct_mcts,exact-signal:eafd977a732b1d8c09033e37,activation:08444124b978150e2d5fc85e,behaviour-cluster:055151d7039f3dbc40060910,aggressive_flow_continuation,taker_imbalance,uct_mcts,0.9996584699453552,8781,0.012952365061298349,0.00646140371772399,1.926925864692782e-05,-0.00012085475550339318,-0.00016224874668896834,-5.722456665864978,-0.00014332282497411374,0.0,0.8264834807866268,0.280248028300642,0.00014012401415032099,0.15277176732591832,0.11033670179743142,2,5.600888051493568,-4.2701475610759e-05,-0.00011107225996694426,0.008262237628944256,0.01313948630163592,True,,4.92940333839599,-4.151660225623567,-0.00017219424742748716,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:fa9b3922e0b2ab2c7414132f,main,uct_mcts,exact-signal:6a65fb399031c65c772292d1,activation:f3edfae0a16c897b90817e25,behaviour-cluster:af45a9520aa7b47dd40c696c,volatility_mean_reversion,volatility_regime,uct_mcts,0.9889571948998178,8687,-0.004310369906734786,-0.011541652657085063,-9.743202936049007e-06,-3.241756948632211e-05,-8.593477326612197e-05,-1.1872525413439856,-6.89898677027025e-05,0.25,0.7553113633358693,0.04534873310054621,2.2674366550273095e-05,0.1527777777777778,0.11033950617283952,1,6.697034247666484,4.658138881196506e-05,-3.976099854416973e-05,0.003901261689890404,0.004900692478136911,True,,6.740113947704548,-0.45694684603747965,-0.00011645879807640864,0.4166666666666667,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:427573124144f47e4d1abf12,main,uct_mcts,exact-signal:ac685eaa2556ef12075779c2,activation:04a35dd33222800e535388b4,behaviour-cluster:2cc1c82b9d6e6d8056247f64,mark_index_convergence,mark_index_deviation,uct_mcts,0.9808743169398907,8616,0.0016019177671722407,-0.004953440042721096,2.283900611991006e-05,6.7642614588144e-06,-3.810600780084746e-05,0.295472986412298,-1.7977922055548464e-05,0.25,0.7821407805641261,0.032149489322191326,1.6074744661095653e-05,0.1527777777777778,0.11033950617283952,3,3.7745741752188193,9.07108622823424e-05,2.5096282200249867e-05,0.006765291578507121,0.001799409850018409,True,,4.057796521423305,0.333741498507751,-5.7796495400513465e-05,0.5,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:23df1352193e23c95869c6ad,main,uct_mcts,exact-signal:7a8e5d12ccdb1bc0fc7e1343,activation:dacbba2c29b5f3bd8f96f626,behaviour-cluster:8ec4cb6862d6a57a42f28501,orthogonal_volatility,orthogonal_exile,uct_mcts,0.9672131147540983,8496,-0.002382538245004767,-0.009375536724701369,3.249319616106431e-05,8.288828136359715e-06,-4.466307525381177e-05,0.30680867177818033,-1.1528867694350212e-05,0.5,0.8440109665203782,0.04840873604940919,2.4204368024704594e-05,0.1630222215034725,0.11015178213024523,4,6.697034247666484,9.314867550823021e-05,8.39811802009608e-06,0.002104699161747922,0.002516169483199,True,,7.196190649163122,0.42106309452027246,-7.129287293201736e-05,0.6666666666666666,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:7728f7c45e80404b6c583162,main,uct_mcts,exact-signal:30b469f0eda83fdbb3d1d46c,activation:4a84859f4185fdaaf092c34b,behaviour-cluster:a5e6f8313fbe9cdb7933a8b3,path_shape_reversal,temporal_state_path,uct_mcts,0.9897540983606558,8694,0.006245362392426424,-0.00020317214139741174,2.649883515361312e-05,-0.00014632780056056635,-0.00019096722779800532,-6.424869377763199,-0.0002153386876499833,0.0,0.6614637554982636,0.34565327142835894,0.00017282663571417946,0.15764885438854742,0.111198186003851,1,6.697034247666484,-6.692699315794041e-05,-0.00013230788552134865,0.0005151207135403197,0.004065765171399018,True,,5.904144072231808,-4.392583875319579,-0.00022085724437856158,0.08333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:2d684dec3ca8d6f9ab399086,main,uct_mcts,exact-signal:34238fbb44c83456a2aac1e8,activation:ad2b12855b5ca948d49e6408,behaviour-cluster:5a85d32e11100487b84be5f5,volatility_burst_continuation,volatility_regime,uct_mcts,0.9765482695810564,8578,0.003921524455113258,-0.0028554942793231133,1.3549712045801425e-06,-1.7298240711281026e-05,-7.04292659524276e-05,-0.6381309534349793,-5.7145256013005936e-05,0.25,0.7335339841285242,0.037306423831722335,1.8653211915861167e-05,0.1611187143894509,0.10913798049511318,2,6.697034247666484,5.6610277825501234e-05,-9.061554025104148e-06,0.004577192810005702,0.0038654470159731444,True,,6.860872299989004,-0.1326866398120898,-0.00011678375379545655,0.5,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:47c3a618524fa7b2cb106d09,main,uct_mcts,exact-signal:45ce377536e141272fae4b19,activation:57a049b737c69e98860e59bf,behaviour-cluster:467bf03aa717ec098a80c7d9,volatility_mean_reversion,volatility_regime,uct_mcts,0.9855418943533698,8657,0.0070189772494622825,6.356925624689119e-05,2.3841833200917943e-05,4.954789395578958e-06,-4.528600596950932e-05,0.1932968446212753,-3.824944271975881e-05,0.5,0.7723343734390538,0.03777408761067798,1.8887043805338982e-05,0.15605618222390005,0.10870438377985844,2,6.697034247666484,8.718349285721921e-05,2.6003688383167243e-05,0.0021989224173235167,0.007552112145111223,True,,7.240733193156233,0.3627951433092019,-8.364818057199222e-05,0.5833333333333334,True,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:2e0aae4fc5d5033dd9f122ea,main,uct_mcts,exact-signal:781403ecce787cfe5fd162a6,activation:75dec760d07d94f576789541,behaviour-cluster:3a296836591b3858b2a09695,mark_index_convergence,mark_index_deviation,uct_mcts,0.9892987249544627,8690,0.0008202692268913962,-0.005637742695855889,-3.275198351508454e-05,-6.920084900591362e-05,-0.00011460245586541692,-2.9874199050115853,-0.00012641753988635947,0.0,0.6742647851005534,0.07289773098165814,3.644886549082905e-05,0.15528590099141193,0.10965146904204967,2,6.697034247666484,1.0818996681207762e-05,-5.57346436915043e-05,0.0007446569016333339,0.00043573571821031986,True,,6.3163617561413155,-0.9864285586887245,-0.00018294275405524146,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:fcb2b3398c73d2d7924b83d4,main,uct_mcts,exact-signal:fee98109282064b22ed3988a,activation:971eb293cd740d81fea2a8f0,behaviour-cluster:d8d10c46f1df9e832162c3d8,mark_index_convergence,mark_index_deviation,uct_mcts,0.975068306010929,8565,0.0026434972893736976,-0.0038600460175765546,2.4443975061777247e-05,6.1128612996765e-06,-4.044772378156913e-05,0.2573251200872884,-5.8859003344136254e-05,0.5,0.6501842676337533,0.03666222752420149,1.8331113762100747e-05,0.15979831065758815,0.1089903592867142,3,6.697034247666484,8.098707416215827e-05,1.3248738124583095e-05,0.007791895895176585,0.002643894123885543,True,,7.21874220235328,0.08404141919098798,-9.512638132690417e-05,0.4166666666666667,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:b2510cbc924ea66136892ef7,main,uct_mcts,exact-signal:bec8e659e7696b80e985ec17,activation:a381a1b5c42ee66c84974472,behaviour-cluster:43ce3f482966978bb1e275b1,oi_price_divergence,oi_inventory,uct_mcts,0.9807604735883424,8615,0.0022308669865760606,-0.004975017235264981,4.191172596585935e-05,1.8825377865001655e-05,-3.328072097689447e-05,0.7081270990438352,-1.4411918407904268e-05,0.75,0.8386707308017674,0.04617269620171542,2.30863481008577e-05,0.1527777777777778,0.11033950617283952,3,6.697034247666484,0.00010247307072864597,2.119425871745329e-05,0.001440692672849747,0.0017399001093256772,True,,7.516832512537175,0.13936932020647488,-8.684109913967111e-05,0.4166666666666667,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:44e8c2d644ebc7d3fba73ef5,main,uct_mcts,exact-signal:2b602f8270022d4da5fe9502,activation:4493c2bd9d3935ff84317b1d,behaviour-cluster:0392187d761ad45c98aa9224,oi_contraction_unwind,oi_inventory,uct_mcts,0.9908925318761385,8704,0.003539724040343319,-0.003349883137470808,-2.110290010787036e-05,-0.00017030633148041945,-0.00022110078319050345,-6.5715919448610585,-0.00018607807861840283,0.0,0.892554722158763,0.2984068627450981,0.00014920343137254908,0.1527777777777778,0.11033950617283952,3,6.697034247666484,-9.125976247036275e-05,-0.00015405574473037944,0.0008269800868649348,0.0035473196274009773,True,,5.857499432762861,-4.605499902050989,-0.0002215069615434833,0.0,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:bc927be2b46af7f43d7be84c,main,uct_mcts,exact-signal:6acaa189aff1965dd23bfbef,activation:f1b4d90c48fa065e0093cbc3,behaviour-cluster:5c5b887c0ef05707a234987c,oi_expansion_confirmation,oi_inventory,uct_mcts,0.9866803278688525,8667,0.0020198075349910126,-0.0044057176447114535,1.9695731420811952e-06,-4.060073874299535e-05,-8.381424680966383e-05,-1.8414947431136859,-6.709203897413318e-05,0.0,0.8121522308720774,0.08514062377015308,4.257031188507653e-05,0.15481588445014388,0.110980149912326,3,6.697034247666484,3.319266843347985e-05,-2.356021977702281e-05,0.0007684505401933444,0.0019045880983667217,True,,6.467444651810739,-0.40369293098601633,-0.0001006346361930448,0.3333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
STRATIFIED_ADMISSION,epoch-candidate:d8f25d9fb4ec20a6845fde5a,main,uct_mcts,exact-signal:86772304246b951086314cac,activation:e5f6a30ebd1027fd5ab4db6e,behaviour-cluster:882992e742de3a6cc9ab53fb,aggressive_flow_exhaustion,taker_imbalance,uct_mcts,0.9821265938069217,8627,0.006663937781118749,0.0003724454973395852,4.3548306327960526e-05,-5.115759117728791e-05,-9.23094004379053e-05,-2.4365606399581177,-9.59076392678887e-05,0.0,0.7668198172477243,0.18941179501049685,9.470589750524842e-05,0.1527777777777778,0.11033950617283952,3,6.697034247666484,3.132900760542301e-05,-3.003083357235036e-05,0.002062888414845909,0.006937964320491475,True,,6.415366542337155,-3.422821350312904,-0.00011888778890975469,0.08333333333333333,False,False,False,False,FROZEN_DEVELOPMENT_NO_PROMOTION
