blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,non_l7_bonus,score_no_may,skeleton_key,finite_share,nonzero_share,core59_shard,is_non_l7,is_l7
a7ff24r_32963e029a207dcd,"Mul(realized_vol_168h,Sign(ZScore(Mean(trade_return_1h,4))))",price_like|volatility_like,gated_sign,L7_ranked_future_return,1,-1.0,3,True,0.4343310118037081,0.0141326044403234,True,2.9175472881249083,2.9175472881249083,True,0.0323686344202338,0.0317686344202338,0.0307686344202338,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,716,-0.0322056693565073,-5.065137728027408,-5.065137728027408,-5.065137728027408,0.4245810055865922,719,-0.0180630408746716,-2.9175472881249083,-2.9175472881249083,-2.9175472881249083,0.4339360222531293,719,-0.0439929911657136,-7.331026655330353,-7.331026655330353,-7.331026655330353,0.3852573018080668,719,-0.0327686344202338,-5.123953466992108,-5.123953466992108,-5.123953466992108,0.4144645340751043,0.0,37.33430340843015,skel_c80f62c274b367a9,0.8264866417696064,1.0,s04,False,True
a7ff24r_07b3bf02368b6481,"Mul(premium_close_bps,trade_return_1h)",basis_premium_like|price_like,mul,L7_ranked_future_return,1,1.0,3,True,0.4575770405380402,0.0219663530881368,True,3.748107656107035,3.748107656107035,True,0.0319192278186193,0.0313192278186193,0.0303192278186193,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,718,0.0183669008986731,2.523207796894094,2.523207796894094,2.523207796894094,0.5389972144846796,717,0.0260456782157754,3.748107656107035,3.748107656107035,3.748107656107035,0.5550906555090656,718,0.0299496581894518,4.938120980977881,4.938120980977881,4.938120980977881,0.5807799442896936,719,0.0323192278186193,5.158608338326188,5.158608338326188,5.158608338326188,0.5632823365785814,0.0,36.86165077808129,skel_337820bc5afcf6cc,0.9994254524561909,0.6475879084027978,s04,False,True
a7ff24r_35dc77380245de97,"Mul(mark_index_basis_bps,Delta(trade_return_1h,2))",basis_premium_like|price_like,mul,L7_ranked_future_return,1,1.0,3,True,0.5809377380241678,0.0097830559887235,True,1.6732223208174062,1.6732223208174062,True,0.0294788475857321,0.0288788475857321,0.0278788475857321,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,717,0.0115053191391231,1.8515898581804369,1.8515898581804369,1.8515898581804369,0.5146443514644351,719,0.0099554921138718,1.6732223208174062,1.6732223208174062,1.6732223208174062,0.5312934631432545,719,0.0142175697634668,2.4584612464617392,2.4584612464617392,2.4584612464617392,0.5382475660639777,719,0.0298788475857321,4.998211091208379,4.998211091208379,4.998211091208379,0.5924895688456189,0.0,34.29790984770798,skel_f8484b844efd270f,0.9985636311404767,0.9811744821634062,s04,False,True
a7ff24r_1260ebe4ee671c96,"Sub(CSRank(premium_close_bps),CSRank(ZScore(Mean(trade_return_1h,4))))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,4,1.0,3,True,0.9116661362704586,0.021621089708773,True,1.9365996450925875,0.6054224020624283,True,0.0281175427458947,0.0275175427458947,0.0265175427458947,95.46666666666668,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,713,0.0455537655068685,6.55002503205807,3.3411436179883047,2.230649589511517,0.5932678821879382,716,0.0370138881541203,5.725446475091276,2.7745760251961715,1.999234716858984,0.590782122905028,716,0.022424869549193,3.608420532491292,1.9365996450925875,0.6054224020624283,0.5432960893854749,716,0.0285175427458947,4.6059310260370525,2.419453385673398,1.641725254907314,0.5600558659217877,0.0,32.60587660962424,skel_a923757a8885923c,0.997701809824763,0.9899162587580382,s04,False,True
a7ff24r_26674b223fb9590a,"Sub(CSRank(premium_close_bps),CSRank(Mean(trade_return_1h,4)))",basis_premium_like|price_like,spread_rank,L7_ranked_future_return,4,1.0,3,True,0.9116661362704586,0.021621089708773,True,1.9365996450925875,0.6054224020624283,True,0.0281175427458947,0.0275175427458947,0.0265175427458947,95.46666666666668,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,713,0.0455537655068685,6.55002503205807,3.3411436179883047,2.230649589511517,0.5932678821879382,716,0.0370138881541203,5.725446475091276,2.7745760251961715,1.999234716858984,0.590782122905028,716,0.022424869549193,3.608420532491292,1.9365996450925875,0.6054224020624283,0.5432960893854749,716,0.0285175427458947,4.6059310260370525,2.419453385673398,1.641725254907314,0.5600558659217877,0.0,32.60587660962424,skel_1a1b3fb29dff7328,0.997701809824763,0.9899162587580382,s04,False,True
a7ff24r_0801d9ad1561e754,"Sub(ZScore(Mean(mark_index_basis_bps,4)),premium_close_bps)",basis_premium_like|basis_premium_like,sub,L7_ranked_future_return,1,1.0,3,True,0.8788640077888658,0.0031949434657188,True,1.7478918492602584,1.7478918492602584,True,0.0088589373100499,0.0082589373100499,0.0072589373100499,95.86666666666666,A7FFCORE59S04_RANK_LABEL_DIAGNOSTIC_CLUE,716,0.017323770173805,3.049656163111519,3.049656163111519,3.049656163111519,0.5502793296089385,719,0.0268813906918044,5.133375297043442,5.133375297043442,5.133375297043442,0.5827538247566064,719,0.0170022987173543,3.194646351911054,3.194646351911054,3.194646351911054,0.5618915159944368,719,0.0092589373100499,1.7478918492602584,1.7478918492602584,1.7478918492602584,0.5187760778859527,0.0,13.380073302261104,skel_97ea9710bb50e137,0.9988509049123816,1.0,s04,False,True
a7ff24r_6e5cd712525cf2a4,"Sub(CSRank(ZScore(Mean(mark_index_basis_bps,12))),CSRank(ZScore(Mean(realized_vol_168h,8))))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.8519443095144982,0.0732732013622818,True,1.1839198709674692,0.4684012529212819,True,0.0718513728339428,0.0712513728339428,0.0702513728339428,92.8,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0608545767897957,7.059712679195279,1.4639857907931375,0.8855884222450918,0.6467153284671533,696,0.0499367401868299,5.427227861048855,1.1839198709674692,0.4684012529212819,0.5660919540229885,696,0.0721028872598107,9.908742806394352,1.8661527559057185,0.8063775120047508,0.6379310344827587,696,0.0722513728339428,9.633183355069406,2.0088857437696745,1.055989361689558,0.646551724137931,0.0,76.39942852442839,skel_f4061a64df347a31,0.8241884515943695,0.9882907807598468,s05,False,True
a7ff24r_63d580b608efb854,"Mul(realized_vol_24h,trade_return_1h)",price_like|volatility_like,mul,L7_ranked_future_return,1,-1.0,3,True,0.2501310190867658,0.0219812919254417,True,5.391250244459975,5.391250244459975,True,0.0619807521517013,0.0613807521517013,0.0603807521517013,95.86666666666666,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,719,-0.0691599218307319,-8.570470255828223,-8.570470255828223,-8.570470255828223,0.3713490959666203,719,-0.0397665791403839,-5.391250244459975,-5.391250244459975,-5.391250244459975,0.3866481223922114,719,-0.0660432480451604,-9.977084287005766,-9.977084287005766,-9.977084287005766,0.3198887343532684,719,-0.0623807521517013,-9.517884938919686,-9.517884938919686,-9.517884938919686,0.3574408901251738,0.0,67.13062113261462,skel_337820bc5afcf6cc,0.8273484630853203,0.96416015625,s05,False,True
a7ff24r_4ba0720360644c7f,"Sub(CSRank(premium_close_bps),CSRank(realized_vol_168h))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.7179518361222048,0.0620402986703723,True,0.742966029212508,0.0284798744524734,True,0.0586850812362127,0.0580850812362127,0.0570850812362127,92.8,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,696,0.0699592496141975,9.484642516966238,2.0468605912341595,0.6474408459404332,0.6709770114942529,696,0.0333161067693215,3.71023293639745,0.742966029212508,0.0350976178300913,0.5316091954022989,696,0.043066209720529,6.771864622711263,1.3479032781760043,0.0284798744524734,0.5977011494252874,696,0.0590850812362127,8.749755714770876,1.748582082467594,1.0656257442292243,0.646551724137931,0.0,63.367129400090505,skel_293cae94cfd91548,0.8273484630853203,0.9911494502314816,s05,False,True
a7ff24r_5ffd18f48db2ad87,"Sub(CSRank(premium_close_bps),CSRank(Mean(realized_vol_168h,12)))",basis_premium_like|volatility_like,spread_rank,L7_ranked_future_return,24,1.0,3,True,0.7591812180210462,0.0592856849142768,True,0.7007667104814508,0.2857278536754278,True,0.0556823754789272,0.0550823754789272,0.0540823754789272,92.8,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0732318163385681,9.957130906867317,2.165899438178795,0.587637068298514,0.6744525547445256,696,0.0331743561089825,3.725350211936105,0.7007667104814508,0.3072612924642996,0.5359195402298851,696,0.0410142209481065,6.431949046281791,1.0672575474316992,0.2857278536754278,0.5991379310344828,696,0.0560823754789272,8.402061071583741,1.6558828878215128,1.098882205092305,0.6422413793103449,0.0,60.32319426090615,skel_1a1b3fb29dff7328,0.8241884515943695,0.9907778552341118,s05,False,True
a7ff24r_7d94d74f339a23eb,"Mul(Mean(premium_close_bps,8),realized_vol_168h)",basis_premium_like|volatility_like,mul,L7_ranked_future_return,24,1.0,3,True,0.8771840760962324,0.0592069738851572,True,1.1865166352875938,0.1601989839532736,True,0.0555205482657575,0.0549205482657575,0.0539205482657575,92.8,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,689,0.0246728900030786,4.210388995585649,0.9125572166150324,-0.2092498298788316,0.5732946298984035,696,0.0434410923859558,7.704992990552859,1.5417143112047174,0.6526619849219051,0.6192528735632183,696,0.0358588296514841,5.651695149452572,1.1865166352875938,0.1601989839532736,0.5660919540229885,696,0.0559205482657575,9.46754471807752,1.9378604054530053,0.4960113633631449,0.6436781609195402,0.0,60.04336418966126,skel_0994b3a36a4d53ba,0.8253375466819879,0.9711429690219284,s05,False,True
a7ff24r_6406e38adf63bddf,"SafeDiv(Mean(premium_close_bps,2),Abs(trade_return_1h))",basis_premium_like|price_like,safe_div_abs,L5_vol_adjusted_return,1,-1.0,3,True,0.8422784193165521,0.0178209137525588,True,1.401565891295573,1.401565891295573,True,0.0512385720659838,0.0506385720659838,0.0496385720659838,90.78472222222224,A7FFCORE59S05_NUMERIC_CLUE,718,-0.0102334406870157,-0.9068379237973374,-0.9068379237973374,-0.9068379237973374,0.4777158774373259,717,-0.0215794444275572,-1.6131112478741616,-1.6131112478741616,-1.6131112478741616,0.4476987447698745,719,-0.0232537511237066,-1.401565891295573,-1.401565891295573,-1.401565891295573,0.4853963838664812,719,-0.0516385720659838,-2.580004896047785,-2.580004896047785,-2.580004896047785,0.474269819193324,1.0,56.79629364666725,skel_136259b72205469f,0.9636089964569567,0.8238498206605283,s05,True,False
a7ff24r_83c39e0278e793ac,"Mul(mark_index_basis_bps,ZScore(Mean(premium_close_bps,12)))",basis_premium_like|basis_premium_like,mul,L7_ranked_future_return,8,-1.0,3,True,0.4860453324925839,0.0383010819808572,True,1.3101231495170589,2.228296535627244,True,0.0483217312994173,0.0477217312994173,0.0467217312994173,94.93333333333334,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,701,-0.0148950573255138,-2.63628013995259,-0.8100623312904547,-1.9508164106227897,0.4693295292439372,712,-0.0380474927174365,-7.530534034751948,-2.805275641418952,-3.7057640363360806,0.3946629213483146,712,-0.0195345011444028,-3.29141160892158,-1.3101231495170589,-2.228296535627244,0.449438202247191,712,-0.0487217312994173,-8.258328037289198,-2.925753031354693,-4.005751136815302,0.372191011235955,0.0,53.235685966924805,skel_a2f58ee62d9e7ad2,0.9965527147371444,0.9873852935524168,s05,False,True
a7ff24r_6e8cf8945bf229e4,"Mul(mark_index_basis_bps,Mean(trade_return_1h,2))",basis_premium_like|price_like,mul,L7_ranked_future_return,1,1.0,3,True,0.5537296898814268,0.0189124233760881,True,2.479042264318028,2.479042264318028,True,0.0477871844897748,0.0471871844897748,0.0461871844897748,95.86666666666666,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,718,0.0118830942734146,1.8601103926782976,1.8601103926782976,1.8601103926782976,0.5403899721448467,719,0.0145375821314625,2.479042264318028,2.479042264318028,2.479042264318028,0.5465924895688457,719,0.0272363814865336,4.573550588024756,4.573550588024756,4.573550588024756,0.5827538247566064,719,0.0481871844897748,7.936669019512768,7.936669019512768,7.936669019512768,0.6383866481223922,0.0,52.63345479989346,skel_f8484b844efd270f,0.9988509049123816,0.9825430208033744,s05,False,True
a7ff24r_754b0c705e61835f,"Mul(premium_close_bps,Sign(ZScore(Mean(realized_vol_168h,12))))",basis_premium_like|volatility_like,gated_sign,L7_ranked_future_return,24,1.0,3,True,0.8345783917447093,0.0372331378145853,True,0.9576228327396354,-0.7869614569551702,True,0.0408743263531248,0.0402743263531248,0.0392743263531248,92.8,A7FFCORE59S05_RANK_LABEL_DIAGNOSTIC_CLUE,685,0.0015565862395241,0.271174583649039,0.2176036882049082,-1.4537895064546364,0.5240875912408759,696,0.0288014846743294,4.152915858201819,0.9576228327396354,-0.7869614569551702,0.5545977011494253,696,0.0286957215836526,5.410224539568798,1.0574332329086855,-0.3321150077795225,0.5718390804597702,696,0.0412743263531248,6.227662664272434,1.211420091552017,-0.216332864306739,0.5818965517241379,0.0,45.43974796138013,skel_c80f62c274b367a9,0.8241884515943695,0.6722653073080052,s05,False,True
