candidate_id,family,candidate_recent_ann_10bps_lag0,max_control_recent_ann_10bps_lag0,control_research_like_count,dominance_clean,expression,horizon,raw_validation_2025H1_ann_10bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag0,raw_recent_2025H2_2026Apr_ann_20bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag1,reject_reasons
a7ad1_F0_low_turnover_price_basis_24_1288a65aeb2e,F0_low_turnover_price_basis,-0.2589350605335827,-4.244785826408752,0,True,Rank(ret_12),24,-8.254157029865588,-0.2589350605335827,-3.79818797865032,-0.2546784945772575,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_12_fa07e78012ef,F0_low_turnover_price_basis,-0.2847963281385928,-4.242225870576666,0,True,Rank(ret_24),12,-6.802373963883847,-0.2847963281385928,-2.8696271955585018,-0.3286895006574983,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_24_27d6652ef160,F0_low_turnover_price_basis,-0.3603955467180313,-8.375646198523077,0,True,"Mul(Rank(ret_24),ZScore(mark_index_ratio))",24,-16.744900907403967,-0.3603955467180313,-8.777924295279519,0.7265865350031712,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F1_funding_residual_controls_12_c8af164c8615,F1_funding_residual_controls,-0.4064888040693497,-1.9919569413732077,0,True,Rank(funding_rate_persistence_3),12,-4.156338297449269,-0.4064888040693497,-1.6057116767906277,-0.317899301119074,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_48_1288a65aeb2e,F0_low_turnover_price_basis,-0.5271663446440529,6.049237693229859,0,False,Rank(ret_12),48,-5.528275370566601,-0.5271663446440529,-4.066419262760788,-0.523325816611821,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_48_74ffff8ea074,F1_funding_residual_controls,-0.5978064668458792,-1.3325145142549537,0,True,Rank(latest_known_funding_rate),48,-2.3026224812437897,-0.5978064668458792,-1.562966957396298,-0.8107109449421883,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_fcd4fea6ff35,F2_metrics_crowding_oi_interaction,-1.1829635869321535,-2.13907864118294,0,True,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(mark_index_ratio))",24,-3.3706786303722955,-1.1829635869321535,-5.733610149061112,-1.4165258032951276,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_12_1288a65aeb2e,F0_low_turnover_price_basis,-1.279958215325348,-4.638887879602663,0,True,Rank(ret_12),12,-9.075669797725126,-1.279958215325348,-4.819211133442085,-1.1361545593101776,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_595591035309,F2_metrics_crowding_oi_interaction,-1.5325588533716747,-1.4205810602755795,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(premium_index))",24,-3.479697848103384,-1.5325588533716747,-6.324613416215259,-1.6229116562085366,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_24_c8af164c8615,F1_funding_residual_controls,-1.7042132225680475,-0.6942325228745073,0,False,Rank(funding_rate_persistence_3),24,-4.9337852945064125,-1.7042132225680475,-2.903436095289327,-2.0078453699310748,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_79056322f096,F0_low_turnover_price_basis,-1.7909384603989242,-0.1317900894914296,0,False,Neg(Rank(realized_vol_24)),12,-0.2705641978692952,-1.7909384603989242,-2.7523027353441014,-1.682598308880318,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_12_aa310d8392f3,F1_funding_residual_controls,-1.9606562754024484,0.0303352943016139,0,False,Neg(Rank(latest_known_funding_rate)),12,0.0470665188544209,-1.9606562754024484,-2.9258167659528658,-2.112655891272412,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F1_funding_residual_controls_12_f6d22df8b339,F1_funding_residual_controls,-1.9919569413732077,1.1274123779766676,0,False,Neg(Rank(funding_rate_persistence_3)),12,1.9466905941068209,-1.9919569413732077,-3.191179814094485,-2.080546444323483,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_f10dc23e99f5,F2_metrics_crowding_oi_interaction,-2.2039477330791404,3.9432087581263024,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(realized_vol_24))",24,-1.1190212057387,-2.2039477330791404,-3.774120724654273,-2.3022195996062407,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_79056322f096,F0_low_turnover_price_basis,-2.736461991410576,0.813733441520221,0,False,Neg(Rank(realized_vol_24)),24,0.2083170098456472,-2.736461991410576,-3.697826266355753,-2.739676419856172,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_bdfbb3c765e1,F2_metrics_crowding_oi_interaction,-2.763498120948489,6.085980304776959,0,False,"Mul(Neg(ZScore(top_long_short_position_ratio_zscore_168h)),Rank(ret_24))",24,2.243662733748447,-2.763498120948489,-4.911518451325288,-2.641973560608794,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_7d2dc5ca46f5,F0_low_turnover_price_basis,-4.438750130174215,-6.970012935411336,0,True,"Mul(Rank(realized_vol_24),ZScore(mark_index_ratio))",12,-14.8673096658139,-4.438750130174215,-12.877666964308505,-3.624150431803708,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_12_11e5ccc194d6,F0_low_turnover_price_basis,-4.884865406701225,-0.2847963281385928,0,False,Neg(Rank(ret_24)),12,1.7158881855655923,-4.884865406701225,-7.469696274121135,-4.840972234182319,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_359a3692e866,F0_low_turnover_price_basis,-4.976623722449299,-6.002573635608617,0,True,"Mul(Rank(realized_vol_24),ZScore(premium_index))",12,-15.257147993304857,-4.976623722449299,-13.69272059439033,-3.99720530150226,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_48_79056322f096,F0_low_turnover_price_basis,-5.005939515535411,3.083210965645058,0,False,Neg(Rank(realized_vol_24)),48,5.606171086788368,-5.005939515535411,-5.967303790480587,-4.9408262393177305,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_2c0af9a958df,F0_low_turnover_price_basis,-5.147671142217983,-4.992094415121991,0,False,"Mul(Rank(ret_24),ZScore(premium_index))",12,-15.39149237843414,-5.147671142217983,-14.021843531367225,-3.811864654780796,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_11e5ccc194d6,F0_low_turnover_price_basis,-5.201627574660711,0.0319658398208939,0,False,Neg(Rank(ret_24)),24,-0.7149593760010259,-5.201627574660711,-7.786458442080619,-4.911689717215813,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_27d6652ef160,F0_low_turnover_price_basis,-5.222587935278458,-5.770137534536065,0,True,"Mul(Rank(ret_24),ZScore(mark_index_ratio))",12,-13.823782480110644,-5.222587935278458,-13.640116683839942,-4.237714326521706,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_12_c5cfdd82e724,F0_low_turnover_price_basis,-5.798547620908125,-1.279958215325348,0,False,Neg(Rank(ret_12)),12,2.134524554577824,-5.798547620908125,-9.337800539024862,-5.942351276923296,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_0448b6e3a86d,F0_low_turnover_price_basis,-6.102010701214848,-6.7224811324916605,0,True,Rank(premium_index),48,-13.05632213985058,-6.102010701214848,-14.764851489664927,-5.441999133884609,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_717b285f72b7,F2_metrics_crowding_oi_interaction,-6.267975355043478,-2.926801832025802,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",24,-3.683436965401712,-6.267975355043478,-10.865363948578118,-6.5876111034362665,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_ba5a41f37c00,F0_low_turnover_price_basis,-6.31799295048633,-5.677899690089973,0,False,Neg(Rank(mark_index_ratio)),48,-7.597241129833803,-6.31799295048633,-14.348440426802778,-6.951038630251063,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_11e5ccc194d6,F0_low_turnover_price_basis,-6.501941285873423,1.332279551033604,0,False,Neg(Rank(ret_24)),48,-0.4076889625305739,-6.501941285873423,-9.086772153293332,-6.740943172872225,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_c5cfdd82e724,F0_low_turnover_price_basis,-6.551339491589421,-0.5271663446440529,0,False,Neg(Rank(ret_12)),48,-1.412869872580701,-6.551339491589421,-10.090592409706158,-6.555180019621653,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_ba5a41f37c00,F0_low_turnover_price_basis,-6.80117440801326,-7.611609515303709,0,True,Neg(Rank(mark_index_ratio)),12,-7.614713857779843,-6.80117440801326,-14.831621884329712,-7.279830518436031,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_24_c5cfdd82e724,F0_low_turnover_price_basis,-6.819570775699891,-0.2589350605335827,0,False,Neg(Rank(ret_12)),24,1.3130117867182838,-6.819570775699891,-10.358823693816626,-6.823827341656217,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_3fe9ba756780,F2_metrics_crowding_oi_interaction,-7.004176526419743,2.390273859365387,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,4.129850234163101,-7.004176526419743,-9.31112785994692,-7.0469311357169655,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_ba5a41f37c00,F0_low_turnover_price_basis,-7.022910757205848,-7.102320476226164,0,True,Neg(Rank(mark_index_ratio)),24,-7.505147135260841,-7.022910757205848,-15.0533582335223,-7.576471825445259,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_24_0448b6e3a86d,F0_low_turnover_price_basis,-7.046756676418903,-7.720722462575787,0,True,Rank(premium_index),24,-12.188347519117317,-7.046756676418903,-15.70959746486898,-6.369442470255125,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F2_metrics_crowding_oi_interaction_24_6db16f406a44,F2_metrics_crowding_oi_interaction,-7.080449062458387,-2.7121054171790933,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,-4.005803942592119,-7.080449062458387,-11.976726302277129,-7.30574661299964,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_50b6d3f2f6e3,F2_metrics_crowding_oi_interaction,-7.268238970096529,3.618573862078014,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,4.769412790914218,-7.268238970096529,-9.093071524105786,-7.394541869034915,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_71f589ad0de0,F2_metrics_crowding_oi_interaction,-7.529867030420075,3.499242989193238,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,4.425399403108949,-7.529867030420075,-9.545179051033491,-7.813756874064642,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F3_cross_symbol_relative_strength_24_ecc15c895d78,F3_cross_symbol_relative_strength,-7.8225247282672,3.6624727187500703,0,False,"Mul(Neg(CrossSymbolRank(realized_vol_24)),CrossSymbolRank(ret_24))",24,1.2340415936130835,-7.8225247282672,-9.902550733025762,-7.533763221172184,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_25a573be7dfa,F2_metrics_crowding_oi_interaction,-8.053652239649491,-1.2041975756372143,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",24,-3.740843460507694,-8.053652239649491,-12.682577147292845,-8.47348671415393,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_3fe9ba756780,F2_metrics_crowding_oi_interaction,-8.185539801572912,3.5716371345185536,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(ret_24))",48,10.14768597559339,-8.185539801572912,-10.492491135100089,-8.086957858980458,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_ca3460a7623b,F2_metrics_crowding_oi_interaction,-8.267912835395167,4.759498787706912,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,5.765332207555161,-8.267912835395167,-10.02211985923929,-8.462988217724986,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_10e1bc1145c0,F2_metrics_crowding_oi_interaction,-8.469960580397778,3.685890604585285,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",24,4.913037417509543,-8.469960580397778,-10.861995568304025,-8.662935904502403,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_4efcb1ae23a7,F0_low_turnover_price_basis,-8.54268226099453,-8.782999315905633,0,True,Neg(Rank(premium_index)),12,-8.210820155141613,-8.54268226099453,-17.205523049444608,-9.217532678683632,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F0_low_turnover_price_basis_12_0448b6e3a86d,F0_low_turnover_price_basis,-8.782999315905633,-7.67627607743977,0,False,Rank(premium_index),12,-10.861143582600146,-8.782999315905633,-17.44584010435571,-8.108148898216529,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_2327698b2f86,F2_metrics_crowding_oi_interaction,-8.816928807358494,4.606697055559509,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_change_24h))",24,4.321984515117737,-8.816928807358494,-10.922044683257988,-9.166775706539282,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_d3a3080c2067,F2_metrics_crowding_oi_interaction,-8.930134094030063,5.071358027950852,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",24,4.845850027804799,-8.930134094030063,-10.859522127069669,-9.141030433310773,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_b72c51499f9c,F0_low_turnover_price_basis,-9.037984195427054,-7.022910757205848,0,False,Rank(mark_index_ratio),24,-9.925116104332838,-9.037984195427054,-17.068431671743504,-8.484423127187641,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F4_volatility_liquidity_capped_48_dfa4e2980df0,F4_volatility_liquidity_capped,-9.180477803598764,6.118867548001134,0,False,"Mul(Neg(Rank(number_of_trades)),Rank(realized_vol_24))",48,-2.206009784951012,-9.180477803598764,-10.711282931397577,-9.24521799173108,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_6122ed39f4f7,F2_metrics_crowding_oi_interaction,-9.230795034877032,-0.6634170684907137,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(premium_index))",24,-4.34790815232505,-9.230795034877032,-14.177901086560908,-9.595327454101213,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_12_b72c51499f9c,F0_low_turnover_price_basis,-9.25972054461964,-6.80117440801326,0,False,Rank(mark_index_ratio),12,-9.815549381813836,-9.25972054461964,-17.290168020936093,-8.781064434196871,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_b72c51499f9c,F0_low_turnover_price_basis,-9.742902002146572,-6.31799295048633,0,False,Rank(mark_index_ratio),48,-9.833022109759876,-9.742902002146572,-17.77334947846302,-9.109856322381836,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_ef16ed59c40a,F2_metrics_crowding_oi_interaction,-9.777028515391358,6.233930712194827,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,3.770292204922618,-9.777028515391358,-11.548577416989623,-9.90999711907464,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_d10b4337b994,F2_metrics_crowding_oi_interaction,-9.953757767591537,6.230829361495693,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(open_interest_zscore_168h))",24,6.174332668328384,-9.953757767591537,-11.815221970639458,-10.257826110473877,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_24_4efcb1ae23a7,F0_low_turnover_price_basis,-10.278924900481258,-7.046756676418903,0,False,Neg(Rank(premium_index)),24,-6.883616218624443,-10.278924900481258,-18.94176568893134,-10.956239106645034,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_50b6d3f2f6e3,F2_metrics_crowding_oi_interaction,-10.897498250768804,7.247833142750288,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(open_interest_value_zscore_168h))",48,11.318158808876223,-10.897498250768804,-12.72233080477806,-10.818174886530944,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F0_low_turnover_price_basis_48_4efcb1ae23a7,F0_low_turnover_price_basis,-11.223670875685311,-6.102010701214848,0,False,Neg(Rank(premium_index)),48,-6.0156415978911815,-11.223670875685311,-19.886511664135394,-11.883682443015552,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_24_74a09e00a923,F2_metrics_crowding_oi_interaction,-11.303908127440458,7.525148845296663,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(realized_vol_24))",24,6.207771767181459,-11.303908127440458,-13.193287768512354,-11.520594325563463,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_21474c023e19,F2_metrics_crowding_oi_interaction,-11.685223255338832,-11.76324581922029,0,True,"Mul(Neg(ZScore(taker_buy_sell_volume_ratio_zscore_168h)),Rank(realized_vol_24))",48,-11.864526628836328,-11.685223255338832,-23.817443787468974,-11.963028576994102,raw_validation_nonpositive;raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive
a7ad1_F3_cross_symbol_relative_strength_48_ecc15c895d78,F3_cross_symbol_relative_strength,-11.787484383915558,7.627432374398433,0,False,"Mul(Neg(CrossSymbolRank(realized_vol_24)),CrossSymbolRank(ret_24))",48,3.350872601433635,-11.787484383915558,-13.867510388674123,-11.852989589386018,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_717b285f72b7,F2_metrics_crowding_oi_interaction,-12.045393012447692,2.850615825378411,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(mark_index_ratio))",48,1.4496330472252874,-12.045393012447692,-16.64278160598233,-12.238978810874626,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_6db16f406a44,F2_metrics_crowding_oi_interaction,-12.213119950749368,2.420565471111887,0,False,"Mul(Neg(ZScore(top_long_short_account_ratio_zscore_168h)),Rank(premium_index))",48,0.6187139603812019,-12.213119950749368,-17.109397190568107,-12.29138381359078,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
a7ad1_F2_metrics_crowding_oi_interaction_48_10e1bc1145c0,F2_metrics_crowding_oi_interaction,-12.374320529244942,7.590250553432453,0,False,"Mul(Neg(ZScore(global_long_short_account_ratio_zscore_168h)),Rank(ret_24))",48,9.999537453361022,-12.374320529244942,-14.76635551715119,-12.43956788043254,raw_recent_nonpositive;cost20_recent_nonpositive;lag1_recent_nonpositive;residual_funding_recent_nonpositive;residual_core4_recent_nonpositive;negative_control_not_dominated
