control_id,base_candidate_id,family,control_mode,raw_validation_2025H1_ann_10bps_lag0,raw_validation_2025H1_sharpe_10bps_lag0,raw_validation_2025H1_sum_10bps_lag0,raw_validation_2025H1_active_hours_10bps_lag0,raw_recent_2025H2_2026Apr_ann_10bps_lag0,raw_recent_2025H2_2026Apr_sharpe_10bps_lag0,raw_recent_2025H2_2026Apr_sum_10bps_lag0,raw_recent_2025H2_2026Apr_active_hours_10bps_lag0,raw_may_2026_stress_ann_10bps_lag0,raw_may_2026_stress_sharpe_10bps_lag0,raw_may_2026_stress_sum_10bps_lag0,raw_may_2026_stress_active_hours_10bps_lag0,control_research_like
a7af1_G1_crowding_x_basis_dynamic_24_34fa2585bb2b__time_shuffle,a7af1_G1_crowding_x_basis_dynamic_24_34fa2585bb2b,G1_crowding_x_basis_dynamic,time_shuffle,-13.881925729770762,-22.39948662568635,-6.8728209920109355,4337,-14.052478810181357,-29.133143871686052,-11.692753201759352,7289,-17.008511733877356,-44.10455188532593,-0.9785719079765055,504,False
a7af1_G1_crowding_x_basis_dynamic_24_34fa2585bb2b__wrong_lag_stale_24h,a7af1_G1_crowding_x_basis_dynamic_24_34fa2585bb2b,G1_crowding_x_basis_dynamic,wrong_lag_stale_24h,-12.348158290064996,-21.8178090013294,-6.123333289045929,4344,-11.970456822834397,-23.0005238935268,-9.969914723675771,7296,-12.260846934908292,-36.41085515108265,-0.7054185907755456,504,False
a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0__sign_flip,a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0,G1_crowding_x_basis_dynamic,sign_flip,-12.755618150701508,-21.991819577449704,-6.325388726786227,4344,-13.22390712633869,-24.490806840883497,-11.013884291525923,7296,-15.035136487438825,-43.327623280338074,-0.8650352499622338,504,False
a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0__row_shuffle,a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0,G1_crowding_x_basis_dynamic,row_shuffle,-11.567407693846144,-20.53504517723315,-5.736166555030553,4344,-13.906460816419333,-31.670855085499603,-11.582367364908157,7296,-14.984625711946133,-47.97790918938367,-0.8621291505503255,504,False
a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0__time_shuffle,a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0,G1_crowding_x_basis_dynamic,time_shuffle,-13.226960888498066,-21.437642195969637,-6.544023800313997,4334,-12.686870597693614,-26.422654179220523,-10.539081888061236,7277,-11.125826601417248,-30.71085553661731,-0.6375759079807601,502,False
a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0__wrong_lag_stale_24h,a7af1_G1_crowding_x_basis_dynamic_24_28fa02f8f2a0,G1_crowding_x_basis_dynamic,wrong_lag_stale_24h,-12.57922748475068,-21.53014255742555,-6.237918286958557,4344,-11.962687167723168,-22.564107654196253,-9.963443558870804,7296,-12.637057025727197,-37.08173286602509,-0.7270635549048524,504,False
a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80__sign_flip,a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80,G1_crowding_x_basis_dynamic,sign_flip,-12.698722613155375,-22.209046173788106,-6.297174775290747,4344,-13.186293188706367,-24.825912585542675,-10.982556518812974,7296,-15.223390422267183,-44.252514914490625,-0.8758662982674269,504,False
a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80__row_shuffle,a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80,G1_crowding_x_basis_dynamic,row_shuffle,-12.50950526611622,-23.69838668228271,-6.2033437073069475,4344,-13.017038107941,-29.986671861466544,-10.841587903600175,7296,-13.022736045442924,-43.97447366488968,-0.7492533067241135,504,False
a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80__time_shuffle,a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80,G1_crowding_x_basis_dynamic,time_shuffle,-12.9879840636831,-21.144401731125384,-6.430238228789224,4337,-13.44739002325858,-27.81817807130041,-11.186202180306537,7287,-11.786557229384071,-33.59645723148935,-0.6767851925091538,503,False
a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80__wrong_lag_stale_24h,a7af1_G1_crowding_x_basis_dynamic_24_0631fa273c80,G1_crowding_x_basis_dynamic,wrong_lag_stale_24h,-12.299544133179223,-21.92706378204532,-6.099225994809423,4344,-12.202774037318116,-23.414578564836834,-10.16340632149235,7296,-12.66064262376962,-38.40610166600775,-0.7284205345182521,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7,G2_oi_dynamic_x_basis_dynamic,sign_flip,0.8577597882393841,1.3487074130466923,0.4253548538940508,4344,-3.0118189444935775,-5.405423526265258,-2.507786230723305,7294,-9.372922104041876,-34.23737356052626,-0.539264011465423,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-13.482944894930837,-23.663114297692882,-6.686063084883511,4344,-13.162079242128657,-30.26638178532162,-10.959384245671966,7294,-12.486756734224482,-32.753688213129244,-0.7184161408731894,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-14.295467925696535,-23.41596476521075,-7.074298339942293,4335,-12.329172853604598,-25.40573439434739,-10.2630511927494,7292,-16.12771905814393,-50.770430544609596,-0.92605510116968,503,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_5d2709997bd7,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-5.049937640642698,-7.532090694947751,-2.504215651935146,4344,-7.534232658442555,-12.791448807205263,-6.273366782041095,7294,-4.485890713589295,-15.485711974068007,-0.25809234242568546,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74,G2_oi_dynamic_x_basis_dynamic,sign_flip,0.17016921114395148,0.2579472429554795,0.08438528004672663,4344,-2.2943570131242104,-3.933362062841483,-1.9103927001972592,7294,-7.956286072205789,-27.753770203371545,-0.4577589247022509,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-14.046679865108155,-23.484430917981257,-6.965613850916647,4344,-12.610540914882934,-27.848704880631615,-10.500146738944764,7294,-12.625369147238835,-40.441695036306,-0.7263911016219604,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-13.658460578231054,-22.30917996405116,-6.763744519219899,4338,-14.152181019190476,-29.388243056310657,-11.759557721311355,7279,-13.82691621139601,-35.30671906416696,-0.7955212066830581,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f393cd6a8a74,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-4.432458580616445,-6.359960212636548,-2.19801370710021,4344,-7.017987087170764,-11.49149468035205,-5.843515732171638,7294,-4.448402368425565,-14.940204005999869,-0.2559354787313339,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d,G2_oi_dynamic_x_basis_dynamic,sign_flip,-0.5328983243447551,-0.8775012533244692,-0.264259169058632,4344,-1.9046480021284669,-3.4522377286276975,-1.5859021150142736,7294,-7.1313706549616445,-24.727915665516754,-0.41029803768272477,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-12.780047667694461,-22.32512595790626,-6.337503090007391,4344,-13.638422414605383,-31.409676733099488,-11.356010626955669,7294,-11.74849553049226,-32.714513011305456,-0.6759408387406506,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-14.171885082679292,-23.837130965408893,-7.021230737309147,4340,-13.502349151941921,-28.12882370154225,-11.230378529800095,7286,-15.016748555739257,-45.9865712493866,-0.8639773141658202,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_044e7404996d,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-6.175010331734351,-9.366934504123419,-3.062128411079226,4344,-8.501549864052393,-14.45352939806501,-7.078801907351387,7294,-8.022190033379289,-27.726174369690238,-0.4615506594546988,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da,G2_oi_dynamic_x_basis_dynamic,sign_flip,-2.409804223147043,-4.759129042699361,-1.1949988065468897,4344,-1.6135408097237007,-3.4054448703196183,-1.3438805648109726,7296,-9.711730985850108,-33.674626136130954,-0.5587571252132939,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-13.625723754260246,-25.689254428440098,-6.756865752112615,4344,-13.826155769487261,-34.80021407522497,-11.515483161435965,7296,-11.916491436409672,-43.40803303412714,-0.685606356615351,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-13.685525443638417,-25.124535953540196,-6.781834012652325,4341,-13.312554421625157,-30.943903299163686,-11.07251957944759,7286,-14.903638232007365,-44.334999372538896,-0.8574695969100128,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_8d70e06ef3da,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-4.73376697972993,-9.038654677841423,-2.3474296529619654,4344,-7.917461027484434,-16.811168365785225,-6.594268910562378,7296,-3.9269390478219104,-12.641958177317253,-0.22593347946372636,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3,G2_oi_dynamic_x_basis_dynamic,sign_flip,-3.399563268374248,-6.686231374519938,-1.685810826234901,4344,-1.0150245537352507,-2.013164872817707,-0.8453903132479895,7296,-8.85892383731835,-28.85463377942047,-0.509691508448453,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-12.591640482831625,-24.44353759504727,-6.244073773678148,4344,-13.091819399738158,-34.14667225500177,-10.90387150005589,7296,-12.799715136315502,-48.57478390983589,-0.7364219667469193,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-13.802685681256538,-25.28814406196317,-6.8320142824119126,4336,-14.064665462432227,-31.465946548140558,-11.693260109919397,7283,-12.356500717763126,-42.443189983919645,-0.7081008402188458,502,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_a38ee07b59b3,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-4.27215692985713,-8.081131798506991,-2.118521655627782,4344,-7.471031667122704,-15.081969472587769,-6.2224482926172655,7296,-4.210579529732231,-12.973771113749658,-0.24225252088870367,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055,G2_oi_dynamic_x_basis_dynamic,sign_flip,-3.631875794718415,-7.167921863533174,-1.8010123803946112,4344,-1.338079304325731,-2.8417462046911037,-1.1144550918219789,7296,-9.187398753895705,-29.499462755989896,-0.5285900652926295,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-14.651782023735867,-28.927151069444022,-7.265678209030663,4344,-13.2225448489632,-32.31046703439957,-11.012749682424145,7296,-12.974195151100258,-48.805384125106876,-0.7464605429400148,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-12.841259171468296,-24.021150156328343,-6.3619936991064385,4340,-12.763980007897631,-29.369408008934336,-10.619165102460952,7288,-12.907022138674556,-36.18258619251383,-0.742595794279906,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_d18099457055,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-5.20019544856091,-9.885714137927058,-2.5787270580534924,4344,-7.727015898648908,-16.11198323341705,-6.435651597778817,7296,-2.801447050557697,-8.117926234216732,-0.16117914537455244,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57,G2_oi_dynamic_x_basis_dynamic,sign_flip,-0.9685056133565516,-1.500663947446899,-0.48027264662338587,4344,-0.31164746483834777,-0.6385913554922774,-0.25956391592015815,7296,-9.35301555143674,-29.0077223998503,-0.5381187029593741,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-12.944458121463734,-23.579332039619253,-6.419032657492975,4344,-13.38957132208777,-32.172003806241264,-11.151862142232005,7296,-12.80440495644723,-44.21773523797652,-0.7366917920147722,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-13.84760694282328,-21.74392018577406,-6.857410835384405,4338,-13.462936701125827,-28.880957934286073,-11.202208403482437,7289,-14.09328293793983,-44.055483968962136,-0.8092375933543076,503,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_f2b45bd5be57,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-2.3967781997896678,-3.454179391719,-1.1885393264710407,4344,-6.834946145058937,-13.916412596499546,-5.692667474240868,7296,-7.676702831512405,-25.378006548360162,-0.4416733135938644,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2,G2_oi_dynamic_x_basis_dynamic,sign_flip,-1.4436322397179624,-2.1940524910263526,-0.7158833846272635,4344,-0.1733422827280009,-0.3375181672973919,-0.14437275054606102,7296,-8.407883117778034,-25.37825910274535,-0.4837412204749006,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-12.817262989077301,-22.980468468517287,-6.355957811021895,4344,-12.451094685308686,-30.656599103008308,-10.370226806394083,7296,-11.738256624886217,-38.42888008866869,-0.6753517510208509,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-14.218935784791656,-23.45739540426247,-7.028309583121902,4330,-13.740661739228024,-27.950942626747427,-11.41761150683114,7279,-12.267823429729821,-36.11051838422756,-0.705819978148839,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_b283a7c2dbb2,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-2.5654986739806915,-3.6566108013271608,-1.2722061917548086,4344,-6.348662516577257,-12.285339918888718,-5.2876531644917435,7296,-7.562056567118859,-24.484037301534382,-0.4350772271493042,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9__sign_flip,a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9,G2_oi_dynamic_x_basis_dynamic,sign_flip,-2.25669615146062,-3.5412127504802604,-1.1190739819571842,4344,0.11213382133283746,0.2316038112998293,0.09339364845255504,7296,-8.869124817505089,-26.928281841708007,-0.510278414157827,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9__row_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9,G2_oi_dynamic_x_basis_dynamic,row_shuffle,-12.801496006721624,-24.77305918199417,-6.348139115661956,4344,-14.0229246095419,-33.86086523380605,-11.679367346029418,7296,-15.333095527868254,-57.208856793267636,-0.8821780988636531,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9__time_shuffle,a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9,G2_oi_dynamic_x_basis_dynamic,time_shuffle,-13.24546448058694,-22.076215572543067,-6.557714549349949,4337,-13.32461175911915,-28.276576689325513,-11.081027016573403,7285,-13.707695332851914,-46.47095432020961,-0.7886619232599732,504,False
a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9__wrong_lag_stale_24h,a7af1_G2_oi_dynamic_x_basis_dynamic_24_6f636c8762a9,G2_oi_dynamic_x_basis_dynamic,wrong_lag_stale_24h,-2.698105979318141,-3.925301251583805,-1.3379648828947492,4344,-7.534874184205774,-15.439889832647324,-6.2756212383522065,7296,-5.53609337136538,-17.301917709909812,-0.31851496109225474,504,False
a7af1_G3_crowding_x_context_24_10e1bc1145c0__sign_flip,a7af1_G3_crowding_x_context_24_10e1bc1145c0,G3_crowding_x_context,sign_flip,-1.835126510474197,-1.5733812984755986,-0.9100216394406292,4344,0.07606441861402943,0.09766943646637831,0.06335228290045192,7296,7.889801550978968,10.054225292630424,0.45393378786454336,504,False
a7af1_G3_crowding_x_context_24_10e1bc1145c0__row_shuffle,a7af1_G3_crowding_x_context_24_10e1bc1145c0,G3_crowding_x_context,row_shuffle,-15.34189574592076,-17.83966292401083,-7.607898986333309,4344,-14.983000887645233,-22.87573564211053,-12.478992520120961,7296,-18.16920504966431,-45.311022677662585,-1.0453515234053439,504,False
a7af1_G3_crowding_x_context_24_10e1bc1145c0__time_shuffle,a7af1_G3_crowding_x_context_24_10e1bc1145c0,G3_crowding_x_context,time_shuffle,-13.311510189964562,-13.647825285864787,-6.593452364641122,4339,-12.513705798940709,-17.720873613982967,-10.409517597817459,7287,-10.772443251685642,-16.675745755534116,-0.6185546752965614,503,False
a7af1_G3_crowding_x_context_24_10e1bc1145c0__wrong_lag_stale_24h,a7af1_G3_crowding_x_context_24_10e1bc1145c0,G3_crowding_x_context,wrong_lag_stale_24h,-2.7029357377711807,-2.7222053145646528,-1.3403599137988593,4344,-3.8313479348807777,-5.0650682483617455,-3.1910404717911134,7296,-9.619947054892382,-19.443304372563045,-0.5534764058979178,504,False
a7af1_G3_crowding_x_context_24_d1936e5cf8d5__sign_flip,a7af1_G3_crowding_x_context_24_d1936e5cf8d5,G3_crowding_x_context,sign_flip,-8.424791369481634,-11.262717883021189,-4.177773254455276,4344,-2.4333078580453718,-4.014604353357437,-2.026645448892584,7296,-12.744083465229034,-30.775763152397886,-0.7332212404652321,504,False
a7af1_G3_crowding_x_context_24_d1936e5cf8d5__row_shuffle,a7af1_G3_crowding_x_context_24_d1936e5cf8d5,G3_crowding_x_context,row_shuffle,-13.838264689597398,-26.29833839073226,-6.862262763882546,4344,-13.60551912826488,-33.991835352796095,-11.331720041075407,7296,-14.306011263916114,-53.533322166815275,-0.8230855795677764,504,False
a7af1_G3_crowding_x_context_24_d1936e5cf8d5__time_shuffle,a7af1_G3_crowding_x_context_24_d1936e5cf8d5,G3_crowding_x_context,time_shuffle,-14.346503831864018,-21.329195750818027,-7.104467308518962,4338,-13.351585608532229,-23.84569465782671,-11.111079804360724,7290,-13.151817804917041,-35.74147359800303,-0.755178579437588,503,False
a7af1_G3_crowding_x_context_24_d1936e5cf8d5__wrong_lag_stale_24h,a7af1_G3_crowding_x_context_24_d1936e5cf8d5,G3_crowding_x_context,wrong_lag_stale_24h,-7.733755490220736,-10.8199230245392,-3.835095188301242,4344,-5.482692358745464,-9.279923110726244,-4.566406786461975,7296,4.707075071489004,11.413978064944228,0.27081801781169607,504,False
a7af1_G3_crowding_x_context_24_030ccc9f4545__sign_flip,a7af1_G3_crowding_x_context_24_030ccc9f4545,G3_crowding_x_context,sign_flip,-8.664011591912056,-11.860145661995116,-4.296400268865978,4344,-2.9166606569652975,-4.994086482213216,-2.429218738951919,7296,-10.039283952558131,-26.17312760721274,-0.5776026383663583,504,False
a7af1_G3_crowding_x_context_24_030ccc9f4545__row_shuffle,a7af1_G3_crowding_x_context_24_030ccc9f4545,G3_crowding_x_context,row_shuffle,-14.466639105586157,-26.7431171074116,-7.173867611263272,4344,-13.097265397083426,-32.49031256075042,-10.90840734442017,7296,-11.306774756143174,-42.357512766945405,-0.6505267667917991,504,False
a7af1_G3_crowding_x_context_24_030ccc9f4545__time_shuffle,a7af1_G3_crowding_x_context_24_030ccc9f4545,G3_crowding_x_context,time_shuffle,-13.270419264908446,-19.759502348816955,-6.577643886784529,4342,-13.478769927145411,-25.341695213591755,-11.203073497665038,7281,-15.63415989965582,-49.11930957876786,-0.897714889215397,503,False
a7af1_G3_crowding_x_context_24_030ccc9f4545__wrong_lag_stale_24h,a7af1_G3_crowding_x_context_24_030ccc9f4545,G3_crowding_x_context,wrong_lag_stale_24h,-7.345555002929822,-10.34359081842503,-3.6425902891241035,4344,-5.386108999542321,-9.505358431344828,-4.485964755783193,7296,3.479718403178719,8.60301007164735,0.20020297662124137,504,False
a7af1_G3_crowding_x_context_24_3fe9ba756780__sign_flip,a7af1_G3_crowding_x_context_24_3fe9ba756780,G3_crowding_x_context,sign_flip,-3.214205324866576,-2.69293034628372,-1.5938935994543844,4344,-1.2187702834736551,-1.5541216709270644,-1.0148071287279499,7294,3.7059506949684278,5.629927719612422,0.2132190810803753,504,False
a7af1_G3_crowding_x_context_24_3fe9ba756780__row_shuffle,a7af1_G3_crowding_x_context_24_3fe9ba756780,G3_crowding_x_context,row_shuffle,-15.15345487640789,-18.244310672180294,-7.514452966109118,4344,-15.755461577945033,-24.26125080458357,-13.118759902914507,7294,-13.737430995099523,-29.308001598187996,-0.7903727421838082,504,False
a7af1_G3_crowding_x_context_24_3fe9ba756780__time_shuffle,a7af1_G3_crowding_x_context_24_3fe9ba756780,G3_crowding_x_context,time_shuffle,-13.130659539433605,-13.597320302036826,-6.497877751534781,4335,-11.89384505164619,-16.680588635096278,-9.897960094349399,7290,-15.0393504834835,-26.74525735787242,-0.8652776990497355,504,False
a7af1_G3_crowding_x_context_24_3fe9ba756780__wrong_lag_stale_24h,a7af1_G3_crowding_x_context_24_3fe9ba756780,G3_crowding_x_context,wrong_lag_stale_24h,-0.7952909844058776,-0.8045294202575886,-0.39437717308894205,4344,-0.9363259613114324,-1.2333577671069356,-0.7796303152746105,7294,-6.811126459858488,-12.628027274050416,-0.39187302919733763,504,False
a7af1_G3_crowding_x_context_24_c34a78c4f4de__sign_flip,a7af1_G3_crowding_x_context_24_c34a78c4f4de,G3_crowding_x_context,sign_flip,-6.782635375849704,-9.517071833060863,-3.363443843914511,4344,-2.09026297712361,-3.627944992488676,-1.7404541272990424,7294,-15.419244385041727,-35.113535546720044,-0.8871346084544556,504,False
a7af1_G3_crowding_x_context_24_c34a78c4f4de__row_shuffle,a7af1_G3_crowding_x_context_24_c34a78c4f4de,G3_crowding_x_context,row_shuffle,-11.891387151034573,-23.460603740272962,-5.896824861197967,4344,-13.320130995162094,-33.229868045232834,-11.090985785241132,7294,-13.011967815615998,-46.040723068522055,-0.7486337647340711,504,False
a7af1_G3_crowding_x_context_24_c34a78c4f4de__time_shuffle,a7af1_G3_crowding_x_context_24_c34a78c4f4de,G3_crowding_x_context,time_shuffle,-13.496404472302892,-20.61716531724208,-6.689656189353785,4342,-13.278007546980742,-24.24530305152778,-11.045301483430213,7287,-11.758072685050267,-31.397491532698098,-0.6751496073721786,503,False
a7af1_G3_crowding_x_context_24_c34a78c4f4de__wrong_lag_stale_24h,a7af1_G3_crowding_x_context_24_c34a78c4f4de,G3_crowding_x_context,wrong_lag_stale_24h,-8.838936252920229,-13.806329565216108,-4.383143730900168,4344,-5.224943627532765,-9.353112765514686,-4.350540961098629,7294,5.0354549450969825,11.543808663873717,0.28971110643023734,504,False
a7af1_G3_crowding_x_context_24_726363f1b1b7__sign_flip,a7af1_G3_crowding_x_context_24_726363f1b1b7,G3_crowding_x_context,sign_flip,-6.465451580555387,-9.156183672478829,-3.2061554413165068,4344,-2.3102441478780906,-4.187817740172264,-1.9236210975596797,7294,-12.316587033036102,-29.869356538470843,-0.7086255553253648,504,False
a7af1_G3_crowding_x_context_24_726363f1b1b7__row_shuffle,a7af1_G3_crowding_x_context_24_726363f1b1b7,G3_crowding_x_context,row_shuffle,-13.038276024723265,-26.456078917317893,-6.465556056095647,4344,-13.868592645486816,-34.88125072172467,-11.547661501847127,7294,-12.124478409453362,-37.38316912488531,-0.6975727304069057,504,False
a7af1_G3_crowding_x_context_24_726363f1b1b7__time_shuffle,a7af1_G3_crowding_x_context_24_726363f1b1b7,G3_crowding_x_context,time_shuffle,-12.24643656030403,-18.75371548856624,-6.068696473547921,4341,-12.229801148446326,-23.128361020229157,-10.160786844565338,7278,-12.218162694218066,-30.805262253663315,-0.7029627851467929,504,False
a7af1_G3_crowding_x_context_24_726363f1b1b7__wrong_lag_stale_24h,a7af1_G3_crowding_x_context_24_726363f1b1b7,G3_crowding_x_context,wrong_lag_stale_24h,-8.531701232223908,-13.37444224257768,-4.230788830226102,4344,-5.176512999524004,-9.695992602235364,-4.310215276087681,7294,4.445170179400488,10.008723931609696,0.25574951717098704,504,False
