blueprint_id,source_candidate_id,track_id,selector_tier,blueprint_family,variant_name,seed_field,interaction_field,field_family,feature_role,label_family,label_horizon_h,expression,skeleton,skeleton_key,production_key,static_ok,blocked_terms,uses_may,authorizes_numeric_replay,authorizes_formula_search
a7ag1_bb27829bd39ae7d730,a7af1_queue_023,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_delta,liquidity_rank_active_universe,trade_return_1h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Mul(liquidity_rank_active_universe,ZScore(Delta(trade_return_1h,24),168))","Mul(FIELD,ZScore(Delta(FIELDFIELD,),))",1f8f40056065,632959c676e2,True,,False,False,False
a7ag1_6614a6546cea5dad78,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,rank,liquidity_rank_active_universe,,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,CSRank(CSRank(liquidity_rank_active_universe)),CSRank(CSRank(FIELD)),53c61e3d69b1,85a12085efa8,True,,False,False,False
a7ag1_ea25f9f384bde0d6f9,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,zscore_168h,liquidity_rank_active_universe,,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"ZScore(CSRank(liquidity_rank_active_universe),168)","ZScore(CSRank(FIELD),)",4a6f40997955,691c9c28957b,True,,False,False,False
a7ag1_e0d25e95f96ab7e1d3,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,tsrank_168h,liquidity_rank_active_universe,,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"TSRank(CSRank(liquidity_rank_active_universe),168)","TSRank(CSRank(FIELD),)",d7105647d706,0ae03a1452ae,True,,False,False,False
a7ag1_5d06fb606f8b21c65f,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,winsor_rank,liquidity_rank_active_universe,,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Winsor(CSRank(CSRank(liquidity_rank_active_universe)),0.01,0.99)","Winsor(CSRank(CSRank(FIELD)),,)",8938810f4eaf,4c3830f71a8e,True,,False,False,False
a7ag1_e65e61d2fadf5cbb4f,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_rank,liquidity_rank_active_universe,premium_close_bps,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Mul(CSRank(liquidity_rank_active_universe),CSRank(premium_close_bps))","Mul(CSRank(FIELD),CSRank(FIELD))",e2f7743c845a,0d3f10081c0a,True,,False,False,False
a7ag1_25d4b05afed35250fe,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,sub_rank,liquidity_rank_active_universe,premium_close_bps,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Sub(CSRank(liquidity_rank_active_universe),CSRank(premium_close_bps))","Sub(CSRank(FIELD),CSRank(FIELD))",efde73928b93,f3d14a04ed66,True,,False,False,False
a7ag1_434e17490af4e727a3,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,div_rank,liquidity_rank_active_universe,premium_close_bps,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"SafeDiv(CSRank(liquidity_rank_active_universe),Add(Abs(CSRank(premium_close_bps)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELD)),))",bd5f86439fed,aa9103c65a3c,True,,False,False,False
a7ag1_4a61447b4b60b4635f,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_delta,liquidity_rank_active_universe,premium_close_bps,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Mul(CSRank(liquidity_rank_active_universe),ZScore(Delta(premium_close_bps,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELD,),))",9e24573bd7ef,10f139231f68,True,,False,False,False
a7ag1_7995a8735426b962a3,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_rank,liquidity_rank_active_universe,realized_vol_168h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Mul(CSRank(liquidity_rank_active_universe),CSRank(realized_vol_168h))","Mul(CSRank(FIELD),CSRank(FIELDFIELD))",d18a3ec4db05,cc920e5d66ac,True,,False,False,False
a7ag1_df5a4d3781b83e298a,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,sub_rank,liquidity_rank_active_universe,realized_vol_168h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Sub(CSRank(liquidity_rank_active_universe),CSRank(realized_vol_168h))","Sub(CSRank(FIELD),CSRank(FIELDFIELD))",942aae2eb94e,d65c483dac03,True,,False,False,False
a7ag1_76d86b61f89d63b3e7,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,div_rank,liquidity_rank_active_universe,realized_vol_168h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"SafeDiv(CSRank(liquidity_rank_active_universe),Add(Abs(CSRank(realized_vol_168h)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELDFIELD)),))",29e4156b8e9c,b89028bc76a9,True,,False,False,False
a7ag1_a84a4c36bb37191498,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_delta,liquidity_rank_active_universe,realized_vol_168h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Mul(CSRank(liquidity_rank_active_universe),ZScore(Delta(realized_vol_168h,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELDFIELD,),))",df5093826312,7a636c9aefa6,True,,False,False,False
a7ag1_80ed91982b9ce122a0,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_rank,liquidity_rank_active_universe,trade_return_1h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Mul(CSRank(liquidity_rank_active_universe),CSRank(trade_return_1h))","Mul(CSRank(FIELD),CSRank(FIELDFIELD))",d18a3ec4db05,088251b34b04,True,,False,False,False
a7ag1_af15a6da84c19d748e,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,sub_rank,liquidity_rank_active_universe,trade_return_1h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Sub(CSRank(liquidity_rank_active_universe),CSRank(trade_return_1h))","Sub(CSRank(FIELD),CSRank(FIELDFIELD))",942aae2eb94e,646aa633778a,True,,False,False,False
a7ag1_f710fea06d905a7ff2,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,div_rank,liquidity_rank_active_universe,trade_return_1h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"SafeDiv(CSRank(liquidity_rank_active_universe),Add(Abs(CSRank(trade_return_1h)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELDFIELD)),))",29e4156b8e9c,af1a22b09a55,True,,False,False,False
a7ag1_e55ca6d830c7a18e77,a7af1_queue_024,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_delta,liquidity_rank_active_universe,trade_return_1h,liquidity,beta_or_neutralized_signal_candidate,L2_BTC_ETH_beta_residual_return,4,"Mul(CSRank(liquidity_rank_active_universe),ZScore(Delta(trade_return_1h,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELDFIELD,),))",df5093826312,632959c676e2,True,,False,False,False
a7ag1_0f943c299234991ea4,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,rank,premium_close_bps,,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"CSRank(Delta(premium_close_bps,24))","CSRank(Delta(FIELD,))",8b958b1792df,6151240abca8,True,,False,False,False
a7ag1_d6adb7bb368adfd686,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,zscore_168h,premium_close_bps,,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"ZScore(Delta(premium_close_bps,24),168)","ZScore(Delta(FIELD,),)",b936f4b28f1a,a11c368378fb,True,,False,False,False
a7ag1_0bf79e4f25b30f832c,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,tsrank_168h,premium_close_bps,,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"TSRank(Delta(premium_close_bps,24),168)","TSRank(Delta(FIELD,),)",dcecd9c52ca6,bd4fe7f49a61,True,,False,False,False
a7ag1_3be521289e14d8794b,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,single_seed_transform,winsor_rank,premium_close_bps,,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Winsor(CSRank(Delta(premium_close_bps,24)),0.01,0.99)","Winsor(CSRank(Delta(FIELD,)),,)",acbbefffa710,bd509a97ca36,True,,False,False,False
a7ag1_0e4ac80883ef00d440,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_rank,premium_close_bps,liquidity_rank_active_universe,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Mul(Delta(premium_close_bps,24),CSRank(liquidity_rank_active_universe))","Mul(Delta(FIELD,),CSRank(FIELD))",ce7aff9206dc,3d3e6eb8bd3b,True,,False,False,False
a7ag1_bd5644834c82d31d62,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,sub_rank,premium_close_bps,liquidity_rank_active_universe,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Sub(Delta(premium_close_bps,24),CSRank(liquidity_rank_active_universe))","Sub(Delta(FIELD,),CSRank(FIELD))",991e7002320e,ad8cb3345cdf,True,,False,False,False
a7ag1_54a57d0dc3b5686b0d,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,div_rank,premium_close_bps,liquidity_rank_active_universe,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"SafeDiv(Delta(premium_close_bps,24),Add(Abs(CSRank(liquidity_rank_active_universe)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELD)),))",fd0e972f2ff5,778d9e8c5729,True,,False,False,False
a7ag1_f7df97340e4b51724c,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_delta,premium_close_bps,liquidity_rank_active_universe,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Mul(Delta(premium_close_bps,24),ZScore(Delta(liquidity_rank_active_universe,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELD,),))",af6290dc5099,10ddb04375fb,True,,False,False,False
a7ag1_78173f7f9eab25811b,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_rank,premium_close_bps,realized_vol_168h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Mul(Delta(premium_close_bps,24),CSRank(realized_vol_168h))","Mul(Delta(FIELD,),CSRank(FIELDFIELD))",2a637f242373,7516d60f5137,True,,False,False,False
a7ag1_81ec1b23baa22ea5fa,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,sub_rank,premium_close_bps,realized_vol_168h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Sub(Delta(premium_close_bps,24),CSRank(realized_vol_168h))","Sub(Delta(FIELD,),CSRank(FIELDFIELD))",dfc506bdd709,d2dc3a8cc71c,True,,False,False,False
a7ag1_0df4e5bbcb9cedae02,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,div_rank,premium_close_bps,realized_vol_168h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"SafeDiv(Delta(premium_close_bps,24),Add(Abs(CSRank(realized_vol_168h)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELDFIELD)),))",f848051eb175,b487262c4de8,True,,False,False,False
a7ag1_23c519e2b84c03f4c1,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_delta,premium_close_bps,realized_vol_168h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Mul(Delta(premium_close_bps,24),ZScore(Delta(realized_vol_168h,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELDFIELD,),))",f1b4ac3afa8e,ffb7b2040c89,True,,False,False,False
a7ag1_a83a45f44a7fffdf29,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_rank,premium_close_bps,trade_return_1h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Mul(Delta(premium_close_bps,24),CSRank(trade_return_1h))","Mul(Delta(FIELD,),CSRank(FIELDFIELD))",2a637f242373,9dedf213fa27,True,,False,False,False
a7ag1_54915bdba4aec3d72c,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,sub_rank,premium_close_bps,trade_return_1h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Sub(Delta(premium_close_bps,24),CSRank(trade_return_1h))","Sub(Delta(FIELD,),CSRank(FIELDFIELD))",dfc506bdd709,a207f53be4e7,True,,False,False,False
a7ag1_aae93f5250aa1f22bf,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,div_rank,premium_close_bps,trade_return_1h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"SafeDiv(Delta(premium_close_bps,24),Add(Abs(CSRank(trade_return_1h)),0.01))","SafeDiv(Delta(FIELD,),Add(Abs(CSRank(FIELDFIELD)),))",f848051eb175,174cfb5e4823,True,,False,False,False
a7ag1_5be24097a7a64b2675,a7af1_queue_027,G1_neutralized_alpha_diagnostic,T1_beta_neutral_alpha_diagnostic,seed_interaction,mul_delta,premium_close_bps,trade_return_1h,basis_premium,beta_or_neutralized_signal_candidate,L5_vol_adjusted_return,1,"Mul(Delta(premium_close_bps,24),ZScore(Delta(trade_return_1h,24),168))","Mul(Delta(FIELD,),ZScore(Delta(FIELDFIELD,),))",f1b4ac3afa8e,3e38c1512e06,True,,False,False,False
a7ag1_e1d175913099587b03,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,CSRank(trade_count),CSRank(FIELD),cc35d2ecde8b,f9d390e4f62f,True,,False,False,False
a7ag1_9219136ce83af2f73b,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"ZScore(trade_count,168)","ZScore(FIELD,)",bf51815af053,919f270dda7f,True,,False,False,False
a7ag1_ce4b18c0ddb5e8d6c5,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"TSRank(trade_count,168)","TSRank(FIELD,)",3436aa265a44,ff8b276314f1,True,,False,False,False
a7ag1_7de0946babbb740f0e,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Winsor(CSRank(trade_count),0.01,0.99)","Winsor(CSRank(FIELD),,)",522561e54028,090635255a8a,True,,False,False,False
a7ag1_b2ab38b4a2f04fbc0b,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,CSRank(realized_vol_24h))","Mul(FIELD,CSRank(FIELDFIELD))",ca93f0caf936,65213d245bb2,True,,False,False,False
a7ag1_3aca4d5fca2b2a4252,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(trade_count,CSRank(realized_vol_24h))","Sub(FIELD,CSRank(FIELDFIELD))",7cec62405567,462c33b449a9,True,,False,False,False
a7ag1_6e1021a5f6424eff4e,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(trade_count,Add(Abs(CSRank(realized_vol_24h)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELDFIELD)),))",cef27d4e4c98,6b81aafcb2a0,True,,False,False,False
a7ag1_478e2c29b20546303b,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,ZScore(Delta(realized_vol_24h,24),168))","Mul(FIELD,ZScore(Delta(FIELDFIELD,),))",1f8f40056065,8938516027b0,True,,False,False,False
a7ag1_10d36d6f764576b34b,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,CSRank(open_interest_last))","Mul(FIELD,CSRank(FIELD))",4f840c01d927,c543c782de5c,True,,False,False,False
a7ag1_551ba14a9993d2765e,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(trade_count,CSRank(open_interest_last))","Sub(FIELD,CSRank(FIELD))",aafb14ceda8c,e96decba2662,True,,False,False,False
a7ag1_58dcb6423b60b21162,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(trade_count,Add(Abs(CSRank(open_interest_last)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELD)),))",4702a3e23740,dd536526198c,True,,False,False,False
a7ag1_d45518537a17f8822b,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,open_interest_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,ZScore(Delta(open_interest_last,24),168))","Mul(FIELD,ZScore(Delta(FIELD,),))",f670fefd75dc,def80c67f722,True,,False,False,False
a7ag1_0089498e58d0fc7966,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,CSRank(oi_x_price_move_24h))","Mul(FIELD,CSRank(FIELDFIELD))",ca93f0caf936,8cbb59a37ffb,True,,False,False,False
a7ag1_59f5934c8f01c00b79,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(trade_count,CSRank(oi_x_price_move_24h))","Sub(FIELD,CSRank(FIELDFIELD))",7cec62405567,f1c44e729edd,True,,False,False,False
a7ag1_83407628b49ecc837f,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(trade_count,Add(Abs(CSRank(oi_x_price_move_24h)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELDFIELD)),))",cef27d4e4c98,78a948327a8f,True,,False,False,False
a7ag1_5b57d8ac097de710fc,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,oi_x_price_move_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,ZScore(Delta(oi_x_price_move_24h,24),168))","Mul(FIELD,ZScore(Delta(FIELDFIELD,),))",1f8f40056065,7e50bd9e33f6,True,,False,False,False
a7ag1_fa615e8bc560594a83,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,CSRank(global_long_short_account_ratio_last))","Mul(FIELD,CSRank(FIELD))",4f840c01d927,8c8e80f9f272,True,,False,False,False
a7ag1_7743760e826a5fe045,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(trade_count,CSRank(global_long_short_account_ratio_last))","Sub(FIELD,CSRank(FIELD))",aafb14ceda8c,16aec70045b6,True,,False,False,False
a7ag1_e8b3132bb36e4264cd,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(trade_count,Add(Abs(CSRank(global_long_short_account_ratio_last)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELD)),))",4702a3e23740,1a688666f5d0,True,,False,False,False
a7ag1_96831b0276231aede1,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,global_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,ZScore(Delta(global_long_short_account_ratio_last,24),168))","Mul(FIELD,ZScore(Delta(FIELD,),))",f670fefd75dc,c0d9570f690e,True,,False,False,False
a7ag1_01be2554f50ece2169,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,CSRank(top_long_short_account_ratio_last))","Mul(FIELD,CSRank(FIELD))",4f840c01d927,19580c00e2d2,True,,False,False,False
a7ag1_e7c3ed223e3099745f,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(trade_count,CSRank(top_long_short_account_ratio_last))","Sub(FIELD,CSRank(FIELD))",aafb14ceda8c,8ac8ac95239d,True,,False,False,False
a7ag1_dc5ff4522239a2dbba,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(trade_count,Add(Abs(CSRank(top_long_short_account_ratio_last)),0.01))","SafeDiv(FIELD,Add(Abs(CSRank(FIELD)),))",4702a3e23740,e8cfb995c981,True,,False,False,False
a7ag1_6748b1722b79c7669a,a7af1_queue_019,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,top_long_short_account_ratio_last,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(trade_count,ZScore(Delta(top_long_short_account_ratio_last,24),168))","Mul(FIELD,ZScore(Delta(FIELD,),))",f670fefd75dc,86f1d49540b9,True,,False,False,False
a7ag1_69b1136ebf8ca9b640,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,rank,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,CSRank(CSRank(trade_count)),CSRank(CSRank(FIELD)),53c61e3d69b1,f9d390e4f62f,True,,False,False,False
a7ag1_29eeb8b66f328c3459,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,zscore_168h,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"ZScore(CSRank(trade_count),168)","ZScore(CSRank(FIELD),)",4a6f40997955,919f270dda7f,True,,False,False,False
a7ag1_d3f61f65adc5dfc166,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,tsrank_168h,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"TSRank(CSRank(trade_count),168)","TSRank(CSRank(FIELD),)",d7105647d706,ff8b276314f1,True,,False,False,False
a7ag1_dc211e4e0af8170846,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,single_seed_transform,winsor_rank,trade_count,,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Winsor(CSRank(CSRank(trade_count)),0.01,0.99)","Winsor(CSRank(CSRank(FIELD)),,)",8938810f4eaf,090635255a8a,True,,False,False,False
a7ag1_738f7efa79a424d53f,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),CSRank(realized_vol_24h))","Mul(CSRank(FIELD),CSRank(FIELDFIELD))",d18a3ec4db05,65213d245bb2,True,,False,False,False
a7ag1_0ba01533e8b72dd613,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,sub_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Sub(CSRank(trade_count),CSRank(realized_vol_24h))","Sub(CSRank(FIELD),CSRank(FIELDFIELD))",942aae2eb94e,462c33b449a9,True,,False,False,False
a7ag1_1aa0cf6ee0d8f57843,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,div_rank,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"SafeDiv(CSRank(trade_count),Add(Abs(CSRank(realized_vol_24h)),0.01))","SafeDiv(CSRank(FIELD),Add(Abs(CSRank(FIELDFIELD)),))",29e4156b8e9c,6b81aafcb2a0,True,,False,False,False
a7ag1_fc9429963391bb0ec3,a7af1_queue_021,G2_downside_risk_defense,T2_downside_risk_defense,seed_interaction,mul_delta,trade_count,realized_vol_24h,liquidity,downside_avoidance_signal_candidate,L6_downside_avoidance,1,"Mul(CSRank(trade_count),ZScore(Delta(realized_vol_24h,24),168))","Mul(CSRank(FIELD),ZScore(Delta(FIELDFIELD,),))",df5093826312,8938516027b0,True,,False,False,False
