candidate_id,engine,source_field_families,operator_signature,horizon,expression,a7m_rank_score,a7n_regime_invariant_score,a7n_min_non_may_raw,a7n_min_non_may_residual_funding,a7n_min_non_may_cost20,a7n_min_non_may_lag1,candidate_decision,reject_reasons
e5_surrogate_prioritized_sampler_s1_00132,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s3_00136,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e4_cem_adaptive_grammar_crypto_s3_02791,E4_CEM_adaptive_grammar_crypto,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e4_cem_adaptive_grammar_crypto_s2_00296,E4_CEM_adaptive_grammar_crypto,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s2_04085,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s2_00140,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s4_04089,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e4_cem_adaptive_grammar_crypto_s4_04818,E4_CEM_adaptive_grammar_crypto,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s4_01734,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_03117,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_volume_mean_6))",15.27439228760173,9.819512129057877,1.9301995089838837,2.0,1.6691658008311143,1.9202116298025813,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s3_04071,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_volume_mean_6),Rank(realized_vol_24)),Rank(realized_vol_12))",14.85634462863435,9.80702110433599,1.960888587072257,2.0,1.6922979322607603,1.9188337461266525,A7M_HIGH_QUALITY_NEAR_MISS,core4_beta_too_high;may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00631,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",15.273923537441046,9.668387894255588,2.0,2.0,1.6599724483143874,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00429,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",15.273923537441046,9.668387894255588,2.0,2.0,1.6599724483143874,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00176,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",15.273923537441046,9.668387894255588,2.0,2.0,1.6599724483143874,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00378,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_24))",15.273923537441046,9.668387894255588,2.0,2.0,1.6599724483143874,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s1_00003,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_6))",15.26608834007635,9.658469652884083,2.0,2.0,1.6464696471608014,2.0,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00528,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_12))",14.496088657419294,9.63995457528913,1.7640294270742294,2.0,1.258886129901788,1.7705434561153632,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00477,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_12))",14.496088657419294,9.63995457528913,1.7640294270742294,2.0,1.258886129901788,1.7705434561153632,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00022,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_12))",14.496088657419294,9.63995457528913,1.7640294270742294,2.0,1.258886129901788,1.7705434561153632,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00275,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_12))",14.496088657419294,9.63995457528913,1.7640294270742294,2.0,1.258886129901788,1.7705434561153632,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e4_cem_adaptive_grammar_crypto_s2_01280,E4_CEM_adaptive_grammar_crypto,liquidity,Mul;Rank;ZScore,24,"Mul(Mul(Rank(number_of_trades),ZScore(avg_trade_size_quote)),Rank(quote_volume_mean_12))",14.37344909343394,9.637745837483848,1.7783259015962434,2.0,1.3453094687281926,1.730137700254193,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00595,E3_AST_failure_aware_repair,basis;liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(mark_minus_index),ZScore(avg_trade_size_quote)),Rank(realized_vol_12))",13.999732696942283,9.472025748130891,1.701259022990549,2.0,1.2445660483742695,1.7073010490724874,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00342,E3_AST_failure_aware_repair,basis;liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(mark_minus_index),ZScore(avg_trade_size_quote)),Rank(realized_vol_12))",13.999732696942283,9.472025748130891,1.701259022990549,2.0,1.2445660483742695,1.7073010490724874,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00140,E3_AST_failure_aware_repair,basis;liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(mark_minus_index),ZScore(avg_trade_size_quote)),Rank(realized_vol_12))",13.999732696942283,9.472025748130891,1.701259022990549,2.0,1.2445660483742695,1.7073010490724874,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00393,E3_AST_failure_aware_repair,basis;liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(mark_minus_index),ZScore(avg_trade_size_quote)),Rank(realized_vol_12))",13.999732696942283,9.472025748130891,1.701259022990549,2.0,1.2445660483742695,1.7073010490724874,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s3_03934,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(quote_volume_mean_12),ZScore(avg_trade_size_quote)),Rank(realized_vol_24))",14.971266570508575,9.422061431526345,1.890675506220283,2.0,1.6642956349704483,1.901734611592408,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00492,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_12),ZScore(avg_trade_size_quote))",14.170468468230336,9.407576619547772,1.708723074600055,2.0,1.1954692110290508,1.7438000624068322,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00441,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_12),ZScore(avg_trade_size_quote))",14.170468468230336,9.407576619547772,1.708723074600055,2.0,1.1954692110290508,1.7438000624068322,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00239,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_12),ZScore(avg_trade_size_quote))",14.170468468230336,9.407576619547772,1.708723074600055,2.0,1.1954692110290508,1.7438000624068322,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00190,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_volume_mean_12),ZScore(avg_trade_size_quote))",14.170468468230336,9.407576619547772,1.708723074600055,2.0,1.1954692110290508,1.7438000624068322,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_03561,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(number_of_trades),ZScore(avg_trade_size_quote)),Rank(realized_vol_24))",15.164470471740865,9.378103742775577,1.886363682832932,2.0,1.5863006027835418,1.954735271884142,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00210,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_asset_volume),ZScore(avg_trade_size_quote))",14.01635570334254,9.25313185366192,1.6865202599268592,2.0,1.0366372341810124,1.7903689601257402,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00008,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_asset_volume),ZScore(avg_trade_size_quote))",14.01635570334254,9.25313185366192,1.6865202599268592,2.0,1.0366372341810124,1.7903689601257402,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00261,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_asset_volume),ZScore(avg_trade_size_quote))",14.01635570334254,9.25313185366192,1.6865202599268592,2.0,1.0366372341810124,1.7903689601257402,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00463,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(quote_asset_volume),ZScore(avg_trade_size_quote))",14.01635570334254,9.25313185366192,1.6865202599268592,2.0,1.0366372341810124,1.7903689601257402,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s4_03662,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(ZScore(avg_trade_size_quote),Rank(realized_vol_12)),Rank(quote_volume_mean_12))",14.813067531345624,9.195487226305318,1.8580799848744864,2.0,1.48443144604162,1.8966175113902892,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s4_00147,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s4_00246,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s3_04096,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e2_typed_ast_sampler_crypto_adapter_s4_00110,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e1_formulagenv2_crypto_adapter_s1_02485,E1_FormulaGenV2_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00579,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00630,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00377,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s1_00135,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s4_04104,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e2_typed_ast_sampler_crypto_adapter_s1_00837,E2_typed_AST_sampler_crypto_adapter,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s1_04092,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00124,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s2_04100,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(quote_asset_volume),Rank(realized_vol_24))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_00661,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s3_00139,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e5_surrogate_prioritized_sampler_s2_00143,E5_surrogate_prioritized_sampler,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s4_00558,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Rank(realized_vol_24),Rank(quote_asset_volume))",13.9992212027613,9.19117054453619,1.847856568081492,2.0,1.1847996438107165,1.91568302476592,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s1_03049,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(quote_asset_volume),Rank(realized_vol_24)),Rank(realized_vol_12))",14.158655643494011,9.181220100267018,1.845356499631416,2.0,1.245752818982848,1.9039244488301743,A7M_HIGH_QUALITY_NEAR_MISS,core4_beta_too_high;may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00447,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",14.630046571256964,9.06478047772708,1.7689031508222013,2.0,1.5764067714118233,1.7902289110988645,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00396,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",14.630046571256964,9.06478047772708,1.7689031508222013,2.0,1.5764067714118233,1.7902289110988645,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00649,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",14.630046571256964,9.06478047772708,1.7689031508222013,2.0,1.5764067714118233,1.7902289110988645,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00194,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_24),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",14.630046571256964,9.06478047772708,1.7689031508222013,2.0,1.5764067714118233,1.7902289110988645,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e0_current_a7l_manual_generator_s3_04451,E0_current_A7L_manual_generator,liquidity;volatility,Mul;Rank,24,"Mul(Mul(Rank(number_of_trades),Rank(realized_vol_12)),Rank(realized_vol_24))",13.804311151612684,8.984125353711653,1.7514871063479631,2.0,1.3641357067578337,1.696838501536589,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00147,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",14.57981102215722,8.97260743076384,1.7698637726997095,2.0,1.485393416319377,1.7737722817050958,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00653,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",14.57981102215722,8.97260743076384,1.7698637726997095,2.0,1.485393416319377,1.7737722817050958,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00198,E3_AST_failure_aware_repair,liquidity;volatility,Mul;Rank;ZScore,24,"Mul(Mul(Rank(realized_vol_12),ZScore(quote_volume_mean_12)),Rank(quote_volume_mean_24))",14.57981102215722,8.97260743076384,1.7698637726997095,2.0,1.485393416319377,1.7737722817050958,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00537,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(avg_trade_size_quote))",13.414465322219224,8.63837663073615,1.4875330399756668,2.0,0.9373482101590164,1.5503251388712758,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00284,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(avg_trade_size_quote))",13.414465322219224,8.63837663073615,1.4875330399756668,2.0,0.9373482101590164,1.5503251388712758,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00031,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(avg_trade_size_quote))",13.414465322219224,8.63837663073615,1.4875330399756668,2.0,0.9373482101590164,1.5503251388712758,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00486,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(avg_trade_size_quote))",13.414465322219224,8.63837663073615,1.4875330399756668,2.0,0.9373482101590164,1.5503251388712758,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s1_00024,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_24))",13.248453101147842,8.393189291131282,1.4017785743272453,2.0,0.9165679678685164,1.4025911311527073,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s3_00226,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_24))",13.248453101147842,8.393189291131282,1.4017785743272453,2.0,0.9165679678685164,1.4025911311527073,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s2_00479,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_24))",13.248453101147842,8.393189291131282,1.4017785743272453,2.0,0.9165679678685164,1.4025911311527073,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
e3_ast_failure_aware_repair_s4_00177,E3_AST_failure_aware_repair,liquidity,Mul;Rank;ZScore,24,"Mul(Rank(number_of_trades),ZScore(quote_volume_mean_24))",13.248453101147842,8.393189291131282,1.4017785743272453,2.0,0.9165679678685164,1.4025911311527073,A7M_NEAR_MISS_MAY_STRESS_FAIL,may_stress_severe_fail;may_residual_funding_negative
