blueprint_id,expression,semantic_pair,motif,label_family,label_horizon_h,orientation_from_train,premay_positive_split_count,premay_all_positive,control_ratio_premay_max,one_bar_lag_recent_oriented,lag_ok,robust_median_tstat_floor,robust_min_tstat_floor,robust_ok,cost2_recent_oriented,cost5_recent_oriented,cost10_recent_oriented,avg_n_obs_recent,decision,train_2024_n,train_2024_mean_spread,train_2024_tstat,train_2024_nonoverlap_median_tstat,train_2024_nonoverlap_min_tstat,train_2024_positive_rate,validation_2025H1_n,validation_2025H1_mean_spread,validation_2025H1_tstat,validation_2025H1_nonoverlap_median_tstat,validation_2025H1_nonoverlap_min_tstat,validation_2025H1_positive_rate,test_2025H2_n,test_2025H2_mean_spread,test_2025H2_tstat,test_2025H2_nonoverlap_median_tstat,test_2025H2_nonoverlap_min_tstat,test_2025H2_positive_rate,recent_oos_2026JanApr_n,recent_oos_2026JanApr_mean_spread,recent_oos_2026JanApr_tstat,recent_oos_2026JanApr_nonoverlap_median_tstat,recent_oos_2026JanApr_nonoverlap_min_tstat,recent_oos_2026JanApr_positive_rate,source_file,shard,next_wave_family,a7ls_arm,source_seed_id,source_priority_rank,skeleton_key,production_key,company_numeric_shard,blocker_family
a7ls8_9e1977b259676394,"Mul(ZScore(Mean(age_percentile_active_universe,24)),ZScore(Mean(volume_volatility_ratio_168h,24)))",listing_age_like|regime_state,typed_interaction,L0_raw_forward_return,24,1.0,3,True,0.591442419134423,0.0049192508967075,True,0.6068409323507715,0.3196907197734083,True,0.0046665393274965,0.0040665393274965,0.0030665393274965,94.93333333333334,A7LS8S005_NUMERIC_CLUE,2113,0.001403875302247,2.3634141703611213,0.4757002222107346,0.1840201696213657,0.5769048745858968,2136,0.0045367759908526,8.855880684598016,1.8282867519021904,1.3092098374128565,0.5664794007490637,2136,0.0022415141368975,2.9451226966638497,0.6068409323507715,0.3196907197734083,0.5510299625468165,2136,0.0050665393274965,9.03925619518862,1.72822447422161,1.4023253840929495,0.6104868913857678,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_8e940096f44fde12,prod_6db0034faf5d1a93,a7ls8_s005,numeric_clue
a7ls8_9e1977b259676394,"Mul(ZScore(Mean(age_percentile_active_universe,24)),ZScore(Mean(volume_volatility_ratio_168h,24)))",listing_age_like|regime_state,typed_interaction,L1_cross_sectional_relative_return,24,1.0,3,True,0.591442419134423,0.0049192508967075,True,0.6068409323507716,0.3196907197734082,True,0.0046665393274965,0.0040665393274965,0.0030665393274965,94.93333333333334,A7LS8S005_NUMERIC_CLUE,2113,0.001403875302247,2.363414170361122,0.4757002222107345,0.1840201696213656,0.5769048745858968,2136,0.0045367759908526,8.855880684598016,1.82828675190219,1.3092098374128565,0.5664794007490637,2136,0.0022415141368975,2.9451226966638493,0.6068409323507716,0.3196907197734082,0.5510299625468165,2136,0.0050665393274965,9.03925619518862,1.7282244742216102,1.4023253840929495,0.6104868913857678,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_8e940096f44fde12,prod_6db0034faf5d1a93,a7ls8_s005,numeric_clue
a7ls8_c1200c87f78914e0,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L0_raw_forward_return,4,-1.0,3,True,0.8020256179170243,0.0004080116662056,True,1.0687911043531813,1.1502041672911767,True,8.456047569421147e-05,-0.0005154395243057,-0.0015154395243057,95.82222222222222,A7LS8S005_NUMERIC_CLUE,2133,-0.0001206504958463,-0.5016284807329875,-0.2432483406443837,-0.3450891023341176,0.4964838255977497,2156,-0.0007061837447541,-3.89998091047768,-1.9747106384121,-2.151657642678221,0.4689239332096475,2156,-0.0011041942232085,-4.530450001649114,-2.268059114830208,-2.349676260484865,0.4485157699443414,2156,-0.0004845604756942,-2.03408544508147,-1.0687911043531813,-1.1502041672911767,0.4730983302411873,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls8_s005,numeric_clue
a7ls8_c1200c87f78914e0,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L1_cross_sectional_relative_return,4,-1.0,3,True,0.8020256179170245,0.0004080116662056,True,1.0687911043531817,1.150204167291177,True,8.456047569421147e-05,-0.0005154395243057,-0.0015154395243057,95.82222222222222,A7LS8S005_NUMERIC_CLUE,2133,-0.0001206504958463,-0.5016284807329868,-0.2432483406443837,-0.3450891023341175,0.4964838255977497,2156,-0.0007061837447541,-3.89998091047768,-1.9747106384121,-2.151657642678221,0.4689239332096475,2156,-0.0011041942232085,-4.530450001649112,-2.268059114830208,-2.349676260484864,0.4485157699443414,2156,-0.0004845604756942,-2.03408544508147,-1.0687911043531817,-1.150204167291177,0.4730983302411873,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls8_s005,numeric_clue
a7ls8_c1200c87f78914e0,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L3_liquidity_tier_relative_return,4,-1.0,3,True,0.8895669169398501,0.00035844930562,True,0.9915697310345936,1.0602701557000078,True,3.468087351120953e-05,-0.0005653191264887,-0.0015653191264887,95.82222222222222,A7LS8S005_NUMERIC_CLUE,2133,-0.0002348088112666,-1.0194516879187994,-0.4973261092197699,-0.6079002837859933,0.5002344116268167,2156,-0.0006226481514043,-3.711143781079669,-1.8892604497554872,-2.0648856716855524,0.4689239332096475,2156,-0.0009719282060492,-4.171259226024588,-2.080550058728191,-2.1742707383277864,0.4536178107606679,2156,-0.0004346808735112,-1.8441004708896855,-0.9915697310345936,-1.0602701557000078,0.4749536178107607,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls8_s005,numeric_clue
a7ls8_c1200c87f78914e0,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L0_raw_forward_return,8,-1.0,3,True,0.7211340369939209,0.0007180549167622,True,0.868153684693143,1.3228288127197387,True,0.000408669218112,-0.0001913307818879,-0.0011913307818879,95.64444444444445,A7LS8S005_NUMERIC_CLUE,2129,-6.551127042127018e-05,-0.2007636964534837,-0.0783979586522566,-0.3123934622291893,0.4983560356975106,2152,-0.0015947247535778,-6.323469521487662,-2.285039090962482,-2.6694328245819645,0.4544609665427509,2152,-0.0022722499748612,-6.871643699682292,-2.418279249077508,-2.778091272751935,0.437267657992565,2152,-0.000808669218112,-2.443672008384811,-0.868153684693143,-1.3228288127197387,0.4758364312267658,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls8_s005,numeric_clue
a7ls8_c1200c87f78914e0,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L1_cross_sectional_relative_return,8,-1.0,3,True,0.7211340369939212,0.0007180549167622,True,0.868153684693143,1.322828812719739,True,0.000408669218112,-0.0001913307818879,-0.0011913307818879,95.64444444444445,A7LS8S005_NUMERIC_CLUE,2129,-6.551127042127038e-05,-0.2007636964534843,-0.0783979586522571,-0.3123934622291893,0.4983560356975106,2152,-0.0015947247535778,-6.323469521487662,-2.2850390909624814,-2.669432824581965,0.4544609665427509,2152,-0.0022722499748612,-6.871643699682292,-2.418279249077508,-2.7780912727519347,0.437267657992565,2152,-0.000808669218112,-2.443672008384812,-0.868153684693143,-1.322828812719739,0.4758364312267658,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls8_s005,numeric_clue
a7ls8_c1200c87f78914e0,"Mul(ZScore(Mean(age_x_volatility,24)),Sign(ZScore(Mean(premium_abs_168h,24))))",listing_age_like|regime_state,typed_gate,L3_liquidity_tier_relative_return,8,-1.0,3,True,0.7238531103949707,0.000632085196767,True,0.7924346479581317,1.202939904133553,True,0.0003155901423957,-0.0002844098576042,-0.0012844098576042,95.64444444444445,A7LS8S005_NUMERIC_CLUE,2129,-0.000297812533544,-0.9520210903112368,-0.3234366403234698,-0.5998560988402891,0.4941286989196806,2152,-0.0014316974533212,-6.117672833968063,-2.195632336942788,-2.6312830993412195,0.4618959107806691,2152,-0.0020272461486136,-6.358615392272233,-2.2114765140057,-2.5621615516328538,0.4479553903345725,2152,-0.0007155901423957,-2.1737742051214943,-0.7924346479581317,-1.202939904133553,0.4702602230483271,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_005\a7ls8_s005_label_response_metrics.csv,s005,listing_lifecycle_expansion,A7LS8_C,a7ls6_cbc157eb34ecc74e,9,skel_d561e750928498d7,prod_cd9edd6b5f15a1dd,a7ls8_s005,numeric_clue
a7ls8_15990ea72bd3d233,"Mul(ZScore(Mean(top_long_short_account_ratio_last,12)),Sign(ZScore(Mean(mark_index_basis_bps,12))))",open_interest_like|mark_index_basis_bps,typed_gate,L5_vol_adjusted_return,1,-1.0,3,True,0.842559209922619,0.0167664361297183,True,1.070509901826207,1.070509901826207,True,0.0133563369000769,0.0127563369000769,0.0117563369000769,95.95555555555556,A7LS8S006_NUMERIC_CLUE,2148,-0.0109040395287789,-1.5808857142422006,-1.5808857142422006,-1.5808857142422006,0.4897579143389199,2159,-0.0161416019891077,-2.470736778332933,-2.470736778332933,-2.470736778332933,0.4719777674849467,2159,-0.0080222466720727,-1.070509901826207,-1.070509901826207,-1.070509901826207,0.5016211208893006,2159,-0.0137563369000769,-1.550523187704266,-1.550523187704266,-1.550523187704266,0.4872626215840667,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_006\a7ls8_s006_label_response_metrics.csv,s006,oi_positioning_expansion,A7LS8_D,a7ls6_21c0f89afdd37ca0,13,skel_c3fa2f34ab2b1537,prod_1089b228b834e839,a7ls8_s006,numeric_clue
a7ls8_4081d680acfccc20,"ZScore(Mean(taker_buy_sell_volume_ratio_last,72))",open_interest_like|positioning_like,zmean,L3_liquidity_tier_relative_return,4,1.0,3,True,0.9786711322366765,0.0006283053330247,True,0.8804084237768796,0.2955157043177124,True,0.0002044641445065,-0.0003955358554934,-0.0013955358554934,95.82222222222222,A7LS8S007_NUMERIC_CLUE,2133,0.0001328502250965,0.8570143266895223,0.5411748913625876,-0.2226916028541559,0.5255508673230193,2156,0.0002215390711614,1.8323484788013331,0.8804084237768796,0.6361247400575963,0.5241187384044527,2156,0.0003385147538892,1.903586182457591,1.1667337039141137,0.2955157043177124,0.524582560296846,2156,0.0006044641445065,3.513585771775337,1.7520503566209449,1.4071653034632854,0.5162337662337663,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_007\a7ls8_s007_label_response_metrics.csv,s007,oi_positioning_expansion,A7LS8_D,a7ls6_21c0f89afdd37ca0,13,skel_c26f9f7bc4bee1be,prod_3d7da926ace90910,a7ls8_s007,numeric_clue
a7ls8_4081d680acfccc20,"ZScore(Mean(taker_buy_sell_volume_ratio_last,72))",open_interest_like|positioning_like,zmean,L3_liquidity_tier_relative_return,24,1.0,3,True,0.6297042663649519,0.0033364482947978,True,0.8081077975453385,-0.0718075881326274,True,0.0030022111488314,0.0024022111488314,0.0014022111488314,94.93333333333334,A7LS8S007_NUMERIC_CLUE,2113,0.0012441498505985,3.4337631625964757,0.8347009526503172,-0.1064820956104209,0.5570279223852342,2136,0.0015266433773659,4.902930717016408,0.973869970257637,0.1226301163608029,0.528558052434457,2136,0.0016417644921447,3.9099970503892334,0.8081077975453385,-0.0718075881326274,0.5603932584269663,2136,0.0034022111488314,7.753996915804155,1.5567541138457264,0.9597498465109596,0.5852059925093633,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_007\a7ls8_s007_label_response_metrics.csv,s007,oi_positioning_expansion,A7LS8_D,a7ls6_21c0f89afdd37ca0,13,skel_c26f9f7bc4bee1be,prod_3d7da926ace90910,a7ls8_s007,numeric_clue
a7ls8_bbdfded8a8fa3a20,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Sign(ZScore(Mean(premium_close_bps,24))))",open_interest_like|premium_close_bps,typed_gate,L1_cross_sectional_relative_return,24,1.0,3,True,0.9792892875389289,0.0011547338041985,True,0.7200478836271846,-0.6522417266741374,True,0.0007534487393022,0.0001534487393022,-0.0008465512606977,94.93333333333334,A7LS8S008_NUMERIC_CLUE,2113,0.0004166892840226,1.1773863759774508,0.2158155579743781,-1.024455142422546,0.5177472787505916,2136,0.0016406692038014,5.992984800064437,1.2833466913194185,-0.4486493377896911,0.545880149812734,2136,0.0028963430700196,7.587190728351745,1.6252038596235932,-0.2507558564695465,0.545880149812734,2136,0.0011534487393022,3.035592997740205,0.7200478836271846,-0.6522417266741374,0.5098314606741573,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_008\a7ls8_s008_label_response_metrics.csv,s008,oi_positioning_expansion,A7LS8_D,a7ls6_21c0f89afdd37ca0,13,skel_9b9caed96ec1755b,prod_1c94a9fe8347da2c,a7ls8_s008,numeric_clue
a7ls8_d1dcea52179f285b,"Mul(ZScore(Mean(taker_buy_sell_volume_ratio_last,24)),Sign(ZScore(Mean(realized_vol_168h,24))))",open_interest_like|realized_vol_168h,typed_gate,L1_cross_sectional_relative_return,24,1.0,3,True,0.8066703264468209,0.0021669412500176,True,0.3986252813053442,-0.8107033145717479,True,0.0017263240473056,0.0011263240473056,0.0001263240473056,94.93333333333334,A7LS8S009_NUMERIC_CLUE,2113,0.000822144006675,2.540415782800177,0.3758349957141125,-1.147758042959646,0.5234264079507809,2136,0.0004460828915149,1.554531303752598,0.3986252813053442,-0.8107033145717479,0.5262172284644194,2136,0.001892526036028,5.182945686386921,1.0577858534902236,0.0038898096768739,0.5660112359550562,2136,0.0021263240473056,5.691819232351733,1.115164832468467,-0.0440114278551355,0.5430711610486891,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_009\a7ls8_s009_label_response_metrics.csv,s009,oi_positioning_expansion,A7LS8_D,a7ls6_21c0f89afdd37ca0,13,skel_e6ba4a5567aad1fe,prod_d605c28ed35e6306,a7ls8_s009,numeric_clue
a7ls8_4a328ce303575c7a,"Mul(ZScore(Mean(realized_vol_24h,336)),Sign(ZScore(Mean(age_percentile_active_universe,336))))",volatility_like|age_percentile_active_universe,typed_gate,L0_raw_forward_return,8,-1.0,3,True,0.921319568686914,0.0013551114931983,True,1.2826089057992989,1.3295783174989897,True,0.0009632205481961,0.0003632205481961,-0.0006367794518038,95.64444444444445,A7LS8S010_NUMERIC_CLUE,2129,-0.0001884802310185,-0.4855356419325679,-0.2065254236939693,-0.2886509146634533,0.4697040864255519,2152,-0.0010746724799758,-3.647356084035029,-1.2826089057992989,-1.3295783174989897,0.4800185873605948,2152,-0.0014120001719654,-3.827645658449639,-1.3397781372908,-1.564139120799969,0.4237918215613382,2152,-0.0013632205481961,-4.130239494820529,-1.458382242654645,-1.669816983610012,0.4521375464684015,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_e6380fa9f63e8ce9,prod_0edfb18597c65f0f,a7ls8_s010,numeric_clue
a7ls8_4a328ce303575c7a,"Mul(ZScore(Mean(realized_vol_24h,336)),Sign(ZScore(Mean(age_percentile_active_universe,336))))",volatility_like|age_percentile_active_universe,typed_gate,L1_cross_sectional_relative_return,8,-1.0,3,True,0.9213195686869144,0.0013551114931983,True,1.2826089057992989,1.32957831749899,True,0.0009632205481961,0.0003632205481961,-0.0006367794518038,95.64444444444445,A7LS8S010_NUMERIC_CLUE,2129,-0.0001884802310185,-0.4855356419325687,-0.2065254236939695,-0.2886509146634532,0.4697040864255519,2152,-0.0010746724799758,-3.64735608403503,-1.2826089057992989,-1.32957831749899,0.4800185873605948,2152,-0.0014120001719654,-3.827645658449639,-1.3397781372908,-1.564139120799969,0.4237918215613382,2152,-0.0013632205481961,-4.130239494820528,-1.4583822426546451,-1.669816983610012,0.4521375464684015,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_e6380fa9f63e8ce9,prod_0edfb18597c65f0f,a7ls8_s010,numeric_clue
a7ls8_54c49993a98a161d,"Mul(ZScore(Mean(volume_volatility_ratio_168h,72)),Sign(ZScore(Mean(age_percentile_active_universe,72))))",volatility_like|age_percentile_active_universe,typed_gate,L0_raw_forward_return,4,1.0,3,True,0.9375203381999956,0.0008227351540025,True,0.8898792973873579,0.8737515359546993,True,0.0004432449170324,-0.0001567550829675,-0.0011567550829675,95.82222222222222,A7LS8S010_NUMERIC_CLUE,2133,0.0002312296072524,0.8057990393869723,0.4025279596793775,0.3579947946947356,0.5185185185185185,2156,0.0005033261474956,2.2982276688652803,1.1282062854947243,1.0442621432389023,0.5153061224489796,2156,0.0005320893833356,1.8483208967768827,0.8898792973873579,0.8737515359546993,0.537569573283859,2156,0.0008432449170324,3.5656767221315646,1.783907941302313,1.6406520799546942,0.5547309833024119,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_aef221df4ed41920,prod_e6108fff31891614,a7ls8_s010,numeric_clue
a7ls8_54c49993a98a161d,"Mul(ZScore(Mean(volume_volatility_ratio_168h,72)),Sign(ZScore(Mean(age_percentile_active_universe,72))))",volatility_like|age_percentile_active_universe,typed_gate,L1_cross_sectional_relative_return,4,1.0,3,True,0.9375203381999958,0.0008227351540025,True,0.8898792973873577,0.8737515359546998,True,0.0004432449170324,-0.0001567550829675,-0.0011567550829675,95.82222222222222,A7LS8S010_NUMERIC_CLUE,2133,0.0002312296072524,0.8057990393869724,0.4025279596793775,0.3579947946947356,0.5185185185185185,2156,0.0005033261474956,2.298227668865279,1.1282062854947243,1.0442621432389023,0.5153061224489796,2156,0.0005320893833356,1.848320896776883,0.8898792973873577,0.8737515359546998,0.537569573283859,2156,0.0008432449170324,3.565676722131565,1.783907941302313,1.6406520799546946,0.5547309833024119,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_aef221df4ed41920,prod_e6108fff31891614,a7ls8_s010,numeric_clue
a7ls8_54c49993a98a161d,"Mul(ZScore(Mean(volume_volatility_ratio_168h,72)),Sign(ZScore(Mean(age_percentile_active_universe,72))))",volatility_like|age_percentile_active_universe,typed_gate,L0_raw_forward_return,8,1.0,3,True,0.8376509017981866,0.0015605040745834,True,0.8683420062288065,0.6209302204267401,True,0.0012154132331135,0.0006154132331135,-0.0003845867668864,95.64444444444445,A7LS8S010_NUMERIC_CLUE,2129,0.0004785244459438,1.253083292543198,0.4379415305285626,0.3431421722330802,0.5443870361672146,2152,0.0011049924988117,3.606033231202199,1.3074152233845688,1.0094261345314437,0.5148698884758365,2152,0.0010645427611742,2.5859700226000863,0.8683420062288065,0.6209302204267401,0.5673791821561338,2152,0.0016154132331135,4.880611781833093,1.7139521233226307,1.6415816869838142,0.5678438661710037,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_aef221df4ed41920,prod_e6108fff31891614,a7ls8_s010,numeric_clue
a7ls8_54c49993a98a161d,"Mul(ZScore(Mean(volume_volatility_ratio_168h,72)),Sign(ZScore(Mean(age_percentile_active_universe,72))))",volatility_like|age_percentile_active_universe,typed_gate,L1_cross_sectional_relative_return,8,1.0,3,True,0.8543079667220677,0.0015605040745834,True,0.8683420062288065,0.6209302204267398,True,0.0012154132331135,0.0006154132331135,-0.0003845867668864,95.64444444444445,A7LS8S010_NUMERIC_CLUE,2129,0.0004785244459438,1.2530832925431985,0.4379415305285627,0.3431421722330807,0.5443870361672146,2152,0.0011049924988117,3.6060332312022,1.3074152233845693,1.0094261345314433,0.5148698884758365,2152,0.0010645427611742,2.5859700226000863,0.8683420062288065,0.6209302204267398,0.5673791821561338,2152,0.0016154132331135,4.880611781833095,1.7139521233226311,1.6415816869838142,0.5678438661710037,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_aef221df4ed41920,prod_e6108fff31891614,a7ls8_s010,numeric_clue
a7ls8_9df18b0676270b10,"Mul(ZScore(Mean(volume_volatility_ratio_168h,24)),Sign(ZScore(Mean(age_percentile_active_universe,24))))",volatility_like|age_percentile_active_universe,typed_gate,L0_raw_forward_return,24,1.0,3,True,0.5907894131552254,0.0056085670184118,True,0.720200446527075,0.565180066618297,True,0.0053415789576987,0.0047415789576987,0.0037415789576987,94.93333333333334,A7LS8S010_NUMERIC_CLUE,2113,0.0017078155027645,2.7020231755268838,0.567079749810798,0.2763376850322161,0.5896829152863228,2136,0.0041282733436512,7.589047420470697,1.5590393927794248,1.1243343012433629,0.5529026217228464,2136,0.0029586042854343,3.671385029746032,0.720200446527075,0.565180066618297,0.572565543071161,2136,0.0057415789576987,9.854270369856112,1.9687632381505693,1.62775148692852,0.6184456928838952,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_aef221df4ed41920,prod_328a25f8ae09f10e,a7ls8_s010,numeric_clue
a7ls8_9df18b0676270b10,"Mul(ZScore(Mean(volume_volatility_ratio_168h,24)),Sign(ZScore(Mean(age_percentile_active_universe,24))))",volatility_like|age_percentile_active_universe,typed_gate,L1_cross_sectional_relative_return,24,1.0,3,True,0.5907894131552256,0.0056085670184118,True,0.720200446527075,0.565180066618297,True,0.0053415789576987,0.0047415789576987,0.0037415789576987,94.93333333333334,A7LS8S010_NUMERIC_CLUE,2113,0.0017078155027645,2.702023175526883,0.5670797498107978,0.2763376850322157,0.5896829152863228,2136,0.0041282733436512,7.589047420470697,1.5590393927794246,1.1243343012433629,0.5529026217228464,2136,0.0029586042854343,3.671385029746032,0.720200446527075,0.565180066618297,0.572565543071161,2136,0.0057415789576987,9.854270369856112,1.9687632381505693,1.62775148692852,0.6184456928838952,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_010\a7ls8_s010_label_response_metrics.csv,s010,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_aef221df4ed41920,prod_328a25f8ae09f10e,a7ls8_s010,numeric_clue
a7ls8_e942b6b0a2541418,"Mul(ZScore(Mean(realized_vol_72h,336)),Sign(ZScore(Mean(age_percentile_active_universe,336))))",volatility_like|age_percentile_active_universe,typed_gate,L0_raw_forward_return,4,-1.0,3,True,0.9774561233113116,0.0004326778106986,True,1.04417980992769,1.191519951858811,True,6.22385009090549e-05,-0.0005377614990909,-0.0015377614990909,95.82222222222222,A7LS8S011_NUMERIC_CLUE,2133,-0.0001196388603721,-0.4161634007028487,-0.2335030788075141,-0.269490029157887,0.4781997187060478,2156,-0.0005200002586774,-2.4503204825004543,-1.2144933129584137,-1.2972555200906148,0.4893320964749536,2156,-0.0005968344886503,-2.464489847544161,-1.239389467237659,-1.265627323453191,0.4452690166975881,2156,-0.000462238500909,-2.1047518312075337,-1.04417980992769,-1.191519951858811,0.4735621521335807,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_e6380fa9f63e8ce9,prod_d32f9b6e184a704c,a7ls8_s011,numeric_clue
a7ls8_482dfb62f7e2d745,"Mul(Delta(realized_vol_72h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,4,1.0,3,True,0.7895801809199042,0.001392606421697,True,0.7478303247796932,0.5986898110646977,True,0.0010404402325859,0.0004404402325859,-0.000559559767414,95.82222222222222,A7LS8S011_NUMERIC_CLUE,1820,0.0004232099619196,1.5669856601141523,0.7599469721981018,0.5965844126750451,0.5082417582417582,2156,0.0002446367956532,1.439929244690188,0.7478303247796932,0.5986898110646977,0.5199443413729128,2156,0.0006945686149711,3.000539127687351,1.4643519494530812,1.2974495618787052,0.5431354359925789,2156,0.0014404402325859,5.726872366882198,2.8520468409842348,2.712945005882241,0.5589053803339518,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_3ff54a6654b242d3,prod_f09e712ca3655021,a7ls8_s011,numeric_clue
a7ls8_482dfb62f7e2d745,"Mul(Delta(realized_vol_72h,336),ZScore(Mean(liquidity_rank_active_universe,336)))",volatility_like|liquidity_rank_active_universe,typed_interaction,L0_raw_forward_return,8,1.0,3,True,0.961755358905733,0.0028364513312345,True,0.783635140629785,0.4633126541732517,True,0.0024775056410053,0.0018775056410053,0.0008775056410053,95.64444444444445,A7LS8S011_NUMERIC_CLUE,1816,0.0009820921289598,2.6478296525185927,0.97824297586372,0.5983866373421638,0.5302863436123348,2152,0.0005257105981219,2.240510554770795,0.783635140629785,0.4633126541732517,0.5269516728624535,2152,0.0011900763563311,3.8877213700070543,1.3957550144203164,0.643992338540608,0.5515799256505576,2152,0.0028775056410053,8.3738069437358,2.934209584481359,2.453273011229103,0.5975836431226765,G:\AlphaFactory_CryptoData\research_runtime\a7ls8_company_numeric\shard_011\a7ls8_s011_label_response_metrics.csv,s011,volatility_context_interaction,A7LS8_B,a7ls6_4ec71bffe30b07a9,0,skel_3ff54a6654b242d3,prod_f09e712ca3655021,a7ls8_s011,numeric_clue
